종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"071090","하이스틸","KOSPI","철강금속","15850","50","0.32","31699112400"
"019490","하이트론","KOSPI","전기전자","5130","-20","-0.39","28372670550"
"000080","하이트진로","KOSPI","음식료품","23250","-100","-0.43","1630606455750"
"000087","하이트진로2우B","KOSPI","음식료품","18000","-100","-0.55","20342484000"
"000140","하이트진로홀딩스","KOSPI","서비스업","12200","0","0.00","283122533000"
"000145","하이트진로홀딩스우","KOSPI","서비스업","8910","-130","-1.44","4194917100"
"152550","한국ANKOR유전","KOSPI","기타금융","2630","0","0.00","184152600000"
"036460","한국가스공사","KOSPI","전기가스업","49550","-450","-0.90","4574109150000"
"005430","한국공항","KOSPI","운수창고업","41150","150","0.37","130295508250"
"071050","한국금융지주","KOSPI","기타금융","48500","-200","-0.41","2702710612000"
"071055","한국금융지주우","KOSPI","기타금융","24200","-900","-3.59","141769674200"
"010040","한국내화","KOSPI","비금속광물","3180","-25","-0.78","72706349760"
"025540","한국단자","KOSPI","전기전자","67500","1300","1.96","703012500000"
"004090","한국석유","KOSPI","비금속광물","71900","-100","-0.14","47108880000"
"002960","한국쉘석유","KOSPI","화학","406500","-9500","-2.28","528450000000"
"002000","한국유리","KOSPI","비금속광물","24150","50","0.21","243423789000"
"002005","한국유리우","KOSPI","비금속광물","15200","0","0.00","6912458400"
"015760","한국전력","KOSPI","전기가스업","42700","-350","-0.81","27411866087900"
"006200","한국전자홀딩스","KOSPI","서비스업","1110","0","0.00","31705996710"
"002300","한국제지","KOSPI","종이목재","28850","-100","-0.35","144392778650"
"023350","한국종합기술","KOSPI","서비스업","4785","-20","-0.42","52395750000"
"025890","한국주강","KOSPI","기계","2400","-60","-2.44","27142221600"
"000970","한국주철관","KOSPI","철강금속","5000","-30","-0.60","114002500000"
"104700","한국철강","KOSPI","철강금속","29250","-1950","-6.25","269392500000"
"017960","한국카본","KOSPI","기계","5800","30","0.52","237781944600"
"161890","한국콜마","KOSPI","화학","44050","200","0.46","929461651550"
"024720","한국콜마홀딩스","KOSPI","서비스업","43200","1350","3.23","708131376000"
"161390","한국타이어","KOSPI","화학","52700","-300","-0.57","6528216136300"
"000240","한국타이어월드와이드","KOSPI","서비스업","24450","100","0.41","2274343229850"
"007280","한국특수형강","KOSPI","철강금속","26950","250","0.94","26950000000"
"168490","한국패러랠","KOSPI","기타금융","2785","-10","-0.36","222855700000"
"010100","한국프랜지","KOSPI","운수장비","17300","-150","-0.86","105358453200"
"047810","한국항공우주","KOSPI","운수장비","39800","550","1.40","3879509258600"
"123690","한국화장품","KOSPI","유통업","4510","180","4.16","72466680000"
"003350","한국화장품제조","KOSPI","화학","7990","150","1.91","36210680000"
"011500","한농화성","KOSPI","화학","3700","25","0.68","57857055400"
"002390","한독","KOSPI","의약품","19800","-400","-1.98","249362784000"
"014790","한라","KOSPI","건설업","6500","30","0.46","210697123000"
"018880","한라비스테온공조","KOSPI","기계","48400","-1550","-3.10","5167184000000"
"060980","한라홀딩스","KOSPI","서비스업","69500","800","1.16","750787024500"
"053690","한미글로벌","KOSPI","서비스업","8110","-180","-2.17","59222658640"
"042700","한미반도체","KOSPI","기계","16200","-200","-1.22","412012024200"
"008930","한미사이언스","KOSPI","서비스업","15450","-650","-4.04","842874425550"
"128940","한미약품","KOSPI","의약품","102000","2000","2.00","993941244000"
"009240","한샘","KOSPI","유통업","114500","-7000","-5.76","2694634756000"
"020000","한섬","KOSPI","섬유의복","32550","600","1.88","801706500000"
"003680","한성기업","KOSPI","음식료품","6300","-20","-0.32","34511091300"
"105630","한세실업","KOSPI","섬유의복","39700","600","1.53","1588000000000"
"016450","한세예스24홀딩스","KOSPI","서비스업","12350","550","4.66","494000000000"
"010420","한솔PNS","KOSPI","유통업","1150","5","0.44","31729646550"
"009180","한솔로지스틱스","KOSPI","운수창고업","2300","-55","-2.34","110407939600"
"007190","한솔아트원제지","KOSPI","종이목재","1200","-40","-3.23","46173697200"
"007197","한솔아트원제지2우B","KOSPI","종이목재","3880","110","2.92","1814734200"
"004150","한솔제지","KOSPI","종이목재","10650","0","0.00","464600605500"
"014680","한솔케미칼","KOSPI","화학","38950","-450","-1.14","439947845250"
"004710","한솔테크닉스","KOSPI","전기전자","14500","100","0.69","305292526500"
"025750","한솔홈데코","KOSPI","종이목재","1640","10","0.61","123868093000"
"004960","한신공영","KOSPI","건설업","12650","-50","-0.39","125341146150"
"011700","한신기계","KOSPI","기계","1600","-20","-1.23","51913841600"
"001750","한양증권","KOSPI","증권","7010","10","0.14","89227023340"
"001755","한양증권우","KOSPI","증권","6820","-20","-0.29","3580500000"
"009420","한올바이오파마","KOSPI","의약품","3840","-5","-0.13","160526353920"
"014130","한익스프레스","KOSPI","운수창고업","38600","0","0.00","46320000000"
"003300","한일시멘트","KOSPI","비금속광물","145500","1000","0.69","1097843041500"
"200880","한일이화","KOSPI","운수장비","13750","500","3.77","371641008750"
"002220","한일철강","KOSPI","철강금속","14800","100","0.68","30192000000"
"051600","한전KPS","KOSPI","건설업","79700","1900","2.44","3586500000000"
"052690","한전기술","KOSPI","서비스업","51300","-500","-0.97","1960686000000"
"130660","한전산업","KOSPI","서비스업","6400","70","1.11","208640000000"
"002320","한진","KOSPI","운수창고업","54200","300","0.56","649026355200"
"097230","한진중공업","KOSPI","운수장비","4445","35","0.79","454672226925"
"003480","한진중공업홀딩스","KOSPI","서비스업","8140","10","0.12","240372669680"
"180640","한진칼","KOSPI","서비스업","30700","700","2.33","1611227946500"
"18064K","한진칼우","KOSPI","서비스업","13650","150","1.11","7326855900"
"117930","한진해운","KOSPI","운수창고업","6020","60","1.01","1476489845880"
"005110","한창","KOSPI","유통업","1215","85","7.52","41867185635"
"009460","한창제지","KOSPI","종이목재","666","-11","-1.62","34427540664"
"000880","한화","KOSPI","화학","31250","400","1.30","2342460468750"
"027390","한화갤러리아타임월드","KOSPI","유통업","76200","3200","4.38","457200000000"
"088350","한화생명","KOSPI","보험","8290","90","1.10","7200113700000"
"000370","한화손해보험","KOSPI","보험","4595","10","0.22","416945314425"
"000885","한화우","KOSPI","화학","14450","50","0.35","6925798300"
"009830","한화케미칼","KOSPI","화학","11800","-350","-2.88","1910886937800"
"009835","한화케미칼우","KOSPI","화학","6750","-200","-2.88","7585224750"
"003530","한화투자증권","KOSPI","증권","3725","-15","-0.40","310499799975"
"003535","한화투자증권우","KOSPI","증권","2350","-55","-2.29","11280000000"
"025850","한화화인케미칼","KOSPI","화학","17100","0","0.00","64980000000"
"015540","핫텍","KOSPI","서비스업","2670","85","3.29","55070117040"
"089470","현대EP","KOSPI","화학","7140","-10","-0.14","227766000000"
"000720","현대건설","KOSPI","건설업","42100","0","0.00","4688077706500"
"000725","현대건설우","KOSPI","건설업","32950","-400","-1.20","3257305200"
"005440","현대그린푸드","KOSPI","유통업","18950","-300","-1.56","1851499933900"
"086280","현대글로비스","KOSPI","운수창고업","291500","-4500","-1.52","10931250000000"
"064350","현대로템","KOSPI","운수장비","19950","-300","-1.48","1695750000000"
"079430","현대리바트","KOSPI","기타제조업","37900","400","1.07","654216535000"
"012330","현대모비스","KOSPI","운수장비","236000","-1000","-0.42","22973151668000"
"012335","현대모비스우","KOSPI","운수장비","192000","500","0.26","763008000"
"010620","현대미포조선","KOSPI","운수장비","69700","100","0.14","1394000000000"
"069960","현대백화점","KOSPI","유통업","123000","-1000","-0.81","2878500243000"
"004560","현대비앤지스틸","KOSPI","철강금속","16900","-400","-2.31","254831905900"
"004565","현대비앤지스틸우","KOSPI","철강금속","24400","-200","-0.81","2680388800"
"012630","현대산업","KOSPI","건설업","38700","-400","-1.02","2917367766000"
"011760","현대상사","KOSPI","유통업","30000","50","0.17","669894060000"
"011200","현대상선","KOSPI","운수창고업","10000","100","1.01","1692732290000"
"006390","현대시멘트","KOSPI","비금속광물","10550","-350","-3.21","92364764700"
"004310","현대약품","KOSPI","의약품","2440","0","0.00","68320000000"
"126560","현대에이치씨엔","KOSPI","서비스업","4435","95","2.19","478504390600"
"017800","현대엘리베이","KOSPI","기계","58100","2400","4.31","1140649005300"
"011210","현대위아","KOSPI","운수장비","176000","-2000","-1.12","4786334608000"
"004020","현대제철","KOSPI","철강금속","63500","-900","-1.40","7400911284000"
"009540","현대중공업","KOSPI","운수장비","115000","-1000","-0.86","8740000000000"
"003450","현대증권","KOSPI","증권","6920","60","0.87","1176400000000"
"003457","현대증권2우B","KOSPI","증권","7030","0","0.00","468286085900"
"005380","현대차","KOSPI","운수장비","169000","-2500","-1.46","37226724951000"
"005387","현대차2우B","KOSPI","운수장비","134000","-4500","-3.25","5040257910000"
"005389","현대차3우B","KOSPI","운수장비","117000","-1500","-1.27","289960983000"
"005385","현대차우","KOSPI","운수장비","126500","-2500","-1.94","3176412723000"
"011720","현대페인트","KOSPI","화학","2600","-300","-10.34","66928981600"
"010520","현대하이스코","KOSPI","철강금속","72700","-700","-0.95","1658137965000"
"001450","현대해상","KOSPI","보험","26000","350","1.36","2324400000000"
"057050","현대홈쇼핑","KOSPI","유통업","138000","-500","-0.36","1656000000000"
"003010","혜인","KOSPI","유통업","3320","-10","-0.30","42206320040"
"008770","호텔신라","KOSPI","유통업","91400","0","0.00","3587278259400"
"008775","호텔신라우","KOSPI","유통업","61000","-2300","-3.63","45864619000"
"002460","화성산업","KOSPI","건설업","12050","50","0.42","150032140000"
"013520","화승알앤에이","KOSPI","운수장비","30300","-450","-1.46","195620466300"
"006060","화승인더","KOSPI","화학","951","0","0.00","52609320000"
"010690","화신","KOSPI","운수장비","7280","-300","-3.96","254220584800"
"133820","화인베스틸","KOSPI","철강금속","4645","-30","-0.64","149104500000"
"010660","화천기계","KOSPI","기계","31300","-100","-0.32","68860000000"
"000850","화천기공","KOSPI","기계","64700","-100","-0.15","142340000000"
"016580","환인제약","KOSPI","의약품","23000","1200","5.50","427801610000"
"032560","황금에스티","KOSPI","철강금속","5000","30","0.60","70000000000"
"004800","효성","KOSPI","화학","68400","-1600","-2.29","2402033922000"
"094280","효성ITX","KOSPI","서비스업","19050","2100","12.39","220183710000"
"093370","후성","KOSPI","화학","3190","-10","-0.31","270588410070"
"037270","휘닉스홀딩스","KOSPI","서비스업","7700","-50","-0.65","216224762600"
"081660","휠라코리아","KOSPI","유통업","111500","0","0.00","1164953561000"
"005870","휴니드","KOSPI","전기전자","4590","-60","-1.29","48819308850"
"079980","휴비스","KOSPI","화학","11200","50","0.45","386400000000"
"005010","휴스틸","KOSPI","철강금속","17800","-100","-0.56","123151382600"
"069260","휴켐스","KOSPI","화학","25100","-1000","-3.83","1026052558800"
"000540","흥국화재","KOSPI","보험","3685","-40","-1.07","236734146825"
"000547","흥국화재2우B","KOSPI","보험","6310","140","2.27","969216000"
"000545","흥국화재우","KOSPI","보험","2280","10","0.44","1751040000"
"003280","흥아해운","KOSPI","운수창고업","2845","70","2.52","241009708350"
