,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
1163,(주)에스아이리소스,65420,18-Dec,제조업,51.83,-6.84,2.18,5.87,-0.12,0.93,3.96,2.13,5.34,0.62,0.96,-14.67,7.82,5.42,57.03,167.76,390.92,143.92,22.37,22.38,2.33,-6.6,32.01,67.99,15.35,19.34,0.363194365,0.073869364,-0.016004628,0.322362134,0.700778039,7.459865897,15.2253565,-0.84912619,-15.47506801,-0.002195097,-0.15938142,0.018468009,-108.7536689,-185.6192604,2,0,2,1
1164,(주)오파스넷,173130,18-Dec,서비스업,61.33,2.89,2.72,10.09,18.43,0.08,3547.86,4.17,45.23,33.92,1.85,9.77,5.12,266.31,70.54,253.61,1501.98,227.98,55.24,62.8,4.09,5.35,15.73,84.27,0.3,18.24,0.41364412,0.225831874,0.329152127,0.118447553,0.15002313,7.712335718,81.68124857,52.79540147,10.73573409,0.071766728,0.11830066,0.003893157,-11.56804684,-25.68432132,1,0,1,1
1165,(주)와이오엠,66430,18-Dec,서비스업,517.43,-9.96,2.31,2.18,0.22,2.62,-7.37,1.83,5.31,-2.44,1.16,-39.13,5.53,3.42,519.17,54.59,108.38,51.52,-37.95,1.6,1.64,-11.54,8.85,91.15,48.18,28.14,0.838494207,0.013347903,-0.079723856,0.079492975,3.367121629,7.588828692,-33.04894577,65.88664602,1.717204054,0.01039232,-0.163715557,0.047116063,-77.87782663,-10.69864481,1,0,1,1
1166,(주)위메이드맥스,101730,18-Dec,서비스업,93.23,-145.09,-35.83,-51.07,-7.35,2.33,-527.58,-24.88,6.76,-49.36,0.46,-93.92,12.02,7.07,95.01,125.47,524.92,125.47,12.17,41.37,1.41,-67.44,0.0,0.0,36.69,0.0,0.487207117,0.19777802,-0.412691561,1.459173553,0.780405281,7.617037359,-65.54950824,-25.73208729,-10.61602092,-0.213441882,-2.042458653,0.029054203,-58.45353918,-249.0745155,1,0,1,1
1167,(주)이매진아시아,36260,18-Dec,서비스업,26.44,-44.3,-15.96,-62.6,-45.2,-0.54,150.7,-13.09,1.48,1.96,0.6,-38.34,6.85,6.6,26.44,434.0,143.0,433.1,69.84,150.29,2.21,-26.79,4.85,95.15,10.77,24.46,0.20910034,0.314254295,-2.445936362,0.19911896,0.116962913,7.5042027,-32.896302,35.81794247,-13.31877562,-0.091083956,-0.978480938,0.002015052,31.01046466,23.11604757,1,0,1,1
1168,(주)제이웨이,58420,18-Dec,서비스업,100.68,-23.04,-12.8,-15.07,-3.1,2.62,71.8,-7.8,1.95,13.17,0.89,-35.69,6.91,5.99,107.33,89.45,130.0,82.81,-5.12,27.95,2.13,-20.55,16.48,83.52,35.9,29.4,0.517670894,0.135708234,-1.143317145,0.275506599,1.172665477,7.332367896,54.71426538,108.4699099,88.87206957,-0.098748052,-0.490270869,0.031902261,40.78216805,26.7785982,1,0,1,1
1169,(주)제이테크놀로지,35480,18-Dec,서비스업,15.76,-31.63,-59.06,-138.58,-71.66,-0.06,256.11,-23.85,0.69,17.32,0.3,-14.25,80.09,4.97,20.79,386.05,142.11,378.92,37.33,335.92,0.92,-9.57,30.62,69.38,0.05,55.92,0.172096855,0.438368272,-0.66665504,0.687859431,0.599358786,7.591914447,-14.25561519,-47.19706297,94.42820033,-0.11551116,-0.291841533,0.001612014,52.39555541,75.00991981,1,0,1,1
1170,(주)코너스톤네트웍스,33110,18-Dec,서비스업,71.68,-77.64,-75.18,-25.26,-1.83,11.68,78.59,-12.35,0.25,3.0,0.19,-26.38,3.47,6.57,95.57,179.26,57.2,153.87,29.05,5.31,0.37,-14.42,15.65,84.35,37.64,2.34,0.48868704,0.019473714,-1.342125655,0.719170701,0.670846583,7.733395117,35.26639497,2.918349365,124.8230543,-0.104528641,-0.290167497,0.057223204,21.17842206,87.10963735,1,0,1,1
1171,(주)팍스넷,38160,18-Dec,서비스업,47.26,-11.02,-43.65,-38.5,-0.16,-2.03,51.37,-12.44,3.23,6.45,0.28,-4.68,14.92,2.27,47.7,205.92,759.97,205.92,33.89,35.27,0.88,-3.14,0.0,0.0,24.51,0.0,0.322953551,0.112856966,0.267023921,1.001983888,0.503748071,7.797696844,-3.541295525,11.6968356,-4.637806775,0.00643864,-0.109387307,0.003990647,-71.62635335,-173.2182182,1,0,1,1
1172,(주)퓨전,195440,18-Dec,서비스업,3600.48,-75.73,-7.39,-5.81,-6.32,4.15,-695.67,-5.65,2.01,-28.8,0.67,-239.64,1.96,18.88,3666.86,84.35,4.62,75.93,-14.96,4.25,0.86,-51.05,-13.13,113.13,45.26,4.51,0.973452713,0.040585781,-0.766657881,0.404292843,7.297978331,7.356023389,-94.19203083,-25.64052215,-29.66984299,-0.361080975,-0.648697049,0.057102541,-19.5136526,-58.77032092,1,0,1,1
