종목코드,종목명,수량_공매도잔고수량,수량_상장주식수,금액_공매도잔고금액,금액_시가총액,비중
"317830","에스피시스템스","0","8145700","0.0","8.0560973E7","0.00"
"058610","에스피지","42555","22177360","527682.0","2.74999264E8","0.19"
"043340","에쎈테크","0","72000000","0.0","9.0E7","0.00"
"187660","에이디엠코리아","0","21836250","0.0","6.46353E7","0.00"
"054630","에이디칩스","0","79709461","0.0","2.223894E7","0.00"
"200710","에이디테크놀로지","0","13334327","0.0","1.72679535E8","0.00"
"096690","에이루트","0","160983948","0.0","6.7774242E7","0.00"
"298380","에이비엘바이오","410175","47658014","1.0315901E7","1.198599052E9","0.86"
"203400","에이비온","0","18824687","0.0","1.48715027E8","0.00"
"195990","에이비프로바이오","592325","271672510","505846.0","2.32008324E8","0.22"
"003800","에이스침대","0","11090000","0.0","4.52472E8","0.00"
"088800","에이스테크","1192111","44926073","8273250.0","3.11786947E8","2.65"
"241840","에이스토리","0","9531760","0.0","2.17324128E8","0.00"
"312610","에이에프더블류","0","20256888","0.0","6.5328464E7","0.00"
"072990","에이치시티","0","7071518","0.0","7.4604515E7","0.00"
"227100","에이치앤비디자인","0","10786221","0.0","6.9031814E7","0.00"
"239610","에이치엘사이언스","8681","5392115","309478.0","1.922289E8","0.16"
"353070","에이치엠씨제4호스팩","0","4310000","0.0","9180300.0","0.00"
"353060","에이치엠씨제5호스팩","0","5115000","0.0","1.08438E7","0.00"
"044780","에이치케이","0","18505787","0.0","3.3310417E7","0.00"
"357230","에이치피오","0","19938160","0.0","1.85225506E8","0.00"
"071670","에이테크솔루션","32129","10000000","396793.0","1.235E8","0.32"
"045660","에이텍","23920","8260000","278668.0","9.6229E7","0.29"
"224110","에이텍티앤","0","5340000","0.0","6.3012E7","0.00"
"230980","에이트원","0","62028433","0.0","5.0553173E7","0.00"
"021080","에이티넘인베스트","356308","48000000","1108118.0","1.4928E8","0.74"
"089530","에이티세미콘","0","49028683","0.0","4.8195195E7","0.00"
"200470","에이팩트","48917","18476189","194690.0","7.3535232E7","0.26"
"262260","에이프로","0","14399995","0.0","1.52639947E8","0.00"
"109960","에이프로젠 H&G","0","178695217","0.0","9.1134561E7","0.00"
"089970","에이피티씨","11922","23700595","184791.0","3.67359223E8","0.05"
"230240","에치에프알","0","13489026","0.0","3.54086933E8","0.00"
"230360","에코마케팅","12749","32298029","169562.0","4.29563786E8","0.04"
"038870","에코바이오","20735","11804087","132289.0","7.5310075E7","0.18"
"128540","에코캡","0","26033430","0.0","1.58283254E8","0.00"
"086520","에코프로","972436","24450875","6.8362251E7","1.718896513E9","3.98"
"247540","에코프로비엠","1579411","22919466","1.81632265E8","2.63573859E9","6.89"
"383310","에코프로에이치엔","189525","15304932","6993473.0","5.64751991E8","1.24"
"038110","에코플라스틱","0","34169370","0.0","8.67902E7","0.00"
"073540","에프알텍","0","11400000","0.0","3.3459E7","0.00"
"064850","에프앤가이드","0","12080000","0.0","7.53792E7","0.00"
"064090","에프앤리퍼블릭","0","10989409","0.0","2.7033946E7","0.00"
"036810","에프에스티","359172","21756789","5136160.0","3.11122083E8","1.65"
"173940","에프엔씨엔터","0","14932963","0.0","8.5416548E7","0.00"
"083500","에프엔에스테크","14884","8490722","116691.0","6.656726E7","0.18"
"054940","엑사이엔씨","0","33173548","0.0","3.6822638E7","0.00"
"950130","엑세스바이오","0","36315527","0.0","5.88311537E8","0.00"
"205100","엑셈","62112","36382273","234783.0","1.37524992E8","0.17"
"070300","엑스큐어","0","7366074","0.0","1.8746658E7","0.00"
"092870","엑시콘","0","10476127","0.0","9.3656575E7","0.00"
"317870","엔바이오니아","0","7867651","0.0","8.4183866E7","0.00"
"067570","엔브이에이치코리아","0","32824712","0.0","1.10947527E8","0.00"
"236810","엔비티","0","16975426","0.0","1.18658228E8","0.00"
"333620","엔시스","0","10556344","0.0","1.40927192E8","0.00"
"101400","엔시트론","0","47203978","0.0","3.6771899E7","0.00"
"217820","엔에스","0","11513237","0.0","9.3487484E7","0.00"
"031860","엔에스엔","0","84641617","0.0","1.00300316E8","0.00"
"391060","엔에이치스팩20호","0","25500000","0.0","5.3805E7","0.00"
"391710","엔에이치스팩21호","0","7460000","0.0","1.96198E7","0.00"
"396770","엔에이치스팩22호","0","6440000","0.0","1.37494E7","0.00"
"422040","엔에이치스팩23호","0","7160000","0.0","1.51434E7","0.00"
"265740","엔에프씨","0","8931800","0.0","1.0092934E8","0.00"
"354200","엔젠바이오","0","12502912","0.0","1.00148325E8","0.00"
"208860","엔지스테크널러지","0","11443863","0.0","2.5233718E7","0.00"
"183490","엔지켐생명과학","122485","13933768","1972009.0","2.24333665E8","0.88"
"182400","엔케이맥스","446888","39647120","6636287.0","5.88759732E8","1.13"
"348370","엔켐","218702","15340469","1.0038422E7","7.04127527E8","1.43"
"069410","엔텔스","23986","10244824","131683.0","5.6244084E7","0.23"
"227950","엔투텍","0","91571575","0.0","1.26368774E8","0.00"
"291230","엔피","0","41199624","0.0","2.958133E8","0.00"
"198080","엔피디","0","21535185","0.0","5.2007472E7","0.00"
"048830","엔피케이","0","18723923","0.0","3.651165E7","0.00"
"096870","엘디티","0","6678400","0.0","2.370832E7","0.00"
"376190","엘비루셈","0","24600000","0.0","1.7097E8","0.00"
"061970","엘비세미콘","781285","43784592","6289344.0","3.52465966E8","1.78"
"138690","엘아이에스","0","23268260","0.0","2.2849431E7","0.00"
"290650","엘앤씨바이오","306773","22684891","9709365.0","7.179768E8","1.35"
"066970","엘앤에프","1379001","35929616","2.91658712E8","7.599113784E9","3.84"
"156100","엘앤케이바이오","0","13392743","0.0","1.34597067E8","0.00"
"073110","엘엠에스","26608","8895755","204349.0","6.8319398E7","0.30"
"083310","엘오티베큠","18783","17810033","215065.0","2.03924878E8","0.11"
"037950","엘컴텍","0","84447519","0.0","9.5847934E7","0.00"
"170920","엘티씨","15220","8064765","127239.0","6.7421435E7","0.19"
"058630","엠게임","37226","19543877","274728.0","1.44233812E8","0.19"
"058970","엠로","0","11212120","0.0","1.74909072E8","0.00"
"019590","엠벤처투자","0","81380372","0.0","9.8877152E7","0.00"
"169330","엠브레인","0","17936918","0.0","6.2510159E7","0.00"
"179290","엠아이텍","0","31425918","0.0","2.90689742E8","0.00"
"009780","엠에스씨","0","17600000","0.0","1.01024E8","0.00"
"123040","엠에스오토텍","103077","43604330","430346.0","1.82048078E8","0.24"
"323230","엠에프엠코리아","0","30271660","0.0","2.5942813E7","0.00"
"033160","엠케이전자","75987","21807689","790265.0","2.26799966E8","0.35"
"347890","엠투아이","0","16798204","0.0","1.37745273E8","0.00"
"033310","엠투엔","132027","40342231","823848.0","2.51735521E8","0.33"
"259630","엠플러스","10855","12211231","157940.0","1.77673411E8","0.09"
"065150","엠피대산","0","125282405","0.0","7.1536253E7","0.00"
"115960","연우","17524","12398000","297908.0","2.10766E8","0.14"
"090740","연이비앤티","0","22459415","0.0","4.7277069E7","0.00"
"060850","영림원소프트랩","0","8131000","0.0","6.716206E7","0.00"
"007530","영신금속","0","19174452","0.0","5.2154509E7","0.00"
"143540","영우디에스피","0","44599895","0.0","6.5338846E7","0.00"
"036560","영풍정밀","0","15750000","0.0","1.32615E8","0.00"
"265560","영화테크","0","10690180","0.0","1.24006088E8","0.00"
"036000","예림당","0","23034277","0.0","4.2267898E7","0.00"
"250930","예선테크","0","33000440","0.0","4.2075561E7","0.00"
"053280","예스24","29235","25000000","179211.0","1.5325E8","0.12"
"122640","예스티","0","17544703","0.0","1.09654394E8","0.00"
"900300","오가닉티코스메틱","0","126552480","0.0","4.3660606E7","0.00"
"045060","오공","0","16941974","0.0","6.1414656E7","0.00"
"080520","오디텍","0","11746609","0.0","6.1904629E7","0.00"
"039830","오로라","14588","10762890","112328.0","8.2874253E7","0.14"
"322310","오로스테크놀로지","0","9366542","0.0","1.37688167E8","0.00"
"046120","오르비텍","226966","27068824","1271010.0","1.51585414E8","0.84"
"014940","오리엔탈정공","0","45573661","0.0","1.25783304E8","0.00"
"065500","오리엔트정공","0","31742912","0.0","4.8566655E7","0.00"
"010470","오리콤","0","11975050","0.0","8.2987097E7","0.00"
"352910","오비고","0","11450818","0.0","1.25958998E8","0.00"
"053980","오상자이엘","0","17747882","0.0","1.0382511E8","0.00"
"052420","오성첨단소재","198891","72167744","427616.0","1.5516065E8","0.28"
"241790","오션브릿지","0","10002634","0.0","1.05027657E8","0.00"
"039200","오스코텍","1531395","30206525","4.2189932E7","8.32189764E8","5.07"
"226400","오스테오닉","0","17139354","0.0","5.013261E7","0.00"
"031510","오스템","99057","28000000","168397.0","4.76E7","0.35"
"048260","오스템임플란트","240407","14285717","2.40407E7","1.4285717E9","1.68"
"138080","오이솔루션","144204","10624095","3129227.0","2.30542862E8","1.36"
"080580","오킨스전자","0","17679298","0.0","3.81872837E8","0.00"
"067170","오텍","79471","15391605","580138.0","1.12358717E8","0.52"
"353590","오토앤","0","12875570","0.0","1.43562606E8","0.00"
"173130","오파스넷","0","11860430","0.0","7.4957918E7","0.00"
"049480","오픈베이스","173041","31422383","473267.0","8.5940218E7","0.55"
"309930","오하임아이엔티","0","21218422","0.0","6.2806529E7","0.00"
"244460","올리패스","0","27424804","0.0","1.59063863E8","0.00"
"226950","올릭스","0","13703160","0.0","3.14487522E8","0.00"
"057540","옴니시스템","253066","46449355","617481.0","1.13336426E8","0.54"
"131030","옵투스제약","50539","16153162","310815.0","9.9341946E7","0.31"
"082210","옵트론텍","48122","24483945","254084.0","1.2927523E8","0.20"
"109080","옵티시스","0","5636000","0.0","6.39686E7","0.00"
"153710","옵티팜","0","14669958","0.0","1.22054051E8","0.00"
"321820","와이더플래닛","0","6908282","0.0","5.0430459E7","0.00"
"122990","와이솔","88619","28186941","743513.0","2.36488435E8","0.31"
"232140","와이아이케이","0","82045350","0.0","3.2695072E8","0.00"
"065530","와이어블","0","52860000","0.0","1.369074E8","0.00"
"067900","와이엔텍","59567","18199659","540273.0","1.65070907E8","0.33"
"155650","와이엠씨","43430","19974358","251460.0","1.15651533E8","0.22"
"273640","와이엠텍","0","10966000","0.0","1.573621E8","0.00"
"251370","와이엠티","20616","15100637","253577.0","1.85737835E8","0.14"
"066430","와이오엠","0","16410366","0.0","3.1425851E7","0.00"
"193250","와이제이엠게임즈","0","57308559","0.0","1.16049832E8","0.00"
"273060","와이즈버즈","0","50449969","0.0","5.9026464E7","0.00"
"019210","와이지-원","30300","30573819","198162.0","1.99952776E8","0.10"
"122870","와이지엔터테인먼트","228532","18612669","1.1186641E7","9.11090148E8","1.23"
"332570","와이팜","0","37141356","0.0","1.74564373E8","0.00"
"079000","와토스코리아","0","7200000","0.0","3.9168E7","0.00"
"032820","우리기술","719820","146992293","1569208.0","3.20443199E8","0.49"
"041190","우리기술투자","937925","84000000","4914727.0","4.4016E8","1.12"
"115440","우리넷","15629","9791082","130502.0","8.1755535E7","0.16"
"046970","우리로","92026","32049634","133898.0","4.6632217E7","0.29"
"082850","우리바이오","0","47911578","0.0","1.46848987E8","0.00"
"215360","우리산업","10643","9132163","139423.0","1.19631335E8","0.12"
"072470","우리산업홀딩스","0","18887341","0.0","6.7238934E7","0.00"
"073560","우리손에프앤지","0","69237643","0.0","1.30859145E8","0.00"
"037400","우리엔터프라이즈","0","26223346","0.0","5.9264762E7","0.00"
"153490","우리이앤엘","0","51480000","0.0","5.99742E7","0.00"
"101170","우림피티에스","0","13500000","0.0","1.14075E8","0.00"
"066590","우수AMS","0","36624525","0.0","1.33862639E8","0.00"
"103840","우양","0","14258000","0.0","5.20417E7","0.00"
"046940","우원개발","0","18074350","0.0","7.0580337E7","0.00"
"215380","우정바이오","0","12872836","0.0","6.0888514E7","0.00"
"065680","우주일렉트로","0","9934220","0.0","2.03154799E8","0.00"
"018620","우진비앤지","0","28889293","0.0","6.0378622E7","0.00"
"307280","원바이오젠","0","36454408","0.0","5.7051149E7","0.00"
"053080","원방테크","0","12999807","0.0","1.2999807E8","0.00"
"032940","원익","0","18193230","0.0","6.5404662E7","0.00"
"240810","원익IPS","1568153","49083901","4.4457138E7","1.391528593E9","3.19"
"074600","원익QnC","172592","26288000","4539170.0","6.913744E8","0.66"
"104830","원익머트리얼즈","53257","12608000","1589721.0","3.763488E8","0.42"
"014190","원익큐브","108887","35399906","258607.0","8.4074777E7","0.31"
"131390","원익피앤이","5199","14818910","103980.0","2.963782E8","0.04"
"030530","원익홀딩스","356146","77237981","1328425.0","2.88097669E8","0.46"
"012620","원일특강","0","4400000","0.0","4.4E7","0.00"
"382840","원준","0","5020191","0.0","6.28527913E8","0.00"
"336570","원텍","0","87036951","0.0","2.65027516E8","0.00"
"376980","원티드랩","0","9406136","0.0","2.02231924E8","0.00"
"008370","원풍","0","12000000","0.0","5.646E7","0.00"
"008290","원풍물산","0","40693679","0.0","2.8689044E7","0.00"
"101160","월덱스","0","16510993","0.0","2.87291278E8","0.00"
"336060","웨이버스","0","46685200","0.0","7.8664562E7","0.00"
"095270","웨이브일렉트로","0","14971256","0.0","7.5305418E7","0.00"
"065950","웰크론","0","28231302","0.0","9.0340166E7","0.00"
"076080","웰크론한텍","0","20816746","0.0","5.8703224E7","0.00"
"196700","웹스","0","14364144","0.0","4.5103412E7","0.00"
"069080","웹젠","184486","35310884","3422215.0","6.55016898E8","0.52"
"053580","웹케시","0","13786248","0.0","2.19890656E8","0.00"
"071460","위니아","0","35967295","0.0","1.00708426E8","0.00"
"377460","위니아에이드","0","15393405","0.0","1.75484817E8","0.00"
"044340","위닉스","96776","17873425","1170990.0","2.16268443E8","0.54"
"330350","위더스제약","0","13192778","0.0","1.04750657E8","0.00"
"348350","위드텍","0","10183600","0.0","1.5326318E8","0.00"
"112040","위메이드","1068611","33573458","6.0590244E7","1.903615069E9","3.18"
"101730","위메이드맥스","0","33295292","0.0","5.95985727E8","0.00"
"123420","위메이드플레이","29631","11469842","705218.0","2.7298224E8","0.26"
"065370","위세아이텍","0","6575874","0.0","7.2334614E7","0.00"
"038620","위즈코프","0","66546465","0.0","7.0539253E7","0.00"
"299900","위지윅스튜디오","927057","42762221","1.9653608E7","9.06559085E8","2.17"
"036090","위지트","0","97936832","0.0","8.069995E7","0.00"
"136540","윈스","7607","13864162","103075.0","1.87859395E8","0.05"
"320000","윈텍","0","18499148","0.0","3.8755715E7","0.00"
"097800","윈팩","0","49667141","0.0","6.7298976E7","0.00"
"192390","윈하이텍","0","10656896","0.0","3.7618843E7","0.00"
"313760","윌링스","0","5687667","0.0","6.114242E7","0.00"
"900340","윙입푸드","0","47973428","0.0","6.3804659E7","0.00"
"064510","유네코","0","10117010","0.0","2.7821778E7","0.00"
"036200","유니셈","58175","30664223","415951.0","2.19249194E8","0.19"
"018000","유니슨","795151","122248023","1876556.0","2.88505334E8","0.65"
"203450","유니온커뮤니티","0","14679007","0.0","4.0587454E7","0.00"
"011320","유니크","0","19320695","0.0","1.23266034E8","0.00"
"086390","유니테스트","460108","21134126","7913858.0","3.63506967E8","2.18"
"241690","유니테크노","0","25011565","0.0","1.3456222E8","0.00"
"142210","유니트론텍","0","15560930","0.0","5.4930083E7","0.00"
"048430","유라테크","0","11520000","0.0","7.76448E7","0.00"
"206650","유바이오로직스","264933","36444807","3854775.0","5.30271942E8","0.73"
"089850","유비벨록스","14200","7115697","200930.0","1.00687113E8","0.20"
"032620","유비케어","66300","52197139","350727.0","2.76122865E8","0.13"
"264450","유비쿼스","18274","10245706","272283.0","1.52661019E8","0.18"
"078070","유비쿼스홀딩스","32058","18696628","528957.0","3.08494362E8","0.17"
"024800","유성티엔에스","44527","31278618","111318.0","7.8196545E7","0.14"
"054930","유신","0","3000000","0.0","9.645E7","0.00"
"069330","유아이디","0","14191091","0.0","2.8240271E7","0.00"
"049520","유아이엘","0","21784936","0.0","5.794793E7","0.00"
"367460","유안타제7호스팩","0","5500000","0.0","1.2485E7","0.00"
"367480","유안타제8호스팩","0","6490000","0.0","1.39535E7","0.00"
"263770","유에스티","0","23700172","0.0","6.7308488E7","0.00"
"388720","유일로보틱스","0","8580846","0.0","1.32574071E8","0.00"
"340930","유일에너테크","0","10674744","0.0","1.37704198E8","0.00"
"023410","유진기업","651166","77310863","2500477.0","2.96873714E8","0.84"
"056080","유진로봇","45022","37512152","221283.0","1.84372227E8","0.12"
"373340","유진스팩6호","0","3020000","0.0","6779900.0","0.00"
"388800","유진스팩7호","0","5010000","0.0","1.07715E7","0.00"
"413630","유진스팩8호","0","5920000","0.0","1.24912E7","0.00"
"084370","유진테크","39961","22916042","1134892.0","6.50815593E8","0.17"
"178780","유테크","208314","34820984","360383.0","6.0240302E7","0.60"
"179900","유티아이","0","16286895","0.0","2.80134594E8","0.00"
"263050","유틸렉스","12987","16473596","120389.0","1.52710235E8","0.08"
"191410","육일씨엔에쓰","0","9569736","0.0","2.9091997E7","0.00"
"072770","율호","105589","54519243","145713.0","7.5236555E7","0.19"
"039020","이건홀딩스","0","22584709","0.0","8.3563423E7","0.00"
"067920","이글루","0","10996119","0.0","5.6739974E7","0.00"
"044960","이글벳","0","12641883","0.0","7.6862649E7","0.00"
"303530","이노뎁","0","7339299","0.0","1.1045645E8","0.00"
"302430","이노메트리","0","9833208","0.0","9.0957174E7","0.00"
"073490","이노와이어리스","9432","6737544","257965.0","1.84271828E8","0.14"
"215790","이노인스트루먼트","0","40283149","0.0","6.5862949E7","0.00"
"246960","이노테라피","0","5360855","0.0","4.9695126E7","0.00"
"088390","이녹스","6123","9385844","126440.0","1.93817679E8","0.07"
"272290","이녹스첨단소재","116817","20125658","3866643.0","6.6615928E8","0.58"
"053350","이니텍","0","19790916","0.0","8.2429165E7","0.00"
"041520","이라이콤","0","12188730","0.0","6.411272E7","0.00"
"264850","이랜시스","0","29025672","0.0","8.0255983E7","0.00"
"054210","이랜텍","25622","25291210","461196.0","4.5524178E8","0.10"
"164060","이루다","0","17453814","0.0","8.8839913E7","0.00"
"065440","이루온","0","27275020","0.0","6.5050923E7","0.00"
"115610","이미지스","0","15328276","0.0","3.6557938E7","0.00"
"349720","이베스트스팩5호","0","3620000","0.0","7638200.0","0.00"
"078020","이베스트투자증권","135971","55481190","883812.0","3.60627735E8","0.25"
"131400","이브이첨단소재","0","56142962","0.0","1.05268054E8","0.00"
"351330","이삭엔지니어링","0","8288520","0.0","8.910159E7","0.00"
"080010","이상네트웍스","0","10000000","0.0","5.56E7","0.00"
"086890","이수앱지스","40988","33182668","334052.0","2.70438744E8","0.12"
"047560","이스트소프트","0","11376432","0.0","1.07734811E8","0.00"
"900110","이스트아시아홀딩스","0","201982155","0.0","4.2618235E7","0.00"
"067010","이씨에스","0","12294000","0.0","4.585662E7","0.00"
"101360","이엔드디","17596","10320383","402069.0","2.35820752E8","0.17"
"102710","이엔에프테크놀로지","232472","14287836","6392980.0","3.9291549E8","1.63"
"066980","이엔코퍼레이션","99065","45069982","284317.0","1.29350848E8","0.22"
"063760","이엘피","0","9325130","0.0","4.7651414E7","0.00"
"123570","이엠넷","29636","22276078","156478.0","1.17617692E8","0.13"
"083470","이엠앤아이","0","15878618","0.0","5.112915E7","0.00"
"095190","이엠코리아","0","42581037","0.0","1.19226904E8","0.00"
"091120","이엠텍","36833","15887936","1003699.0","4.32946256E8","0.23"
"039030","이오테크닉스","103521","12319550","7764075.0","9.2396625E8","0.84"
"294090","이오플로우","0","30303521","0.0","5.77282075E8","0.00"
"088290","이원컴포텍","0","22899369","0.0","2.07010296E8","0.00"
"181340","이즈미디어","0","13943199","0.0","3.7716353E7","0.00"
"353810","이지바이오","0","34191720","0.0","1.39844135E8","0.00"
"099750","이지케어텍","0","6386000","0.0","1.510289E8","0.00"
"377330","이지트로닉스","0","7965454","0.0","1.01161266E8","0.00"
"035810","이지홀딩스","120439","65145845","419128.0","2.26707541E8","0.18"
"160600","이큐셀","0","13780746","0.0","4.2720313E7","0.00"
"092130","이크레더블","0","12043600","0.0","2.0413902E8","0.00"
"096040","이트론","1362345","641131295","238410.0","1.12197977E8","0.21"
"134060","이퓨쳐","0","4769250","0.0","3.0284738E7","0.00"
"001840","이화공영","150772","19805760","844323.0","1.10912256E8","0.76"
"024810","이화전기","0","83463623","0.0","9.3896576E7","0.00"
"041830","인바디","95526","13683782","2173217.0","3.11306041E8","0.70"
"352940","인바이오","0","10867730","0.0","5.7598969E7","0.00"
"079950","인베니아","0","23200000","0.0","4.5356E7","0.00"
"277410","인산가","0","32383349","0.0","6.2499864E7","0.00"
"060150","인선이엔티","631364","46563612","5284517.0","3.89737432E8","1.36"
"033230","인성정보","0","39215380","0.0","8.0587606E7","0.00"
"037330","인지디스플레","0","43885224","0.0","7.745742E7","0.00"
"211050","인카금융서비스","0","5137980","0.0","4.110384E7","0.00"
"083640","인콘","0","46234813","0.0","4.7621857E7","0.00"
"216050","인크로스","6206","8056777","111087.0","1.44216308E8","0.08"
"049070","인탑스","10769","17200000","297763.0","4.7558E8","0.06"
"119610","인터로조","5216","13216478","139789.0","3.5420161E8","0.04"
"017250","인터엠","0","21045467","0.0","2.5570242E7","0.00"
"051370","인터플렉스","60369","23327472","739520.0","2.85761532E8","0.26"
"064290","인텍플러스","16930","12705962","318284.0","2.38872086E8","0.13"
"189300","인텔리안테크","49530","9183669","2986659.0","5.53775241E8","0.54"
"150840","인트로메딕","313410","38234020","1833449.0","2.23669017E8","0.82"
"048530","인트론바이오","162725","34150762","1537751.0","3.22724701E8","0.48"
"175140","인포마크","0","8772174","0.0","6.1668383E7","0.00"
"115310","인포바인","0","3192883","0.0","1.03130121E8","0.00"
"039290","인포뱅크","0","8693978","0.0","1.186728E8","0.00"
"071200","인피니트헬스케어","80270","24396458","400547.0","1.21738325E8","0.33"
"101930","인화정공","0","9331705","0.0","1.26444603E8","0.00"
"333430","일승","0","30726747","0.0","9.6328352E7","0.00"
"068330","일신바이오","283505","44216140","972422.0","1.5166136E8","0.64"
"058450","일야","0","33370000","0.0","1.965493E7","0.00"
"019540","일지테크","0","13513500","0.0","3.1824293E7","0.00"
"094820","일진파워","24143","15078709","370595.0","2.31458183E8","0.16"
"950140","잉글우드랩","0","19867866","0.0","9.5763114E7","0.00"
"049550","잉크테크","28984","19606277","195932.0","1.32538433E8","0.15"
"254120","자비스","0","22182217","0.0","3.7487947E7","0.00"
"043910","자연과환경","115984","81376936","157158.0","1.10265748E8","0.14"
"234920","자이글","0","13530910","0.0","3.375962E7","0.00"
"289220","자이언트스텝","0","21834054","0.0","4.7707408E8","0.00"
"174880","장원테크","0","19858499","0.0","3.1773598E7","0.00"
"049630","재영솔루텍","430006","81945553","291544.0","5.5559085E7","0.52"
"110020","전진바이오팜","0","6341369","0.0","2.7584955E7","0.00"
"208140","정다운","0","32684246","0.0","7.1415078E7","0.00"
"040420","정상제이엘에스","0","15677552","0.0","1.15230007E8","0.00"
"045510","정원엔시스","0","32209292","0.0","6.4257538E7","0.00"
"217190","제너셈","0","8769174","0.0","5.4193495E7","0.00"
"095700","제넥신","172955","25138982","5439435.0","7.90620984E8","0.69"
"072520","제넨바이오","0","41838568","0.0","7.1543951E7","0.00"
"122310","제노레이","0","14553844","0.0","1.14538752E8","0.00"
"361390","제노코","0","7500789","0.0","1.51890977E8","0.00"
"187420","제노포커스","28677","22499010","148547.0","1.16544872E8","0.13"
"225220","제놀루션","0","9567180","0.0","1.12892724E8","0.00"
"123330","제닉","0","7000000","0.0","2.765E7","0.00"
"159580","제로투세븐","0","20032636","0.0","1.33818008E8","0.00"
"147830","제룡산업","0","20000000","0.0","5.72E7","0.00"
"033100","제룡전기","81309","16062409","528509.0","1.04405659E8","0.51"
"079370","제우스","12452","10384000","265850.0","2.216984E8","0.12"
"054950","제이브이엠","0","12089892","0.0","2.00692207E8","0.00"
"023440","제이스코홀딩스","0","36355187","0.0","7.7618324E7","0.00"
"090470","제이스텍","0","14597808","0.0","8.2915549E7","0.00"
"287410","제이시스메디칼","0","71299472","0.0","5.16208177E8","0.00"
"137950","제이씨케미칼","0","22267814","0.0","1.69458065E8","0.00"
"033320","제이씨현시스템","68774","19114432","327708.0","9.1080268E7","0.36"
"204270","제이앤티씨","22730","57848466","114105.0","2.90399299E8","0.04"
"026040","제이에스티나","68927","16503790","203679.0","4.8768699E7","0.42"
"126880","제이엔케이히터","0","23204903","0.0","1.24146231E8","0.00"
"322510","제이엘케이","0","15248264","0.0","6.8845912E7","0.00"
"033050","제이엠아이","0","32579342","0.0","3.4534103E7","0.00"
"094970","제이엠티","42898","16748240","138990.0","5.4264298E7","0.26"
"058420","제이웨이","0","3610839","0.0","7799412.0","0.00"
"089790","제이티","22172","10315513","139905.0","6.5090887E7","0.21"
"052670","제일바이오","0","29129064","0.0","5.3306187E7","0.00"
"199820","제일전기공업","0","11110000","0.0","1.305425E8","0.00"
"038010","제일테크노스","15158","9000000","103529.0","6.147E7","0.17"
"276730","제주맥주","0","57059461","0.0","1.18113084E8","0.00"
"080220","제주반도체","52099","34442833","211522.0","1.39837902E8","0.15"
"216080","제테마","0","17802259","0.0","2.45671174E8","0.00"
"229000","젠큐릭스","0","6558421","0.0","6.0206305E7","0.00"
"082270","젬백스","981551","39812863","1.261293E7","5.1159529E8","2.47"
"064800","젬백스링크","187908","83178127","239583.0","1.06052112E8","0.23"
"044060","조광ILI","13445","15848817","190247.0","2.24260761E8","0.08"
"034940","조아제약","53632","30979827","147756.0","8.5349423E7","0.17"
"067000","조이시티","30010","68510739","140747.0","3.21315366E8","0.04"
"033340","좋은사람들","0","49908224","0.0","5.2653176E7","0.00"
"036930","주성엔지니어링","766026","48249212","1.2294717E7","7.74399853E8","1.59"
"239340","줌인터넷","0","26979634","0.0","1.03871591E8","0.00"
"051980","중앙디앤엠","0","34665230","0.0","2.4334991E7","0.00"
"072020","중앙백신","39596","9960000","481091.0","1.21014E8","0.40"
"000440","중앙에너비스","0","6227130","0.0","1.29524304E8","0.00"
"078650","지나인제약","0","4078777","0.0","8647007.0","0.00"
"228760","지노믹트리","0","20608147","0.0","2.85422836E8","0.00"
"314130","지놈앤컴퍼니","0","14079521","0.0","2.4779957E8","0.00"
"389030","지니너스","0","10869315","0.0","1.36953369E8","0.00"
"043610","지니뮤직","0","58115438","0.0","2.15317698E8","0.00"
"263860","지니언스","0","9444600","0.0","7.4329002E7","0.00"
"303030","지니틱스","0","35745668","0.0","8.1678851E7","0.00"
"036180","지더블유바이텍","0","49193587","0.0","3.9404063E7","0.00"
"208350","지란지교시큐리티","0","8306541","0.0","3.1066463E7","0.00"
"144510","지씨셀","68696","15800344","4032455.0","9.27480193E8","0.43"
"382480","지아이텍","0","39357140","0.0","1.1531642E8","0.00"
"382800","지앤비에스엔지니어링","0","7174618","0.0","8.1431914E7","0.00"
"051160","지어소프트","10886","15474430","130632.0","1.8569316E8","0.07"
"053050","지에스이","0","29987597","0.0","1.28646791E8","0.00"
"119850","지엔씨에너지","0","16448909","0.0","6.9414396E7","0.00"
"270520","지엔원에너지","0","31208908","0.0","7.9114582E7","0.00"
"065060","지엔코","389439","98008044","221201.0","5.5668569E7","0.40"
"204840","지엘팜텍","0","62104061","0.0","5.5583135E7","0.00"
"311320","지오엘리먼트","0","6307280","0.0","1.09746672E8","0.00"
"388050","지투파워","0","3686835","0.0","1.39915388E8","0.00"
"219750","지티지웰니스","0","19111631","0.0","2.7234074E7","0.00"
"018120","진로발효","0","6621120","0.0","1.54934208E8","0.00"
"109820","진매트릭스","0","20393640","0.0","1.52340491E8","0.00"
"086060","진바이오텍","0","8610587","0.0","3.96087E7","0.00"
"036890","진성티이씨","117460","22482268","1192219.0","2.2819502E8","0.52"
"363250","진시스템","0","6879180","0.0","6.6040128E7","0.00"
"007370","진양제약","18959","12000000","111289.0","7.044E7","0.16"
"085660","차바이오텍","355864","56268318","5195614.0","8.21517443E8","0.63"
