일자,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"2018/08/03","15187","0","0","270916","5.61","1593615500","0","0","28283649500","5.63"
"2018/08/02","27584","0","0","442186","6.24","2872483500","0","0","46142971000","6.23"
"2018/08/01","98867","0","0","913356","10.82","10290339800","0","0","95072054100","10.82"
"2018/07/31","43582","0","0","482759","9.03","4298725000","0","0","47620809400","9.03"
"2018/07/30","81560","0","0","1021562","7.98","8177886500","0","0","103992849900","7.86"
"2018/07/27","11141","0","0","536988","2.07","1086616100","0","0","52693024800","2.06"
"2018/07/26","2799","0","0","315666","0.89","267751500","0","0","30145638900","0.89"
"2018/07/25","26801","0","0","460858","5.82","2575788700","0","0","44192504400","5.83"
"2018/07/24","7444","0","0","841272","0.88","723853800","0","0","80345868800","0.90"
"2018/07/23","9149","0","0","465287","1.97","840739000","0","0","42652381600","1.97"
"2018/07/20","52546","0","0","1101305","4.77","4766029300","0","0","100213599900","4.76"
"2018/07/19","50783","0","0","1572519","3.23","4794997300","0","0","147309234700","3.26"
"2018/07/18","6042","0","0","286521","2.11","615242000","0","0","29183431000","2.11"
"2018/07/17","50836","0","0","500880","10.15","5152460500","0","0","50949563178","10.11"
"2018/07/16","37507","0","0","483840","7.75","3811780500","0","0","49289993500","7.73"
"2018/07/13","78056","0","0","487368","16.02","8032021500","0","0","50661963500","15.85"
"2018/07/12","19882","0","0","713935","2.78","2055442000","0","0","73871417800","2.78"
"2018/07/11","15532","0","0","593972","2.61","1566308600","0","0","60077960000","2.61"
"2018/07/10","2777","0","0","565176","0.49","279486500","0","0","56994933800","0.49"
"2018/07/09","144688","0","0","1606714","9.01","14745710000","0","0","163965711500","8.99"
"2018/07/06","9027","0","0","470618","1.92","1005658000","0","0","52194318500","1.93"
"2018/07/05","54680","0","0","417290","13.10","5909374000","0","0","45359857000","13.03"
"2018/07/04","12281","0","0","650781","1.89","1326451000","0","0","70249321500","1.89"
"2018/07/03","110027","0","0","1509731","7.29","12247298000","0","0","168338794500","7.28"
"2018/07/02","7899","0","0","214290","3.69","957530000","0","0","26139757500","3.66"
"2018/06/29","5165","0","0","356504","1.45","636358000","0","0","43653734500","1.46"
"2018/06/28","2808","0","0","287059","0.98","334455000","0","0","34182818000","0.98"
"2018/06/27","12718","0","0","400265","3.18","1509709500","0","0","47339845000","3.19"
"2018/06/26","10597","0","0","535876","1.98","1248880000","0","0","62858327500","1.99"
"2018/06/25","37828","0","0","338870","11.16","4627492500","0","0","41408744500","11.18"
"2018/06/22","3760","0","0","178204","2.11","465268000","0","0","21926569500","2.12"
"2018/06/21","6364","0","0","249620","2.55","789609500","0","0","30866792120","2.56"
"2018/06/20","2880","0","0","281498","1.02","357466000","0","0","34772793500","1.03"
"2018/06/19","6579","0","0","248814","2.64","800406000","0","0","30281540500","2.64"
"2018/06/18","3860","0","0","393753","0.98","471448500","0","0","48132974500","0.98"
"2018/06/15","25804","0","0","412576","6.25","3307575500","0","0","52877889000","6.26"
"2018/06/14","8535","0","0","358015","2.38","1118874000","0","0","46808079240","2.39"
"2018/06/12","4795","0","0","344435","1.39","617939000","0","0","44288910500","1.40"
"2018/06/11","1540","0","0","315116","0.49","195507500","0","0","39844684500","0.49"
"2018/06/08","11676","0","0","285906","4.08","1462609500","0","0","35932015500","4.07"
"2018/06/07","6231","0","0","366427","1.70","789901000","0","0","46400004500","1.70"
"2018/06/05","4482","0","0","251980","1.78","576556500","0","0","32443400500","1.78"
"2018/06/04","14129","0","0","221731","6.37","1795313000","0","0","28186001500","6.37"
"2018/06/01","13334","0","0","443750","3.00","1710222500","0","0","56900734000","3.01"
"2018/05/31","9297","0","0","268613","3.46","1146224500","0","0","33205984500","3.45"
"2018/05/30","16046","0","0","216227","7.42","1988647000","0","0","26812401500","7.42"
"2018/05/29","6172","0","0","215142","2.87","777894500","0","0","26877330000","2.89"
"2018/05/28","15710","0","0","250961","6.26","1944523000","0","0","31089189000","6.25"
"2018/05/25","15540","0","0","411479","3.78","1908090500","0","0","50630386500","3.77"
"2018/05/24","46975","0","0","515366","9.11","5833121000","0","0","64219291500","9.08"
"2018/05/23","36223","0","0","309683","11.70","4325350000","0","0","36868004000","11.73"
"2018/05/21","119","0","0","312415","0.04","14117500","0","0","36898281000","0.04"
"2018/05/18","10204","0","0","176032","5.80","1228857500","0","0","21220043500","5.79"
"2018/05/17","5980","0","0","192893","3.10","722473000","0","0","23312324000","3.10"
"2018/05/16","6412","0","0","222461","2.88","787873000","0","0","27271361000","2.89"
"2018/05/15","16202","0","0","268033","6.04","2013438000","0","0","33182635500","6.07"
"2018/05/14","2697","0","0","441147","0.61","333185500","0","0","54033668500","0.62"
"2018/05/11","34793","0","0","338287","10.29","4349951020","0","0","42244821520","10.30"
"2018/05/10","41559","0","0","379591","10.95","5030929000","0","0","45803650000","10.98"
"2018/05/09","29956","0","0","320259","9.35","3560662000","0","0","38284473500","9.30"
"2018/05/08","43336","0","0","393042","11.03","5288367000","0","0","47927588000","11.03"
"2018/05/04","61552","0","0","460228","13.37","7395567500","0","0","55102871000","13.42"
"2018/05/03","41786","0","0","592892","7.05","5019213500","0","0","71140346500","7.06"
"2018/05/02","53790","0","0","745885","7.21","6413756250","0","0","89367657750","7.18"
"2018/04/30","4582","0","0","855646","0.54","529120500","0","0","98569174000","0.54"
"2018/04/27","185761","0","0","612648","30.32","20499969000","0","0","67706601500","30.28"
"2018/04/26","51241","0","0","431780","11.87","5520316000","0","0","46527068000","11.86"
"2018/04/25","10748","0","0","352424","3.05","1139937000","0","0","37403278500","3.05"
"2018/04/24","9516","0","0","668758","1.42","1030330500","0","0","72288573500","1.43"
"2018/04/23","3949","0","0","324728","1.22","408330000","0","0","33324408000","1.23"
"2018/04/20","4894","0","0","197581","2.48","501895500","0","0","20258950500","2.48"
"2018/04/19","13344","0","0","329203","4.05","1374850000","0","0","33949683500","4.05"
"2018/04/18","2351","0","0","242141","0.97","241796500","0","0","24896183500","0.97"
"2018/04/17","12928","0","0","279460","4.63","1338594000","0","0","28908240900","4.63"
"2018/04/16","2671","0","0","241866","1.10","281439500","0","0","25473606500","1.10"
"2018/04/13","16775","0","0","337139","4.98","1729466200","0","0","34625569100","4.99"
"2018/04/12","30186","0","0","577677","5.23","3068804000","0","0","58517868000","5.24"
"2018/04/11","9429","0","0","486370","1.94","997146000","0","0","51407116000","1.94"
"2018/04/10","9717","0","0","362753","2.68","1018751933","0","0","37885634933","2.69"
"2018/04/09","10921","0","0","317100","3.44","1128770500","0","0","32727836500","3.45"
"2018/04/06","6616","0","0","233356","2.84","670415000","0","0","23688822000","2.83"
"2018/04/05","4752","0","0","379721","1.25","480823800","0","0","38196225500","1.26"
"2018/04/04","16269","0","0","501719","3.24","1637260200","0","0","50533214000","3.24"
"2018/04/03","19160","0","0","596427","3.21","1984502000","0","0","61709483000","3.22"
"2018/04/02","7894","0","0","1037147","0.76","793150100","0","0","105310249800","0.75"
"2018/03/30","2317","0","0","493183","0.47","220617300","0","0","46958265100","0.47"
"2018/03/29","24555","0","0","264654","9.28","2259274600","0","0","24448994300","9.24"
"2018/03/28","11801","0","0","331002","3.57","1109228400","0","0","31134276000","3.56"
"2018/03/27","14341","0","0","360567","3.98","1342810000","0","0","33734861200","3.98"
"2018/03/26","26156","0","0","437682","5.98","2413203100","0","0","40255519700","5.99"
"2018/03/23","16714","0","0","327138","5.11","1500917600","0","0","29318694300","5.12"
"2018/03/22","7414","0","0","567924","1.31","677085800","0","0","52425969500","1.29"
"2018/03/21","2745","0","0","212048","1.29","245344500","0","0","18962059900","1.29"
"2018/03/20","1522","0","0","283204","0.54","136185500","0","0","25291414700","0.54"
"2018/03/19","1951","0","0","267751","0.73","173391300","0","0","23804904700","0.73"
"2018/03/16","4658","0","0","636898","0.73","420829700","0","0","57435240300","0.73"
"2018/03/15","2120","0","0","396391","0.53","188085300","0","0","35320980422","0.53"
"2018/03/14","4856","0","0","395465","1.23","439174000","0","0","35634806500","1.23"
"2018/03/13","3897","0","0","375705","1.04","361811200","0","0","34904052310","1.04"
"2018/03/12","12812","0","0","520810","2.46","1191706700","0","0","48348867400","2.46"
"2018/03/09","16881","0","0","1628652","1.04","1491248600","0","0","148215315444","1.01"
"2018/03/08","10304","0","0","524911","1.96","852754200","0","0","43329111400","1.97"
"2018/03/07","8185","0","0","254206","3.22","661612600","0","0","20506945200","3.23"
"2018/03/06","19914","0","0","246833","8.07","1635116800","0","0","20219482200","8.09"
"2018/03/05","12253","0","0","219399","5.58","1016504000","0","0","18159398500","5.60"
"2018/03/02","14513","0","0","203916","7.12","1187894900","0","0","16700162500","7.11"
"2018/02/28","15291","0","0","320776","4.77","1250246100","0","0","26225761500","4.77"
"2018/02/27","27190","0","0","232014","11.72","2284507700","0","0","19500443400","11.72"
"2018/02/26","8034","0","0","361582","2.22","674198500","0","0","30431813200","2.22"
"2018/02/23","6071","0","0","211646","2.87","501019500","0","0","17463533800","2.87"
"2018/02/22","12651","0","0","146168","8.66","1037031100","0","0","12005684700","8.64"
"2018/02/21","8475","0","0","263680","3.21","694525400","0","0","21627561000","3.21"
"2018/02/20","16862","0","0","222783","7.57","1379734900","0","0","18307446000","7.54"
"2018/02/19","6690","0","0","214020","3.13","561538900","0","0","17908236400","3.14"
"2018/02/14","38584","0","0","254198","15.18","3218454000","0","0","21240946500","15.15"
"2018/02/13","18686","0","0","285511","6.54","1564696600","0","0","23838753500","6.56"
"2018/02/12","6170","0","0","229347","2.69","503988200","0","0","18709783800","2.69"
"2018/02/09","3486","0","0","334811","1.04","286770800","0","0","27506430300","1.04"
"2018/02/08","18330","0","0","402080","4.56","1544119400","0","0","33693487500","4.58"
"2018/02/07","34574","0","0","644330","5.37","2997555300","0","0","55560255800","5.40"
"2018/02/06","32397","0","0","489159","6.62","2842623900","0","0","42738027100","6.65"
"2018/02/05","31418","0","0","495651","6.34","2902883300","0","0","45815927500","6.34"
"2018/02/02","46992","0","0","416902","11.27","4498707900","0","0","40080053818","11.22"
"2018/02/01","4367","0","0","546926","0.80","420730300","0","0","52463051400","0.80"
"2018/01/31","10395","0","0","327317","3.18","968767500","0","0","30493828200","3.18"
"2018/01/30","14474","0","0","220701","6.56","1377975000","0","0","21015022200","6.56"
"2018/01/29","24914","0","0","305754","8.15","2374743800","0","0","29162019100","8.14"
"2018/01/26","17023","0","0","768492","2.22","1614147800","0","0","72948042800","2.21"
"2018/01/25","26394","0","0","389350","6.78","2505699000","0","0","36896450000","6.79"
"2018/01/24","25827","0","0","448831","5.75","2466328700","0","0","42752364100","5.77"
"2018/01/23","55758","0","0","558951","9.98","5417418500","0","0","54549981100","9.93"
"2018/01/22","4446","0","0","345111","1.29","431892200","0","0","33381921200","1.29"
"2018/01/19","7903","0","0","352350","2.24","760849000","0","0","33962011900","2.24"
"2018/01/18","36807","0","0","518269","7.10","3480050700","0","0","49231231092","7.07"
"2018/01/17","6192","0","0","462810","1.34","582740600","0","0","43447719200","1.34"
"2018/01/16","27379","0","0","306215","8.94","2516310900","0","0","28118689100","8.95"
"2018/01/15","15851","0","0","312581","5.07","1470745900","0","0","28986162000","5.07"
"2018/01/12","15780","0","0","494468","3.19","1463295100","0","0","46148390300","3.17"
"2018/01/11","45391","0","0","545480","8.32","4180873400","0","0","50303315700","8.31"
"2018/01/10","13682","0","0","866609","1.58","1275598700","0","0","80457797800","1.59"
"2018/01/09","21462","0","0","913864","2.35","1901351400","0","0","80672802822","2.36"
"2018/01/08","6447","0","0","364676","1.77","548559800","0","0","30885600500","1.78"
"2018/01/05","7142","0","0","310401","2.30","595613700","0","0","25910096200","2.30"
"2018/01/04","23990","0","0","242335","9.90","2034018800","0","0","20587053800","9.88"
"2018/01/03","1474","0","0","260965","0.56","126152800","0","0","22279788800","0.57"
"2018/01/02","3560","0","0","247429","1.44","305956800","0","0","21358492800","1.43"
"2017/12/28","12805","0","0","266140","4.81","1082260900","0","0","22391182104","4.83"
"2017/12/27","3682","0","0","391779","0.94","307099200","0","0","32354669500","0.95"
"2017/12/26","20995","0","0","414742","5.06","1691925700","0","0","33440830900","5.06"
"2017/12/22","25075","0","0","574483","4.36","2012145200","0","0","46130144600","4.36"
"2017/12/21","19537","0","0","456398","4.28","1597927500","0","0","37607160500","4.25"
"2017/12/20","35526","0","0","603580","5.89","2940929500","0","0","50478026700","5.83"
"2017/12/19","53296","0","0","445566","11.96","4552809100","0","0","38018602200","11.98"
"2017/12/18","41538","0","0","368868","11.26","3554849800","0","0","31613867300","11.24"
"2017/12/15","22201","0","0","432361","5.13","1896070200","0","0","36923874500","5.14"
"2017/12/14","49389","0","0","645196","7.65","4173003100","0","0","54276268100","7.69"
"2017/12/13","47300","0","0","620980","7.62","3808488900","0","0","50405803500","7.56"
"2017/12/12","73813","0","0","931748","7.92","6038800900","0","0","75648826000","7.98"
"2017/12/11","15291","0","0","446201","3.43","1288097100","0","0","37584992600","3.43"
"2017/12/08","6295","0","0","352531","1.79","539652000","0","0","30207562100","1.79"
"2017/12/07","10345","0","0","639139","1.62","879389600","0","0","53680505100","1.64"
"2017/12/06","10462","0","0","399413","2.62","907195200","0","0","34812560100","2.61"
"2017/12/05","5668","0","0","376411","1.51","506808500","0","0","33666474500","1.51"
"2017/12/04","24708","0","0","381372","6.48","2186901100","0","0","33772385800","6.48"
"2017/12/01","17187","0","0","455612","3.77","1500432600","0","0","39782515400","3.77"
"2017/11/30","3407","0","0","481539","0.71","294843100","0","0","41705645300","0.71"
"2017/11/29","21822","0","0","742228","2.94","1923413500","0","0","65962952800","2.92"
"2017/11/28","32333","0","0","839369","3.85","2811350000","0","0","73127361800","3.84"
"2017/11/27","5344","0","0","250895","2.13","454797600","0","0","21345247300","2.13"
"2017/11/24","5407","0","0","395876","1.37","458492200","0","0","33475195100","1.37"
"2017/11/23","17845","0","0","322027","5.54","1524325100","0","0","27567974100","5.53"
"2017/11/22","23450","0","0","474423","4.94","2007288500","0","0","40570672000","4.95"
"2017/11/21","69573","0","0","649368","10.71","5946556500","0","0","55480730600","10.72"
"2017/11/20","24278","0","0","998332","2.43","2077114500","0","0","84410661000","2.46"
"2017/11/17","21821","0","0","383891","5.68","1764343600","0","0","31037498800","5.68"
"2017/11/16","20076","0","0","700833","2.86","1624368000","0","0","56509669100","2.87"
"2017/11/15","12805","0","0","509150","2.51","1052897500","0","0","41850752000","2.52"
"2017/11/14","17785","0","0","500879","3.55","1445532600","0","0","40705358500","3.55"
"2017/11/13","38318","0","0","536531","7.14","3169845800","0","0","44360454300","7.15"
"2017/11/10","23368","0","0","352440","6.63","1937002800","0","0","29190344200","6.64"
"2017/11/09","48455","0","0","779035","6.22","4043723900","0","0","65017203800","6.22"
"2017/11/08","26704","0","0","748458","3.57","2176030800","0","0","61065899500","3.56"
"2017/11/07","87150","0","0","556815","15.65","6977314200","0","0","44502424700","15.68"
"2017/11/06","56547","0","0","863785","6.55","4560958100","0","0","69498173200","6.56"
"2017/11/03","20145","0","0","549876","3.66","1555219000","0","0","42493747200","3.66"
"2017/11/02","62321","0","0","730836","8.53","4799103400","0","0","56226374300","8.54"
"2017/11/01","135571","0","0","1101619","12.31","10512456800","0","0","85148510900","12.35"
"2017/10/31","93088","0","0","1727641","5.39","7299380500","0","0","134839686100","5.41"
"2017/10/30","28750","0","0","2075860","1.38","2191308000","0","0","155826034200","1.41"
"2017/10/27","83986","0","0","1437422","5.84","5898335400","0","0","100987642000","5.84"
"2017/10/26","76193","0","0","1848902","4.12","5196131300","0","0","125103881200","4.15"
"2017/10/25","30737","0","0","302312","10.17","1963516200","0","0","19331095100","10.16"
"2017/10/24","72740","0","0","479145","15.18","4623557700","0","0","30467663200","15.18"
"2017/10/23","22398","0","0","297734","7.52","1381254000","0","0","18343293900","7.53"
"2017/10/20","50831","0","0","262761","19.34","3119093000","0","0","16120970300","19.35"
"2017/10/19","119568","0","0","539409","22.17","7322183700","0","0","33061276900","22.15"
"2017/10/18","66035","0","0","567876","11.63","4145427200","0","0","35862031000","11.56"
"2017/10/17","41097","0","0","453817","9.06","2602867500","0","0","28744049600","9.06"
"2017/10/16","96931","0","0","913261","10.61","6155526800","0","0","58074275200","10.60"
"2017/10/13","161157","0","0","841337","19.15","9734347000","0","0","50618868800","19.23"
"2017/10/12","17539","0","0","180821","9.70","1011731100","0","0","10436653400","9.69"
"2017/10/11","34256","0","0","202407","16.92","1960241800","0","0","11593774700","16.91"
"2017/10/10","30748","0","0","323975","9.49","1772277400","0","0","18700343600","9.48"
"2017/09/29","43142","0","0","367682","11.73","2509588300","0","0","21413886200","11.72"
"2017/09/28","182920","0","0","566251","32.30","10389290300","0","0","32147830700","32.32"
"2017/09/27","96733","0","0","255635","37.84","5221565400","0","0","13783687900","37.88"
"2017/09/26","97857","0","0","286398","34.17","5171239100","0","0","15121917400","34.20"
"2017/09/25","40011","0","0","287864","13.90","2125234300","0","0","15339782600","13.85"
"2017/09/22","61378","0","0","331049","18.54","3333315700","0","0","17953554400","18.57"
"2017/09/21","31633","0","0","233789","13.53","1764582600","0","0","13058592700","13.51"
"2017/09/20","70341","0","0","337338","20.85","3988917300","0","0","19074005400","20.91"
"2017/09/19","52048","0","0","183515","28.36","3018850600","0","0","10659451300","28.32"
"2017/09/18","94772","0","0","368296","25.73","5525247500","0","0","21522907500","25.67"
"2017/09/15","25818","0","0","140500","18.38","1477820500","0","0","8035408300","18.39"
"2017/09/14","49573","0","0","212757","23.30","2856033000","0","0","12258177300","23.30"
"2017/09/13","46369","0","0","202175","22.94","2677559700","0","0","11660948900","22.96"
"2017/09/12","36317","0","0","315313","11.52","2119165200","0","0","18358805600","11.54"
"2017/09/11","21413","0","0","143845","14.89","1210799200","0","0","8136865100","14.88"
"2017/09/08","39525","0","0","264850","14.92","2225374100","0","0","14920189900","14.92"
"2017/09/07","5341","0","0","172470","3.10","308537900","0","0","9943252836","3.10"
"2017/09/06","53681","0","0","293025","18.32","3076297000","0","0","16767283100","18.35"
"2017/09/05","21971","0","0","356297","6.17","1269816200","0","0","20575537700","6.17"
"2017/09/04","27672","0","0","284127","9.74","1640921700","0","0","16844951700","9.74"
"2017/09/01","25845","0","0","156457","16.52","1583589300","0","0","9579936300","16.53"
"2017/08/31","35233","0","0","286530","12.30","2178680700","0","0","17733860000","12.29"
"2017/08/30","20396","0","0","237392","8.59","1248162800","0","0","14520259100","8.60"
"2017/08/29","10135","0","0","548497","1.85","626620900","0","0","33784226900","1.85"
"2017/08/28","25491","0","0","386570","6.59","1630138200","0","0","24682769000","6.60"
"2017/08/25","120644","0","0","1003600","12.02","7800815400","0","0","65106411300","11.98"
"2017/08/24","116951","0","0","498535","23.46","7491004400","0","0","31904544300","23.48"
"2017/08/23","20390","0","0","247712","8.23","1282032200","0","0","15585133000","8.23"
"2017/08/22","38714","0","0","195969","19.76","2417477700","0","0","12216961000","19.79"
"2017/08/21","39178","0","0","211472","18.53","2411932500","0","0","13025714900","18.52"
"2017/08/18","12612","0","0","133463","9.45","783308600","0","0","8283638700","9.46"
"2017/08/17","64789","0","0","221561","29.24","4002452200","0","0","13662644900","29.29"
"2017/08/16","54578","0","0","191787","28.46","3370612100","0","0","11846755900","28.45"
"2017/08/14","56052","0","0","174411","32.14","3459037900","0","0","10762875200","32.14"
"2017/08/11","59123","0","0","262190","22.55","3628305900","0","0","16041764500","22.62"
"2017/08/10","34073","0","0","335691","10.15","2112266000","0","0","20854876100","10.13"
"2017/08/09","50667","0","0","301217","16.82","3180700500","0","0","18917135400","16.81"
"2017/08/08","64927","0","0","328734","19.75","4171368800","0","0","21069780100","19.80"
"2017/08/07","73653","0","0","620927","11.86","4804270600","0","0","40636097200","11.82"
"2017/08/04","8776","0","0","249561","3.52","562089200","0","0","15963849000","3.52"
"2017/08/03","40200","0","0","413158","9.73","2555954900","0","0","26357615500","9.70"
"2017/08/02","14365","0","0","356091","4.03","922409100","0","0","22924752200","4.02"
"2017/08/01","28052","0","0","386251","7.26","1836090800","0","0","25265474200","7.27"
"2017/07/31","67916","0","0","639351","10.62","4379037000","0","0","41105421600","10.65"
"2017/07/28","36110","0","0","539959","6.69","2385659200","0","0","35635490200","6.69"
"2017/07/27","47739","0","0","894239","5.34","3160169200","0","0","59258146800","5.33"
"2017/07/26","82350","0","0","2300303","3.58","5328262400","0","0","148544035400","3.59"
"2017/07/25","16603","0","0","437948","3.79","993272000","0","0","26282572200","3.78"
"2017/07/24","66431","0","0","234266","28.36","3957185900","0","0","13937124500","28.39"
"2017/07/21","32287","0","0","240172","13.44","1922189900","0","0","14295755500","13.45"
"2017/07/20","28615","0","0","308071","9.29","1690547800","0","0","18176854300","9.30"
"2017/07/19","55222","0","0","559908","9.86","3309220200","0","0","33583358100","9.85"
"2017/07/18","93109","0","0","733370","12.70","5514897600","0","0","43381441500","12.71"
"2017/07/17","40739","0","0","484711","8.40","2327077500","0","0","27685240500","8.41"
"2017/07/14","64094","0","0","341174","18.79","3502224100","0","0","18648107800","18.78"
"2017/07/13","98481","0","0","454210","21.68","5524964100","0","0","25498237500","21.67"
"2017/07/12","81491","0","0","996194","8.18","4559215900","0","0","55690289800","8.19"
"2017/07/11","22821","0","0","207336","11.01","1202151600","0","0","10930900900","11.00"
"2017/07/10","26176","0","0","289429","9.04","1383447600","0","0","15229593500","9.08"
"2017/07/07","42203","0","0","293432","14.38","2298194300","0","0","15909869600","14.45"
"2017/07/06","18570","0","0","159116","11.67","1026496900","0","0","8793593800","11.67"
"2017/07/05","49384","0","0","263048","18.77","2727985200","0","0","14544350000","18.76"
"2017/07/04","25512","0","0","188138","13.56","1432177700","0","0","10585885300","13.53"
"2017/07/03","92913","0","0","297661","31.21","5229231900","0","0","16765152300","31.19"
"2017/06/30","17117","0","0","361084","4.74","975325900","0","0","20529454500","4.75"
"2017/06/29","26291","0","0","196842","13.36","1463270500","0","0","10949704300","13.36"
"2017/06/28","23258","0","0","186355","12.48","1310712900","0","0","10477714700","12.51"
"2017/06/27","22356","0","0","400360","5.58","1250967400","0","0","22446272900","5.57"
"2017/06/26","35692","0","0","273358","13.06","1954475100","0","0","14965229900","13.06"
"2017/06/23","18521","0","0","417358","4.44","1025994200","0","0","23185737700","4.43"
"2017/06/22","37539","0","0","414509","9.06","2067569900","0","0","22827610500","9.06"
"2017/06/21","20440","0","0","232140","8.81","1142950200","0","0","12980193400","8.81"
"2017/06/20","14528","0","0","266670","5.45","809571500","0","0","14804736500","5.47"
"2017/06/19","56648","0","0","367735","15.40","3146415500","0","0","20412020100","15.41"
"2017/06/16","30468","0","0","299612","10.17","1724356800","0","0","16926475900","10.19"
"2017/06/15","65753","0","0","609590","10.79","3778782100","0","0","35139072300","10.75"
"2017/06/14","132608","0","0","878080","15.10","7441421300","0","0","49351981800","15.08"
"2017/06/13","212713","0","0","1042301","20.41","12318196400","0","0","60746064500","20.28"
"2017/06/12","57040","0","0","315289","18.09","3455327100","0","0","19106563400","18.08"
"2017/06/09","25386","0","0","380059","6.68","1557557800","0","0","23382641600","6.66"
"2017/06/08","57177","0","0","490278","11.66","3514375900","0","0","30087832300","11.68"
"2017/06/07","12861","0","0","480059","2.68","792899300","0","0","29605574600","2.68"
"2017/06/05","22765","0","0","282025","8.07","1381619700","0","0","17097546400","8.08"
"2017/06/02","30722","0","0","341836","8.99","1893284200","0","0","21039138400","9.00"
"2017/06/01","14564","0","0","235573","6.18","888924800","0","0","14363296800","6.19"
"2017/05/31","25926","0","0","410946","6.31","1574560500","0","0","24964969200","6.31"
"2017/05/30","12702","0","0","252901","5.02","773396300","0","0","15395236900","5.02"
"2017/05/29","34536","0","0","355390","9.72","2097960400","0","0","21586321700","9.72"
"2017/05/26","21804","0","0","341027","6.39","1341938900","0","0","21060068100","6.37"
"2017/05/25","27662","0","0","316081","8.75","1694735500","0","0","19367562800","8.75"
"2017/05/24","26127","0","0","444231","5.88","1590902000","0","0","27060397600","5.88"
"2017/05/23","105860","0","0","642261","16.48","6556639800","0","0","39718549100","16.51"
"2017/05/22","77746","0","0","620211","12.54","4878410800","0","0","38992243800","12.51"
"2017/05/19","48709","0","0","807112","6.03","3054024700","0","0","50498222100","6.05"
"2017/05/18","174737","0","0","1052975","16.59","10677815100","0","0","64483712200","16.56"
"2017/05/17","76204","0","0","1169854","6.51","4625093600","0","0","70749186900","6.54"
"2017/05/16","34506","0","0","364962","9.45","2011479500","0","0","21278458700","9.45"
"2017/05/15","61146","0","0","543066","11.26","3561351000","0","0","31610164200","11.27"
"2017/05/12","54490","0","0","445466","12.23","3110754600","0","0","25409655300","12.24"
"2017/05/11","70708","0","0","617648","11.45","3996505500","0","0","35055380000","11.40"
"2017/05/10","101444","0","0","709916","14.29","5675595700","0","0","39811817100","14.26"
"2017/05/08","130835","0","0","824425","15.87","7275671500","0","0","45885707400","15.86"
"2017/05/04","75201","0","0","794215","9.47","4024385600","0","0","42641903100","9.44"
"2017/05/02","36782","0","0","453161","8.12","1894136800","0","0","23233538650","8.15"
"2017/04/28","47740","0","0","290888","16.41","2439196400","0","0","14881458500","16.39"
"2017/04/27","84460","0","0","385979","21.88","4357195500","0","0","19907814000","21.89"
"2017/04/26","35312","0","0","376355","9.38","1856202700","0","0","19821043700","9.36"
"2017/04/25","70864","0","0","530687","13.35","3695733800","0","0","27665840500","13.36"
"2017/04/24","102296","0","0","682467","14.99","5474250700","0","0","36507615400","14.99"
"2017/04/21","80961","0","0","1514485","5.35","4419966700","0","0","82632665300","5.35"
"2017/04/20","69030","0","0","758081","9.11","3597395600","0","0","39575692500","9.09"
"2017/04/19","43712","0","0","333135","13.12","2212893300","0","0","16873665700","13.11"
"2017/04/18","50079","0","0","587520","8.52","2546120400","0","0","29904880800","8.51"
"2017/04/17","21846","0","0","1438793","1.52","1103277500","0","0","72281628800","1.53"
"2017/04/14","27681","0","0","297487","9.30","1320711800","0","0","14268258050","9.26"
"2017/04/13","20679","0","0","448605","4.61","988719550","0","0","21468174150","4.61"
"2017/04/12","37721","0","0","178804","21.10","1767004900","0","0","8375308300","21.10"
"2017/04/11","25952","0","0","272371","9.53","1205380900","0","0","12648805200","9.53"
"2017/04/10","72435","0","0","408818","17.72","3396258150","0","0","19164231100","17.72"
"2017/04/07","35888","0","0","316645","11.33","1718237050","0","0","15155983700","11.34"
"2017/04/06","163310","0","0","914545","17.86","7768585750","0","0","43780502892","17.74"
"2017/04/05","45652","0","0","364268","12.53","2146450500","0","0","17146600550","12.52"
"2017/04/04","33628","0","0","523668","6.42","1599193900","0","0","24916095000","6.42"
"2017/04/03","52134","0","0","927726","5.62","2447591600","0","0","43468082150","5.63"
"2017/03/31","121271","0","0","412080","29.43","5474244450","0","0","18603813900","29.43"
"2017/03/30","45542","0","0","237324","19.19","2033348350","0","0","10594238900","19.19"
"2017/03/29","71710","0","0","262014","27.37","3231408200","0","0","11817820100","27.34"
"2017/03/28","97234","0","0","330427","29.43","4406336700","0","0","14972740500","29.43"
"2017/03/27","29466","0","0","377863","7.80","1342448100","0","0","17252354750","7.78"
"2017/03/24","43328","0","0","436224","9.93","1946916550","0","0","19615546700","9.93"
"2017/03/23","49843","0","0","303230","16.44","2213070200","0","0","13456383050","16.45"
"2017/03/22","115540","0","0","412198","28.03","5122497800","0","0","18383419550","27.86"
"2017/03/21","98304","0","0","395228","24.87","4367187500","0","0","17589266250","24.83"
"2017/03/20","110336","0","0","366533","30.10","4898806550","0","0","16291828550","30.07"
"2017/03/17","38210","0","0","575582","6.64","1724112250","0","0","25958701300","6.64"
"2017/03/16","78367","0","0","308453","25.41","3443666750","0","0","13562436650","25.39"
