적출일,공매도 거래제한일_시작일,공매도 거래제한일_종료일,종목코드,종목명,시장구분,공매도 과열종목 적출 지표_과거40거래일 중 종목 거래일수,공매도 과열종목 적출 지표_공매도비중,공매도 과열종목 적출 지표_주가 수익률,공매도 과열종목 적출 지표_공매도 거래대금 증가배율,공매도 과열종목 적출 지표_직전40거래일 공매도비중 평균,지정유형
"2020/01/15","2020/01/16","2020/01/16","098460","고영","KOSDAQ","40","23.98","-8.77","14.05",,"유형1"
"2020/01/15","2020/01/16","2020/01/16","010170","대한광통신","KOSDAQ","40",,,"5.93","6.09","유형3"
"2020/01/15","2020/01/16","2020/01/16","080160","모두투어","KOSDAQ","40",,,"12.22","5.49","유형3"
"2020/01/14","2020/01/15","2020/01/15","051500","CJ프레시웨이","KOSDAQ","40",,,"8.28","6.77","유형3"
"2020/01/14","2020/01/15","2020/01/15","086900","메디톡스","KOSDAQ","40",,,"6.18","7.79","유형3"
"2020/01/13","2020/01/14","2020/01/14","217480","에스디생명공학","KOSDAQ","40",,,"5.33","5.86","유형3"
"2020/01/13","2020/01/14","2020/01/14","064090","에프앤리퍼블릭","KOSDAQ","40",,,"25.81","8.31","유형3"
"2020/01/13","2020/01/14","2020/01/14","122870","와이지엔터테인먼트","KOSDAQ","40",,,"6.47","6.29","유형3"
"2020/01/13","2020/01/14","2020/01/14","115450","지트리비앤티","KOSDAQ","40",,,"10.36","6.25","유형3"
"2020/01/13","2020/01/14","2020/01/14","027050","코리아나","KOSDAQ","40",,,"5.32","5.07","유형3"
"2020/01/13","2020/01/14","2020/01/14","069110","코스온","KOSDAQ","40",,,"10.91","10.81","유형3"
"2020/01/13","2020/01/14","2020/01/14","025770","한국정보통신","KOSDAQ","40",,,"5.94","12.58","유형3"
"2020/01/10","2020/01/13","2020/01/13","086900","메디톡스","KOSDAQ","40",,,"5.66","7.47","유형3"
"2020/01/10","2020/01/13","2020/01/13","247540","에코프로비엠","KOSDAQ","40",,,"6.04","6.72","유형3"
"2020/01/09","2020/01/10","2020/01/10","030190","NICE평가정보","KOSDAQ","40",,,"8.17","6.81","유형3"
"2020/01/09","2020/01/10","2020/01/10","122870","와이지엔터테인먼트","KOSDAQ","40",,,"5.59","6.27","유형3"
"2020/01/09","2020/01/10","2020/01/10","119500","포메탈","KOSDAQ","40",,"-13.22","8.31",,"유형2"
"2020/01/09","2020/01/10","2020/01/10","025770","한국정보통신","KOSDAQ","40",,,"27.52","13.28","유형3"
"2020/01/09","2020/01/10","2020/01/10","024740","한일단조","KOSDAQ","40",,"-22.69","7.31",,"유형2"
"2020/01/08","2020/01/09","2020/01/09","161570","THE MIDONG","KOSDAQ","40",,"-10.43","14.62",,"유형2"
"2020/01/08","2020/01/09","2020/01/09","217730","강스템바이오텍","KOSDAQ","40","15.09","-5.81","6.61",,"유형1"
"2020/01/08","2020/01/09","2020/01/09","012860","모베이스전자","KOSDAQ","40","25.11","-6.72","11.01",,"유형1"
"2020/01/08","2020/01/09","2020/01/09","074600","원익QnC","KOSDAQ","40",,,"5.35","5.58","유형3"
"2020/01/06","2020/01/07","2020/01/07","035900","JYP Ent.","KOSDAQ","40","20.80","-5.37","9.65",,"유형1"
"2020/01/06","2020/01/07","2020/01/07","035620","바른손이앤에이","KOSDAQ","40",,"-10.45","8.82",,"유형2"
"2020/01/06","2020/01/07","2020/01/07","122870","와이지엔터테인먼트","KOSDAQ","40",,,"11.11","6.19","유형3"
"2020/01/03","2020/01/06","2020/01/06","218410","RFHIC","KOSDAQ","40","18.47","-7.41","23.85",,"유형1"
"2020/01/03","2020/01/06","2020/01/06","183490","엔지켐생명과학","KOSDAQ","40",,,"6.04","6.58","유형3"
"2020/01/03","2020/01/06","2020/01/06","041190","우리기술투자","KOSDAQ","40",,,"5.01","5.30","유형3"
"2020/01/03","2020/01/06","2020/01/06","053590","한국테크놀로지","KOSDAQ","40",,"-14.45","8.17",,"유형2"
