종목코드,종목명,증권구분,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"003350","한국화장품제조","주권","0","0","0","6356","0.00","0","0","0","143307050","0.00"
"011500","한농화성","주권","0","0","0","57434","0.00","0","0","0","710435700","0.00"
"002390","한독","주권","1","0","1","9201","0.01","17650","0","17650","162573700","0.01"
"014790","한라","주권","1","0","1","43670","0.00","4015","0","4015","175254010","0.00"
"060980","한라홀딩스","주권","187","0","187","13187","1.42","6779650","0","6779650","478224050","1.42"
"053690","한미글로벌","주권","3","0","3","273213","0.00","34650","0","34650","3139616200","0.00"
"042700","한미반도체","주권","48","0","48","268241","0.02","621600","0","621600","3462544050","0.02"
"008930","한미사이언스","주권","683","554","129","88282","0.77","28167050","22795200","5371850","3648240250","0.77"
"128940","한미약품","주권","1784","765","1019","25121","7.10","574301500","246359500","327942000","8079674000","7.11"
"009240","한샘","주권","3825","3751","74","55350","6.91","234162300","229655000","4507300","3382841300","6.92"
"020000","한섬","주권","744","242","502","81139","0.92","22898450","7459850","15438600","2506769500","0.91"
"003680","한성기업","주권","0","0","0","31704","0.00","0","0","0","199077200","0.00"
"105630","한세실업","주권","408","382","26","176407","0.23","6980750","6533550","447200","3012028900","0.23"
"069640","한세엠케이","주권","0","0","0","7112","0.00","0","0","0","24345590","0.00"
"016450","한세예스24홀딩스","주권","0","0","0","9291","0.00","0","0","0","54212980","0.00"
"010420","한솔PNS","주권","0","0","0","41309","0.00","0","0","0","64097245","0.00"
"009180","한솔로지스틱스","주권","0","0","0","229231","0.00","0","0","0","750425545","0.00"
"213500","한솔제지","주권","595","0","595","83273","0.71","7919550","0","7919550","1101306400","0.72"
"014680","한솔케미칼","주권","3707","3693","14","42630","8.70","798170500","795118500","3052000","9177239500","8.70"
"004710","한솔테크닉스","주권","0","0","0","58431","0.00","0","0","0","305800100","0.00"
"004150","한솔홀딩스","주권","2","0","2","48803","0.00","6115","0","6115","149427675","0.00"
"025750","한솔홈데코","주권","0","0","0","310141","0.00","0","0","0","413920170","0.00"
"004960","한신공영","주권","0","0","0","28795","0.00","0","0","0","351548850","0.00"
"011700","한신기계","주권","32","0","32","2805234","0.00","290560","0","290560","25546936310","0.00"
"001750","한양증권","주권","0","0","0","16903","0.00","0","0","0","175151450","0.00"
"001755","한양증권우","주권","0","0","0","297","0.00","0","0","0","4464200","0.00"
"018880","한온시스템","주권","44795","41478","3317","395630","11.32","452392850","419153850","33239000","3990786050","11.34"
"009420","한올바이오파마","주권","14190","14134","56","154195","9.20","242577350","241628150","949200","2632872550","9.21"
"014130","한익스프레스","주권","0","0","0","32172","0.00","0","0","0","166253100","0.00"
"300720","한일시멘트","주권","3654","3592","62","72236","5.06","51063600","50199400","864200","1009774700","5.06"
"002220","한일철강","주권","0","0","0","135371","0.00","0","0","0","527930570","0.00"
"006390","한일현대시멘트","주권","10","0","10","7166","0.14","224500","0","224500","163001000","0.14"
"003300","한일홀딩스","주권","0","0","0","2270","0.00","0","0","0","24437900","0.00"
"051600","한전KPS","주권","26162","26076","86","220947","11.84","1009096500","1005761050","3335450","8536252450","11.82"
"052690","한전기술","주권","20344","20292","52","365197","5.57","1397364700","1393767900","3596800","25126006300","5.56"
"130660","한전산업","주권","167","0","167","194602","0.09","1805200","0","1805200","2116057350","0.09"
"002320","한진","주권","4","0","4","11101","0.04","112150","0","112150","311442450","0.04"
"003480","한진중공업홀딩스","주권","0","0","0","25190","0.00","0","0","0","103938270","0.00"
"180640","한진칼","주권","9678","9429","249","64738","14.95","577472300","562709400","14762900","3858184800","14.97"
"1806421A","한진칼 3WR","신주인수권증권","0","0","0","1938","0.00","0","0","0","18899960","0.00"
"18064K","한진칼우","주권","0","0","0","412","0.00","0","0","0","13819300","0.00"
"005110","한창","주권","0","0","0","13127285","0.00","0","0","0","12993768187","0.00"
"009460","한창제지","주권","0","0","0","172749","0.00","0","0","0","282597865","0.00"
"372910","한컴라이프케어","주권","0","0","0","250269","0.00","0","0","0","1335952830","0.00"
"70101BA2","한투소재부품장비A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"70102BA2","한투소재부품장비C","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"000880","한화","주권","2496","1899","597","144751","1.72","61935450","47162650","14772800","3597465300","1.72"
"00088K","한화3우B","주권","0","0","0","26105","0.00","0","0","0","366413750","0.00"
"72801BB4","한화국민참여정책형뉴딜 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"72802BB4","한화국민참여정책형뉴딜 C","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"72801BBC","한화국민참여정책형뉴딜2A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"72802BBC","한화국민참여정책형뉴딜2C","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"088350","한화생명","주권","58463","49632","8831","902682","6.48","127104780","107930810","19173970","1966122655","6.46"
"000370","한화손해보험","주권","4254","0","4254","182733","2.33","17532770","0","17532770","752468150","2.33"
"009830","한화솔루션","주권","237153","220473","16680","1100545","21.55","8279023100","7695303550","583719550","38499973800","21.50"
"009835","한화솔루션우","주권","0","0","0","19552","0.00","0","0","0","706454800","0.00"
"272210","한화시스템","주권","2278","1420","858","502955","0.45","29358550","18285300","11073250","6507787050","0.45"
"012450","한화에어로스페이스","주권","19734","11934","7800","318899","6.19","882318600","532814700","349503900","14253025900","6.19"
"000885","한화우","주권","0","0","0","362","0.00","0","0","0","11961750","0.00"
"003530","한화투자증권","주권","0","0","0","843949","0.00","0","0","0","2788736780","0.00"
"003535","한화투자증권우","주권","0","0","0","16187","0.00","0","0","0","124986940","0.00"
"195870","해성디에스","주권","11","0","11","163728","0.01","633600","0","633600","9353967600","0.01"
"101530","해태제과식품","주권","0","0","0","9998","0.00","0","0","0","70298640","0.00"
"143210","핸즈코퍼레이션","주권","0","0","0","19373","0.00","0","0","0","77096410","0.00"
"000720","현대건설","주권","47549","23138","24411","492015","9.66","1896177150","921545250","974631900","19672437900","9.64"
"267270","현대건설기계","주권","24","0","24","257731","0.01","1023400","0","1023400","11245079350","0.01"
"000725","현대건설우","주권","0","0","0","4818","0.00","0","0","0","345216300","0.00"
"005440","현대그린푸드","주권","7692","5332","2360","101882","7.55","59630980","41348420","18282560","790074800","7.55"
"086280","현대글로비스","주권","3874","3784","90","124343","3.12","705625000","689481500","16143500","22594850500","3.12"
"042670","현대두산인프라코어","주권","53595","50734","2861","1183127","4.53","286988860","271763540","15225320","6368444980","4.51"
"064350","현대로템","주권","237634","237474","160","1477123","16.09","4648332250","4645198250","3134000","28882501450","16.09"
"079430","현대리바트","주권","0","0","0","10851","0.00","0","0","0","120088200","0.00"
"012330","현대모비스","주권","8858","7898","960","343204","2.58","1814139000","1618634000","195505000","69658405500","2.60"
"010620","현대미포조선","주권","39784","31707","8077","306911","12.96","3227912400","2571435300","656477100","24956299350","12.93"
"069960","현대백화점","주권","651","421","230","60518","1.08","43864100","28393900","15470200","4077039700","1.08"
"004560","현대비앤지스틸","주권","2","0","2","41324","0.00","25200","0","25200","522987900","0.00"
"004565","현대비앤지스틸우","주권","0","0","0","225","0.00","0","0","0","14255500","0.00"
"004310","현대약품","주권","0","0","0","5866224","0.00","0","0","0","35193167140","0.00"
"322000","현대에너지솔루션","주권","40","0","40","268202","0.01","1302000","0","1302000","8861446450","0.01"
"017800","현대엘리베이","주권","467","419","48","102761","0.45","12341900","11069900","1272000","2729501450","0.45"
"307950","현대오토에버","주권","2","0","2","36952","0.01","227000","0","227000","4244364000","0.01"
"011210","현대위아","주권","6046","5962","84","121712","4.97","336534800","331871600","4663200","6795268900","4.95"
"75701B93","현대유퍼스트부동산25호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"75702B93","현대유퍼스트부동산25호 C-i","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"75701BA7","현대유퍼스트부동산30호[파생형] A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"75702BA7","현대유퍼스트부동산30호[파생형] C-i","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"267260","현대일렉트릭","주권","52","0","52","510087","0.01","1244450","0","1244450","12365343600","0.01"
"004020","현대제철","주권","3718","2294","1424","359003","1.04","122257600","75544800","46712800","11837370650","1.03"
"329180","현대중공업","주권","11157","11103","54","215032","5.19","1406133000","1399368000","6765000","27111760000","5.19"
"005380","현대차","주권","1391","939","452","824702","0.17","247952500","167597000","80355500","147129917000","0.17"
"005387","현대차2우B","주권","0","0","0","35085","0.00","0","0","0","3037775000","0.00"
"005389","현대차3우B","주권","0","0","0","2394","0.00","0","0","0","200140100","0.00"
"005385","현대차우","주권","10","0","10","10888","0.09","871800","0","871800","948001800","0.09"
"001500","현대차증권","주권","348","0","348","7397","4.70","3364980","0","3364980","71468740","4.71"
"011760","현대코퍼레이션","주권","0","0","0","334035","0.00","0","0","0","5344852050","0.00"
"227840","현대코퍼레이션홀딩스","주권","0","0","0","82608","0.00","0","0","0","881722700","0.00"
"126560","현대퓨처넷","주권","123","0","123","241067","0.05","308400","0","308400","610629720","0.05"
"001450","현대해상","주권","15251","10457","4794","179404","8.50","467977400","321310950","146666450","5494342400","8.52"
"057050","현대홈쇼핑","주권","184","164","20","10850","1.70","9367700","8354000","1013700","552469300","1.70"
"093240","형지엘리트","주권","0","0","0","81046","0.00","0","0","0","128005955","0.00"
"003010","혜인","주권","0","0","0","1124829","0.00","0","0","0","9752520380","0.00"
"111110","호전실업","주권","0","0","0","29880","0.00","0","0","0","247495650","0.00"
"008770","호텔신라","주권","6120","3729","2391","123037","4.97","427100100","260502300","166597800","8589676800","4.97"
"008775","호텔신라우","주권","0","0","0","609","0.00","0","0","0","34782300","0.00"
"002460","화성산업","주권","0","0","0","541441","0.00","0","0","0","10308097250","0.00"
"378850","화승알앤에이","주권","0","0","0","59966","0.00","0","0","0","209680795","0.00"
"241590","화승엔터프라이즈","주권","400","367","33","125332","0.32","4722850","4332000","390850","1474843750","0.32"
"006060","화승인더","주권","0","0","0","49832","0.00","0","0","0","232745715","0.00"
"013520","화승코퍼레이션","주권","1","0","1","288210","0.00","1530","0","1530","445609670","0.00"
"010690","화신","주권","24","0","24","442610","0.01","212400","0","212400","3939381050","0.01"
"133820","화인베스틸","주권","0","0","0","73245","0.00","0","0","0","189963465","0.00"
"010660","화천기계","주권","0","0","0","157737","0.00","0","0","0","405465820","0.00"
"000850","화천기공","주권","1","0","1","2292","0.04","31950","0","31950","74573550","0.04"
"016580","환인제약","주권","0","0","0","11335","0.00","0","0","0","189458850","0.00"
"032560","황금에스티","주권","0","0","0","1256584","0.00","0","0","0","9497329790","0.00"
"004800","효성","주권","1672","1658","14","35825","4.67","128384700","127312300","1072400","2749386400","4.67"
"094280","효성ITX","주권","0","0","0","7353","0.00","0","0","0","105231700","0.00"
"298040","효성중공업","주권","283","0","283","32879","0.86","16159300","0","16159300","1901992200","0.85"
"298050","효성첨단소재","주권","201","191","10","27833","0.72","73426000","69757000","3669000","10258242000","0.72"
"298020","효성티앤씨","주권","1040","1025","15","23718","4.38","343895000","338931000","4964000","7860049000","4.38"
"298000","효성화학","주권","1","0","1","6213","0.02","176500","0","176500","1113384500","0.02"
"093370","후성","주권","50428","29544","20884","1380237","3.65","906382100","530060500","376321600","24776423650","3.66"
"081660","휠라홀딩스","주권","44783","44655","128","158044","28.34","1281448500","1277804300","3644200","4520651750","28.35"
"005870","휴니드","주권","135","0","135","117667","0.11","952680","0","952680","831972660","0.11"
"079980","휴비스","주권","0","0","0","34928","0.00","0","0","0","218986870","0.00"
"005010","휴스틸","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"000540","흥국화재","주권","1","0","1","46745","0.00","3185","0","3185","149416070","0.00"
"000547","흥국화재2우B","주권","0","0","0","450","0.00","0","0","0","10269000","0.00"
"000545","흥국화재우","주권","0","0","0","172","0.00","0","0","0","1213950","0.00"
"003280","흥아해운","주권","0","0","0","245413","0.00","0","0","0","516984725","0.00"
