종목코드,종목명,증권구분,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"347140","케이프이에스제4호","주권","0","0","0","11093","0.00","0","0","0","23432860","0.00"
"256940","케이피에스","주권","0","0","0","298585","0.00","0","0","0","1837850520","0.00"
"024880","케이피에프","주권","0","0","0","1936317","0.00","0","0","0","13702866200","0.00"
"042040","케이피엠테크","주권","0","0","0","633147","0.00","0","0","0","367224289","0.00"
"04204217","케이피엠테크 5WR","신주인수권증권","0","0","0","0","0.00","0","0","0","0","0.00"
"054410","케이피티유","주권","0","0","0","43128","0.00","0","0","0","250013630","0.00"
"258610","케일럼","주권","0","0","0","587368","0.00","0","0","0","2747677610","0.00"
"274090","켄코아에어로스페이스","주권","0","0","0","41791","0.00","0","0","0","448174450","0.00"
"217600","켐온","주권","0","0","0","2565891","0.00","0","0","0","7161183340","0.00"
"089010","켐트로닉스","주권","1","0","1","48689","0.00","19000","0","19000","937462100","0.00"
"220260","켐트로스","주권","191","0","191","119085","0.16","1335070","0","1335070","827355620","0.16"
"052400","코나아이","주권","990","2","988","37000","2.68","16767400","34300","16733100","631206700","2.66"
"402030","코난테크놀로지","주권","0","0","0","6724335","0.00","0","0","0","236561521000","0.00"
"046070","코다코","주권","0","0","0","84440","0.00","0","0","0","109041635","0.00"
"047770","코데즈컴바인","주권","0","0","0","137822","0.00","0","0","0","252231065","0.00"
"078940","코드네이처","주권","0","0","0","112795","0.00","0","0","0","187159975","0.00"
"080530","코디","주권","0","0","0","50819","0.00","0","0","0","70274080","0.00"
"224060","코디엠","주권","0","0","0","1271222","0.00","0","0","0","220929163","0.00"
"104540","코렌텍","주권","0","0","0","24752","0.00","0","0","0","255987400","0.00"
"027050","코리아나","주권","2009","0","2009","126455","1.59","5909225","0","5909225","368347875","1.60"
"290510","코리아센터","주권","14800","12014","2786","84185","17.58","75182500","61049240","14133260","427903070","17.57"
"190650","코리아에셋투자증권","주권","0","0","0","8794","0.00","0","0","0","84838820","0.00"
"101670","코리아에스이","주권","0","0","0","409104","0.00","0","0","0","847304600","0.00"
"123410","코리아에프티","주권","0","0","0","232721","0.00","0","0","0","648913690","0.00"
"036690","코맥스","주권","0","0","0","25743","0.00","0","0","0","90780805","0.00"
"049430","코메론","주권","0","0","0","9165","0.00","0","0","0","81576220","0.00"
"183300","코미코","주권","6211","5600","611","24714","25.13","297397400","268081250","29316150","1183404350","25.13"
"041960","코미팜","주권","16933","12814","4119","297669","5.69","125593680","95764170","29829510","2199854720","5.71"
"089890","코세스","주권","0","0","0","50874","0.00","0","0","0","440984490","0.00"
"009730","코센","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"082660","코스나인","주권","0","0","0","141230","0.00","0","0","0","136593137","0.00"
"222040","코스맥스엔비티","주권","0","0","0","22308","0.00","0","0","0","99118045","0.00"
"241710","코스메카코리아","주권","507","0","507","13286","3.82","4941730","0","4941730","129872730","3.81"
"069110","코스온","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"166480","코아스템","주권","0","0","0","29580","0.00","0","0","0","318997450","0.00"
"045970","코아시아","주권","0","0","0","60259","0.00","0","0","0","385078690","0.00"
"196450","코아시아옵틱스","주권","0","0","0","181949","0.00","0","0","0","361060895","0.00"
"029960","코엔텍","주권","14578","13159","1419","73598","19.81","119729500","108074420","11655080","604499860","19.81"
"102940","코오롱생명과학","주권","0","0","0","14182","0.00","0","0","0","466109050","0.00"
"950160","코오롱티슈진","주식예탁증권","0","0","0","0","0.00","0","0","0","0","0.00"
"056000","코원플레이","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"033290","코웰패션","주권","13011","10370","2641","113791","11.43","80978000","64532990","16445010","707763080","11.44"
"056360","코위버","주권","0","0","0","33235","0.00","0","0","0","234453850","0.00"
"282880","코윈테크","주권","142","0","142","36724","0.39","3512300","0","3512300","906804200","0.39"
"121850","코이즈","주권","0","0","0","484910","0.00","0","0","0","1530137950","0.00"
"015710","코콤","주권","0","0","0","12712","0.00","0","0","0","63245640","0.00"
"052330","코텍","주권","0","0","0","28731","0.00","0","0","0","247608590","0.00"
"322780","코퍼스코리아","주권","0","0","0","758674","0.00","0","0","0","1816408530","0.00"
"126600","코프라","주권","0","0","0","1627589","0.00","0","0","0","10762431290","0.00"
"200130","콜마비앤에이치","주권","3577","1337","2240","41042","8.72","96213100","35958600","60254500","1107177350","8.69"
"294570","쿠콘","주권","1615","956","659","67650","2.39","53299400","31566150","21733250","2224354750","2.40"
"317690","퀀타매트릭스","주권","0","0","0","19316","0.00","0","0","0","115764230","0.00"
"365270","큐라클","주권","207","0","207","327373","0.06","4005450","0","4005450","6303010450","0.06"
"060280","큐렉소","주권","0","0","0","58897","0.00","0","0","0","443351520","0.00"
"040350","큐로컴","주권","1","0","1","123405","0.00","1110","0","1110","136387615","0.00"
"051780","큐로홀딩스","주권","0","0","0","228413","0.00","0","0","0","113631611","0.00"
"115180","큐리언트","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"182360","큐브엔터","주권","4","0","4","78562","0.01","52600","0","52600","1043333300","0.01"
"066310","큐에스아이","주권","0","0","0","121653","0.00","0","0","0","1487333250","0.00"
"016600","큐캐피탈","주권","26960","0","26960","865294","3.12","15204144","0","15204144","483966032","3.14"
"096240","크레버스","주권","9","0","9","15675","0.06","215050","0","215050","375538300","0.06"
"043590","크로바하이텍","주권","0","0","0","155623","0.00","0","0","0","234629760","0.00"
"114120","크루셜텍","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"110790","크리스에프앤씨","주권","2529","1908","621","32753","7.72","88764750","66964300","21800450","1152763200","7.70"
"900250","크리스탈신소재","외국주권","0","0","0","810024","0.00","0","0","0","793554682","0.00"
"083790","크리스탈지노믹스","주권","156","0","156","140314","0.11","656970","0","656970","587537995","0.11"
"045520","크린앤사이언스","주권","0","0","0","8145","0.00","0","0","0","82392950","0.00"
"036170","클라우드에어","주권","0","0","0","91850","0.00","0","0","0","100274150","0.00"
"214150","클래시스","주권","7425","5413","2012","180312","4.12","108579850","79124650","29455200","2643111750","4.11"
"352770","클리노믹스","주권","0","0","0","43112","0.00","0","0","0","328660130","0.00"
"237880","클리오","주권","45","0","45","23231","0.19","648000","0","648000","336466250","0.19"
"139670","키네마스터","주권","0","0","0","33535","0.00","0","0","0","310984670","0.00"
"413600","키움제6호스팩","주권","0","0","0","163609","0.00","0","0","0","372170435","0.00"
"054780","키이스트","주권","0","0","0","80865","0.00","0","0","0","624554480","0.00"
"219130","타이거일렉","주권","0","0","0","86143","0.00","0","0","0","1357266700","0.00"
"065130","탑엔지니어링","주권","0","0","0","32522","0.00","0","0","0","180615870","0.00"
"134580","탑코미디어","주권","0","0","0","66342","0.00","0","0","0","491699850","0.00"
"023160","태광","주권","0","0","0","328465","0.00","0","0","0","4264749700","0.00"
"323280","태성","주권","0","0","0","1112246","0.00","0","0","0","2097687360","0.00"
"053620","태양","주권","0","0","0","181128","0.00","0","0","0","1514065760","0.00"
"044490","태웅","주권","1","0","1","81573","0.00","9930","0","9930","813270160","0.00"
"124560","태웅로직스","주권","0","0","0","695986","0.00","0","0","0","3796557650","0.00"
"191420","테고사이언스","주권","0","0","0","38036","0.00","0","0","0","836871100","0.00"
"073640","테라사이언스","주권","0","0","0","824576","0.00","0","0","0","1551044960","0.00"
"182690","테라셈","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"066700","테라젠이텍스","주권","0","0","0","610560","0.00","0","0","0","2729151570","0.00"
"095610","테스","주권","12679","11342","1337","139448","9.09","253400200","226780550","26619650","2787795400","9.09"
"089030","테크윙","주권","0","0","0","74461","0.00","0","0","0","1118386450","0.00"
"054450","텔레칩스","주권","0","0","0","103370","0.00","0","0","0","1500548550","0.00"
"091440","텔레필드","주권","0","0","0","39906","0.00","0","0","0","163820200","0.00"
"200230","텔콘RF제약","주권","18","0","18","114872","0.02","27720","0","27720","177780090","0.02"
"215480","토박스코리아","주권","0","0","0","294112","0.00","0","0","0","1402131355","0.00"
"051360","토비스","주권","0","0","0","79707","0.00","0","0","0","729683950","0.00"
"045340","토탈소프트","주권","0","0","0","66917","0.00","0","0","0","411341910","0.00"
"108230","톱텍","주권","0","0","0","43451","0.00","0","0","0","313740470","0.00"
"079970","투비소프트","주권","0","0","0","141234","0.00","0","0","0","151001870","0.00"
"199800","툴젠","주권","0","0","0","28971","0.00","0","0","0","2058387700","0.00"
"105550","트루윈","주권","0","0","0","70437","0.00","0","0","0","180659860","0.00"
"1055521A","트루윈 11WR","신주인수권증권","0","0","0","0","0.00","0","0","0","0","0.00"
"290090","트윔","주권","0","0","0","34179","0.00","0","0","0","558927550","0.00"
"026150","특수건설","주권","0","0","0","157495","0.00","0","0","0","1374271150","0.00"
"322180","티라유텍","주권","0","0","0","8455","0.00","0","0","0","73465230","0.00"
"117730","티로보틱스","주권","0","0","0","216569","0.00","0","0","0","1553258200","0.00"
"033830","티비씨","주권","0","0","0","491170","0.00","0","0","0","490207989","0.00"
"057680","티사이언티픽","주권","0","0","0","374878","0.00","0","0","0","902387725","0.00"
"064760","티씨케이","주권","935","264","671","16803","5.56","107235700","30268600","76967100","1926686400","5.57"
"246710","티앤알바이오팹","주권","243","0","243","186047","0.13","3802950","0","3802950","2926176100","0.13"
"340570","티앤엘","주권","0","0","0","29854","0.00","0","0","0","1003338400","0.00"
"043220","티에스넥스젠","주권","0","0","0","696404","0.00","0","0","0","791620230","0.00"
"277880","티에스아이","주권","68","0","68","68643","0.10","657520","0","657520","664059300","0.10"
"131290","티에스이","주권","3393","2889","504","57961","5.85","205614300","175070400","30543900","3512137500","5.85"
"356860","티엘비","주권","0","0","0","42510","0.00","0","0","0","1592567900","0.00"
"062860","티엘아이","주권","0","0","0","20946","0.00","0","0","0","145684410","0.00"
"321550","티움바이오","주권","34","0","34","28606","0.12","554200","0","554200","466843050","0.12"
"104480","티케이케미칼","주권","29959","25001","4958","437560","6.85","122259680","102021345","20238335","1789058860","6.83"
"081150","티플랙스","주권","0","0","0","447919","0.00","0","0","0","1920983395","0.00"
"130740","티피씨글로벌","주권","0","0","0","48988","0.00","0","0","0","141159440","0.00"
"084730","팅크웨어","주권","2","0","2","83864","0.00","27500","0","27500","1162723200","0.00"
"046210","파나진","주권","0","0","0","37308","0.00","0","0","0","114522875","0.00"
"058530","파나케이아","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"034230","파라다이스","주권","14011","8826","5185","257449","5.44","192952950","121702550","71250400","3536522050","5.46"
"033540","파라텍","주권","0","0","0","113106","0.00","0","0","0","176300445","0.00"
"043200","파루","주권","0","0","0","149210","0.00","0","0","0","153467160","0.00"
"214450","파마리서치","주권","1140","523","617","95167","1.20","74634700","34215100","40419600","6217694000","1.20"
"208340","파멥신","주권","0","0","0","33739","0.00","0","0","0","141620470","0.00"
"177830","파버나인","주권","0","0","0","78131","0.00","0","0","0","303982840","0.00"
"037070","파세코","주권","0","0","0","152508","0.00","0","0","0","2551269900","0.00"
"150900","파수","주권","0","0","0","26421","0.00","0","0","0","235845620","0.00"
"037030","파워넷","주권","0","0","0","120407","0.00","0","0","0","454745380","0.00"
"047310","파워로직스","주권","1","0","1","342061","0.00","5770","0","5770","2034915300","0.00"
"368770","파이버프로","주권","0","0","0","226893","0.00","0","0","0","864698105","0.00"
"170790","파이오링크","주권","0","0","0","4151","0.00","0","0","0","45063550","0.00"
"049120","파인디앤씨","주권","0","0","0","84110","0.00","0","0","0","149328355","0.00"
"038950","파인디지털","주권","0","0","0","144335","0.00","0","0","0","798887980","0.00"
"106240","파인테크닉스","주권","2","0","2","259648","0.00","22300","0","22300","2907381750","0.00"
"131760","파인텍","주권","0","0","0","78248","0.00","0","0","0","86120970","0.00"
"065690","파커스","주권","0","0","0","31427","0.00","0","0","0","82169790","0.00"
"140860","파크시스템스","주권","1038","586","452","15072","6.89","101256300","57160700","44095600","1468913200","6.89"
"091700","파트론","주권","20791","16433","4358","341306","6.09","177603520","140354310","37249210","2920586900","6.08"
"032800","판타지오","주권","0","0","0","158262","0.00","0","0","0","101362585","0.00"
"318010","팜스빌","주권","0","0","0","18349","0.00","0","0","0","226228500","0.00"
"027710","팜스토리","주권","0","0","0","3193628","0.00","0","0","0","8967746390","0.00"
"225590","패션플랫폼","주권","0","0","0","80143","0.00","0","0","0","117112260","0.00"
"054300","팬스타엔터프라이즈","주권","0","0","0","100341","0.00","0","0","0","72292544","0.00"
"0543021A","팬스타엔터프라이즈 22WR","신주인수권증권","0","0","0","10468","0.00","0","0","0","3743234","0.00"
"068050","팬엔터테인먼트","주권","8","0","8","198772","0.00","27040","0","27040","672154625","0.00"
"222110","팬젠","주권","0","0","0","8224","0.00","0","0","0","54120270","0.00"
"263750","펄어비스","주권","26685","23093","3592","193616","13.78","1410431400","1220746700","189684700","10243843900","13.77"
"251970","펌텍코리아","주권","93","0","93","42921","0.22","1418600","0","1418600","642252150","0.22"
"087010","펩트론","주권","1","0","1","102006","0.00","10250","0","10250","1029757060","0.00"
"119500","포메탈","주권","0","0","0","138182","0.00","0","0","0","645357970","0.00"
"389140","포바이포","주권","1","0","1","888534","0.00","21650","0","21650","19252534950","0.00"
"022100","포스코 ICT","주권","18476","11509","6967","205068","9.01","97411470","60768760","36642710","1082071610","9.00"
"009520","포스코엠텍","주권","248","0","248","124992","0.20","1374960","0","1374960","695125140","0.20"
"189690","포시에스","주권","0","0","0","22862","0.00","0","0","0","166779710","0.00"
"318020","포인트모바일","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"256630","포인트엔지니어링","주권","0","0","0","131228","0.00","0","0","0","353802375","0.00"
"331380","포커스에이치엔에스","주권","0","0","0","17161","0.00","0","0","0","42447845","0.00"
"234100","폴라리스세원","주권","0","0","0","244920","0.00","0","0","0","518754325","0.00"
"041020","폴라리스오피스","주권","0","0","0","54677","0.00","0","0","0","75436775","0.00"
"114630","폴라리스우노","주권","0","0","0","20241","0.00","0","0","0","82372980","0.00"
"290720","푸드나무","주권","0","0","0","7887","0.00","0","0","0","161978950","0.00"
"005670","푸드웰","주권","0","0","0","6664","0.00","0","0","0","41337600","0.00"
"094940","푸른기술","주권","0","0","0","1382883","0.00","0","0","0","12147614400","0.00"
"007330","푸른저축은행","주권","0","0","0","3591","0.00","0","0","0","31023950","0.00"
"093380","풍강","주권","0","0","0","25657","0.00","0","0","0","104053120","0.00"
"023900","풍국주정","주권","0","0","0","17267","0.00","0","0","0","265083700","0.00"
"371950","풍원정밀","주권","0","0","0","67922","0.00","0","0","0","1033882850","0.00"
"370090","퓨런티어","주권","0","0","0","1126208","0.00","0","0","0","34579458450","0.00"
"220100","퓨쳐켐","주권","0","0","0","179863","0.00","0","0","0","3073277850","0.00"
"035200","프럼파스트","주권","0","0","0","137735","0.00","0","0","0","579883435","0.00"
"334970","프레스티지바이오로직스","주권","64","0","64","77302","0.08","287000","0","287000","345831685","0.08"
"203690","프로스테믹스","주권","0","0","0","53788","0.00","0","0","0","126882970","0.00"
"321260","프로이천","주권","0","0","0","53175","0.00","0","0","0","107217025","0.00"
"053610","프로텍","주권","1","0","1","39465","0.00","22250","0","22250","887695750","0.00"
"377220","프롬바이오","주권","0","0","0","536798","0.00","0","0","0","4792474450","0.00"
"335810","프리시젼바이오","주권","0","0","0","7827","0.00","0","0","0","56276780","0.00"
"053160","프리엠스","주권","0","0","0","79247","0.00","0","0","0","767263490","0.00"
"041590","플래스크","주권","0","0","0","245924","0.00","0","0","0","366463685","0.00"
"367000","플래티어","주권","0","0","0","48139","0.00","0","0","0","610144450","0.00"
"075130","플랜티넷","주권","0","0","0","29952","0.00","0","0","0","81333095","0.00"
"237820","플레이디","주권","0","0","0","13087","0.00","0","0","0","69890080","0.00"
"023770","플레이위드","주권","18","0","18","401395","0.00","155160","0","155160","3524901750","0.00"
"300080","플리토","주권","0","0","0","7367","0.00","0","0","0","221863750","0.00"
"032580","피델릭스","주권","0","0","0","88766","0.00","0","0","0","127965500","0.00"
"051380","피씨디렉트","주권","2","0","2","330649","0.00","29500","0","29500","4852067850","0.00"
"241820","피씨엘","주권","0","0","0","384251","0.00","0","0","0","8070201550","0.00"
"237750","피앤씨테크","주권","0","0","0","356633","0.00","0","0","0","2745786490","0.00"
"024850","피에스엠씨","주권","0","0","0","46189","0.00","0","0","0","47242765","0.00"
"319660","피에스케이","주권","29714","28646","1068","170651","17.41","1164295150","1122572650","41722500","6684396000","17.42"
"031980","피에스케이홀딩스","주권","0","0","0","14265","0.00","0","0","0","130059250","0.00"
"002230","피에스텍","주권","0","0","0","11345","0.00","0","0","0","47060595","0.00"
"057880","피에이치씨","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"043370","피에이치에이","주권","0","0","0","12495","0.00","0","0","0","90259020","0.00"
"239890","피엔에이치테크","주권","0","0","0","30281","0.00","0","0","0","534936350","0.00"
"347740","피엔케이피부임상연구센타","주권","0","0","0","34083","0.00","0","0","0","531704900","0.00"
"137400","피엔티","주권","16562","13938","2624","400908","4.13","694015450","584785900","109229550","16786079900","4.13"
"128660","피제이메탈","주권","0","0","0","84367","0.00","0","0","0","333351825","0.00"
"006140","피제이전자","주권","0","0","0","31196","0.00","0","0","0","195182940","0.00"
"376180","피코그램","주권","0","0","0","473995","0.00","0","0","0","18341801250","0.00"
"304840","피플바이오","주권","0","0","0","17406","0.00","0","0","0","156153550","0.00"
"062970","피피아이","주권","0","0","0","13844","0.00","0","0","0","39420625","0.00"
"087600","픽셀플러스","주권","0","0","0","3597","0.00","0","0","0","28410020","0.00"
"161580","필옵틱스","주권","1","0","1","26842","0.00","6950","0","6950","185331120","0.00"
"347770","핌스","주권","0","0","0","42217","0.00","0","0","0","575953550","0.00"
"163730","핑거","주권","0","0","0","33507","0.00","0","0","0","396892450","0.00"
"332710","하나금융14호스팩","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"341160","하나금융15호스팩","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"343510","하나금융16호스팩","주권","0","0","0","4107","0.00","0","0","0","9030645","0.00"
"388220","하나금융19호스팩","주권","0","0","0","563","0.00","0","0","0","1198435","0.00"
"400560","하나금융20호스팩","주권","0","0","0","42690","0.00","0","0","0","96543380","0.00"
"406760","하나금융21호스팩","주권","0","0","0","5148","0.00","0","0","0","10888980","0.00"
"418170","하나금융22호스팩","주권","0","0","0","13354","0.00","0","0","0","28299800","0.00"
"299030","하나기술","주권","116","0","116","16815","0.69","6062300","0","6062300","877018600","0.69"
"067310","하나마이크론","주권","30524","27401","3123","1005665","3.04","402039950","360909700","41130250","13274352300","3.03"
"372290","하나머스트7호스팩","주권","0","0","0","4613","0.00","0","0","0","9913695","0.00"
"166090","하나머티리얼즈","주권","1903","818","1085","136981","1.39","83454900","35718500","47736400","6001159750","1.39"
"136480","하림","주권","0","0","0","841072","0.00","0","0","0","2541608755","0.00"
"003380","하림지주","주권","16478","12670","3808","151214","10.90","136449420","104987820","31461600","1252766690","10.89"
"365590","하이딥","주권","0","0","0","1327956","0.00","0","0","0","2235060000","0.00"
"149980","하이로닉","주권","1521","0","1521","351062","0.43","11750560","0","11750560","2714443120","0.43"
"013030","하이록코리아","주권","0","0","0","27354","0.00","0","0","0","465618200","0.00"
"126700","하이비젼시스템","주권","4","0","4","72802","0.01","61450","0","61450","1119561850","0.01"
"106080","하이소닉","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"340120","하이제5호스팩","주권","0","0","0","10627","0.00","0","0","0","21574310","0.00"
"377400","하이제6호스팩","주권","0","0","0","11032","0.00","0","0","0","23507715","0.00"
"400840","하이제7호스팩","주권","0","0","0","236","0.00","0","0","0","499225","0.00"
"221840","하이즈항공","주권","0","0","0","32224","0.00","0","0","0","128981535","0.00"
"106190","하이텍팜","주권","0","0","0","7680","0.00","0","0","0","76941300","0.00"
"373200","하인크코리아","주권","0","0","0","7667390","0.00","0","0","0","79541058030","0.00"
"066130","하츠","주권","0","0","0","18664","0.00","0","0","0","118349750","0.00"
"004590","한국가구","주권","7","0","7","477159","0.00","40810","0","40810","2765335380","0.00"
"039340","한국경제TV","주권","0","0","0","29055","0.00","0","0","0","171966370","0.00"
"034950","한국기업평가","주권","0","0","0","919","0.00","0","0","0","67771300","0.00"
"222980","한국맥널티","주권","0","0","0","1078023","0.00","0","0","0","7000295530","0.00"
"256840","한국비엔씨","주권","225970","219780","6190","3469137","6.51","1886598340","1834906410","51691930","29008866390","6.50"
"025550","한국선재","주권","0","0","0","242916","0.00","0","0","0","1042820900","0.00"
"017890","한국알콜","주권","4","0","4","44052","0.01","38920","0","38920","429927950","0.01"
"080720","한국유니온제약","주권","0","0","0","27586","0.00","0","0","0","199598830","0.00"
"063570","한국전자금융","주권","4","0","4","35504","0.01","20040","0","20040","177167330","0.01"
"041460","한국전자인증","주권","0","0","0","81926","0.00","0","0","0","465483110","0.00"
"101680","한국정밀기계","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"039740","한국정보공학","주권","0","0","0","33200","0.00","0","0","0","125620400","0.00"
"053300","한국정보인증","주권","5","0","5","85306","0.01","28950","0","28950","498124340","0.01"
"025770","한국정보통신","주권","0","0","0","24822","0.00","0","0","0","186173460","0.00"
"409570","한국제10호스팩","주권","0","0","0","1580","0.00","0","0","0","3416400","0.00"
"023760","한국캐피탈","주권","0","0","0","182446","0.00","0","0","0","142830987","0.00"
"054040","한국컴퓨터","주권","0","0","0","23317","0.00","0","0","0","86978670","0.00"
"050540","한국코퍼레이션","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"021650","한국큐빅","주권","0","0","0","16563","0.00","0","0","0","49429955","0.00"
"053590","한국테크놀로지","주권","0","0","0","192596","0.00","0","0","0","135549415","0.00"
"032300","한국파마","주권","19","0","19","43436","0.04","484500","0","484500","1108669500","0.04"
"037230","한국팩키지","주권","0","0","0","591165","0.00","0","0","0","1895559085","0.00"
"030520","한글과컴퓨터","주권","2","0","2","82441","0.00","34700","0","34700","1419938550","0.00"
"052600","한네트","주권","0","0","0","121093","0.00","0","0","0","859620570","0.00"
"256150","한독크린텍","주권","0","0","0","38225","0.00","0","0","0","417378700","0.00"
"092460","한라IMS","주권","0","0","0","38417","0.00","0","0","0","196169660","0.00"
"047080","한빛소프트","주권","62","0","62","60848","0.10","199950","0","199950","194595335","0.10"
"070590","한솔인티큐브","주권","0","0","0","26732","0.00","0","0","0","51219535","0.00"
"226440","한송네오텍","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"042520","한스바이오메드","주권","0","0","0","6704","0.00","0","0","0","67530300","0.00"
"078350","한양디지텍","주권","0","0","0","66559","0.00","0","0","0","858882600","0.00"
"045100","한양이엔지","주권","4","0","4","83725","0.00","56000","0","56000","1174688900","0.00"
"046110","한일네트웍스","주권","0","0","0","23790","0.00","0","0","0","286498650","0.00"
"024740","한일단조","주권","0","0","0","2521617","0.00","0","0","0","7087119275","0.00"
"005860","한일사료","주권","3","0","3","4320183","0.00","20730","0","20730","29942303420","0.00"
"123840","한일진공","주권","0","0","0","31578","0.00","0","0","0","18856147","0.00"
"007770","한일화학","주권","0","0","0","1974527","0.00","0","0","0","42644186100","0.00"
"043090","한창바이오텍","주권","0","0","0","613742","0.00","0","0","0","1186069485","0.00"
"079170","한창산업","주권","0","0","0","22526","0.00","0","0","0","171101730","0.00"
"086960","한컴MDS","주권","0","0","0","44022","0.00","0","0","0","539539950","0.00"
"054920","한컴위드","주권","0","0","0","53470","0.00","0","0","0","268066880","0.00"
"002680","한탑","주권","0","0","0","19571459","0.00","0","0","0","49828777030","0.00"
"386580","한화플러스제2호스팩","주권","0","0","0","10861","0.00","0","0","0","23881710","0.00"
"034810","해성산업","주권","3","0","3","13051","0.02","31500","0","31500","136519150","0.02"
"03481K","해성산업1우","주권","0","0","0","3604","0.00","0","0","0","52118300","0.00"
"076610","해성옵틱스","주권","0","0","0","409235","0.00","0","0","0","341045773","0.00"
"07661219","해성옵틱스 6WR","신주인수권증권","0","0","0","22265","0.00","0","0","0","3351151","0.00"
"059270","해성티피씨","주권","0","0","0","142958","0.00","0","0","0","901923950","0.00"
"220180","핸디소프트","주권","0","0","0","210154","0.00","0","0","0","888576370","0.00"
"900270","헝셩그룹","외국주권","0","0","0","611185","0.00","0","0","0","223800643","0.00"
"084990","헬릭스미스","주권","16631","13015","3616","219548","7.58","323597750","253103350","70494400","4286797000","7.55"
"170030","현대공업","주권","0","0","0","136413","0.00","0","0","0","956275490","0.00"
"319400","현대무벡스","주권","0","0","0","587991","0.00","0","0","0","1807896580","0.00"
"048410","현대바이오","주권","10723","6999","3724","548690","1.95","263403750","171594250","91809500","13537975550","1.95"
"052260","현대바이오랜드","주권","541","0","541","9059","5.97","6399150","0","6399150","107273450","5.97"
"016790","현대사료","주권","0","0","0","1294281","0.00","0","0","0","45675864100","0.00"
"041440","현대에버다임","주권","0","0","0","7286607","0.00","0","0","0","73688212570","0.00"
"039010","현대에이치티","주권","0","0","0","9202","0.00","0","0","0","74604000","0.00"
"090850","현대이지웰","주권","0","0","0","186817","0.00","0","0","0","1407873040","0.00"
"092300","현우산업","주권","0","0","0","436034","0.00","0","0","0","1915506325","0.00"
"138360","협진","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"011080","형지I&C","주권","0","0","0","27423","0.00","0","0","0","23803258","0.00"
"0110821B","형지I&C 6WR","신주인수권증권","0","0","0","13405","0.00","0","0","0","2842567","0.00"
"060560","홈센타홀딩스","주권","0","0","0","4512545","0.00","0","0","0","5808973980","0.00"
"064240","홈캐스트","주권","0","0","0","151691","0.00","0","0","0","543954405","0.00"
"039610","화성밸브","주권","0","0","0","61363","0.00","0","0","0","329180690","0.00"
"126640","화신정공","주권","0","0","0","371201","0.00","0","0","0","598374905","0.00"
"061250","화일약품","주권","4120","0","4120","456242","0.90","10822080","0","10822080","1193895030","0.91"
"097870","효성오앤비","주권","0","0","0","173761","0.00","0","0","0","1686230670","0.00"
"290270","휴네시온","주권","0","0","0","5592","0.00","0","0","0","23419155","0.00"
"353190","휴럼","주권","0","0","0","93795","0.00","0","0","0","109024020","0.00"
"090710","휴림로봇","주권","16","0","16","11398184","0.00","48400","0","48400","34534164065","0.00"
"205470","휴마시스","주권","399","0","399","7210252","0.01","7142500","0","7142500","130701058150","0.01"
"115160","휴맥스","주권","0","0","0","112499","0.00","0","0","0","372895450","0.00"
"028080","휴맥스홀딩스","주권","0","0","0","41931","0.00","0","0","0","142226380","0.00"
"032860","휴먼엔","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"200670","휴메딕스","주권","2","0","2","45666","0.00","43200","0","43200","990541200","0.00"
"065510","휴비츠","주권","0","0","0","67200","0.00","0","0","0","741558350","0.00"
"215090","휴센텍","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"263920","휴엠앤씨","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"243070","휴온스","주권","751","32","719","7189","10.45","26949400","1149850","25799550","258856500","10.41"
"084110","휴온스글로벌","주권","12","0","12","22950","0.05","262200","0","262200","501392900","0.05"
"145020","휴젤","주권","1269","490","779","27578","4.60","140069500","54053700","86015800","3042222800","4.60"
"024060","흥구석유","주권","0","0","0","85626","0.00","0","0","0","529583400","0.00"
"010240","흥국","주권","0","0","0","69982","0.00","0","0","0","485082400","0.00"
"189980","흥국에프엔비","주권","0","0","0","196809","0.00","0","0","0","578985805","0.00"
"037440","희림","주권","0","0","0","1080555","0.00","0","0","0","8679570370","0.00"
"238490","힘스","주권","0","0","0","8854","0.00","0","0","0","55704420","0.00"
