종목명,years,month,상장주식수대비월거래량합계,거래대금,상장시가총액,벤치마크지수,소외주,EPS,PER,BPS,PBR,업종명,업종월평균PBR,LOW P/B
퍼시스,2020,11,0.14843478260869564,15249273.666666666,1717620789.6666667,0.8855653759387491,소외주,3601.0,8.19,38601.0,0.76,기타제조업,1.3893333333333333,LOW
퍼시스,2020,12,0.34345217391304345,18199005.333333332,1896653999.857143,0.9590558432486715,소외주,3601.0,8.23,38601.0,0.77,기타제조업,1.4266666666666665,LOW
퍼시스,2021,1,0.28826956521739133,26477822.2,2129149293.35,1.2436685347301648,소외주,3601.0,8.19,38601.0,0.76,기타제조업,1.4680000000000002,LOW
퍼시스,2021,2,0.19199130434782608,19095421.888888888,2133992453.2777777,0.8955554340315732,소외주,3601.0,8.28,38601.0,0.77,기타제조업,1.5273333333333334,LOW
퍼시스,2021,3,0.2405304347826087,15133624.5,2102071782.0454545,0.7202361547618774,소외주,3601.0,8.19,38601.0,0.76,기타제조업,1.6333333333333333,LOW
퍼시스,2021,9,0.49813913043478264,14061364.421052631,2278255780.0526314,0.6175593717315779,소외주,3660.0,10.42,40080.0,0.95,기타제조업,1.5526666666666666,LOW
퍼시스,2021,10,0.5173304347826087,11753813.789473685,2173605748.1578946,0.5415259074732128,소외주,3660.0,10.67,40080.0,0.97,기타제조업,1.534,LOW
퍼시스,2021,12,0.3647739130434782,9919548.954545455,2210272304.318182,0.4489528193279679,소외주,3660.0,9.78,40080.0,0.89,기타제조업,1.4986666666666666,LOW
한일홀딩스,2020,8,0.9989396692488735,16197444.3,1596772035.0,1.0138335220437622,소외주,2304.0,20.18,166986.0,0.28,비금속광물,1.0635,LOW
한일홀딩스,2020,9,0.6179979967823066,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,2304.0,19.16,166986.0,0.26,비금속광물,0.9980952380952381,LOW
한진중공업홀딩스,2018,2,0.41195318141544546,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,,,14433.0,0.27,전기가스업,0.4775,LOW
한진중공업홀딩스,2018,3,0.4175949376176184,6883677.857142857,1628916155.6190476,0.4228930866411998,소외주,,,14433.0,0.25,전기가스업,0.46875000000000006,LOW
한진중공업홀딩스,2018,6,0.32911486195712997,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,,,11219.0,0.38,전기가스업,0.5288888888888889,LOW
흥국화재,2020,1,0.420195961732273,6434673.0,1482796763.9,0.4344625497397481,소외주,695.0,4.18,10466.0,0.28,보험,0.4458333333333333,LOW
