회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률
유진기업(주),23410,16-Dec,180953079,1074645854,137337043,710926253,16.83839177
유진기업(주),23410,17-Dec,215119109,1299043715,138515347,827817372,16.55980523
이노시스(주),56090,16-Dec,6366471,11687568,9566157,17754583,54.47216222
이노시스(주),56090,17-Dec,4161887,13293960,3684664,12561348,31.30660089
이니텍(주),53350,16-Dec,42802385,231386225,14749470,67253528,18.49824249
이니텍(주),53350,17-Dec,39802107,243737677,11210278,63790510,16.32989511
이스트아시아홀딩스인베스트먼트리미티드,900110,16-Dec,28504056,108423207,,,26.28962635
이스트아시아홀딩스인베스트먼트리미티드,900110,17-Dec,24157726,98727569,,,24.46907814
이에스산업(주),241510,16-Dec,0,0,,,#DIV/0!
이에스산업(주),241510,17-Dec,0,0,,,#DIV/0!
이엘케이(주),94190,16-Dec,-32138718,174550542,-36739096,174795155,-18.41227053
이엘케이(주),94190,17-Dec,13535399,250977626,11167737,249605814,5.393069978
이엠코리아(주),95190,16-Dec,6188451,102552273,2253444,75303938,6.034435726
이엠코리아(주),95190,17-Dec,8748874,104620012,10737128,87220106,8.362524371
이원컴포텍(주),88290,16-Dec,-2379147,37299791,-1630177,31851111,-6.378445927
이원컴포텍(주),88290,17-Dec,-276721,40900352,416214,36564582,-0.676573639
이트론(주),96040,16-Dec,1918922,25705833,1918922,25705833,7.464928291
이트론(주),96040,17-Dec,1908795,15563155,1908795,15563155,12.26483319
이화공영(주),1840,16-Dec,8493280,165041524,8493280,165041524,5.146147342
이화공영(주),1840,17-Dec,9223155,210777239,9223155,210777239,4.375783194
이화전기공업(주),24810,16-Dec,8468039,45745866,8468039,45745866,18.51104753
이화전기공업(주),24810,17-Dec,9493710,47381131,9493710,47381131,20.03690034
인베니아(주),79950,16-Dec,22260985,151506152,20586996,151449990,14.69312282
인베니아(주),79950,17-Dec,26299598,182175707,24385669,182181075,14.43639135
인선이엔티(주),60150,16-Dec,34056395,135518950,25050084,71074018,25.13035631
인선이엔티(주),60150,17-Dec,38887776,160280182,23701032,74522704,24.26237325
인크로스(주),216050,16-Dec,12783218,31454021,12783218,31454021,40.64096606
인크로스(주),216050,17-Dec,14528186,36750462,14253655,35094262,39.53198194
인탑스(주),49070,16-Dec,67081075,617419001,23283335,135532968,10.86475714
인탑스(주),49070,17-Dec,82295091,687484774,30111603,167660485,11.97046016
인포뱅크(주),39290,16-Dec,13542091,109764572,11629088,80338390,12.33739699
인포뱅크(주),39290,17-Dec,15094227,119101607,12767310,79879472,12.67340331
인화정공(주),101930,16-Dec,8641952,95773760,1406820,45527575,9.02329824
인화정공(주),101930,17-Dec,8779351,103511365,-965214,41818110,8.481533405
잉글우드랩(주),950140,16-Dec,20068127,79182410,0,0,25.34417303
잉글우드랩(주),950140,17-Dec,12479751,87135463,13037043,78197408,14.32224099
자안바이오(주),221610,16-Dec,17252070,55380057,5608554,32675619,31.15213478
자안바이오(주),221610,17-Dec,14467521,45797046,7864933,25552670,31.59051132
자이글(주),234920,16-Dec,75424145,102001507,75424145,102001507,73.94414771
자이글(주),234920,17-Dec,59291847,82503007,59252962,82404538,71.86628604
재영솔루텍(주),49630,16-Dec,15814161,138836151,11008846,116976188,11.39052105
재영솔루텍(주),49630,17-Dec,-6877292,132551844,886063,116281302,-5.188378971
제너셈(주),217190,16-Dec,4528381,17807553,4528381,17807553,25.42955228
제너셈(주),217190,17-Dec,4286421,27665507,4286421,27665507,15.49373738
제룡산업(주),147830,16-Dec,11421029,35207645,11421029,35207645,32.43905976
제룡산업(주),147830,17-Dec,8271357,34296565,8271357,34296565,24.11715867
제룡전기(주),33100,16-Dec,1618039,39878449,1618039,39878449,4.057427108
제룡전기(주),33100,17-Dec,5382005,47658363,5382005,47658363,11.29288683
제이더블유신약(주),67290,16-Dec,46991863,83384684,46847252,78392265,56.35550888
제이더블유신약(주),67290,17-Dec,38257296,76842748,37924906,70485280,49.78647562
제이스코홀딩스(주),23440,16-Dec,3100134,37855279,3100134,37855279,8.189436406
제이스코홀딩스(주),23440,17-Dec,3237482,31008596,3237482,31008596,10.44059525
제이씨케미칼(주),137950,16-Dec,26423889,154841094,27052757,153804664,17.06516553
제이씨케미칼(주),137950,17-Dec,16089381,171757136,18185900,155078140,9.367518215
제이씨현시스템(주),33320,16-Dec,23013807,189796639,16375151,155242706,12.12550819
제이씨현시스템(주),33320,17-Dec,32691131,284463568,22924202,229175438,11.49220311
제이엔케이히터(주),126880,16-Dec,16845896,143538354,9937277,106772446,11.73616356
제이엔케이히터(주),126880,17-Dec,11877274,119417582,11912673,96715708,9.946001084
제이엠아이(주),33050,16-Dec,9348410,111661318,4991059,16685967,8.372111459
제이엠아이(주),33050,17-Dec,5534648,117723560,5633135,15146855,4.701393672
제이엠티(주),94970,16-Dec,6024661,96453932,5533589,99569337,6.246153863
제이엠티(주),94970,17-Dec,22464049,148025185,6066727,115432823,15.17582903
조광아이엘아이(주),44060,16-Dec,10267743,24499975,10402529,24499975,41.90919787
조광아이엘아이(주),44060,17-Dec,9958208,20369538,9912974,20324881,48.88774601
조아제약(주),34940,16-Dec,26822186,55550555,25562333,53967907,48.28428087
조아제약(주),34940,17-Dec,28384287,58865464,27180951,57172020,48.21891322
주성엔지니어링(주),36930,16-Dec,109942630,268011411,108912107,266960505,41.02162277
주성엔지니어링(주),36930,17-Dec,115284998,272687423,115147847,272535493,42.27734332
줌인터넷(주),239340,16-Dec,0,0,,,#DIV/0!
줌인터넷(주),229480,16-Dec,4549500,19291152,4549500,19291152,23.58335054
줌인터넷(주),229480,17-Dec,6440285,22368370,6440285,22368370,28.79192807
줌인터넷(주),239340,17-Dec,0,0,,,#DIV/0!
지나인제약(주),78650,16-Dec,5279562,93027788,769762,94977197,5.675252646
지나인제약(주),78650,17-Dec,763342,82030966,-2297111,83867144,0.930553469
지니언스(주),263860,16-Dec,11410292,20614791,11410292,20614791,55.35002513
지니언스(주),263860,17-Dec,12777192,20812400,12777192,20812400,61.39220849
지더블유바이텍(주),36180,16-Dec,7204476,28818348,7204476,28818348,24.99961483
지더블유바이텍(주),36180,17-Dec,8373003,34982098,8373003,34982098,23.93510818
지스마트글로벌(주),114570,16-Dec,31515844,90159753,31515844,90159753,34.95555717
지스마트글로벌(주),114570,17-Dec,38078947,96155431,38078947,96155431,39.60145215
지에이치신소재(주),130500,16-Dec,7518018,55030268,6474197,45695312,13.66160528
지에이치신소재(주),130500,17-Dec,7214770,54476127,5249124,43104718,13.24391141
지엔원에너지(주),270520,17-Dec,0,0,,,#DIV/0!
지엘팜텍(주),204840,16-Dec,-100922,4635602,-100922,4635602,-2.177106663
지엘팜텍(주),204840,17-Dec,-1265813,2413833,-1265813,2413833,-52.43995753
진양제약(주),7370,16-Dec,17281362,36132341,17281362,36132341,47.82796111
진양제약(주),7370,17-Dec,22899934,43449787,22899934,43449787,52.70436424
차이나그레이트스타인터내셔널리미티드,900040,16-Dec,138299476,578252712,,,23.91678813
차이나그레이트스타인터내셔널리미티드,900040,17-Dec,120079634,509270923,,,23.57873355
차이나크리스탈신소재홀딩스,900250,16-Dec,38849832,65044270,,,59.72829275
차이나크리스탈신소재홀딩스,900250,17-Dec,41460650,71468293,,,58.01264905
차이나하오란리사이클링유한공사,900090,16-Dec,49031048,412460583,,,11.88745059
차이나하오란리사이클링유한공사,900090,17-Dec,36775050,392336566,,,9.373342479
참존글로벌(주),158310,16-Dec,850050,5153311,-276364,3796332,16.49522026
참존글로벌(주),158310,17-Dec,5207091,13466507,2700937,10050862,38.66697578
참좋은여행(주),94850,16-Dec,48607914,73515202,48607914,73515202,66.11954083
참좋은여행(주),94850,17-Dec,54993585,56507195,54993585,56507195,97.32138536
카페24(주),42000,16-Dec,0,0,,,#DIV/0!
카페24(주),42000,17-Dec,123585964,142577728,109947752,115369520,86.679712
커머스마이너 (주),223310,16-Dec,2848178,32856768,2848178,32856768,8.668466722
커머스마이너 (주),223310,17-Dec,-1019546,15183138,-1278770,14673045,-6.714988693
컬러레이홀딩스,900310,16-Dec,27578632,40289983,,,68.4503441
컬러레이홀딩스,900310,17-Dec,33731215,47726790,,,70.6756415
케이디켐(주),221980,16-Dec,13572434,47698743,13111529,47380810,28.45448988
케이디켐(주),221980,17-Dec,13138943,50987523,12844227,50221511,25.76893763
케이만금세기차륜집단유한공사,900280,16-Dec,30921320,91005044,,,33.9775892
케이만금세기차륜집단유한공사,900280,17-Dec,35244028,106115277,,,33.21296329
케이맥(주),43290,16-Dec,34963292,89521275,35038874,89216787,39.05584678
케이맥(주),43290,17-Dec,25819979,89941257,25840154,89638146,28.70760301
케이비아이메탈(주),24840,16-Dec,14802308,358349653,14802308,358349653,4.130688526
케이비아이메탈(주),24840,17-Dec,26387642,471145212,25319143,459640265,5.60074502
케이에이치건설(주),226360,16-Dec,0,0,,,#DIV/0!
케이에이치건설(주),226360,17-Dec,14136294,35293973,14136294,35293973,40.05299715
케이에이치전자(주),111870,16-Dec,16247021,57243847,10403800,56917365,28.38212638
케이에이치전자(주),111870,17-Dec,13866095,47361093,8631506,47157690,29.27739653
케이엠제약(주),225430,16-Dec,0,0,,,#DIV/0!
케이엠제약(주),225430,17-Dec,0,0,,,#DIV/0!
케이지이티에스(주),151860,16-Dec,15494736,95363023,15494736,95363023,16.24815941
케이지이티에스(주),151860,17-Dec,20666370,108801442,20666370,108801442,18.99457362
케이피엑스라이프사이언스(주),114450,16-Dec,7386493,43304292,7386493,43304292,17.05718454
케이피엑스라이프사이언스(주),114450,17-Dec,4646397,42584727,4646397,42584727,10.91094702
코나아이(주),52400,16-Dec,29001831,117903904,22005385,107913438,24.59785471
코나아이(주),52400,17-Dec,23447955,102138313,17584346,88611593,22.95706118
코드네이처(주),78940,16-Dec,820232,8473811,-318088,4587725,9.679611688
코드네이처(주),78940,17-Dec,3461743,18635266,792408,1624173,18.57630044
코리아에프티(주),123410,16-Dec,62254375,366664070,20424945,157203553,16.97858615
코리아에프티(주),123410,17-Dec,50012323,348133702,19804672,147764685,14.36583781
코스맥스엔비티(주),222040,16-Dec,36216620,120781170,33491207,115869470,29.98531973
코스맥스엔비티(주),222040,17-Dec,37063138,136351049,34222106,121332945,27.18214364
코아스템(주),166480,16-Dec,5213351,17953024,218277,2572013,29.03884605
코아스템(주),166480,17-Dec,3466531,18094301,133235,2693442,19.15813714
코오롱생명과학(주),102940,16-Dec,48596708,158284401,48596708,158284401,30.70214607
코오롱생명과학(주),102940,17-Dec,28648286,118102021,28648286,118102021,24.25723604
코오롱티슈진(주),950160,16-Dec,13294675,13294675,13294675,13294675,100
코오롱티슈진(주),950160,17-Dec,1525102,3192234,1525102,3192234,47.77538238
코웰패션(주),33290,16-Dec,128939357,249687566,72833724,145617428,51.64027952
코웰패션(주),33290,17-Dec,177992999,309437182,80480686,132917951,57.5215292
코위버(주),56360,16-Dec,19257387,58702718,19241778,58702718,32.80493247
코위버(주),56360,17-Dec,19554123,54336132,19380572,54279995,35.98732976
콜마비앤에이치(주),200130,16-Dec,44840144,256009785,44504724,255993785,17.51501178
콜마비앤에이치(주),200130,17-Dec,61218889,419806573,52058632,298931425,14.58264185
큐렉소(주),60280,16-Dec,4615423,30060747,4615423,30060747,15.35365372
큐렉소(주),60280,17-Dec,5866887,33483882,5866887,33483882,17.52152573
크로바하이텍(주),43590,16-Dec,7899032,60226943,6504178,52557925,13.11544569
크로바하이텍(주),43590,17-Dec,5253102,57549187,3930954,51224613,9.128021218
크루셜텍(주),114120,16-Dec,53629501,320033254,47102825,316831953,16.75747765
크루셜텍(주),114120,17-Dec,-6351703,172701652,13272991,164520800,-3.677847274
크리스탈지노믹스(주),83790,16-Dec,9668406,14524949,9995526,11126480,66.56413045
크리스탈지노믹스(주),83790,17-Dec,8841799,12175118,7863112,8492032,72.6218752
키네마스터(주),139670,16-Dec,9342322,9342322,9279719,9279719,100
키네마스터(주),139670,17-Dec,10098222,10098222,9977766,9977766,100
테고사이언스(주),191420,16-Dec,6771643,8343010,6771643,8343010,81.16546666
테고사이언스(주),191420,17-Dec,6884160,8642115,6841363,8602196,79.6582781
테라사이언스(주),73640,16-Dec,889100,22665503,889100,22665503,3.922701385
테라사이언스(주),73640,17-Dec,3875071,24030813,3973774,24030813,16.12542614
티제이미디어(주),32540,16-Dec,18366930,77945341,15342772,72789215,23.56385868
티제이미디어(주),32540,17-Dec,21334148,83637582,18432809,77779010,25.50784885
티케이지애강(주),22220,16-Dec,13705680,69283697,13705680,69283697,19.78196978
티케이지애강(주),22220,17-Dec,19472696,78234490,19472696,78234490,24.89016801
팅크웨어(주),84730,16-Dec,59628274,185038714,56618213,179019992,32.22475595
팅크웨어(주),84730,17-Dec,61839441,197920594,59630232,187816531,31.24457124
파나케이아(주),58530,16-Dec,18140956,59798412,10892798,29605264,30.33685242
파나케이아(주),58530,17-Dec,12826438,96694384,7631509,41311639,13.2649255
패션플랫폼(주),225590,16-Dec,0,0,,,#DIV/0!
패션플랫폼(주),225590,17-Dec,0,0,,,#DIV/0!
풍국주정공업(주),23900,16-Dec,26078562,96762579,14424694,50710006,26.95108199
풍국주정공업(주),23900,17-Dec,25436551,107554087,14027320,50195733,23.65000876
피씨엘(주),241820,16-Dec,327798,588754,327798,588754,55.67656441
피씨엘(주),241820,17-Dec,184600,506145,184600,506145,36.47176204
피아이첨단소재(주),178920,16-Dec,46482325,153056952,46482325,153056952,30.36930005
피아이첨단소재(주),178920,17-Dec,70768132,216379449,70768132,216379449,32.70556993
피앤씨테크(주),237750,16-Dec,8643070,28072115,8643070,28072115,30.78880946
피앤씨테크(주),237750,17-Dec,7861184,29829395,7861184,29829395,26.35381643
피에스케이홀딩스(주),31980,16-Dec,72053588,163071754,59975059,140248959,44.18520451
피에스케이홀딩스(주),31980,17-Dec,119100138,275390545,105703674,251543817,43.24772225
피에스텍(주),2230,16-Dec,10052115,50707843,10052115,50707843,19.82359021
피에스텍(주),2230,17-Dec,14384510,70833779,14384510,70833779,20.30741576
피에이치에이(주),43370,16-Dec,169712600,1222491908,60679082,667100217,13.88251316
피에이치에이(주),43370,17-Dec,121337322,1053836517,41742815,617166173,11.51386577
하나마이크론(주),67310,16-Dec,24872244,252294498,7797911,190480064,9.858417126
하나마이크론(주),67310,17-Dec,52843090,365813664,19068258,259183617,14.44535708
하나머티리얼즈(주),166090,16-Dec,17795825,61280726,17795825,61280726,29.03984036
하나머티리얼즈(주),166090,17-Dec,33019613,102914201,33019613,102914201,32.08460317
하이록코리아(주),13030,16-Dec,55629109,177120063,49213334,169615369,31.40757069
하이록코리아(주),13030,17-Dec,57741669,182699987,51254637,178137893,31.60463772
하이즈항공(주),221840,16-Dec,2034201,32862640,2034201,32862640,6.190010906
하이즈항공(주),221840,17-Dec,5559293,44684830,4942583,41116758,12.44111928
한국기업평가(주),34950,16-Dec,74261681,74261681,42847417,42847417,100
한국기업평가(주),34950,17-Dec,78518123,78518123,44543251,44543251,100
한국맥널티(주),222980,16-Dec,10481014,32505046,10481689,32505046,32.24426755
한국맥널티(주),222980,17-Dec,9792845,32906558,9792845,32906558,29.75955431
한국선재(주),25550,16-Dec,21589407,153374570,20393778,142921919,14.07626245
한국선재(주),25550,17-Dec,21249780,166652792,17649868,151466095,12.75092949
한국알콜산업(주),17890,16-Dec,35907021,188568376,31163043,183824399,19.04191029
한국알콜산업(주),17890,17-Dec,37023493,212403478,31648823,207028807,17.43073765
한국전자금융(주),63570,16-Dec,154635898,215501525,135189469,138114376,71.75628943
한국전자금융(주),63570,17-Dec,186356192,241043736,147409117,153091197,77.31219035
한국전자인증(주),41460,16-Dec,26595766,26595766,26473889,26473889,100
한국전자인증(주),41460,17-Dec,26724833,26724833,26685497,26685497,100
한국정밀기계(주),101680,16-Dec,-2001911,23000968,-2001911,23000968,-8.703594562
한국정밀기계(주),101680,17-Dec,-7280464,44688539,-7280464,44688539,-16.29156863
한국정보공학(주),39740,16-Dec,9456743,128523179,5485235,112055665,7.358005827
한국정보공학(주),39740,17-Dec,14651193,161555482,7275731,143411686,9.068830608
