,Unnamed: 0,회사명,거래소코드,회계년도,유동자산(*)(IFRS연결),유동자산(*)(IFRS),유동자산증가율2019
2053,2053,로체시스템즈(주),71280,18-Dec,52178669,51706099.0,
2054,2054,로체시스템즈(주),71280,19-Dec,55954162,54964671.0,7.235702006887146
2055,2055,리노공업(주),58470,18-Dec,197338475,197338475.0,
2056,2056,리노공업(주),58470,19-Dec,225546548,225546548.0,14.294259140291832
2057,2057,마이크로로봇(주),182690,18-Dec,5788634,5042993.0,
2058,2058,마이크로로봇(주),182690,19-Dec,12557930,12106394.0,116.94116435760145
2059,2059,매일유업(주),267980,18-Dec,348154384,348333645.0,
2060,2060,매일유업(주),267980,19-Dec,391914420,391133751.0,12.569146910412021
2061,2061,매일홀딩스(주),5990,18-Dec,406670006,14084365.0,
2062,2062,매일홀딩스(주),5990,19-Dec,492375105,42620157.0,21.074851288639174
2063,2063,메가스터디(주),72870,18-Dec,171613899,82398050.0,
2064,2064,메가스터디(주),72870,19-Dec,147367158,70082843.0,-14.128658075649225
2065,2065,메가스터디교육(주),215200,18-Dec,81373238,74177531.0,
2066,2066,메가스터디교육(주),215200,19-Dec,90650241,81075745.0,11.400557760771424
2067,2067,메가엠디(주),133750,18-Dec,37022786,36197466.0,
2068,2068,메가엠디(주),133750,19-Dec,36953384,35955820.0,-0.18745752953329697
2069,2069,메디앙스(주),14100,18-Dec,60950500,58911850.0,
2070,2070,메디앙스(주),14100,19-Dec,39193836,31844081.0,-35.69562841978326
2071,2071,메디포스트(주),78160,18-Dec,57025630,56667660.0,
2072,2072,메디포스트(주),78160,19-Dec,91227140,90588725.0,59.975681110405965
2073,2073,명성티엔에스(주),257370,18-Dec,36633282,36180514.0,
2074,2074,명성티엔에스(주),257370,19-Dec,38207439,37948428.0,4.297067895800333
2075,2075,모바일어플라이언스(주),87260,18-Dec,37198639,37965536.0,
2076,2076,모바일어플라이언스(주),87260,19-Dec,31786166,32728193.0,-14.550190935749018
2077,2077,모트렉스(주),118990,18-Dec,185938662,80665202.0,
2078,2078,모트렉스(주),118990,19-Dec,201154761,91986398.0,8.18339706026281
2079,2079,무림에스피(주),1810,18-Dec,113157948,80787138.0,
2080,2080,무림에스피(주),1810,19-Dec,81877642,81180056.0,-27.643048104760616
2081,2081,미디어젠(주),279600,18-Dec,8241203,7976660.0,
2082,2082,미디어젠(주),279600,19-Dec,17301373,17301373.0,109.93746908066697
2083,2083,미래나노텍(주),95500,18-Dec,177330938,117655988.0,
2084,2084,미래나노텍(주),95500,19-Dec,165851928,102437209.0,-6.473213376900988
2085,2085,미래오토스,176440,18-Dec,60342653,47379377.0,
2086,2086,미래오토스,176440,19-Dec,59703530,47718720.0,-1.0591562820414957
2087,2087,미스터블루(주),207760,18-Dec,23032946,20096886.0,
2088,2088,미스터블루(주),207760,19-Dec,39838330,22093085.0,72.96237311544948
2089,2089,바디텍메드(주),206640,18-Dec,62819225,57086661.0,
2090,2090,바디텍메드(주),206640,19-Dec,57716700,49831733.0,-8.122553247035446
2091,2091,바이온(주),32980,18-Dec,34940881,23723911.0,
2092,2092,바이온(주),32980,19-Dec,24318498,15275752.0,-30.401016505565504
2093,2093,베뉴지(주),19010,18-Dec,86119983,103155640.0,
2094,2094,베뉴지(주),19010,19-Dec,91038582,119715369.0,5.711332989928719
2095,2095,보성파워텍(주),6910,18-Dec,71107117,69518917.0,
2096,2096,보성파워텍(주),6910,19-Dec,72103480,72097351.0,1.4012141710090686
2097,2097,브릿지바이오테라퓨틱스(주),288330,18-Dec,8584953,8567690.0,
2098,2098,브릿지바이오테라퓨틱스(주),288330,19-Dec,78710415,77744706.0,816.8415365815049
2099,2099,비디아이(주),148140,18-Dec,124806314,125214467.0,
2100,2100,비디아이(주),148140,19-Dec,122346958,122713192.0,-1.9705381251785115
2101,2101,비에이치아이(주),83650,18-Dec,130878179,124394928.0,
2102,2102,비에이치아이(주),83650,19-Dec,140742304,135742705.0,7.536875188338299
2103,2103,빛샘전자(주),72950,18-Dec,39838392,23992605.0,
2104,2104,빛샘전자(주),72950,19-Dec,41434520,25814454.0,4.0065070899447885
2105,2105,삼강엠앤티(주),100090,18-Dec,55177113,42322699.0,
2106,2106,삼강엠앤티(주),100090,19-Dec,142046986,124429635.0,157.43823530600451
2107,2107,삼륭물산(주),14970,18-Dec,46492408,25004505.0,
2108,2108,삼륭물산(주),14970,19-Dec,45957528,25768532.0,-1.1504674053449793
2109,2109,삼목에스폼(주),18310,18-Dec,124569057,124569057.0,
2110,2110,삼목에스폼(주),18310,19-Dec,144036241,144036241.0,15.627624121775273
2111,2111,삼보모터스(주),53700,18-Dec,318681846,94495360.0,
2112,2112,삼보모터스(주),53700,19-Dec,320750582,97130359.0,0.6491540155067366
2113,2113,삼보산업(주),9620,18-Dec,143081789,92047010.0,
2114,2114,삼보산업(주),9620,19-Dec,147929515,86027589.0,3.3880803656990865
2115,2115,삼아제약(주),9300,18-Dec,79907697,79907697.0,
2116,2116,삼아제약(주),9300,19-Dec,85555725,85367974.0,7.068190189488255
2117,2117,삼영엠텍(주),54540,18-Dec,63372509,48942287.0,
2118,2118,삼영엠텍(주),54540,19-Dec,72698575,57478881.0,14.716264429423177
2119,2119,삼영이엔씨(주),65570,18-Dec,59285867,59446335.0,
2120,2120,삼영이엔씨(주),65570,19-Dec,53433739,53433739.0,-9.871033850276657
2121,2121,삼지전자(주),37460,18-Dec,353257072,71899121.0,
2122,2122,삼지전자(주),37460,19-Dec,334011419,78344167.0,-5.448058800645894
2123,2123,삼천당제약(주),250,18-Dec,142271889,74731883.0,
2124,2124,삼천당제약(주),250,19-Dec,162492554,81779645.0,14.21269172858175
2125,2125,삼천리자전거(주),24950,18-Dec,38453230,29390899.0,
2126,2126,삼천리자전거(주),24950,19-Dec,47157801,40244857.0,22.636774596048248
2127,2127,삼현철강(주),17480,18-Dec,123214613,123214613.0,
2128,2128,삼현철강(주),17480,19-Dec,129012192,129012192.0,4.705269008960822
2129,2129,상신이디피(주),91580,18-Dec,57829523,40338060.0,
2130,2130,상신이디피(주),91580,19-Dec,57448388,47731860.0,-0.6590664771694565
2131,2131,상신전자(주),263810,18-Dec,43537120,36788272.0,
2132,2132,상신전자(주),263810,19-Dec,41933481,33840930.0,-3.6833832830467372
2133,2133,서암기계공업(주),100660,18-Dec,52833844,52833844.0,
2134,2134,서암기계공업(주),100660,19-Dec,52958226,52958226.0,0.2354210683591429
2135,2135,서울바이오시스(주),92190,18-Dec,77366676,89742397.0,
2136,2136,서울바이오시스(주),92190,19-Dec,137984759,87890057.0,78.35167042720046
2137,2137,서울반도체(주),46890,18-Dec,601574993,502229452.0,
2138,2138,서울반도체(주),46890,19-Dec,619087460,520095878.0,2.9111028888795687
2139,2139,서울전자통신(주),27040,18-Dec,43520045,26207757.0,
2140,2140,서울전자통신(주),27040,19-Dec,33763375,23889558.0,-22.418795752623875
2141,2141,서호전기(주),65710,18-Dec,58709893,57274941.0,
2142,2142,서호전기(주),65710,19-Dec,43034118,41282683.0,-26.700397835846847
2143,2143,성우전자(주),81580,18-Dec,74274328,55724954.0,
2144,2144,성우전자(주),81580,19-Dec,62818343,47435082.0,-15.423882394466093
2145,2145,성우테크론(주),45300,18-Dec,27150411,26018267.0,
2146,2146,성우테크론(주),45300,19-Dec,30920074,29807726.0,13.88436808562492
2147,2147,성호전자(주),43260,18-Dec,49141209,26158069.0,
2148,2148,성호전자(주),43260,19-Dec,49097281,32190090.0,-0.08939137008208142
2149,2149,세명전기공업(주),17510,18-Dec,26708218,26708218.0,
2150,2150,세명전기공업(주),17510,19-Dec,30716748,30716748.0,15.008601472400752
2151,2151,세종텔레콤(주),36630,18-Dec,227197723,202749211.0,
2152,2152,세종텔레콤(주),36630,19-Dec,237524097,232463231.0,4.545104529942856
2153,2153,소니드(주),60230,18-Dec,41224754,38541308.0,
2154,2154,소니드(주),60230,19-Dec,59376132,56081350.0,44.030288209845956
2155,2155,소프트캠프(주),258790,18-Dec,0,,
2156,2156,소프트캠프(주),258790,19-Dec,15832753,15272210.0,inf
2157,2157,솔브레인홀딩스(주),36830,18-Dec,413233133,360703404.0,
2158,2158,솔브레인홀딩스(주),36830,19-Dec,537700819,449677393.0,30.120451643455226
2159,2159,스튜디오드래곤(주),253450,18-Dec,247199818,211535575.0,
2160,2160,스튜디오드래곤(주),253450,19-Dec,244495291,224624869.0,-1.0940651258893763
2161,2161,시그네틱스(주),33170,18-Dec,51740635,51632585.0,
2162,2162,시그네틱스(주),33170,19-Dec,46670244,46635933.0,-9.799630406546033
2163,2163,신라섬유(주),1000,18-Dec,1094891,1094891.0,
2164,2164,신라섬유(주),1000,19-Dec,1140675,1140675.0,4.181603465550454
2165,2165,신라에스지(주),25870,18-Dec,17928125,18873716.0,
2166,2166,신라에스지(주),25870,19-Dec,19858339,15352354.0,10.766401952239857
2167,2167,신라젠(주),215600,18-Dec,116810347,114580965.0,
2168,2168,신라젠(주),215600,19-Dec,53916484,49933095.0,-53.84271566285134
2169,2169,신성델타테크(주),65350,18-Dec,133932731,26854509.0,
2170,2170,신성델타테크(주),65350,19-Dec,143602350,23730155.0,7.219757954461481
2171,2171,신신제약(주),2800,18-Dec,44805689,44655766.0,
2172,2172,신신제약(주),2800,19-Dec,44589124,44637767.0,-0.48334263981522074
2173,2173,신원종합개발(주),17000,18-Dec,169600431,165924650.0,
2174,2174,신원종합개발(주),17000,19-Dec,151900145,148586763.0,-10.436462864885055
2175,2175,신일제약(주),12790,18-Dec,47021624,47021624.0,
2176,2176,신일제약(주),12790,19-Dec,50666665,50666665.0,7.751839876904287
2177,2177,신화인터텍(주),56700,18-Dec,76165642,69004679.0,
2178,2178,신화인터텍(주),56700,19-Dec,71096751,62110600.0,-6.6550886553283455
2179,2179,신흥에스이씨(주),243840,18-Dec,108547004,96538965.0,
2180,2180,신흥에스이씨(주),243840,19-Dec,133560506,92917863.0,23.043935878690846
2181,2181,쌍용정보통신(주),10280,18-Dec,55722488,54108393.0,
2182,2182,쌍용정보통신(주),10280,19-Dec,59275892,57476044.0,6.37696579521001
2183,2183,씨비아이(주),13720,18-Dec,11861513,11861513.0,
2184,2184,씨비아이(주),13720,19-Dec,9984530,9984530.0,-15.824144862464006
2185,2185,씨아이에스(주),222080,18-Dec,139768144,117660528.0,
2186,2186,씨아이에스(주),222080,19-Dec,139957283,139957283.0,0.13532339672479576
2187,2187,씨앤지하이테크(주),264660,18-Dec,57089019,57089019.0,
2188,2188,씨앤지하이테크(주),264660,19-Dec,73098164,73098164.0,28.04242441090117
2189,2189,씨앤티85(주),56730,18-Dec,37932944,38177159.0,
2190,2190,씨앤티85(주),56730,19-Dec,7250959,4876381.0,-80.88479765767718
2191,2191,씨에스베어링(주),297090,18-Dec,26523665,26523665.0,
2192,2192,씨에스베어링(주),297090,19-Dec,49455761,39461463.0,86.45900180084465
2193,2193,씨제이바이오사이언스(주),311690,18-Dec,11467499,11152270.0,
2194,2194,씨제이바이오사이언스(주),311690,19-Dec,31641955,30935319.0,175.92725318746486
2195,2195,씨제이프레시웨이(주),51500,18-Dec,467895070,426154696.0,
2196,2196,씨제이프레시웨이(주),51500,19-Dec,495835313,415091881.0,5.971476254280694
2197,2197,씨큐브(주),101240,18-Dec,34121690,34121690.0,
2198,2198,씨큐브(주),101240,19-Dec,37518142,37518142.0,9.953938389335338
2199,2199,아미코젠(주),92040,18-Dec,75293097,24132755.0,
2200,2200,아미코젠(주),92040,19-Dec,92004523,37651889.0,22.19516352209552
2201,2201,아비코전자(주),36010,18-Dec,76252115,57012869.0,
2202,2202,아비코전자(주),36010,19-Dec,80145772,63820930.0,5.106293772966164
2203,2203,아이쓰리시스템(주),214430,18-Dec,57876971,57876971.0,
2204,2204,아이쓰리시스템(주),214430,19-Dec,50749681,50749681.0,-12.314552535930046
2205,2205,아이진(주),185490,18-Dec,50432116,50432116.0,
2206,2206,아이진(주),185490,19-Dec,43149551,43104668.0,-14.440332029693137
2207,2207,아이큐어(주),175250,18-Dec,66359644,66215332.0,
2208,2208,아이큐어(주),175250,19-Dec,68951377,54757464.0,3.905586051667176
2209,2209,아이크래프트(주),52460,18-Dec,40746881,33007957.0,
2210,2210,아이크래프트(주),52460,19-Dec,45472181,36921205.0,11.596715832065762
2211,2211,아이텍(주),119830,18-Dec,56782904,60724989.0,
2212,2212,아이텍(주),119830,19-Dec,16076036,12710213.0,-71.68859838517594
2213,2213,아진산업(주),13310,18-Dec,133244638,86217203.0,
2214,2214,아진산업(주),13310,19-Dec,189541196,148487392.0,42.25052418244402
2215,2215,안국약품(주),1540,18-Dec,148767155,143914117.0,
2216,2216,안국약품(주),1540,19-Dec,152138901,146832459.0,2.266458614470368
2217,2217,알리코제약(주),260660,18-Dec,63354550,63354550.0,
2218,2218,알리코제약(주),260660,19-Dec,70099252,70099252.0,10.645963076053722
2219,2219,알서포트(주),131370,18-Dec,33898229,30934681.0,
2220,2220,알서포트(주),131370,19-Dec,37536739,33061871.0,10.733628591629385
2221,2221,알에스오토메이션(주),140670,18-Dec,50793589,48425263.0,
2222,2222,알에스오토메이션(주),140670,19-Dec,49645817,47207627.0,-2.2596788740405827
2223,2223,알에프머트리얼즈(주),327260,18-Dec,10805588,10805588.0,
2224,2224,알에프머트리얼즈(주),327260,19-Dec,22323618,22323618.0,106.59327377649417
2225,2225,알에프에이치아이씨(주),218410,18-Dec,178170913,166893122.0,
2226,2226,알에프에이치아이씨(주),218410,19-Dec,190853498,167338832.0,7.118212948709535
2227,2227,압타바이오(주),293780,18-Dec,19946264,19946264.0,
2228,2228,압타바이오(주),293780,19-Dec,46766893,46766893.0,134.46442401444202
2229,2229,애니젠(주),196300,18-Dec,13878540,13878540.0,
2230,2230,애니젠(주),196300,19-Dec,9342409,9342409.0,-32.684497072458626
2231,2231,애머릿지코퍼레이션,900100,18-Dec,31683330,54994084.0,
2232,2232,애머릿지코퍼레이션,900100,19-Dec,20629004,43296659.0,-34.890038389272846
2233,2233,앱클론(주),174900,18-Dec,22216584,22216584.0,
2234,2234,앱클론(주),174900,19-Dec,31101951,31101951.0,39.994298853505114
2235,2235,어보브반도체(주),102120,18-Dec,60116324,60280956.0,
2236,2236,어보브반도체(주),102120,19-Dec,72451165,73471224.0,20.51828884281082
2237,2237,에스넷시스템(주),38680,18-Dec,123405951,84268999.0,
2238,2238,에스넷시스템(주),38680,19-Dec,144760704,98881584.0,17.304475859515065
2239,2239,에스디엔(주),99220,18-Dec,39045610,38933747.0,
2240,2240,에스디엔(주),99220,19-Dec,48161407,48337090.0,23.34653498818433
2241,2241,에스맥(주),97780,18-Dec,145950915,107534328.0,
2242,2242,에스맥(주),97780,19-Dec,176866282,132505239.0,21.182030273671117
2243,2243,에스비더블유생명과학(주),151910,18-Dec,39352365,42640568.0,
2244,2244,에스비더블유생명과학(주),151910,19-Dec,31287941,55442512.0,-20.492857290787992
2245,2245,에스씨아이평가정보(주),36120,18-Dec,17300377,10421331.0,
2246,2246,에스씨아이평가정보(주),36120,19-Dec,25327348,17366059.0,46.39766520694897
2247,2247,에스앤씨엔진그룹리미티드,900080,18-Dec,264477322,,
2248,2248,에스앤씨엔진그룹리미티드,900080,19-Dec,237439158,,-10.22324477408313
2249,2249,에스에이치엔엘(주),50320,18-Dec,2860509,2860509.0,
2250,2250,에스에이치엔엘(주),50320,19-Dec,1975422,1975422.0,-30.941591164369697
2251,2251,에스엔유프리시젼(주),80000,18-Dec,89502698,89190982.0,
2252,2252,에스엔유프리시젼(주),80000,19-Dec,98680747,98177858.0,10.25449422764888
2253,2253,에스엔케이폴리텍(주),91340,18-Dec,89557908,35346474.0,
2254,2254,에스엔케이폴리텍(주),91340,19-Dec,128634639,39133977.0,43.632920724320634
2255,2255,에스와이(주),109610,18-Dec,169238714,125698664.0,
2256,2256,에스와이(주),109610,19-Dec,176417651,131720945.0,4.241899994583975
2257,2257,에스지씨이테크건설(주),16250,18-Dec,629820151,487313714.0,
2258,2258,에스지씨이테크건설(주),16250,19-Dec,659799553,493381202.0,4.75999409552077
2259,2259,에스지에이(주),49470,18-Dec,72299333,32963800.0,
2260,2260,에스지에이(주),49470,19-Dec,40092143,19877026.0,-44.547008476551234
2261,2261,에스지에이솔루션즈(주),184230,18-Dec,40167405,20780352.0,
2262,2262,에스지에이솔루션즈(주),184230,19-Dec,25988485,16401062.0,-35.299566900077316
2263,2263,에스지에이클라우드서비스(주),224880,18-Dec,11844488,11844488.0,
2264,2264,에스지에이클라우드서비스(주),224880,19-Dec,5839857,5839857.0,-50.69557248907677
2265,2265,에스지이(주),255220,18-Dec,109053009,101372031.0,
2266,2266,에스지이(주),255220,19-Dec,115742330,104441434.0,6.134008645281863
2267,2267,에스케이 머티리얼즈(주),36490,18-Dec,263755162,134679431.0,
2268,2268,에스케이 머티리얼즈(주),36490,19-Dec,312726556,177166171.0,18.566989790326826
2269,2269,에스텍(주),69510,18-Dec,156098768,93560792.0,
2270,2270,에스텍(주),69510,19-Dec,169228833,99297254.0,8.411382849607119
2271,2271,에스트래픽(주),234300,18-Dec,41669889,39657222.0,
2272,2272,에스트래픽(주),234300,19-Dec,60778291,58512785.0,45.85661843255691
2273,2273,에스티팜(주),237690,18-Dec,167298559,165129083.0,
2274,2274,에스티팜(주),237690,19-Dec,144152390,133880674.0,-13.835247080639823
2275,2275,에스퓨얼셀(주),288620,18-Dec,54524502,54524502.0,
2276,2276,에스퓨얼셀(주),288620,19-Dec,60018494,60018494.0,10.076189233236832
2277,2277,에이비엘바이오(주),298380,18-Dec,161091085,161091085.0,
2278,2278,에이비엘바이오(주),298380,19-Dec,134656977,134656977.0,-16.40941706985213
2279,2279,에이아이비트(주),39230,18-Dec,63167785,52923656.0,
2280,2280,에이아이비트(주),39230,19-Dec,51193573,32198534.0,-18.956200537979917
2281,2281,에이에프더블류(주),312610,18-Dec,14235575,14235575.0,
2282,2282,에이에프더블류(주),312610,19-Dec,54141405,54141405.0,280.32467954402966
2283,2283,에이치엘비(주),28300,18-Dec,117127033,99003565.0,
2284,2284,에이치엘비(주),28300,19-Dec,69679047,40640692.0,-40.50985053126036
2285,2285,에이치엘비생명과학(주),67630,18-Dec,239086216,200595914.0,
2286,2286,에이치엘비생명과학(주),67630,19-Dec,223667024,121511579.0,-6.44921830207058
2287,2287,에이치엘비제약(주),47920,18-Dec,21275395,18574807.0,
2288,2288,에이치엘비제약(주),47920,19-Dec,29018187,29016630.0,36.39317624890162
2289,2289,에이치엘비테라퓨틱스(주),115450,18-Dec,38843642,36882062.0,
2290,2290,에이치엘비테라퓨틱스(주),115450,19-Dec,62028102,71198422.0,59.686627736915085
2291,2291,에이테크솔루션(주),71670,18-Dec,96079666,83558811.0,
2292,2292,에이테크솔루션(주),71670,19-Dec,107491653,94772201.0,11.8776297577887
2293,2293,에이피시스템(주),265520,18-Dec,284424737,282257349.0,
2294,2294,에이피시스템(주),265520,19-Dec,252429049,249272777.0,-11.249263456293534
2295,2295,에이피에스홀딩스(주),54620,18-Dec,54504524,39265918.0,
2296,2296,에이피에스홀딩스(주),54620,19-Dec,56460963,33462622.0,3.5894983689794158
2297,2297,에이피위성(주),211270,18-Dec,82489531,82489531.0,
2298,2298,에이피위성(주),211270,19-Dec,86937091,86937091.0,5.391666004259377
2299,2299,에이피티씨(주),89970,18-Dec,58448080,58448080.0,
2300,2300,에이피티씨(주),89970,19-Dec,59896266,36921386.0,2.4777306628378515
2301,2301,에코바이오홀딩스(주),38870,18-Dec,107679523,58484341.0,
2302,2302,에코바이오홀딩스(주),38870,19-Dec,35080496,39126649.0,-67.42138614414182
2303,2303,에코캡(주),128540,18-Dec,70912174,69081658.0,
2304,2304,에코캡(주),128540,19-Dec,68461836,66564282.0,-3.455454630399568
2305,2305,에코플라스틱(주),38110,18-Dec,192777641,84459084.0,
2306,2306,에코플라스틱(주),38110,19-Dec,213288699,107538008.0,10.639749451026837
2307,2307,에프엔에스테크(주),83500,18-Dec,28397655,28397655.0,
2308,2308,에프엔에스테크(주),83500,19-Dec,38538295,38538295.0,35.70942741574965
2309,2309,엑스큐어(주),70300,18-Dec,20992544,20992544.0,
2310,2310,엑스큐어(주),70300,19-Dec,21537047,21537047.0,2.5937923483690284
2311,2311,엔브이에이치코리아(주),67570,18-Dec,313017479,71446409.0,
2312,2312,엔브이에이치코리아(주),67570,19-Dec,307902142,77444792.0,-1.634201711783645
2313,2313,엔시트론(주),101400,18-Dec,12175923,11479176.0,
2314,2314,엔시트론(주),101400,19-Dec,8949072,8014042.0,-26.50190051300423
2315,2315,엔에이치엔한국사이버결제(주),60250,18-Dec,201542526,198996827.0,
2316,2316,엔에이치엔한국사이버결제(주),60250,19-Dec,243351805,240406057.0,20.744643738364175
2317,2317,엘비세미콘(주),61970,18-Dec,101420250,56002420.0,
2318,2318,엘비세미콘(주),61970,19-Dec,122589619,66757241.0,20.8729213347433
2319,2319,엘컴텍(주),37950,18-Dec,14186521,10016498.0,
2320,2320,엘컴텍(주),37950,19-Dec,15963323,14998140.0,12.524578788555708
2321,2321,엘티씨(주),170920,18-Dec,65618770,40224192.0,
2322,2322,엘티씨(주),170920,19-Dec,69526271,40000085.0,5.9548525520975115
2323,2323,엠에프엠코리아(주),323230,19-Dec,0,,
2324,2324,엠케이전자(주),33160,18-Dec,209596389,116873100.0,
2325,2325,엠케이전자(주),33160,19-Dec,197652368,116673989.0,-5.698581476992903
2326,2326,영신금속공업(주),7530,18-Dec,45587067,41372106.0,
2327,2327,영신금속공업(주),7530,19-Dec,45594397,41395924.0,0.01607912173862136
2328,2328,영풍정밀(주),36560,18-Dec,82190593,82190593.0,
2329,2329,영풍정밀(주),36560,19-Dec,88111586,88111586.0,7.203978927369459
2330,2330,영화테크(주),265560,18-Dec,37869926,34879034.0,
2331,2331,영화테크(주),265560,19-Dec,33812567,32558639.0,-10.713934323505148
2332,2332,예스이십사(주),53280,18-Dec,103117559,100605242.0,
2333,2333,예스이십사(주),53280,19-Dec,97872289,95512630.0,-5.086689455090765
2334,2334,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,209365283,,
2335,2335,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,222888135,,6.458975340243023
2336,2336,오로라월드(주),39830,18-Dec,88835590,49474162.0,
2337,2337,오로라월드(주),39830,19-Dec,87866767,49236847.0,-1.0905798002805
2338,2338,오상자이엘(주),53980,18-Dec,39076920,30884629.0,
2339,2339,오상자이엘(주),53980,19-Dec,39040054,29494251.0,-0.09434213341276143
2340,2340,오성첨단소재(주),52420,18-Dec,58234226,58110359.0,
2341,2341,오성첨단소재(주),52420,19-Dec,108475015,108082004.0,86.2736442998315
2342,2342,오션브릿지(주),241790,18-Dec,39388678,29109190.0,
2343,2343,오션브릿지(주),241790,19-Dec,40547395,30603371.0,2.9417514342573226
2344,2344,오스템임플란트(주),48260,18-Dec,362679739,286838316.0,
2345,2345,오스템임플란트(주),48260,19-Dec,397023302,281634560.0,9.469391120301873
2346,2346,올리패스(주),244460,18-Dec,20760566,19498874.0,
2347,2347,올리패스(주),244460,19-Dec,41786594,36185796.0,101.27868382779157
2348,2348,올릭스(주),226950,18-Dec,48698340,45361096.0,
2349,2349,올릭스(주),226950,19-Dec,37439676,36836709.0,-23.11919461731139
2350,2350,옴니시스템(주),57540,18-Dec,51110733,42684731.0,
2351,2351,옴니시스템(주),57540,19-Dec,73373502,65209958.0,43.5579137556098
2352,2352,옵티시스(주),109080,18-Dec,27905650,27905650.0,
2353,2353,옵티시스(주),109080,19-Dec,32532274,32532274.0,16.57952421821387
2354,2354,와이더블유(주),51390,18-Dec,60261843,60290753.0,
2355,2355,와이더블유(주),51390,19-Dec,67643377,67429813.0,12.249100977545613
2356,2356,와이아이케이(주),232140,18-Dec,121805488,112925768.0,
2357,2357,와이아이케이(주),232140,19-Dec,119971792,108944122.0,-1.505429706090089
2358,2358,와이엠씨(주),155650,18-Dec,134629710,121508197.0,
2359,2359,와이엠씨(주),155650,19-Dec,86745298,80525475.0,-35.5674924947844
2360,2360,와이엠티(주),251370,18-Dec,61079591,35602575.0,
2361,2361,와이엠티(주),251370,19-Dec,90602242,61621989.0,48.334722804545294
2362,2362,와토스코리아(주),79000,18-Dec,54586173,54586173.0,
2363,2363,와토스코리아(주),79000,19-Dec,54702158,54702158.0,0.2124805488745274
2364,2364,우리바이오(주),82850,18-Dec,391750226,20747382.0,
2365,2365,우리바이오(주),82850,19-Dec,377369991,13604032.0,-3.6707662295005328
2366,2366,우리산업(주),215360,18-Dec,164200219,156725921.0,
2367,2367,우리산업(주),215360,19-Dec,164884815,157011519.0,0.4169275803462824
2368,2368,우리산업홀딩스(주),72470,18-Dec,199425036,5930691.0,
2369,2369,우리산업홀딩스(주),72470,19-Dec,195269101,848737.0,-2.0839585055910437
2370,2370,우리손에프앤지농업회사법인(주),73560,18-Dec,121280570,37040176.0,
2371,2371,우리손에프앤지농업회사법인(주),73560,19-Dec,127666192,42394599.0,5.265164898219066
2372,2372,우리엔터프라이즈(주),37400,18-Dec,402082746,11105939.0,
2373,2373,우리엔터프라이즈(주),37400,19-Dec,387549083,10553071.0,-3.614595041588775
2374,2374,우리이앤엘(주),153490,18-Dec,105209197,104326199.0,
2375,2375,우리이앤엘(주),153490,19-Dec,83675535,82089786.0,-20.467471109013402
2376,2376,우림피티에스(주),101170,18-Dec,38086767,38086767.0,
2377,2377,우림피티에스(주),101170,19-Dec,41027001,41027001.0,7.719830879843381
2378,2378,우수AMS(주),66590,18-Dec,71902711,56800781.0,
2379,2379,우수AMS(주),66590,19-Dec,68345876,52012008.0,-4.946732815122923
2380,2380,우원개발(주),46940,18-Dec,103438588,50071756.0,
2381,2381,우원개발(주),46940,19-Dec,116807589,51646804.0,12.924578011447728
2382,2382,우진비앤지(주),18620,18-Dec,16496945,14769100.0,
2383,2383,우진비앤지(주),18620,19-Dec,46839409,20761045.0,183.92777571847395
2384,2384,원텍(주),216280,18-Dec,34500602,35752272.0,
2385,2385,원텍(주),216280,19-Dec,27028735,25695829.0,-21.657207604667306
2386,2386,원텍(주),336570,19-Dec,0,,-100.0
2387,2387,원풍물산(주),8290,18-Dec,27368488,27368488.0,
2388,2388,원풍물산(주),8290,19-Dec,26303436,26303436.0,-3.8915266345733057
2389,2389,웹케시(주),53580,18-Dec,14975919,12738095.0,
2390,2390,웹케시(주),53580,19-Dec,23267783,23267783.0,55.36798109017551
2391,2391,위즈코프(주),38620,18-Dec,17657812,16430109.0,
2392,2392,위즈코프(주),38620,19-Dec,17526025,15708065.0,-0.7463382212926528
2393,2393,윈텍(주),320000,19-Dec,0,,
2394,2394,윙입푸드홀딩스,900340,18-Dec,90328213,,
2395,2395,윙입푸드홀딩스,900340,19-Dec,104820755,,16.044313862380967
2396,2396,유네코(주),64510,18-Dec,15701084,16984942.0,
2397,2397,유네코(주),64510,19-Dec,13863945,13707419.0,-11.700714422010606
2398,2398,유니셈(주),36200,18-Dec,107246061,104868842.0,
2399,2399,유니셈(주),36200,19-Dec,127609372,125193376.0,18.98746752106821
2400,2400,유니슨(주),18000,18-Dec,55565975,55212994.0,
2401,2401,유니슨(주),18000,19-Dec,61194528,60192763.0,10.129495613097772
2402,2402,유비벨록스(주),89850,18-Dec,166794912,51707662.0,
2403,2403,유비벨록스(주),89850,19-Dec,161227952,39003805.0,-3.3376078042476554
2404,2404,유아이엘(주),49520,18-Dec,125880103,52432520.0,
2405,2405,유아이엘(주),49520,19-Dec,105519182,42428884.0,-16.174852510249373
2406,2406,유진기업(주),23410,18-Dec,467444051,371612094.0,
2407,2407,유진기업(주),23410,19-Dec,411657733,316688414.0,-11.934330510925683
2408,2408,이노시스(주),56090,18-Dec,36637533,25994365.0,
2409,2409,이노시스(주),56090,19-Dec,32842043,23957767.0,-10.359567605165987
