회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률2019
(주)파나진,46210,19-Dec,7950193,1246794,7950193,1246794,6.37650887
(주)파라다이스,34230,18-Dec,787616484,6647674,403766411,278147,118.4800103
(주)파라다이스,34230,19-Dec,979432909,6191060,424588401,259836,158.2011657
(주)파라텍,33540,18-Dec,191164238,11590490,190819847,11243225,16.49319727
(주)파라텍,33540,19-Dec,126614043,14151239,126217108,13968101,8.947205471
(주)파루,43200,18-Dec,36352018,2288023,34394062,2219231,15.88796004
(주)파루,43200,19-Dec,53144288,6774431,52213153,6774431,7.844834201
(주)파마리서치,214450,18-Dec,64280682,12293685,63065183,12461331,5.228756227
(주)파마리서치,214450,19-Dec,83871642,13927693,81113704,11900505,6.021933568
(주)파멥신,208340,18-Dec,1975,0,1975,0,#DIV/0!
(주)파멥신,208340,19-Dec,0,0,0,0,#DIV/0!
(주)파버나인,177830,18-Dec,112395079,9233238,101453855,7237994,12.17287792
(주)파버나인,177830,19-Dec,103613096,12707833,86811706,9087082,8.153482659
(주)파세코,37070,18-Dec,149411990,18705634,149411990,18705634,7.987539476
(주)파세코,37070,19-Dec,180409668,17600380,180409668,17600380,10.250328
(주)파수,150900,18-Dec,32243433,0,25818216,0,#DIV/0!
(주)파수,150900,19-Dec,35364081,0,27164793,0,#DIV/0!
(주)파워넷,37030,18-Dec,116872861,11806554,116872861,11804464,9.898981616
(주)파워넷,37030,19-Dec,128553806,12336763,128553806,12332527,10.42038386
(주)파워로직스,47310,18-Dec,753902613,63329415,711098734,8831544,11.90446198
(주)파워로직스,47310,19-Dec,1107914323,85463541,1092201856,7304162,12.96359021
(주)파이오링크,170790,18-Dec,27358728,3453518,27358728,3453518,7.921987955
(주)파이오링크,170790,19-Dec,35120293,3021413,35120293,3021413,11.62379754
(주)파인디앤씨,49120,18-Dec,77325563,4553502,58500272,3761115,16.98155903
(주)파인디앤씨,49120,19-Dec,77522237,7136652,72339944,5777720,10.86254969
(주)파인디지털,38950,18-Dec,86035533,12050881,66328453,11936683,7.139356284
(주)파인디지털,38950,19-Dec,96058312,8515258,78834895,8391750,11.28072831
(주)파인테크닉스,106240,18-Dec,129688348,17745593,108532638,11572250,7.308200295
(주)파인테크닉스,106240,19-Dec,134292076,17330448,95839531,7209337,7.748909665
(주)파인텍,131760,18-Dec,65851189,2191808,53786007,914089,30.04423243
(주)파인텍,131760,19-Dec,77881195,2262434,63468160,832616,34.42363181
(주)파커스,65690,18-Dec,100153884,11084600,48217682,7963976,9.035408044
(주)파커스,65690,19-Dec,100770338,8556852,43703575,4485581,11.77656666
(주)파크시스템스,140860,18-Dec,41810164,12858911,36455567,12687227,3.251454497
(주)파크시스템스,140860,19-Dec,51973742,16781737,43960180,16331043,3.097041862
(주)파트론,91700,18-Dec,796482853,65291225,745601470,52387643,12.19892647
(주)파트론,91700,19-Dec,1254596912,73417044,1203638773,63622519,17.08863288
(주)팍스넷,38160,18-Dec,17881553,0,17462824,0,#DIV/0!
(주)팍스넷,38160,19-Dec,10679469,0,7858043,0,#DIV/0!
(주)팜스빌,318010,18-Dec,19832809,1529051,19701929,1506759,12.97066547
(주)팜스빌,318010,19-Dec,29952152,2504009,29855066,2497513,11.96167905
(주)팜스토리,27710,18-Dec,921642376,140049551,460603851,55846168,6.580830638
(주)팜스토리,27710,19-Dec,970847162,123988638,538289582,107924327,7.830130064
(주)팬스타엔터프라이즈,54300,18-Dec,28364862,3012789,28364862,3012789,9.414818628
(주)팬스타엔터프라이즈,54300,19-Dec,37189141,3842888,37189141,3842888,9.677393929
(주)팬엔터테인먼트,68050,18-Dec,13212174,2286608,13021455,2286608,5.778066901
(주)팬엔터테인먼트,68050,19-Dec,40218963,1625227,39631883,1625227,24.74667416
(주)팬젠,222110,18-Dec,5679471,482747,5679471,482747,11.7649017
(주)팬젠,222110,19-Dec,2881329,799781,2881329,799781,3.602647475
(주)펄어비스,263750,18-Dec,404763992,0,366665453,0,#DIV/0!
(주)펄어비스,263750,19-Dec,535936506,0,455670772,0,#DIV/0!
(주)펩트론,87010,18-Dec,3861733,25089,3861733,25089,153.92136
(주)펩트론,87010,19-Dec,1801119,24055,1801119,24055,74.87503637
(주)포메탈,119500,18-Dec,55441042,4179582,55441042,4179582,13.26473365
(주)포메탈,119500,19-Dec,51552409,5264513,51552409,5264513,9.792436451
(주)포스코아이씨티,22100,18-Dec,927076974,1387029,894977850,830752,668.3904763
(주)포스코아이씨티,22100,19-Dec,969787010,2065770,936989858,1975950,469.4554621
(주)포스코엠텍,9520,18-Dec,300968994,11076102,300968994,11076102,27.17282614
(주)포스코엠텍,9520,19-Dec,288697939,15022107,288697939,15022107,19.21820548
(주)포인트엔지니어링,256630,18-Dec,0,0,,,#DIV/0!
(주)포인트엔지니어링,256630,19-Dec,46664976,3219196,43940444,3064076,14.49584803
(주)포커스에이치엔에스,331380,19-Dec,0,0,,,#DIV/0!
(주)폴라리스세원,234100,18-Dec,57189709,3348636,57189709,3348636,17.07850868
(주)폴라리스세원,234100,19-Dec,81394444,6728312,56871495,4009271,12.09730524
(주)폴라리스오피스,41020,18-Dec,22543822,0,22540556,0,#DIV/0!
(주)폴라리스오피스,41020,19-Dec,21048806,0,17623813,0,#DIV/0!
(주)폴라리스우노,114630,18-Dec,44546936,7710048,44343301,4456552,5.77777674
(주)폴라리스우노,114630,19-Dec,42427955,8584728,42362699,4721297,4.942259673
(주)푸드나무,290720,18-Dec,52960551,1559062,52877188,1559062,33.9694964
(주)푸드나무,290720,19-Dec,64782146,3687306,64741471,3687306,17.5689639
(주)푸드웰,5670,18-Dec,123789971,23390369,64995172,15705067,5.292347932
(주)푸드웰,5670,19-Dec,143937185,25087660,74567890,17019313,5.737369886
(주)푸른기술,94940,18-Dec,24947320,4798105,24947320,4635155,5.199411017
(주)푸른기술,94940,19-Dec,23398104,4168024,23075364,3905806,5.613716236
(주)퓨전,195440,18-Dec,17369934,1827042,17369934,1827042,9.507134483
(주)퓨전,195440,19-Dec,16289844,1848039,8860761,324811,8.814664626
(주)퓨쳐켐,220100,18-Dec,5635487,573989,2697268,522217,9.818109755
(주)퓨쳐켐,220100,19-Dec,8166655,815011,4025364,684870,10.02030034
(주)프럼파스트,35200,18-Dec,32686309,4846156,29757853,4488732,6.744790923
(주)프럼파스트,35200,19-Dec,29378879,3497321,28298862,3497321,8.400395331
(주)프로스테믹스,203690,18-Dec,4719948,651905,4638071,564559,7.240238992
(주)프로스테믹스,203690,19-Dec,7127477,653268,6827727,637144,10.91049462
(주)프로이천,321260,19-Dec,0,0,,,#DIV/0!
(주)프로텍,53610,18-Dec,153993870,28593864,150087378,26554013,5.385556496
(주)프로텍,53610,19-Dec,179775053,19061494,175007967,17194118,9.431320179
(주)프리엠스,53160,18-Dec,27277496,2135192,26980243,2082696,12.77519586
(주)프리엠스,53160,19-Dec,18444454,1969631,18306019,1964907,9.364421051
(주)플래스크,41590,18-Dec,34081695,1027263,20512351,1027263,33.17718539
(주)플래스크,41590,19-Dec,18906182,2723428,11993635,2281595,6.942053177
(주)플랜티넷,75130,18-Dec,23236497,54724,16134614,54724,424.6125466
(주)플랜티넷,75130,19-Dec,23557318,92899,9784073,0,253.5798878
(주)플레이디,237820,18-Dec,34711375,0,34711375,0,#DIV/0!
(주)플레이디,237820,19-Dec,38572320,0,38572320,0,#DIV/0!
(주)플레이위드,23770,18-Dec,11815231,0,11815231,0,#DIV/0!
(주)플레이위드,23770,19-Dec,56031811,0,56031811,0,#DIV/0!
(주)플리토,300080,18-Dec,3505445,0,3266578,0,#DIV/0!
(주)플리토,300080,19-Dec,1985147,0,1861889,0,#DIV/0!
(주)피델릭스,32580,18-Dec,75433665,25764428,75433665,25764428,2.927822228
(주)피델릭스,32580,19-Dec,56029896,29656807,56029896,29656807,1.889276077
(주)피씨디렉트,51380,18-Dec,240055038,12172458,240055038,12172458,19.72116379
(주)피씨디렉트,51380,19-Dec,278615750,16196486,278615750,16196486,17.20223448
(주)피에이치씨,57880,18-Dec,6918570,2382064,6461844,1768235,2.904443373
(주)피에이치씨,57880,19-Dec,9387758,3286127,8178285,3223611,2.856784902
(주)피엔티,137400,18-Dec,256693205,139773470,250564727,110592967,1.836494472
(주)피엔티,137400,19-Dec,321405860,272590421,312614535,234743901,1.179079803
(주)피엔풍년,24940,18-Dec,61842455,8812391,61842455,8812391,7.017670346
(주)피엔풍년,24940,19-Dec,54592806,10506045,54592806,10506045,5.19632326
(주)피제이메탈,128660,18-Dec,150060076,20775164,150060076,20775164,7.223051332
(주)피제이메탈,128660,19-Dec,142138702,24667806,142138702,24667806,5.762113663
(주)피제이전자,6140,18-Dec,101168945,20795570,101168945,20795570,4.864927723
(주)피제이전자,6140,19-Dec,99328332,20839447,99328332,20839447,4.766361219
(주)피피아이,62970,18-Dec,38119644,8194627,38119644,8194627,4.651785127
(주)피피아이,62970,19-Dec,48631596,10289550,48631596,10289550,4.726309314
(주)픽셀플러스,87600,18-Dec,37849986,10582115,37849986,10582115,3.576788383
(주)픽셀플러스,87600,19-Dec,35347030,6051717,35347030,6051717,5.840826661
(주)필옵틱스,161580,18-Dec,55515163,68723217,55515163,68723217,0.807807978
(주)필옵틱스,161580,19-Dec,140395327,57926591,140377162,57919616,2.423676667
(주)하림,136480,18-Dec,828599248,124625838,828006891,124365785,6.648695498
(주)하림,136480,19-Dec,805855041,109531278,804827515,109348126,7.357305198
(주)하림지주,3380,18-Dec,7357069318,601393598,12377914,0,12.2333682
(주)하림지주,3380,19-Dec,7350259327,563593814,13142700,0,13.04176722
(주)하이로닉,149980,18-Dec,20327716,8403945,14240321,6767069,2.418830204
(주)하이로닉,149980,19-Dec,20128483,8772493,13414980,7243861,2.294499751
(주)하이비젼시스템,126700,18-Dec,183093114,28155567,175468957,25966623,6.502909851
(주)하이비젼시스템,126700,19-Dec,134228522,31629614,121976644,29545682,4.243760989
(주)하이소닉,106080,18-Dec,20064958,2018899,20064958,1892717,9.938564534
(주)하이소닉,106080,19-Dec,13164584,1312284,13164584,1200473,10.03181019
(주)하이텍팜,106190,18-Dec,66388327,10928894,66388327,10928894,6.074569577
(주)하이텍팜,106190,19-Dec,63067728,9884288,63067728,9884288,6.380604046
(주)하츠,66130,18-Dec,103531379,9170554,103531379,9170554,11.28954467
(주)하츠,66130,19-Dec,112304948,9343798,112304948,9343798,12.0191969
(주)한국가구,4590,18-Dec,60244251,15744090,11772088,5781573,3.826467646
(주)한국가구,4590,19-Dec,65652789,15942952,10924737,6397778,4.117981977
(주)한국경제티브이,39340,18-Dec,84503886,0,80724320,0,#DIV/0!
(주)한국경제티브이,39340,19-Dec,77771130,0,76224204,0,#DIV/0!
(주)한국비엔씨,256840,18-Dec,0,0,,,#DIV/0!
(주)한국비엔씨,256840,19-Dec,17668446,2775946,17668446,2775946,6.364837789
(주)한국아트라스비엑스,23890,18-Dec,652359917,77308854,657402850,69329323,8.438359686
(주)한국아트라스비엑스,23890,19-Dec,648039575,83656513,640849538,77868806,7.746433024
(주)한국코퍼레이션,50540,18-Dec,128411737,2074089,127369660,2074089,61.91235622
(주)한국코퍼레이션,50540,19-Dec,121548545,0,115984156,0,#DIV/0!
(주)한국큐빅,21650,18-Dec,164332875,21610181,25879759,1177554,7.604419186
(주)한국큐빅,21650,19-Dec,156801233,21471614,30164022,1614882,7.302722236
(주)한국테크놀로지,53590,18-Dec,11557270,284000,11557270,284000,40.69461268
(주)한국테크놀로지,53590,19-Dec,216247925,1888504,4631738,227622,114.5075282
(주)한국팩키지,37230,18-Dec,56852305,7693856,56852305,7693856,7.389312329
(주)한국팩키지,37230,19-Dec,58376992,8445399,58376992,8445399,6.912283481
(주)한글과컴퓨터,30520,18-Dec,215760750,37597237,96670831,211122,5.738739525
(주)한글과컴퓨터,30520,19-Dec,319255505,36684745,100395826,2761087,8.702677503
(주)한네트,52600,18-Dec,27170017,2032,27170017,2032,13371.07136
(주)한네트,52600,19-Dec,25948122,7250,25948122,7250,3579.05131
(주)한독크린텍,256150,18-Dec,39627168,4060230,39627168,4060230,9.75983331
(주)한독크린텍,256150,19-Dec,48359058,5771020,48359058,5771020,8.379637915
(주)한빛소프트,47080,18-Dec,39835691,946620,30659088,0,42.08202975
(주)한빛소프트,47080,19-Dec,43542409,1373895,32988265,0,31.69267593
(주)한송네오텍,226440,18-Dec,38337462,4061339,38337462,4061339,9.439611419
(주)한송네오텍,226440,19-Dec,21519923,3081910,21519923,3081910,6.982657832
(주)한일진공,123840,18-Dec,51064090,8038804,47511529,8036852,6.352199904
(주)한일진공,123840,19-Dec,26220461,7522941,20434927,7522941,3.485400324
(주)한창바이오텍,43090,18-Dec,11244635,1755277,11244635,1755277,6.406188311
(주)한창바이오텍,43090,19-Dec,7378379,427785,7378379,427785,17.2478675
(주)한컴위드,54920,18-Dec,15712618,249690,15703527,249690,62.92850334
(주)한컴위드,54920,19-Dec,15828868,217561,15493868,203861,72.75599947
(주)한탑,2680,18-Dec,109877404,14035256,74388800,10264207,7.828671169
(주)한탑,2680,19-Dec,92248979,13441024,64344067,11275781,6.863240405
(주)한프,66110,18-Dec,9816956,4714410,7911927,2641173,2.082329708
(주)한프,66110,19-Dec,4503606,2088371,5344660,1352706,2.156516251
(주)핸디소프트,220180,18-Dec,42044475,8540118,41549624,8518603,4.923172607
(주)핸디소프트,220180,19-Dec,34759649,1265028,34655270,1265028,27.4773752
(주)행남사,8800,18-Dec,8673759,1931462,8673759,1825312,4.490773828
(주)행남사,8800,19-Dec,7686833,416357,6667941,240378,18.46212025
(주)헥토이노베이션,214180,18-Dec,107326162,378441,49486600,0,283.6007779
(주)헥토이노베이션,214180,19-Dec,123737897,0,57206898,0,#DIV/0!
(주)헥토파이낸셜,234340,18-Dec,57164228,0,57164228,0,#DIV/0!
(주)헥토파이낸셜,234340,19-Dec,65559474,0,65559474,0,#DIV/0!
(주)헬릭스미스,84990,18-Dec,5280860,2792598,3187119,616734,1.891020476
(주)헬릭스미스,84990,19-Dec,4454516,3105360,4454516,1366744,1.434460417
(주)현대공업,170030,18-Dec,158585743,7871052,129000735,4347072,20.14797298
(주)현대공업,170030,19-Dec,166710367,6969274,147107628,4376923,23.9207652
(주)현대바이오랜드,52260,18-Dec,100589346,33747012,94215056,32038747,2.980688957
(주)현대바이오랜드,52260,19-Dec,106310862,40112270,100673588,36308780,2.650332729
(주)현대에버다임,41440,18-Dec,311160553,112096423,287298836,86030482,2.775829457
(주)현대에버다임,41440,19-Dec,248611599,117326182,225779535,86024438,2.118978004
(주)현대이지웰,90850,18-Dec,73064827,1532493,67875815,1389294,47.67710326
(주)현대이지웰,90850,19-Dec,82316730,2964020,76432271,2863045,27.77198872
(주)협진,138360,18-Dec,19297586,15119657,19254450,15117208,1.276324324
(주)협진,138360,19-Dec,18776214,15953956,18776214,15953956,1.1769002
(주)형지아이앤씨,11080,18-Dec,108756500,40808002,108756500,40808002,2.665077795
(주)형지아이앤씨,11080,19-Dec,102100436,33192082,102100436,33192082,3.076047956
(주)홈센타홀딩스,60560,18-Dec,239013119,4946316,26210719,2421784,48.32144145
(주)홈센타홀딩스,60560,19-Dec,265646362,4638817,22649988,1893248,57.26597148
(주)홈캐스트,64240,18-Dec,34279159,13177437,27258830,3264114,2.601352524
(주)홈캐스트,64240,19-Dec,52827379,11103742,20459480,2273274,4.757619458
(주)화신정공,126640,18-Dec,211893659,7894439,211893659,7894439,26.84087609
(주)화신정공,126640,19-Dec,231063091,12127934,231063091,12127934,19.05213955
(주)화신테크,86250,18-Dec,25882528,7021,25882528,7021,3686.444666
(주)휴네시온,290270,18-Dec,16050841,634711,11807620,634711,25.28842418
(주)휴네시온,290270,19-Dec,18826121,566885,14962063,566885,33.20977094
(주)휴럼,284420,18-Dec,0,0,,,#DIV/0!
(주)휴럼,284420,19-Dec,66709700,6707204,65903930,5994497,9.945977489
(주)휴맥스,115160,18-Dec,1474831843,292205160,1001970954,114095915,5.047247773
(주)휴맥스,115160,19-Dec,1173887021,196653057,770367240,105041834,5.969330144
(주)휴맥스홀딩스,28080,18-Dec,3143604,0,3143604,0,#DIV/0!
(주)휴맥스홀딩스,28080,19-Dec,9253559,0,2569162,0,#DIV/0!
(주)휴먼엔,32860,18-Dec,112703168,1947886,40199537,598290,57.85922174
(주)휴먼엔,32860,19-Dec,70658724,810529,38462193,810529,87.17605909
(주)휴메딕스,200670,18-Dec,64831669,8564517,57579199,7961141,7.569798624
(주)휴메딕스,200670,19-Dec,78618779,10184849,69035168,9616798,7.719189455
(주)휴비츠,65510,18-Dec,78861275,20123919,68050523,13890961,3.918783165
(주)휴비츠,65510,19-Dec,87987307,22912352,76166691,16136853,3.840169137
(주)휴센텍,215090,18-Dec,20783644,4654362,20783644,4654362,4.465412016
(주)휴센텍,215090,19-Dec,17795672,4552855,17795672,4552855,3.908684111
(주)휴엠앤씨,263920,18-Dec,23388721,2246516,23388721,2246516,10.41110813
(주)휴엠앤씨,263920,19-Dec,24964389,6275750,21273458,2028128,3.977913237
(주)휴온스,243070,18-Dec,328595382,42037087,313390424,34744031,7.816797153
(주)휴온스,243070,19-Dec,365018985,54100378,333128087,42288108,6.747069032
(주)휴온스글로벌,84110,18-Dec,378687482,53360375,27891898,1406876,7.096791992
(주)휴온스글로벌,84110,19-Dec,449422998,68534411,29635944,3006249,6.557625453
(주)흥국,10240,18-Dec,118012454,16485533,90238921,12627692,7.158546466
(주)흥국,10240,19-Dec,104480160,15130319,72258060,12078676,6.905350773
(주)흥국에프엔비,189980,18-Dec,47651005,12216816,44126103,11560039,3.900443864
(주)흥국에프엔비,189980,19-Dec,53767239,11887480,51915567,11460248,4.523014045
(주)희림종합건축사사무소,37440,18-Dec,169470443,0,169183168,0,#DIV/0!
(주)희림종합건축사사무소,37440,19-Dec,178561343,0,178158267,0,#DIV/0!
(주)힘스,238490,18-Dec,35455311,12348302,35455311,12348302,2.871270155
(주)힘스,238490,19-Dec,85064902,23396356,85064902,23396356,3.635818415
KB오토시스(주),24120,18-Dec,151863763,17786814,142360043,11762760,8.537996912
KB오토시스(주),24120,19-Dec,147791589,23189163,135937825,14681423,6.373304159
KD(주),44180,18-Dec,41425211,56077358,18557509,51216085,0.738715454
KD(주),44180,19-Dec,84340034,21710903,74209511,21182090,3.884685681
가온미디어(주),78890,18-Dec,609809065,128819145,589729513,126992152,4.733838786
가온미디어(주),78890,19-Dec,601042248,76983557,591488593,76553547,7.807410718
감성코퍼레이션(주),36620,18-Dec,8920928,36617,9122696,27749,243.6280416
