회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액
(주)엠씨넥스,97520,16-Dec,376027523,399262755,395155009,412481617,95.79942298
(주)엠씨넥스,97520,17-Dec,568806316,625604516,605047716,668465044,90.51299263
(주)엠앤씨생명과학,225860,16-Dec,,,0,0,#DIV/0!
(주)엠앤씨생명과학,225860,17-Dec,,,0,0,#DIV/0!
(주)엠에스씨,9780,16-Dec,104302795,135622094,104323256,135618091,76.92429176
(주)엠에스씨,9780,17-Dec,109833715,141954747,109865344,141954747,77.39462492
(주)엠에스오토텍,123040,16-Dec,199463992,222946522,663270912,747893634,88.6851929
(주)엠에스오토텍,123040,17-Dec,188794775,203039734,639676599,704192245,90.83834756
(주)엠투엔,33310,16-Dec,24606641,27614935,41163963,49727413,82.77921677
(주)엠투엔,33310,17-Dec,26358177,28613061,43452759,51170397,84.91776798
(주)엠플러스,259630,17-Dec,59797336,72109584,59797336,72109584,82.92564273
(주)엠피대산,65150,16-Dec,51149864,97057714,76335949,151260360,50.46659217
(주)엠피대산,65150,17-Dec,43615198,81521073,73179526,145213359,50.39448609
(주)연우,115960,16-Dec,189885725,235063011,188976970,234568387,80.56369932
(주)연우,115960,17-Dec,198660006,228721520,198740477,229295328,86.67445549
(주)연이비앤티,90740,16-Dec,136887065,142048778,379659894,398021215,95.38684866
(주)연이비앤티,90740,17-Dec,41290925,41892571,270411638,271957133,99.43171375
(주)영우디에스피,143540,16-Dec,131354610,146159358,131354610,146159358,89.87081758
(주)영우디에스피,143540,17-Dec,249240365,258081454,249240365,258081454,96.57430286
(주)영현무역,242850,16-Dec,,,0,0,#DIV/0!
(주)영현무역,242850,17-Dec,,,0,0,#DIV/0!
(주)예림당,36000,16-Dec,15922326,35696333,377043270,452752394,83.27802901
(주)예림당,36000,17-Dec,11976825,26373896,526823352,643302706,81.89353893
(주)예선테크,250930,16-Dec,,,0,0,#DIV/0!
(주)예선테크,250930,17-Dec,,,0,0,#DIV/0!
(주)예스티,122640,16-Dec,41741934,52705412,41741934,52705412,79.19857262
(주)예스티,122640,17-Dec,122168458,150431280,122413052,150431280,81.3747327
(주)오공,45060,16-Dec,41519572,53268689,115795681,143111532,80.91289317
(주)오공,45060,17-Dec,45365279,56445230,121930222,149593867,81.50750057
(주)오디텍,80520,16-Dec,41453064,52997662,42988554,55721751,77.14860576
(주)오디텍,80520,17-Dec,39403304,44973784,41688577,48983308,85.10772078
(주)오르비텍,46120,16-Dec,36758379,41747970,36758379,41747970,88.04830271
(주)오르비텍,46120,17-Dec,40324481,47332946,40324481,47516202,84.86469731
(주)오리엔탈정공,14940,16-Dec,66818233,82027963,165619171,182955369,90.52435679
(주)오리엔탈정공,14940,17-Dec,37550583,47621915,87971665,100983082,87.11525065
(주)오리엔트정공,65500,16-Dec,48657500,52824038,66557974,71001875,93.74114979
(주)오리엔트정공,65500,17-Dec,56092865,61682435,84091164,97067185,86.63191788
(주)오리콤,10470,16-Dec,58646799,98148956,107693576,161929811,66.50633094
(주)오리콤,10470,17-Dec,60473259,100266090,113467782,167439882,67.76628163
(주)오스코텍,39200,16-Dec,3042194,4660728,1495578,3553891,42.08283259
(주)오스코텍,39200,17-Dec,1679957,3700345,1679957,3908491,42.98224046
(주)오스테오닉,226400,16-Dec,2642807,6640435,2642807,6640435,39.79870295
(주)오스테오닉,226400,17-Dec,3674652,8540412,3674652,8540412,43.02663619
(주)오스템,31510,16-Dec,158087231,191142538,164436595,199278597,82.51593371
(주)오스템,31510,17-Dec,141969410,168927130,150316294,179488801,83.74689293
(주)오이솔루션,138080,16-Dec,52965005,79590081,53089192,79719996,66.59457434
(주)오이솔루션,138080,17-Dec,53914122,76535200,53973467,76593767,70.46717914
(주)오킨스전자,80580,16-Dec,24178283,23335685,25729509,25087832,102.557722
(주)오킨스전자,80580,17-Dec,31066239,37111838,32956177,39319105,83.81721049
(주)오텍,67170,16-Dec,114323206,121690058,603457354,709690713,85.03103436
(주)오텍,67170,17-Dec,110491643,120168133,693424681,824117388,84.14149381
(주)오픈베이스,49480,16-Dec,31080577,47632719,121149288,156599517,77.36249148
(주)오픈베이스,49480,17-Dec,28379062,43174318,105573239,136597377,77.28789624
(주)옵투스제약,131030,16-Dec,19604819,44719857,19604819,44719857,43.83918088
(주)옵투스제약,131030,17-Dec,22127427,49808082,22127427,49808082,44.42537458
(주)옵트론텍,82210,16-Dec,79129965,121716274,94459813,138077754,68.41059495
(주)옵트론텍,82210,17-Dec,98225971,149943083,104518903,154613398,67.60015908
(주)와이비엠넷,57030,16-Dec,38697840,66293209,39079837,68386271,57.1457347
(주)와이비엠넷,57030,17-Dec,36615163,60986567,36615163,60928090,60.09570134
(주)와이솔,122990,16-Dec,242370213,288733460,359461259,435680523,82.50569856
(주)와이솔,122990,17-Dec,232225122,303437262,349510359,446122563,78.34402202
(주)와이어블,65530,16-Dec,80958171,93855995,80958171,93855995,86.25785812
(주)와이어블,65530,17-Dec,74571555,83104150,74571555,83104150,89.73264873
(주)와이엔텍,67900,16-Dec,39148850,50296582,45353944,58062572,78.11218559
(주)와이엔텍,67900,17-Dec,45739656,60524267,58745035,75231069,78.08613619
(주)와이오엠,66430,16-Dec,6029184,6757985,13266708,14579406,90.99621754
(주)와이오엠,66430,17-Dec,27361200,30183891,27361200,30183891,90.64835279
(주)와이제이엠게임즈,193250,16-Dec,7027562,10973059,32669303,44038858,74.18290229
(주)와이제이엠게임즈,193250,17-Dec,6548630,7368629,29643251,35070797,84.52403006
(주)와이즈버즈,273060,17-Dec,,,0,0,#DIV/0!
(주)와이지-원,19210,16-Dec,209658282,286412231,228587669,334715216,68.29318121
(주)와이지-원,19210,17-Dec,224664950,321777001,251024853,386598781,64.93162041
(주)와이지엔터테인먼트,122870,16-Dec,172756800,232498507,226832917,321839059,70.48023248
(주)와이지엔터테인먼트,122870,17-Dec,197852447,264116784,249194281,349860731,71.22670792
(주)와이티엔,40300,16-Dec,119116477,130687699,119116477,130755834,91.0984033
(주)와이티엔,40300,17-Dec,122034043,131050999,122034043,131050999,93.11950609
(주)우리기술,32820,16-Dec,19344910,31453885,19344910,31453885,61.50245033
(주)우리기술,32820,17-Dec,16967950,30179282,16967950,30179282,56.22383594
(주)우리넷,115440,16-Dec,30472960,43401496,30472960,43401496,70.21177335
(주)우리넷,115440,17-Dec,36449508,51667560,36449508,51667560,70.54621507
(주)우리로,46970,16-Dec,14847695,17534142,36259103,42224403,85.87238759
(주)우리로,46970,17-Dec,15200017,16614481,35800774,41059215,87.19303085
(주)우정바이오,215380,16-Dec,,,0,0,#DIV/0!
(주)우정바이오,215380,17-Dec,23052646,28932073,23052646,28932073,79.67851457
(주)우주일렉트로닉스,65680,16-Dec,164792242,215474715,163720746,218020720,75.09412225
(주)우주일렉트로닉스,65680,17-Dec,166258590,203962020,165648304,207604485,79.79033016
(주)원익,32940,16-Dec,26325224,34470892,39445940,64804004,60.86960306
(주)원익,32940,17-Dec,17031355,21897944,37710225,67244202,56.07951894
(주)원익머트리얼즈,104830,16-Dec,121901595,162648821,126643878,175041473,72.35078398
(주)원익머트리얼즈,104830,17-Dec,128489426,193215683,134252485,203032359,66.12368869
(주)원익아이피에스,240810,16-Dec,151046273,244089918,151046273,244089918,61.88140593
(주)원익아이피에스,240810,17-Dec,379601171,630801620,379634687,630860973,60.17723449
(주)원익큐브,14190,16-Dec,186419695,205995823,188024992,207706652,90.52429963
(주)원익큐브,14190,17-Dec,215271130,237077272,217344359,240166460,90.49738211
(주)원익큐엔씨,74600,16-Dec,74094807,105724111,98805845,138956393,71.10564895
(주)원익큐엔씨,74600,17-Dec,108006875,155263105,140388303,197261196,71.16873762
(주)원익테라세미콘,123100,16-Dec,128130305,172388603,128601220,172388603,74.5996068
(주)원익테라세미콘,123100,17-Dec,272568308,361142430,273158842,361142430,75.63742704
(주)원익피앤이,131390,16-Dec,36088112,45685071,35998147,46821029,76.88457039
(주)원익피앤이,131390,17-Dec,51826887,69782248,53528433,73627902,72.70128789
(주)원익홀딩스,30530,16-Dec,81269795,114005356,209135216,294905605,70.91598547
(주)원익홀딩스,30530,17-Dec,206294210,272596927,342142586,481986655,70.98590437
(주)원일특강,12620,16-Dec,184372038,203622625,186569605,206402010,90.39137022
(주)원일특강,12620,17-Dec,207053359,226994398,213082580,233964615,91.07470375
(주)원풍,8370,16-Dec,61290585,73721755,62661059,75029146,83.51562338
(주)원풍,8370,17-Dec,61836484,70377195,62992481,71268328,88.38776322
(주)월덱스,101160,16-Dec,32250020,45787106,51959047,69470429,74.7930418
(주)월덱스,101160,17-Dec,46263397,65128388,64042371,88763719,72.14926517
(주)웨이브일렉트로닉스,95270,16-Dec,24872466,29470209,34601549,44710151,77.39081221
(주)웨이브일렉트로닉스,95270,17-Dec,20947253,32681562,35363862,55318246,63.92802476
(주)웰크론,65950,16-Dec,51427924,92544785,191592743,251495030,76.18152255
(주)웰크론,65950,17-Dec,57281850,99646929,315063218,378624679,83.21254146
(주)웰크론한텍,76080,16-Dec,85085047,89079657,121298359,132335965,91.65940566
(주)웰크론한텍,76080,17-Dec,158403613,171346300,238103911,251911709,94.51879468
(주)웹스,196700,16-Dec,18118038,26604035,18380552,27252214,67.44608713
(주)웹스,196700,17-Dec,21238794,29486071,22868605,30683429,74.53079967
(주)웹젠,69080,16-Dec,0,211393922,0,219993269,0
(주)웹젠,69080,17-Dec,0,159153331,0,166267380,0
(주)위니아,71460,16-Dec,327935806,443897186,328041311,445386596,73.65316198
(주)위니아,71460,17-Dec,354088910,483456520,359872538,494925888,72.71240942
(주)위닉스,44340,16-Dec,130564743,165009066,169837174,213152600,79.67867809
(주)위닉스,44340,17-Dec,155542633,208197354,198084186,260728203,75.97344043
(주)위메이드,112040,16-Dec,0,55618719,0,107978511,0
(주)위메이드,112040,17-Dec,0,43973609,0,109568499,0
(주)위메이드맥스,101730,16-Dec,0,9009405,0,31507434,0
(주)위메이드맥스,101730,17-Dec,0,11750904,0,32167674,0
(주)위메이드플레이,123420,16-Dec,0,77299922,0,77291998,0
(주)위메이드플레이,123420,17-Dec,0,65095069,0,72654464,0
(주)위지트,36090,16-Dec,22530915,32216112,22530915,32216112,69.93679126
(주)위지트,36090,17-Dec,28921787,39171022,28921787,39171022,73.83465001
(주)윈스,136540,16-Dec,45523279,73562031,45523279,73562031,61.88420627
(주)윈스,136540,17-Dec,38931304,67235063,41782746,71987776,58.04144581
(주)윈팩,97800,16-Dec,41294449,34738711,41294449,34738711,118.8715638
(주)윈팩,97800,17-Dec,48049822,47151571,48049822,47151571,101.9050288
(주)윈하이텍,192390,16-Dec,55707785,64581333,55707785,64581333,86.2598872
(주)윈하이텍,192390,17-Dec,57745542,68571220,57745542,68571220,84.2125049
(주)유니온커뮤니티,203450,16-Dec,23518121,39966078,23633112,40564137,58.26109896
(주)유니온커뮤니티,203450,17-Dec,22307666,37074380,22307666,37341656,59.73935918
(주)유니크,11320,16-Dec,211459402,238566877,222021709,254677538,87.17757787
(주)유니크,11320,17-Dec,201515814,223767756,209226139,235151805,88.97492367
(주)유니테스트,86390,16-Dec,78816720,112442901,80647638,116771769,69.06432838
(주)유니테스트,86390,17-Dec,105624879,163843820,107033260,168553717,63.50097874
(주)유니테크노,241690,16-Dec,49736146,63622897,51799565,68308924,75.83132915
(주)유니테크노,241690,17-Dec,51935728,62882858,53206190,66136338,80.44925318
(주)유니트론텍,142210,16-Dec,132057757,148319833,132034165,148416765,88.96175914
(주)유니트론텍,142210,17-Dec,163480544,177054402,163413726,177323688,92.1556098
(주)유라테크,48430,16-Dec,185286059,201703205,191906856,211190391,90.86912292
(주)유라테크,48430,17-Dec,179331296,188994175,182889432,193904099,94.31952854
(주)유바이오로직스,206650,16-Dec,9156087,4844900,9156087,4844900,188.9840244
(주)유바이오로직스,206650,17-Dec,12129991,11567747,12129991,11567747,104.8604452
(주)유비케어,32620,16-Dec,30709531,68244069,30709531,68244069,44.99956033
(주)유비케어,32620,17-Dec,39612380,81883110,39612380,82091101,48.25417069
(주)유비쿼스,264450,17-Dec,49129112,76227795,49129112,76227795,64.45039109
(주)유비쿼스홀딩스,78070,16-Dec,64232332,113012531,65778030,120672461,54.50956204
(주)유비쿼스홀딩스,78070,17-Dec,0,5651555,1144846,7773042,14.72841649
(주)유성티엔에스,24800,16-Dec,390017634,418655040,410069582,440738344,93.04150355
(주)유성티엔에스,24800,17-Dec,348794471,372406090,406902153,433582956,93.84643639
(주)유신,54930,16-Dec,134089599,151636158,134089599,151636158,88.42851255
(주)유신,54930,17-Dec,130497221,148484811,130497221,148484811,87.88590572
(주)유쎌,252370,16-Dec,,,0,0,#DIV/0!
(주)유쎌,252370,17-Dec,,,0,0,#DIV/0!
(주)유씨아이,38340,16-Dec,9720535,16668766,11839376,23179702,51.07648062
(주)유씨아이,38340,17-Dec,9212918,15909320,11374878,19382735,58.68561893
(주)유아이디,69330,16-Dec,15821095,19242854,15821095,19242854,82.21802753
(주)유아이디,69330,17-Dec,9814115,8921891,9814115,8921891,110.0003912
(주)유에스티,263770,17-Dec,,,0,0,#DIV/0!
(주)유진로봇,56080,16-Dec,31745977,36890187,47147514,60281451,78.2123078
(주)유진로봇,56080,17-Dec,29766595,36195748,49296689,64954553,75.894124
(주)유진테크,84370,16-Dec,74800895,141008292,74579124,141054669,52.87249584
(주)유진테크,84370,17-Dec,56368261,118792863,66464137,130154065,51.06574044
(주)유테크,178780,16-Dec,30922077,25956898,34503508,28350453,121.7035509
(주)유테크,178780,17-Dec,19368752,20919273,31055953,31989693,97.08112235
(주)유티아이,179900,16-Dec,21077283,38851684,21153629,38881709,54.40509058
(주)유티아이,179900,17-Dec,25819781,50394551,25553238,50909072,50.193879
(주)육일씨엔에쓰,191410,16-Dec,38508268,43590064,45163671,43222815,104.4903508
(주)육일씨엔에쓰,191410,17-Dec,104762592,118733181,118362600,148342591,79.79003144
(주)율호,72770,16-Dec,52397690,60803796,52397690,60803796,86.17503091
(주)율호,72770,17-Dec,52609958,56398147,52609958,56398147,93.28313216
(주)이건홀딩스,39020,16-Dec,111776821,132303534,136863449,162587990,84.17808044
(주)이건홀딩스,39020,17-Dec,26348056,38292389,174774720,206987239,84.43743723
(주)이글루코퍼레이션,67920,16-Dec,0,58056147,0,58104577,0
(주)이글루코퍼레이션,67920,17-Dec,0,60033154,0,60091644,0
(주)이글벳,44960,16-Dec,20359503,28845694,20359503,28845694,70.58073555
(주)이글벳,44960,17-Dec,23749255,34156184,23749255,34156184,69.53134753
(주)이노와이어리스,73490,16-Dec,33589429,38664485,36127764,52708496,68.54258183
(주)이노와이어리스,73490,17-Dec,30026410,42569418,39910141,60670951,65.78130117
(주)이노인스트루먼트,215790,16-Dec,,,0,0,#DIV/0!
(주)이노인스트루먼트,215790,17-Dec,15399514,25296400,27683468,68524872,40.39915317
(주)이녹스,88390,16-Dec,133143024,179245818,169361748,232537090,72.8321439
(주)이녹스,88390,17-Dec,0,2739562,35727227,46130094,77.44884933
(주)이녹스첨단소재,272290,17-Dec,139723709,192346321,139936253,193104083,72.46674997
(주)이라이콤,41520,16-Dec,253829666,273537246,280780111,306022430,91.75148077
(주)이라이콤,41520,17-Dec,256020172,272139135,324162409,344006411,94.23150227
(주)이랜시스,264850,17-Dec,,,0,0,#DIV/0!
(주)이랜텍,54210,16-Dec,183920118,201876266,539069968,602202164,89.51644485
(주)이랜텍,54210,17-Dec,135950296,150807798,535681422,589202026,90.91642567
(주)이루온,65440,16-Dec,13273406,20412457,38800184,52553155,73.8303609
(주)이루온,65440,17-Dec,7512661,11283713,24220886,34944446,69.31254827
(주)이매진아시아,36260,16-Dec,21104130,21369545,29662213,32103084,92.39677098
(주)이매진아시아,36260,17-Dec,9969580,8727402,27796968,30211238,92.00870219
(주)이미지스테크놀로지,115610,16-Dec,36204579,42757399,38035492,45034794,84.45801262
(주)이미지스테크놀로지,115610,17-Dec,23086788,24699565,25444810,27618911,92.12821606
(주)이브이수성,84180,16-Dec,21839236,28127090,21839236,28127090,77.64484701
(주)이브이수성,84180,17-Dec,21317846,26346801,21326846,26355801,80.9189825
(주)이브이첨단소재,131400,16-Dec,55728768,58584984,57097960,60852375,93.83029011
(주)이브이첨단소재,131400,17-Dec,67259540,81911819,71338422,87080093,81.92276735
(주)이상네트웍스,80010,16-Dec,22387020,32617067,25992641,38756402,67.06670294
(주)이상네트웍스,80010,17-Dec,28043661,39909808,34359773,51095595,67.24605712
(주)이수앱지스,86890,16-Dec,7418197,19054717,7418197,19054717,38.93102689
(주)이수앱지스,86890,17-Dec,9260831,19458890,9260831,19458890,47.59177425
(주)이스트소프트,47560,16-Dec,11803186,20524871,28197243,50497446,55.83894877
(주)이스트소프트,47560,17-Dec,0,20921093,0,58522219,0
(주)이십일스토어,270020,16-Dec,,,0,0,#DIV/0!
(주)이십일스토어,270020,17-Dec,,,0,0,#DIV/0!
(주)이엔에프테크놀로지,102710,16-Dec,219899301,289235634,254132533,334284650,76.02279465
(주)이엔에프테크놀로지,102710,17-Dec,259697279,331762967,304349230,387027301,78.63766437
(주)이엔코퍼레이션,66980,16-Dec,0,20322229,0,23477074,0
(주)이엔코퍼레이션,66980,17-Dec,0,23868361,0,76200362,0
(주)이엘피,63760,16-Dec,15161806,30914030,15161806,30914030,49.04506465
(주)이엘피,63760,17-Dec,21427904,45548002,21448181,45634187,47.00024786
(주)이엠네트웍스,87730,16-Dec,14501725,18302905,14501725,18302905,79.2318214
