회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률2019
(주)비츠로시스,54220,18-Mar,8743321,75293447,8743321,75293447,11.61232663
(주)비츠로시스,54220,19-Mar,-1026731,31266242,-1026731,31266242,-3.283832448
(주)비츠로테크,42370,18-Jun,38210739,220440565,8669052,28937727,17.3338056
(주)비츠로테크,42370,19-Dec,66686915,312975670,8419195,30787116,21.3073799
(주)비케이홀딩스,50090,18-Dec,119226,14927444,169841,15426057,0.798703382
(주)비케이홀딩스,50090,19-Dec,2004202,12993006,2103300,13301419,15.42523724
(주)비투엔,307870,18-Dec,0,0,,,#DIV/0!
(주)비투엔,307870,19-Dec,0,0,,,#DIV/0!
(주)비트컴퓨터,32850,18-Dec,3527779,32769953,3238877,32611975,10.7652855
(주)비트컴퓨터,32850,19-Dec,11066066,37376712,10736107,37165111,29.60684717
(주)비피도,238200,18-Dec,6722257,14870382,6722257,14870382,45.20567797
(주)비피도,238200,19-Dec,5459462,13012639,5457269,13009644,41.95507153
(주)빅솔론,93190,18-Dec,28402055,85248786,20737810,77604084,33.31666799
(주)빅솔론,93190,19-Dec,26727949,84844466,18602780,74852401,31.50228914
(주)빅텍,65450,18-Dec,6630117,48767203,6630117,48767203,13.59544241
(주)빅텍,65450,19-Dec,7464238,48979452,7464238,48979452,15.23952943
(주)사람인에이치알,143240,18-Dec,86145918,86145918,57494328,57494328,100
(주)사람인에이치알,143240,19-Dec,93567189,93567189,67733872,67733872,100
(주)삼기,122350,18-Dec,30200614,277272867,33473626,278343288,10.89201923
(주)삼기,122350,19-Dec,33473036,301765684,35686508,291623432,11.09239313
(주)삼보판지,23600,18-Dec,94395989,374788747,18179682,126535646,25.1864523
(주)삼보판지,23600,19-Dec,87727753,367007847,23081730,139868908,23.9035088
(주)삼양옵틱스,225190,18-Dec,27031075,60460259,27043541,60460259,44.70883097
(주)삼양옵틱스,225190,19-Dec,28867054,63594654,28797548,63594654,45.39226521
(주)삼일,32280,18-Dec,10960767,97598805,10960767,97598805,11.23043156
(주)삼일,32280,19-Dec,9558385,96146134,9558385,96146134,9.941517773
(주)삼일기업공사,2290,18-Dec,5943485,56185007,5943485,56185007,10.57841819
(주)삼일기업공사,2290,19-Dec,7101548,76264881,7101548,76264881,9.311688299
(주)삼진,32750,18-Dec,10879124,87691023,8860979,78984312,12.40620035
(주)삼진,32750,19-Dec,22643047,135228931,16716738,128634279,16.74423279
(주)삼진엘앤디,54090,18-Dec,29765095,215217526,14653485,73197965,13.83023751
(주)삼진엘앤디,54090,19-Dec,29134463,230790590,14885476,83754159,12.62376555
(주)삼표시멘트,38500,18-Dec,59686436,576027308,48434052,571299588,10.36173723
(주)삼표시멘트,38500,19-Dec,100554556,595485610,86922059,587272635,16.88614373
(주)삼화네트웍스,46390,18-Dec,-1748346,12559043,-1433492,11687665,-13.92101293
(주)삼화네트웍스,46390,19-Dec,2227842,54197930,2807889,54011359,4.110566584
(주)상보,27580,18-Dec,17573666,127480778,11489956,64888592,13.78534574
(주)상보,27580,19-Dec,5464512,48850032,4795676,51309586,11.18630178
(주)상상인,38540,18-Dec,209982693,484381840,37165014,106664768,43.35065348
(주)상상인,38540,19-Dec,248082311,541349885,86712228,146837343,45.82661193
(주)상상인인더스트리,101000,18-Dec,-4091267,65812303,-4091267,65812303,-6.216568656
(주)상상인인더스트리,101000,19-Dec,3310570,32880655,3310570,32880655,10.06844298
(주)상아프론테크,89980,18-Dec,39316985,182073848,31517996,138321432,21.59397708
(주)상아프론테크,89980,19-Dec,39255871,186171234,26302091,126278228,21.08589504
(주)상지카일룸,42940,18-Dec,7467244,31021854,7466944,31021554,24.07091465
(주)상지카일룸,42940,19-Dec,13047258,104940554,6455066,60056755,12.43299897
(주)새로닉스,42600,18-Dec,17143676,142092261,8823536,64536776,12.06517222
(주)새로닉스,42600,19-Dec,13150688,163776250,7550601,62819666,8.029667305
(주)서남,294630,18-Dec,1193725,4854015,1193725,4854015,24.59252804
(주)서남,294630,19-Dec,-1542547,1413311,-1542547,1413311,-109.1442011
(주)서린바이오사이언스,38070,18-Dec,14443076,49876621,12327122,45833302,28.95760721
(주)서린바이오사이언스,38070,19-Dec,13864785,54409607,11866157,50515306,25.48223699
(주)서부티엔디,6730,18-Dec,21861862,108104729,21861862,108104729,20.22285445
(주)서부티엔디,6730,19-Dec,38526274,127936628,38526274,127936628,30.1135606
(주)서산,79650,18-Dec,8529544,83413069,2287954,30968605,10.22566859
(주)서산,79650,19-Dec,3702005,52401645,2271888,24150444,7.064673256
(주)서연탑메탈,19770,18-Dec,3983333,146950981,3331228,119877430,2.710654242
(주)서연탑메탈,19770,19-Dec,5003345,159678959,6265678,132941026,3.133377767
(주)서울리거,43710,18-Dec,3351084,17510965,2884486,16958876,19.13706069
(주)서울리거,43710,19-Dec,19424214,78368688,2413436,51295104,24.78568226
(주)서울옥션,63170,18-Dec,25321749,62044838,11578610,28565437,40.81201566
(주)서울옥션,63170,19-Dec,17323022,45092705,6266789,20606204,38.41646226
(주)서울제약,18680,18-Dec,22656332,43568031,22656332,43568031,52.00219399
(주)서울제약,18680,19-Dec,30604221,53950359,30604221,53950359,56.72663086
(주)서원인텍,93920,18-Dec,21145705,246968049,1978899,155892884,8.562121734
(주)서원인텍,93920,19-Dec,30992913,302903887,7390286,138911043,10.23192977
(주)서전기전,189860,18-Dec,13491252,57324257,13491252,57324257,23.53497927
(주)서전기전,189860,19-Dec,11390306,61071315,11390306,61071315,18.65082813
(주)서진시스템,178320,18-Dec,63242697,324577036,14071719,49748514,19.48464925
(주)서진시스템,178320,19-Dec,92069635,392360901,16058078,72551406,23.46554786
(주)서진오토모티브,122690,18-Dec,46976782,1286481786,2923133,128135047,3.651569926
(주)서진오토모티브,122690,19-Dec,65297692,1429752268,5501036,134130599,4.567063362
(주)서플러스글로벌,140070,18-Dec,42698519,146061392,38494110,138151491,29.23326857
(주)서플러스글로벌,140070,19-Dec,19129080,110327845,14584237,92802567,17.33839721
(주)서한,11370,18-Dec,87421770,640170738,87421770,640170738,13.65600844
(주)서한,11370,19-Dec,48433333,548055256,48433333,548055256,8.837308368
(주)서희건설,35890,18-Dec,149671953,1138810784,141693673,1110474997,13.14282891
(주)서희건설,35890,19-Dec,178463372,1242974178,176451452,1216979059,14.35776987
