,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
959,959,959,959,(주)에프엔씨엔터테인먼트,173940,19-Dec,115339954,98884157.0,-4937579,-5405051.0,-7567799,-7738886.0,36.71665262,17.755581995498325,-426.67431274066513
960,960,960,960,(주)엑사이엔씨,54940,18-Dec,125384299,71594851.0,4576512,6949036.0,-5430500,193199.0,,,
961,961,961,961,(주)엑사이엔씨,54940,19-Dec,143107906,83576665.0,3029417,591145.0,291059,-3598474.0,14.13542775,-33.80511184063322,1965.772918892733
962,962,962,962,(주)엑세스바이오인코퍼레이션,950130,18-Dec,94840028,91740046.0,-4381680,957263.0,-6384193,809130.0,,,
963,963,963,963,(주)엑세스바이오인코퍼레이션,950130,19-Dec,69730399,83196219.0,-8038197,-3134131.0,-20656016,-7301478.0,-26.47577139,-83.45011502437421,-223.54936638037103
964,964,964,964,(주)엑셈,205100,18-Dec,77768734,64866925.0,4494337,3886833.0,6275021,5819445.0,,,
965,965,965,965,(주)엑셈,205100,19-Dec,86036975,71355037.0,6315140,6154364.0,4872081,4120680.0,10.63183181,40.51327259170819,-22.35753473972438
966,966,966,966,(주)엑시콘,92870,18-Dec,107801498,107931164.0,3674548,3230348.0,3711680,4083876.0,,,
967,967,967,967,(주)엑시콘,92870,19-Dec,103959650,103909825.0,-5194103,-4979928.0,-5313677,-5431531.0,-3.563816896,-241.35352157598703,-243.1609675403052
968,968,968,968,(주)엔바이오니아,317870,18-Dec,18027431,18027431.0,2122716,2122716.0,647519,647519.0,,,
969,969,969,969,(주)엔바이오니아,317870,19-Dec,30141955,30141955.0,1335310,1335310.0,987629,987629.0,67.20050128,-37.09426979,52.52509965
970,970,970,970,(주)엔에스,217820,18-Dec,73013623,70802820.0,2994237,2066056.0,3222737,2591446.0,,,
971,971,971,971,(주)엔에스,217820,19-Dec,107444751,105242209.0,5558548,5211069.0,4304940,3932407.0,47.15712847,85.64155075232856,33.580245611106335
972,972,972,972,(주)엔에스엔,31860,18-Dec,30673405,36079908.0,-3601173,421544.0,-4486877,-1834240.0,,,
973,973,973,973,(주)엔에스엔,31860,19-Dec,68332140,71991449.0,-7886864,-1403342.0,-7301062,-5265734.0,122.7732461,-119.00819538522586,-62.720350925599256
974,974,974,974,(주)엔에이치엔벅스,104200,18-Dec,90437496,86663494.0,5942234,6627620.0,5219618,5284282.0,,,
975,975,975,975,(주)엔에이치엔벅스,104200,19-Dec,99589700,93502488.0,7026142,8469954.0,4121734,4684094.0,10.11992194,18.24074918624881,-21.033799791478994
976,976,976,976,(주)엔이능률,53290,18-Dec,94960503,94960503.0,-2218942,-2218942.0,-4365087,-4365087.0,,,
977,977,977,977,(주)엔이능률,53290,19-Dec,92271601,92271601.0,2940371,2940371.0,720337,720337.0,-2.831600418,232.51229640071708,705.9784517524437
978,978,978,978,(주)엔지스테크널러지,208860,18-Dec,30992619,30992619.0,-856265,-856265.0,-962454,-962454.0,,,
979,979,979,979,(주)엔지스테크널러지,208860,19-Dec,86181796,54473350.0,-3489008,-3869509.0,-8358887,-8678841.0,178.0720016,-307.4682487314091,-768.4972996112023
980,980,980,980,(주)엔지켐생명과학,183490,18-Dec,67045474,66748831.0,-14329216,-14591278.0,-14420231,-14668171.0,,,
981,981,981,981,(주)엔지켐생명과학,183490,19-Dec,84991166,83885134.0,-16402181,-16301097.0,-16879077,-17467416.0,26.7664481,-14.466702155930932,-17.05136346290153
982,982,982,982,(주)엔케이맥스,182400,18-Dec,70564688,73182927.0,-14433628,-11550384.0,-20453005,-17533933.0,,,
983,983,983,983,(주)엔케이맥스,182400,19-Dec,182158965,174102001.0,-24085960,-14458921.0,-11429234,-7083162.0,158.1446474,-66.87391416766457,44.11953646909097
984,984,984,984,(주)엔텔스,69410,18-Dec,56119424,54963992.0,1694294,1450429.0,2335852,1078743.0,,,
985,985,985,985,(주)엔텔스,69410,19-Dec,65880953,64698343.0,2783299,2755294.0,2032308,2073890.0,17.3942074,64.274854305097,-12.995001395636368
986,986,986,986,(주)엔투텍,227950,18-Dec,28652327,28645495.0,-861285,-832294.0,-4753661,-4743618.0,,,
987,987,987,987,(주)엔피,291230,18-Dec,0,,0,,0,,,,
988,988,988,988,(주)엔피,291230,19-Dec,0,,0,,0,,,,
989,989,989,989,(주)엔피디,198080,18-Dec,123220158,62072475.0,15925785,8490588.0,8435344,9535648.0,,,
990,990,990,990,(주)엔피디,198080,19-Dec,170756933,91726817.0,26241243,13181236.0,16102189,15741229.0,38.57873239,64.77205362,90.88953574
991,991,991,991,(주)엔피케이,48830,18-Dec,76952969,73538841.0,93901,2301412.0,-268130,1961055.0,,,
992,992,992,992,(주)엔피케이,48830,19-Dec,76532516,76431276.0,-321468,2420441.0,-832280,53489.0,-0.54637658,-442.3477918233033,-210.40167083131317
993,993,993,993,(주)엘디티,96870,18-Dec,12055038,12055038.0,270171,270171.0,427377,427377.0,,,
994,994,994,994,(주)엘디티,96870,19-Dec,11824918,11824918.0,-1334886,-1334886.0,-1398661,-1398661.0,-1.908911444,-594.0892989995225,-427.2663245799376
995,995,995,995,(주)엘아이에스,138690,18-Dec,141480969,126320553.0,12803231,14135574.0,30688,7486345.0,,,
996,996,996,996,(주)엘아이에스,138690,19-Dec,217824901,216697256.0,8494764,7569221.0,-2087458,-2852667.0,53.96056624,-33.65140408698398,-6902.19629822732
997,997,997,997,(주)엘앤씨바이오,290650,18-Dec,57378891,56940093.0,5477318,5727939.0,5094407,5343601.0,,,
998,998,998,998,(주)엘앤씨바이오,290650,19-Dec,66226107,64048897.0,9032316,6767896.0,8453917,6297182.0,15.41893865,64.90399133,65.94506485
999,999,999,999,(주)엘앤에프,66970,18-Dec,330981611,302409617.0,27020669,25202715.0,19883671,18484691.0,,,
1000,1000,1000,1000,(주)엘앤에프,66970,19-Dec,416201279,393357840.0,-7662577,-9054002.0,-8809230,-10805049.0,25.74755369,-128.35820608290638,-144.303841076429
1001,1001,1001,1001,(주)엘앤케이바이오메드,156100,18-Dec,91837016,91005205.0,-8244609,-7598480.0,-4047739,-1772076.0,,,
1002,1002,1002,1002,(주)엘앤케이바이오메드,156100,19-Dec,71663905,72235719.0,-9720206,-5872153.0,-11832410,-9159499.0,-21.96620914,-17.897719588642712,-192.32146637913166
1003,1003,1003,1003,(주)엘엑스세미콘,108320,18-Dec,607558306,607248819.0,55797059,55686047.0,48960453,48931368.0,,,
1004,1004,1004,1004,(주)엘엑스세미콘,108320,19-Dec,629733290,629264178.0,47254628,46810862.0,38538518,38239788.0,3.649852826,-15.309823049992652,-21.286434992748127
1005,1005,1005,1005,(주)엘엠에스,73110,18-Dec,196484605,179295515.0,11274141,512340.0,6648313,5403460.0,,,
1006,1006,1006,1006,(주)엘엠에스,73110,19-Dec,246427622,221187269.0,9450744,8484116.0,11109925,8430206.0,25.41828506,-16.173267657376293,67.10893425144093
1007,1007,1007,1007,(주)엘오티베큠,83310,18-Dec,175452869,169825171.0,18952177,12710502.0,16841767,16876333.0,,,
1008,1008,1008,1008,(주)엘오티베큠,83310,19-Dec,210032402,198277239.0,-1029203,-252393.0,1876411,1624255.0,19.70873044,-105.43052653001288,-88.85858591916157
1009,1009,1009,1009,(주)엠게임,58630,18-Dec,41309375,41793573.0,3620660,4315390.0,2533933,3260754.0,,,
1010,1010,1010,1010,(주)엠게임,58630,19-Dec,48508081,49087281.0,7248905,7625109.0,7746102,7907947.0,17.42632514,100.20949219203128,205.69482302807535
1011,1011,1011,1011,(주)엠디에스테크,86960,18-Dec,164467252,121271901.0,9866809,8895589.0,4978427,6124814.0,,,
1012,1012,1012,1012,(주)엠디에스테크,86960,19-Dec,154474423,138217302.0,4421051,7187464.0,6036226,14384715.0,-6.075877646,-55.192697051295916,21.247655132836137
1013,1013,1013,1013,(주)엠씨넥스,97520,18-Dec,391053609,384934784.0,41111699,51760805.0,29818006,41005679.0,,,
1014,1014,1014,1014,(주)엠씨넥스,97520,19-Dec,476580874,467688104.0,113067104,130320714.0,84507308,99541302.0,21.87098214,175.02415796535192,183.4103259621049
1015,1015,1015,1015,(주)엠아이텍,179290,18-Dec,49258408,49256396.0,5059761,5059761.0,390120,390107.0,,,
1016,1016,1016,1016,(주)엠아이텍,179290,19-Dec,57312610,57395498.0,3371321,3373599.0,3663878,3757251.0,16.3509182,-33.36995562,839.166923
1017,1017,1017,1017,(주)엠앤씨생명과학,225860,18-Dec,0,,0,,0,,,,
1018,1018,1018,1018,(주)엠앤씨생명과학,225860,19-Dec,0,,0,,0,,,,
1019,1019,1019,1019,(주)엠에스씨,9780,18-Dec,147757769,142771415.0,13483703,13914957.0,10693883,8677390.0,,,
1020,1020,1020,1020,(주)엠에스씨,9780,19-Dec,158200567,152760508.0,14678632,15102404.0,11753362,11354461.0,7.067511963,8.862024030045752,9.9073367456891
1021,1021,1021,1021,(주)엠에스오토텍,123040,18-Dec,700687470,411012067.0,27398356,-592167.0,5007360,3404259.0,,,
1022,1022,1022,1022,(주)엠에스오토텍,123040,19-Dec,1008067426,483463180.0,66742500,1613869.0,34841848,6562055.0,43.86833919,143.60038244630445,595.8127236707567
1023,1023,1023,1023,(주)엠투엔,33310,18-Dec,96865232,87008528.0,1664353,520020.0,4406555,4059435.0,,,
1024,1024,1024,1024,(주)엠투엔,33310,19-Dec,99125583,90577734.0,412711,117963.0,4291190,4162863.0,2.333500838,-75.2029166889476,-2.618031546185172
1025,1025,1025,1025,(주)엠플러스,259630,18-Dec,102616127,102616127.0,1930019,1930019.0,1580126,1580126.0,,,
1026,1026,1026,1026,(주)엠플러스,259630,19-Dec,142053853,142034463.0,2737954,2725280.0,2007262,1996507.0,38.43228852,41.861504990365376,27.03176835265036
1027,1027,1027,1027,(주)엠피대산,65150,18-Dec,65604175,46160462.0,-377065,-4560489.0,-20985299,8812710.0,,,
1028,1028,1028,1028,(주)엠피대산,65150,19-Dec,92627714,54035947.0,-2460682,-191669.0,-2797548,-2126540.0,41.19179763,-552.5882805351863,86.66901052970462
1029,1029,1029,1029,(주)연우,115960,18-Dec,285761485,282443474.0,6166185,6354921.0,7360634,7513393.0,,,
1030,1030,1030,1030,(주)연우,115960,19-Dec,295923408,289309212.0,22481347,24228477.0,16799744,19297061.0,3.556085594,264.5908612861923,128.23773060853182
1031,1031,1031,1031,(주)연이비앤티,90740,18-Dec,133825838,98744101.0,5836569,-48595.0,1149337,2463501.0,,,
1032,1032,1032,1032,(주)연이비앤티,90740,19-Dec,237655059,135599178.0,11601704,481013.0,6448239,-306832.0,77.58533221,98.77609602490779,461.03988647368004
1033,1033,1033,1033,(주)영우디에스피,143540,18-Dec,109698409,110001964.0,-14330047,-14271581.0,-18244163,-17750609.0,,,
1034,1034,1034,1034,(주)영우디에스피,143540,19-Dec,111870864,112411734.0,11507692,11800801.0,-2074577,-1803438.0,1.980388795,224.5258128215458,88.62881788547932
1035,1035,1035,1035,(주)예림당,36000,18-Dec,596881313,123002057.0,42150900,289796.0,32812536,35214196.0,,,
1036,1036,1036,1036,(주)예림당,36000,19-Dec,962926087,115349225.0,-24727873,-949355.0,-48960614,-1298729.0,61.3262245,-158.66511272594417,-249.21313610139734
1037,1037,1037,1037,(주)예선테크,250930,18-Dec,0,,0,,0,,,,
1038,1038,1038,1038,(주)예선테크,250930,19-Dec,48570877,38550147.0,7866987,5533695.0,-2981987,-6687365.0,inf,inf,#NAME?
1039,1039,1039,1039,(주)예스티,122640,18-Dec,126427655,126840855.0,201188,165227.0,-4972561,-4665542.0,,,
1040,1040,1040,1040,(주)예스티,122640,19-Dec,172007119,162657722.0,-21892260,-21704254.0,-30764652,-32234718.0,36.05181477,-10981.49392607909,-518.6882775294259
1041,1041,1041,1041,(주)오공,45060,18-Dec,128678375,94971214.0,7511813,2614056.0,6672892,2971331.0,,,
1042,1042,1042,1042,(주)오공,45060,19-Dec,126890976,92783057.0,8928052,3584486.0,7647216,3358475.0,-1.389043808,18.853491161188384,14.601225375744132
1043,1043,1043,1043,(주)오디텍,80520,18-Dec,125186734,120012495.0,1094249,1009572.0,3459388,2115796.0,,,
1044,1044,1044,1044,(주)오디텍,80520,19-Dec,124506786,118234154.0,1198877,585576.0,2138794,887865.0,-0.543147008,9.561626284328337,-38.17420884850153
1045,1045,1045,1045,(주)오르비텍,46120,18-Dec,126537694,126130700.0,4175233,5647004.0,3376010,3430698.0,,,
1046,1046,1046,1046,(주)오르비텍,46120,19-Dec,126660776,126252852.0,4106080,4664716.0,978333,998518.0,0.09726904,-1.6562668478621434,-71.02102778131581
1047,1047,1047,1047,(주)오리엔탈정공,14940,18-Dec,132954867,60953725.0,-1455081,76000.0,-3082145,-1931061.0,,,
1048,1048,1048,1048,(주)오리엔탈정공,14940,19-Dec,156435187,65089445.0,5337954,1018663.0,3508771,2503827.0,17.66036891,466.84926818507006,213.8418536441342
1049,1049,1049,1049,(주)오리엔트정공,65500,18-Dec,105852808,87539735.0,-5436353,-1811743.0,-12502490,-10737393.0,,,
1050,1050,1050,1050,(주)오리엔트정공,65500,19-Dec,110170921,85155077.0,-3236359,-2101014.0,-4319209,-5425422.0,4.079356119,40.46819623376186,65.45320972062365
1051,1051,1051,1051,(주)오리콤,10470,18-Dec,204813558,155006222.0,10734188,7656835.0,8935086,6026223.0,,,
1052,1052,1052,1052,(주)오리콤,10470,19-Dec,195640666,140917191.0,7955798,4874917.0,5931585,3283218.0,-4.47865468,-25.883560079253314,-33.61468485026333
1053,1053,1053,1053,(주)오스코텍,39200,18-Dec,70258505,60268193.0,6177595,2192517.0,4278282,1103047.0,,,
1054,1054,1054,1054,(주)오스코텍,39200,19-Dec,72393422,67291544.0,-19856235,-13857577.0,-24963195,-15023777.0,3.038659875,-421.42338563793834,-683.4864321706704
1055,1055,1055,1055,(주)오스테오닉,226400,18-Dec,43998745,43998745.0,135796,135796.0,-6636572,-6636572.0,,,
1056,1056,1056,1056,(주)오스테오닉,226400,19-Dec,52317322,52317322.0,479506,479506.0,498679,498679.0,18.90639608,253.1076025803411,1430.8304540596255
1057,1057,1057,1057,(주)오스템,31510,18-Dec,236461749,216692698.0,-983895,-1099164.0,-4042374,-7154145.0,,,
1058,1058,1058,1058,(주)오스템,31510,19-Dec,221364227,213496364.0,-4646773,-9661483.0,-13915021,-13981087.0,-6.38476289,-372.28342455241665,-244.22893576893182
1059,1059,1059,1059,(주)오이솔루션,138080,18-Dec,99152430,97783204.0,233795,364222.0,2583695,2640669.0,,,
1060,1060,1060,1060,(주)오이솔루션,138080,19-Dec,184366984,182714758.0,58262070,58874489.0,46065236,47025522.0,85.94298092,24820.1522701512,1682.9208168920868
1061,1061,1061,1061,(주)오킨스전자,80580,18-Dec,48794279,49448739.0,1197088,1254735.0,115818,212937.0,,,
1062,1062,1062,1062,(주)오킨스전자,80580,19-Dec,54821462,55574356.0,1466114,1686841.0,213236,677551.0,12.35223293,22.473368708064903,84.11300488697785
1063,1063,1063,1063,(주)오텍,67170,18-Dec,519439692,214235143.0,29823060,1866978.0,18735127,15426684.0,,,
1064,1064,1064,1064,(주)오텍,67170,19-Dec,538032236,211376528.0,30540632,1380313.0,14190984,11050767.0,3.579346031,2.406097831677903,-24.254668783403496
1065,1065,1065,1065,(주)오파스넷,173130,18-Dec,51562708,51562708.0,3070674,3070674.0,2289021,2289021.0,,,
1066,1066,1066,1066,(주)오파스넷,173130,19-Dec,65756400,65756400.0,3057622,3057622.0,-11878218,-11878218.0,27.5270492,-0.425053262,-618.9213205
1067,1067,1067,1067,(주)오픈베이스,49480,18-Dec,123981942,77668873.0,-1385742,1618497.0,-2635887,1490224.0,,,
1068,1068,1068,1068,(주)오픈베이스,49480,19-Dec,134687437,81509917.0,2316686,1468396.0,1163562,1610447.0,8.634721176,267.1801821695525,326.53601612978076
1069,1069,1069,1069,(주)오하임아이엔티,309930,18-Dec,0,,0,,0,,,,
1070,1070,1070,1070,(주)오하임아이엔티,309930,19-Dec,0,,0,,0,,,,
1071,1071,1071,1071,(주)옵투스제약,131030,18-Dec,103905345,103905345.0,10715330,10715330.0,10002749,10002749.0,,,
1072,1072,1072,1072,(주)옵투스제약,131030,19-Dec,118968820,118968820.0,15188582,15188582.0,14595869,14595869.0,14.49730522,41.7462831289377,45.91857698318732
1073,1073,1073,1073,(주)옵트론텍,82210,18-Dec,232611843,243897294.0,13505765,13630366.0,2887144,9710841.0,,,
1074,1074,1074,1074,(주)옵트론텍,82210,19-Dec,280165577,254015846.0,22323742,22798324.0,6009725,6887039.0,20.44338473,65.29046670070151,108.15466772699942
1075,1075,1075,1075,(주)옵티팜,153710,18-Dec,42639445,42639445.0,-696412,-696412.0,-604456,-604456.0,,,
1076,1076,1076,1076,(주)옵티팜,153710,19-Dec,41719479,41719479.0,-1191021,-1191021.0,-655332,-655332.0,-2.157546844,-71.02246946,-8.416824384
1077,1077,1077,1077,(주)와이비엠넷,57030,18-Dec,77324148,77324148.0,1007625,1007625.0,369766,402770.0,,,
1078,1078,1078,1078,(주)와이비엠넷,57030,19-Dec,75749192,75749192.0,2627668,2627668.0,1783632,1783632.0,-2.03682296,160.77836496712567,382.367767723371
1079,1079,1079,1079,(주)와이솔,122990,18-Dec,370602217,293487140.0,53589074,33312200.0,45369757,32190363.0,,,
1080,1080,1080,1080,(주)와이솔,122990,19-Dec,419012003,326706206.0,39967623,18474035.0,30387779,7285193.0,13.0624653,-25.418336207862076,-33.021948960405496
1081,1081,1081,1081,(주)와이어블,65530,18-Dec,130811458,130811458.0,2064786,2064786.0,1004565,1004565.0,,,
1082,1082,1082,1082,(주)와이어블,65530,19-Dec,149671361,149671361.0,3464674,3464674.0,2070820,2070820.0,14.41762311,67.79821250240946,106.14096648798237
1083,1083,1083,1083,(주)와이엔텍,67900,18-Dec,209132060,187174542.0,14934316,13733406.0,9033205,9394426.0,,,
1084,1084,1084,1084,(주)와이엔텍,67900,19-Dec,242863498,221476027.0,26157695,22864196.0,18424857,16774496.0,16.12925249,75.15161055919802,103.96810434391782
1085,1085,1085,1085,(주)와이오엠,66430,18-Dec,38799729,38799729.0,275262,275262.0,-3057232,-3057232.0,,,
1086,1086,1086,1086,(주)와이오엠,66430,19-Dec,37987572,37987572.0,-1164698,-1164698.0,-25326880,-25326880.0,-2.093202764,-523.1234242285532,-728.4251898449317
1087,1087,1087,1087,(주)와이제이엠게임즈,193250,18-Dec,99522734,77164215.0,-5564605,423876.0,-14660212,-16218108.0,,,
1088,1088,1088,1088,(주)와이제이엠게임즈,193250,19-Dec,91707821,65603505.0,2062961,-2911502.0,-5652547,-7773755.0,-7.852389787,369.73873960777735,61.44293820580493
1089,1089,1089,1089,(주)와이즈버즈,273060,18-Dec,0,,0,,0,,,,
1090,1090,1090,1090,(주)와이즈버즈,273060,19-Dec,0,,0,,0,,,,
1091,1091,1091,1091,(주)와이지-원,19210,18-Dec,831828145,696068617.0,45703193,39848022.0,21881705,23698338.0,,,
1092,1092,1092,1092,(주)와이지-원,19210,19-Dec,847036891,686510706.0,13166691,23287035.0,605414,3085008.0,1.828351937,-71.1908728127595,-97.23324119395632
1093,1093,1093,1093,(주)와이지엔터테인먼트,122870,18-Dec,594324155,453702791.0,9484080,8889259.0,15944944,15229705.0,,,
1094,1094,1094,1094,(주)와이지엔터테인먼트,122870,19-Dec,516346905,369572810.0,2024905,7588999.0,-24642189,-13383730.0,-13.1203232,-78.64943146831321,-254.5454722199087
1095,1095,1095,1095,(주)와이티엔,40300,18-Dec,285962213,285286582.0,862143,868148.0,690807,831253.0,,,
1096,1096,1096,1096,(주)와이티엔,40300,19-Dec,282069114,280022667.0,491889,838818.0,-3308955,-3023924.0,-1.361403298,-42.94577581677286,-578.9984756958166
1097,1097,1097,1097,(주)우리기술,32820,18-Dec,91614307,90282899.0,-2867782,-2874819.0,-8340146,-8181716.0,,,
1098,1098,1098,1098,(주)우리기술,32820,19-Dec,104000981,91742992.0,-9001868,-9218367.0,-11358506,-11709401.0,13.52045811,-213.89652351538575,-36.19073335167034
1099,1099,1099,1099,(주)우리넷,115440,18-Dec,86540630,86540630.0,997607,997607.0,1864021,1864021.0,,,
1100,1100,1100,1100,(주)우리넷,115440,19-Dec,94123633,94460310.0,2817909,2818126.0,1934815,2271255.0,8.762361679,182.4668431556715,3.7979185856811695
