,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
1784,1784,넥슨지티(주),41140,17-Dec,173836827,131690028.0,-2318887,826414.0,-13241396,-15916035.0,14.58735069,-113.03640989796754,-183.56606194735224
1785,1785,농업회사법인(주)농우바이오,54050,16-Dec,221239050,212422656.0,13468521,11064487.0,-7547888,-9087576.0,,,
1786,1786,농업회사법인(주)농우바이오,54050,17-Dec,239907397,229440574.0,9952378,10350114.0,9229015,8258524.0,8.438088574,-26.10637797572577,222.27281326908928
1787,1787,뉴지랩파마(주),214870,16-Dec,44541663,44541663.0,-2695446,-2695446.0,-1089110,-1089110.0,,,
1788,1788,뉴지랩파마(주),214870,17-Dec,73353796,73353796.0,-5995308,-5986463.0,-9115400,-9115400.0,64.68580439,-122.42359891461376,-736.9586175868369
1789,1789,다믈멀티미디어(주),93640,16-Dec,14859738,14859738.0,168642,168642.0,82420,82420.0,,,
1790,1790,다믈멀티미디어(주),93640,17-Dec,11051908,11051908.0,-2805667,-2805667.0,-4149205,-4149205.0,-25.62514898,-1763.6822381138743,-5134.221062848823
1791,1791,대동금속(주),20400,16-Dec,65371060,65371060.0,625219,625219.0,-253459,-253459.0,,,
1792,1792,대동금속(주),20400,17-Dec,69386122,69386122.0,1607199,1607199.0,836993,836993.0,6.141956395,157.0617655573487,430.228163134866
1793,1793,대동기어(주),8830,16-Dec,164578541,164578541.0,-2964734,-2964734.0,-3068230,-3068230.0,,,
1794,1794,대동기어(주),8830,17-Dec,183471565,183471565.0,2996656,2996656.0,71532,71532.0,11.47963999,201.07672391519776,4389.311077559694
1795,1795,대봉엘에스(주),78140,16-Dec,75426186,62473216.0,11194113,7739756.0,8847906,6881745.0,,,
1796,1796,대봉엘에스(주),78140,17-Dec,80449254,64703394.0,9139882,4768393.0,7766068,3974603.0,6.659581064,-18.350993955483567,-12.227051236755907
1797,1797,대아티아이(주),45390,16-Dec,114635334,102705932.0,14039105,13149934.0,10846993,9945537.0,,,
1798,1798,대아티아이(주),45390,17-Dec,127084898,118829609.0,7122707,8721334.0,6683577,7805363.0,10.86014544,-49.26523450034742,-38.383135307637794
1799,1799,대양전기공업(주),108380,16-Dec,227620040,190226456.0,18314534,13645629.0,16378077,12815903.0,,,
1800,1800,대양전기공업(주),108380,17-Dec,245551125,209307609.0,14747504,10325680.0,11832661,8666932.0,7.877638981,-19.47649882874443,-27.75305061760303
1801,1801,대양제지공업(주),6580,16-Dec,213956562,145579975.0,6251141,7765672.0,2768148,4355230.0,,,
1802,1802,대양제지공업(주),6580,17-Dec,232218876,144476872.0,2386289,8697384.0,-2605603,6049014.0,8.535524141,-61.82634498246,-194.12802350163358
1803,1803,대원미디어(주),48910,16-Dec,97760681,57523518.0,2379823,-3591841.0,480426,-2141188.0,,,
1804,1804,대원미디어(주),48910,17-Dec,104349222,62861502.0,6987071,-311235.0,7797097,6827052.0,6.739458986,193.59624644353804,1522.9548359164576
1805,1805,대원산업(주),5710,16-Dec,437539126,361696320.0,40474900,16724869.0,42811295,23815050.0,,,
1806,1806,대원산업(주),5710,17-Dec,423782662,367010224.0,42586640,31325762.0,33962435,29663463.0,-3.144053453,5.217406343190471,-20.669451835082306
1807,1807,대정화금(주),120240,16-Dec,112213891,112213891.0,8418247,8418247.0,7523771,7523771.0,,,
1808,1808,대정화금(주),120240,17-Dec,112265502,112265502.0,9017010,9017010.0,7329286,7329286.0,0.045993414,7.112680347820632,-2.5849404507393965
1809,1809,대주산업(주),3310,16-Dec,76825262,76965809.0,3228271,3385669.0,1925580,2009876.0,,,
1810,1810,대주산업(주),3310,17-Dec,84265987,84580953.0,3579864,3745694.0,2691415,2857218.0,9.685258216,10.89106211962998,39.77165321617383
1811,1811,대주전자재료(주),78600,16-Dec,141234469,134817127.0,4035093,3216977.0,705712,308851.0,,,
1812,1812,대주전자재료(주),78600,17-Dec,133860275,127309389.0,2977464,2289479.0,-7917179,-8611906.0,-5.221242415,-26.210771350251406,-1221.8711032262454
1813,1813,대한광통신(주),10170,16-Dec,127077797,127100284.0,-1539508,-1319482.0,-12587337,-12367710.0,,,
1814,1814,대한광통신(주),10170,17-Dec,155766104,157015673.0,15015071,16071535.0,13208577,14294584.0,22.575389,1075.3162049174152,204.93543630396167
1815,1815,대한그린파워(주),60900,16-Dec,24281614,24281614.0,372778,372778.0,-2383730,-2383730.0,,,
1816,1816,대한그린파워(주),60900,17-Dec,29746851,29746851.0,-6226497,-6226497.0,-7861629,-7861629.0,22.50771716,-1770.296262118473,-229.8036690396983
1817,1817,대한뉴팜(주),54670,16-Dec,130721003,130721003.0,11540131,11540131.0,-5671317,-5671317.0,,,
1818,1818,대한뉴팜(주),54670,17-Dec,121815766,121815766.0,13108835,13108835.0,-20580842,-20580842.0,-6.812399535,13.593467873111667,-262.8935219103428
1819,1819,대한약품공업(주),23910,16-Dec,160306264,160306264.0,21721099,21721099.0,17657294,17657294.0,,,
1820,1820,대한약품공업(주),23910,17-Dec,184403448,184403448.0,32253817,32253817.0,24832362,24832362.0,15.03196656,48.49072323642556,40.635150550248525
1821,1821,대화제약(주),67080,16-Dec,153803314,125007202.0,5323569,4558522.0,3755107,4766736.0,,,
1822,1822,대화제약(주),67080,17-Dec,165474579,151609309.0,8355886,9552645.0,12113155,13541254.0,7.588435318,56.9602272460449,222.57815822558453
1823,1823,더이앤엠(주),89230,16-Dec,68317952,67325452.0,2338326,-726776.0,3764122,1502994.0,,,
1824,1824,더이앤엠(주),89230,17-Dec,62198072,62197072.0,2486299,2556583.0,-18409959,-18002348.0,-8.957938318,6.328159546615828,-589.0903908002982
1825,1825,덕산네오룩스(주),213420,16-Dec,118135748,118135748.0,3925625,3925625.0,4673943,4673943.0,,,
1826,1826,덕산네오룩스(주),213420,17-Dec,149244922,149244922.0,18396403,18396403.0,16772060,16772060.0,26.33341264,368.6235440216526,258.84177449318486
1827,1827,덕산하이메탈(주),77360,16-Dec,183494385,172818176.0,5352361,5534734.0,-16655705,-17548454.0,,,
1828,1828,덕산하이메탈(주),77360,17-Dec,182028712,173927699.0,2681109,2681109.0,7965568,1815536.0,-0.798756322,-49.907919140730606,309.0962628151564
1829,1829,덕우전자(주),263600,16-Dec,61493175,61052760.0,13826468,15233837.0,10695576,10784956.0,,,
1830,1830,덕우전자(주),263600,17-Dec,115803186,108327851.0,18707154,20484540.0,14609042,13959577.0,88.3187622,35.2995862717796,36.58957684934406
1831,1831,데브시스터즈(주),194480,16-Dec,149724792,149305292.0,-12120671,-11635280.0,-9849264,-10505070.0,,,
1832,1832,데브시스터즈(주),194480,17-Dec,142639647,141545883.0,-14370381,-10645016.0,-16027435,-8419009.0,-4.732112101,-18.56093610659014,-62.72723525331436
1833,1833,도이치모터스(주),67990,16-Dec,433290604,302181527.0,-1952068,1846479.0,-2951407,621754.0,,,
1834,1834,도이치모터스(주),67990,17-Dec,557807100,355211041.0,11712555,12408586.0,4253045,5420388.0,28.73740969,700.0075304753727,244.10228748525702
1835,1835,동국산업(주),5160,16-Dec,835966016,554497823.0,50541292,24801080.0,30425933,25129686.0,,,
1836,1836,동국산업(주),5160,17-Dec,827026979,535654734.0,38377945,26459655.0,22799815,19349911.0,-1.069306267,-24.066157628103372,-25.064532942999644
1837,1837,동국제약(주),86450,16-Dec,325098157,319583333.0,46925822,46657732.0,40692830,40594382.0,,,
1838,1838,동국제약(주),86450,17-Dec,373308019,342149243.0,50070358,47853971.0,40867710,37744404.0,14.82932492,6.70107813987787,0.42975629859117687
1839,1839,동신건설(주),25950,16-Dec,97919884,97919884.0,4388936,4388936.0,5800330,5800330.0,,,
1840,1840,동신건설(주),25950,17-Dec,100504004,100504004.0,9479384,9479384.0,10692756,10692756.0,2.639014564,115.98364615022867,84.34737333910311
1841,1841,동아화성(주),41930,16-Dec,206876466,143135485.0,14553391,10351011.0,15123416,10702984.0,,,
1842,1842,동아화성(주),41930,17-Dec,193613007,134408568.0,13007275,7814453.0,9138836,5798646.0,-6.411294265,-10.623750849544274,-39.57161530172813
1843,1843,동양이엔피(주),79960,16-Dec,261081778,238045693.0,16003323,14247989.0,15144661,16499234.0,,,
1844,1844,동양이엔피(주),79960,17-Dec,269559466,240081425.0,14382037,15985865.0,8734089,1397818.0,3.24713891,-10.130933431762891,-42.32892370453191
1845,1845,동양파일(주),228340,16-Dec,188749834,188749834.0,38449581,38449581.0,28467842,28467842.0,,,
1846,1846,동양파일(주),228340,17-Dec,159696071,159696071.0,14717483,14717483.0,8245154,8245154.0,-15.39273566,-61.72264399968363,-71.03695461004736
1847,1847,동일금속(주),109860,16-Dec,120366975,114096233.0,1568428,666408.0,3684522,3145578.0,,,
1848,1848,동일금속(주),109860,17-Dec,121999033,117013547.0,2799908,2539639.0,3805356,4132093.0,1.355901816,78.51683341536877,3.2795027414682285
1849,1849,동일철강(주),23790,16-Dec,122554983,122554983.0,3671462,3671462.0,-1035210,-1035210.0,,,
1850,1850,동일철강(주),23790,17-Dec,119690785,119690785.0,342359,342359.0,-3911827,-3911827.0,-2.337071843,-90.67513159607807,-277.877628693695
1851,1851,동화기업(주),25900,16-Dec,1210934199,811546613.0,82755284,38670350.0,58546450,34137224.0,,,
1852,1852,동화기업(주),25900,17-Dec,1224111572,863389808.0,91138750,42462506.0,62220736,35484448.0,1.08819893,10.130429858714521,6.275847638926015
1853,1853,디에스티(주),33430,16-Dec,78632564,51542815.0,-22340,-1837941.0,-46251728,-22002804.0,,,
1854,1854,디에스티(주),33430,17-Dec,59743222,53426575.0,3881831,4140570.0,3227123,3739918.0,-24.02228929,17476.145926589077,1533.218628481158
1855,1855,디엑스앤브이엑스(주),180400,16-Dec,29696857,29696857.0,-681656,-681656.0,-479523,-479523.0,,,
1856,1856,디엑스앤브이엑스(주),180400,17-Dec,56975415,56975415.0,-3249191,-3249191.0,-3742998,-3742998.0,91.85671736,-376.661395190536,-680.5669383950301
1857,1857,디와이피엔에프(주),104460,16-Dec,101081179,97395764.0,1622454,2120504.0,-363746,-151706.0,,,
1858,1858,디와이피엔에프(주),104460,17-Dec,93786395,93861008.0,2430257,3210146.0,-2843948,-2675744.0,-7.216757929,49.78896165931361,-681.8499722333717
1859,1859,디젠스(주),113810,16-Dec,101471962,93545656.0,4734561,2479034.0,2162227,1652004.0,,,
1860,1860,디젠스(주),113810,17-Dec,93967241,84480512.0,-1436679,-2735238.0,-6510307,-5418655.0,-7.395856798,-130.34450290111374,-401.09266973356637
1861,1861,디케이락(주),105740,16-Dec,97699789,97699789.0,2663967,2663967.0,2604488,2604488.0,,,
1862,1862,디케이락(주),105740,17-Dec,99540146,99540146.0,1792484,1792484.0,485651,485651.0,1.883685747,-32.7137310634854,-81.35330245330368
1863,1863,라온시큐어(주),42510,16-Dec,16611679,16670532.0,1913735,2024137.0,1707089,1866081.0,,,
1864,1864,라온시큐어(주),42510,17-Dec,20335912,20325288.0,3322965,3132426.0,3435123,3309444.0,22.41936532,73.63767710785454,101.22694247341526
1865,1865,램테크놀러지(주),171010,16-Dec,49450807,53078214.0,-2181141,-2266993.0,-3253086,-3311477.0,,,
1866,1866,램테크놀러지(주),171010,17-Dec,48362693,51911958.0,1197125,1013453.0,925183,860438.0,-2.200396851,282.1982666805889,451.6154101404803
1867,1867,럭슬(주),33600,16-Dec,54897483,54897483.0,-5081936,-5081936.0,-12166357,-12166357.0,,,
1868,1868,럭슬(주),33600,17-Dec,54619376,54619376.0,-5016682,-5016682.0,-10189699,-10189699.0,-0.506593353,1.284038209060484,16.24691762702673
1869,1869,로스웰인터내셔널유한회사,900260,16-Dec,229152476,,36027310,,31211423,,,,
1870,1870,로스웰인터내셔널유한회사,900260,17-Dec,279787250,,35213089,,30072219,,22.09654239,-2.260010530900031,-3.6499585424221124
1871,1871,로체시스템즈(주),71280,16-Dec,88640737,88640737.0,4554955,4554955.0,4056272,4056272.0,,,
1872,1872,로체시스템즈(주),71280,17-Dec,85124180,85160079.0,2073479,2090111.0,3317235,3330439.0,-3.967201897,-54.47860626504543,-18.219611505342836
1873,1873,리노공업(주),58470,16-Dec,216718692,216718692.0,39316220,39316220.0,35396238,35396238.0,,,
1874,1874,리노공업(주),58470,17-Dec,246483656,246483656.0,49156999,49156999.0,40362178,40362178.0,13.73437784,25.02981975378101,14.029570035098079
1875,1875,마이크로로봇(주),182690,16-Dec,18049540,18049540.0,-4305834,-4305834.0,-4390609,-4390609.0,,,
1876,1876,마이크로로봇(주),182690,17-Dec,15262962,14201398.0,-5176791,-5169106.0,-6283882,-6275790.0,-15.43849871,-20.227370586046746,-43.1209656792486
1877,1877,매일유업(주),267980,17-Dec,590951466,590951466.0,51150807,51150807.0,34745674,34745674.0,,,
1878,1878,매일홀딩스(주),5990,16-Dec,885607726,749673545.0,52572784,69129846.0,33666954,49498415.0,,,
1879,1879,매일홀딩스(주),5990,17-Dec,887079138,345050518.0,60580568,-1607440.0,19589183,184515994.0,0.16614715,15.231805110416067,-41.81480451127239
1880,1880,메가스터디(주),72870,16-Dec,360052342,230330391.0,-2666684,-3412068.0,-1667873,2994481.0,,,
1881,1881,메가스터디(주),72870,17-Dec,337641989,228578480.0,-13317737,-5433154.0,-3521802,-885500.0,-6.224193092,-399.4118913227064,-111.15528580413496
1882,1882,메가스터디교육(주),215200,16-Dec,231823949,231671942.0,3451064,3938351.0,3019111,3502500.0,,,
1883,1883,메가스터디교육(주),215200,17-Dec,284432992,264199888.0,14385499,10614453.0,10830476,7358158.0,22.69353241,316.8424288857002,258.7306329578475
1884,1884,메가엠디(주),133750,16-Dec,91781522,89387256.0,829575,2289077.0,1170670,2793910.0,,,
1885,1885,메가엠디(주),133750,17-Dec,92317776,90508183.0,-2113967,-1233474.0,-3249492,-2244041.0,0.58427229,-354.82530211252754,-377.5754055370002
1886,1886,메디앙스(주),14100,16-Dec,97596890,90111125.0,6747716,5760528.0,2691531,2113555.0,,,
1887,1887,메디앙스(주),14100,17-Dec,99119508,86697910.0,5880539,3557958.0,5985273,1560525.0,1.560109139,-12.851415204789296,122.37429180641055
1888,1888,메디포스트(주),78160,16-Dec,179264591,183731165.0,-9318987,-8549705.0,-5367668,-4284150.0,,,
1889,1889,메디포스트(주),78160,17-Dec,139069925,146918730.0,-3639226,-2381294.0,-1848011,-1319216.0,-22.42197736,60.94826615811354,65.57143623636932
1890,1890,모바일어플라이언스(주),87260,16-Dec,36407886,35911529.0,4973888,5232448.0,4748319,4881824.0,,,
1891,1891,모바일어플라이언스(주),87260,17-Dec,53794348,53462805.0,1968423,2010347.0,1517409,1422656.0,47.75465953,-60.42486280350502,-68.04323803855638
1892,1892,모트렉스(주),118990,16-Dec,136644925,123960432.0,21231062,16982106.0,20527418,15017533.0,,,
1893,1893,모트렉스(주),118990,17-Dec,201503771,182561103.0,26559274,25113091.0,20102909,19260246.0,47.46524322,25.096304650233698,-2.0680097224112646
1894,1894,무림에스피(주),1810,16-Dec,283841869,243710086.0,9864517,8333457.0,2579301,2865401.0,,,
1895,1895,무림에스피(주),1810,17-Dec,305110804,257121910.0,7540603,5829504.0,10584827,4697608.0,7.493233847,-23.558315120750464,310.3757956128424
1896,1896,미래나노텍(주),95500,16-Dec,298437466,249131328.0,12774651,11948704.0,-892342,3622823.0,,,
1897,1897,미래나노텍(주),95500,17-Dec,284168144,243228958.0,5504307,3262388.0,10297140,2728426.0,-4.781344042,-56.91227102799129,1253.9454603728168
1898,1898,미래오토스,176440,16-Dec,97290756,86399929.0,9464410,7991323.0,7090656,6267811.0,,,
1899,1899,미래오토스,176440,17-Dec,103459053,84284790.0,1688432,2075349.0,-2032268,-3405971.0,6.340064826,-82.16019804721056,-128.6612127284133
1900,1900,미스터블루(주),207760,16-Dec,34501122,34038837.0,4718409,4487641.0,4001467,3809412.0,,,
1901,1901,미스터블루(주),207760,17-Dec,37985827,36543288.0,3621123,2429654.0,3109281,2263779.0,10.10026572,-23.25542359723373,-22.296472768612112
1902,1902,바디텍메드(주),206640,16-Dec,90791628,83106647.0,12386332,13529218.0,12311023,12136307.0,,,
1903,1903,바디텍메드(주),206640,17-Dec,108166357,102705070.0,2873620,6589066.0,-3138894,-3921073.0,19.13692857,-76.800072854498,-125.49661388822034
1904,1904,바이온(주),32980,16-Dec,45692243,42761616.0,1049248,498383.0,-1995989,-3031661.0,,,
1905,1905,바이온(주),32980,17-Dec,55140410,52735088.0,-2732092,-2229132.0,-6699336,-5526690.0,20.67783584,-360.3857238708103,-235.63992587133495
1906,1906,베뉴지(주),19010,16-Dec,413066036,337702252.0,3714745,4591513.0,12783309,460671.0,,,
1907,1907,베뉴지(주),19010,17-Dec,436514528,344904371.0,1195421,3739360.0,-3796773,-415765.0,5.676693302,-67.81956769576377,-129.7010187268414
1908,1908,보성파워텍(주),6910,16-Dec,128713105,127839773.0,-3789493,-4155640.0,469252,8252.0,,,
1909,1909,보성파워텍(주),6910,17-Dec,123621808,120799905.0,-6380835,-6527048.0,-9405287,-9526234.0,-3.955538948,-68.3822875513954,-2104.314739201964
1910,1910,비디아이(주),148140,16-Dec,73393439,73393439.0,6816880,6816880.0,3952901,3952901.0,,,
1911,1911,비디아이(주),148140,17-Dec,96901241,96808434.0,5623699,5651144.0,3597607,3625048.0,32.02984125,-17.50332996913544,-8.988183615020969
1912,1912,비에이치아이(주),83650,16-Dec,446434441,447351887.0,14941849,13876737.0,10130283,10159069.0,,,
1913,1913,비에이치아이(주),83650,17-Dec,423367351,423418136.0,19136168,19628997.0,8144626,8502800.0,-5.166960226,28.07095025521942,-19.60119969007776
1914,1914,빛샘전자(주),72950,16-Dec,62994436,48901744.0,2805190,1941950.0,2979616,2053408.0,,,
1915,1915,빛샘전자(주),72950,17-Dec,64856522,49777135.0,3986571,1640827.0,3698044,1643910.0,2.955953126,42.11411704733013,24.11142912375286
1916,1916,삼강엠앤티(주),100090,16-Dec,238265129,238265129.0,10483551,10483551.0,3158996,3158996.0,,,
1917,1917,삼강엠앤티(주),100090,17-Dec,530463583,396811974.0,-20971131,-14176195.0,96254151,94354099.0,122.6358449,-300.0384316344719,2946.9855295796515
1918,1918,삼륭물산(주),14970,16-Dec,128020809,83733984.0,13122799,5147343.0,9219435,3327641.0,,,
1919,1919,삼륭물산(주),14970,17-Dec,131289065,87737852.0,6112486,3331722.0,4003544,2787741.0,2.552909973,-53.4208669964388,-56.57495280350694
1920,1920,삼목에스폼(주),18310,16-Dec,349901222,349901222.0,46188432,46188432.0,37818466,37818466.0,,,
1921,1921,삼목에스폼(주),18310,17-Dec,375587972,375587972.0,44254684,44254684.0,35123305,35123305.0,7.341143267,-4.186650025270397,-7.126574092137952
1922,1922,삼보모터스(주),53700,16-Dec,666430722,284010770.0,24333973,15534963.0,21310048,9930294.0,,,
1923,1923,삼보모터스(주),53700,17-Dec,700120674,297482895.0,23619996,9682665.0,6647802,1086554.0,5.05528195,-2.9340749247975246,-68.80437810370019
1924,1924,삼보산업(주),9620,16-Dec,276381764,200877464.0,-1742529,1604544.0,-7312974,-4223538.0,,,
1925,1925,삼보산업(주),9620,17-Dec,281508712,214150531.0,-4328083,-5058883.0,-10518236,-10215658.0,1.855023981,-148.37939569441886,-43.829801664822
1926,1926,삼아제약(주),9300,16-Dec,162273732,162273732.0,9576560,9576560.0,9867237,9867237.0,,,
1927,1927,삼아제약(주),9300,17-Dec,167966454,167966454.0,7610609,7610609.0,5801903,5801903.0,3.508098279,-20.528780689516903,-41.2003279134777
1928,1928,삼영엠텍(주),54540,16-Dec,126660973,114538851.0,3243889,3588499.0,2553933,4665266.0,,,
1929,1929,삼영엠텍(주),54540,17-Dec,115271150,111847015.0,491482,1476085.0,1698101,2110992.0,-8.992369733,-84.84898835934274,-33.51035442198366
1930,1930,삼영이엔씨(주),65570,16-Dec,93099134,93099134.0,7992493,7992493.0,7555744,7555744.0,,,
1931,1931,삼영이엔씨(주),65570,17-Dec,92444458,91811325.0,5210170,5580719.0,3145616,3527022.0,-0.703203104,-34.81170393267783,-58.36788541274029
1932,1932,삼지전자(주),37460,16-Dec,376148519,151600131.0,30336471,2819118.0,38468338,840617.0,,,
1933,1933,삼지전자(주),37460,17-Dec,468085552,174095433.0,52385618,831548.0,43665650,9694312.0,24.44168416,72.68197741260016,13.510622684036935
1934,1934,삼천당제약(주),250,16-Dec,205113463,140462889.0,24358076,13225922.0,15613624,5070174.0,,,
1935,1935,삼천당제약(주),250,17-Dec,235143417,158254156.0,26511831,13666201.0,23028009,10635095.0,14.64065477,8.842057147699187,47.48663731110727
1936,1936,삼천리자전거(주),24950,16-Dec,160770841,141895553.0,5792236,7367305.0,6465357,8431921.0,,,
1937,1937,삼천리자전거(주),24950,17-Dec,167136246,152740165.0,253902,1785059.0,3340529,5414845.0,3.959303167,-95.61651148192166,-48.331870923755645
1938,1938,삼현철강(주),17480,16-Dec,153225747,153225747.0,7838464,7838464.0,9683224,9683224.0,,,
1939,1939,삼현철강(주),17480,17-Dec,156426117,156426117.0,9119835,9119835.0,6280127,6280127.0,2.088663337,16.34722057790914,-35.14425567352361
1940,1940,상신이디피(주),91580,16-Dec,100910337,90796588.0,-395234,1580704.0,-1024356,1499475.0,,,
1941,1941,상신이디피(주),91580,17-Dec,103304460,93199027.0,6130265,4118738.0,2440244,1011336.0,2.372525027,1651.0469747035934,338.222258667885
1942,1942,상신전자(주),263810,16-Dec,40829132,36962460.0,6648366,5851158.0,5211816,5088757.0,,,
1943,1943,상신전자(주),263810,17-Dec,53514556,48869764.0,6121909,5219343.0,4634783,4138191.0,31.06954123,-7.9185923277990415,-11.071630310816806
1944,1944,서암기계공업(주),100660,16-Dec,64161915,64161915.0,38364,38364.0,934051,934051.0,,,
1945,1945,서암기계공업(주),100660,17-Dec,68604285,68604285.0,2315027,2315027.0,2294171,2294171.0,6.923686738,5934.373370868523,145.61517518850684
1946,1946,서울반도체(주),46890,16-Dec,1090582867,928161989.0,57535254,33451127.0,37547269,19831146.0,,,
1947,1947,서울반도체(주),46890,17-Dec,1227343903,1005491999.0,98254142,61680348.0,46379003,16704866.0,12.5401783,70.77206611445567,23.521641480769215
1948,1948,서울전자통신(주),27040,16-Dec,76993447,74091222.0,2723869,2750026.0,8424097,5220034.0,,,
1949,1949,서울전자통신(주),27040,17-Dec,75291620,68500033.0,763813,461635.0,-1583893,-2288146.0,-2.210353045,-71.9585266398641,-118.80193212400094
1950,1950,서호전기(주),65710,16-Dec,78554495,78119320.0,7865944,8098861.0,8757612,8977049.0,,,
1951,1951,서호전기(주),65710,17-Dec,76717340,76113311.0,12988135,12829879.0,6185311,6036110.0,-2.338701305,65.11857953730664,-29.372173601662187
1952,1952,성우전자(주),81580,16-Dec,142154218,87391587.0,8306430,826878.0,12548549,6883354.0,,,
1953,1953,성우전자(주),81580,17-Dec,139837974,86300274.0,8591817,-1316604.0,7292435,1882078.0,-1.629388162,3.435735929876012,-41.886229236543606
1954,1954,성우테크론(주),45300,16-Dec,62342911,58325633.0,2727195,2719839.0,3430933,3454351.0,,,
1955,1955,성우테크론(주),45300,17-Dec,71859798,67660529.0,5370659,4883659.0,5859635,5399701.0,15.26538759,96.92977583194454,70.78838321820916
1956,1956,성호전자(주),43260,16-Dec,96014730,104144557.0,1896322,3125098.0,702621,2443590.0,,,
1957,1957,성호전자(주),43260,17-Dec,91000436,99019042.0,874232,2092268.0,490161,2364692.0,-5.222421601,-53.89854676579189,-30.238208080885716
1958,1958,세명전기공업(주),17510,16-Dec,73132094,73132094.0,3390866,3390866.0,3154900,3154900.0,,,
1959,1959,세명전기공업(주),17510,17-Dec,75482769,75482769.0,3957941,3957941.0,3668871,3668871.0,3.214286466,16.723603940704233,16.29119781926527
1960,1960,세종머티리얼즈(주),135270,16-Dec,0,,0,,0,,,0.0,0.0
1961,1961,세종머티리얼즈(주),135270,17-Dec,0,,0,,0,,,0.0,0.0
1962,1962,세종텔레콤(주),36630,16-Dec,229954809,230357827.0,770392,777326.0,-1772329,-1772329.0,,,
1963,1963,세종텔레콤(주),36630,17-Dec,418189717,418572192.0,2330045,2331862.0,2871851,2871851.0,81.85734789,202.44927257811608,262.03825587687163
1964,1964,소니드(주),60230,16-Dec,54192149,53609088.0,177550,152239.0,-8649549,-8734792.0,,,
1965,1965,소니드(주),60230,17-Dec,62538155,63806190.0,-1940435,-1756889.0,-9347627,-9146575.0,15.40076589,-1192.894959166432,-8.07068669129454
1966,1966,소프트캠프(주),210610,16-Dec,0,,0,,0,,,0.0,0.0
1967,1967,소프트캠프(주),258790,16-Dec,0,,0,,0,,,0.0,0.0
1968,1968,소프트캠프(주),210610,17-Dec,0,,0,,0,,,0.0,0.0
1969,1969,소프트캠프(주),258790,17-Dec,0,,0,,0,,,0.0,0.0
1970,1970,솔브레인홀딩스(주),36830,16-Dec,829391037,694068683.0,105139005,96435159.0,74520295,78667333.0,,,
1971,1971,솔브레인홀딩스(주),36830,17-Dec,895949561,778431194.0,105694335,103320192.0,43086344,52147492.0,8.024987133,0.5281864708535143,-42.18173183560264
1972,1972,스튜디오드래곤(주),253450,16-Dec,242035421,219915182.0,16630645,12843500.0,8142776,7754240.0,,,
1973,1973,스튜디오드래곤(주),253450,17-Dec,459453884,438474369.0,32977619,25717448.0,23846968,18322457.0,89.82919198,98.29428744345154,192.86042008278258
1974,1974,시그네틱스(주),33170,16-Dec,244631977,244534037.0,-5537246,-5593243.0,-5873240,-5945751.0,,,
1975,1975,시그네틱스(주),33170,17-Dec,233526543,233441432.0,2756304,2759756.0,1615860,1614457.0,-4.539649369,300.8938781788946,463.4745584394688
1976,1976,신라섬유(주),1000,16-Dec,32520875,32520875.0,769316,769316.0,255892,255892.0,,,
1977,1977,신라섬유(주),1000,17-Dec,32122070,32122070.0,537530,537530.0,408754,408754.0,-1.226304643,-30.12884172433694,59.73692026323605
1978,1978,신라에스지(주),25870,16-Dec,48813315,46147396.0,1285964,2536044.0,359646,1023908.0,,,
1979,1979,신라에스지(주),25870,17-Dec,50213180,49675575.0,1115330,1546906.0,237422,1002133.0,2.867793347,-13.268956207172208,-33.98452923152211
1980,1980,신라젠(주),215600,16-Dec,284127919,326140471.0,-46824215,-25066632.0,-74037961,-49528297.0,,,
1981,1981,신라젠(주),215600,17-Dec,234954188,299108279.0,-50617833,-28812951.0,-57020832,-33978710.0,-17.30689866,-8.101829363289912,22.984329619774375
1982,1982,신성델타테크(주),65350,16-Dec,338806894,231876981.0,12124976,5871925.0,1001290,1469516.0,,,
1983,1983,신성델타테크(주),65350,17-Dec,334475766,209093101.0,17893869,10958296.0,12380226,2598086.0,-1.278347069,47.578593145256534,1136.427608385183
1984,1984,신신제약(주),2800,16-Dec,68808516,68808516.0,5533390,5533390.0,4441174,4441174.0,,,
1985,1985,신신제약(주),2800,17-Dec,78854699,78886781.0,4511268,4726617.0,3532402,3729126.0,14.60020297,-18.471895167338648,-20.462427277111864
1986,1986,신원종합개발(주),17000,16-Dec,94673438,94673438.0,1566942,1566942.0,2277605,2277605.0,,,
1987,1987,신원종합개발(주),17000,17-Dec,153669522,151539493.0,13158466,13486540.0,13724428,14125012.0,62.31534974,739.7545027193094,502.5815714313939
1988,1988,신일제약(주),12790,16-Dec,98053303,98053303.0,11347874,11347874.0,10038406,10038406.0,,,
1989,1989,신일제약(주),12790,17-Dec,102521018,102521018.0,9238902,9238902.0,8198127,8198127.0,4.556414586,-18.58473225909981,-18.332382651189842
1990,1990,신화인터텍(주),56700,16-Dec,206270307,199590483.0,7149832,5753201.0,3897366,4064319.0,,,
