회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률
(주)영현무역,242850,16-Dec,0,0,,,#DIV/0!
(주)영현무역,242850,17-Dec,0,0,,,#DIV/0!
(주)예림당,36000,16-Dec,452752394,15490866,35696333,7964568,29.22705509
(주)예림당,36000,17-Dec,643302706,19004488,26373896,9272862,33.85004142
(주)예선테크,250930,16-Dec,0,0,,,#DIV/0!
(주)예선테크,250930,17-Dec,0,0,,,#DIV/0!
(주)예스티,122640,16-Dec,52705412,22002229,52705412,22002229,2.395457842
(주)예스티,122640,17-Dec,150431280,27207874,150431280,27207874,5.528961212
(주)오공,45060,16-Dec,143111532,15433520,53268689,5750429,9.272773288
(주)오공,45060,17-Dec,149593867,16424772,56445230,6107626,9.107820005
(주)오디텍,80520,16-Dec,55721751,5815517,52997662,4841182,9.581564459
(주)오디텍,80520,17-Dec,48983308,6259861,44973784,5311901,7.824983334
(주)오르비텍,46120,16-Dec,41747970,5940212,41747970,5940212,7.028026946
(주)오르비텍,46120,17-Dec,47516202,13890857,47332946,13890857,3.42068182
(주)오리엔탈정공,14940,16-Dec,182955369,8641773,82027963,6571931,21.17104546
(주)오리엔탈정공,14940,17-Dec,100983082,4648562,47621915,3742608,21.72350976
(주)오리엔트정공,65500,16-Dec,71001875,17705852,52824038,3089892,4.010079549
(주)오리엔트정공,65500,17-Dec,97067185,18850455,61682435,3530555,5.149328491
(주)오리콤,10470,16-Dec,161929811,0,98148956,0,#DIV/0!
(주)오리콤,10470,17-Dec,167439882,0,100266090,0,#DIV/0!
(주)오스코텍,39200,16-Dec,3553891,827769,4660728,827769,4.293336668
(주)오스코텍,39200,17-Dec,3908491,884638,3700345,884638,4.418181222
(주)오스테오닉,226400,16-Dec,6640435,2737900,6640435,2737900,2.425375288
(주)오스테오닉,226400,17-Dec,8540412,3324270,8540412,3324270,2.569109007
(주)오스템,31510,16-Dec,199278597,10002761,191142538,9114900,19.92235914
(주)오스템,31510,17-Dec,179488801,9953901,168927130,8997649,18.03200584
(주)오이솔루션,138080,16-Dec,79719996,17662361,79590081,17662361,4.513552633
(주)오이솔루션,138080,17-Dec,76593767,18839901,76535200,18839901,4.065507934
(주)오킨스전자,80580,16-Dec,25087832,6172395,23335685,6172395,4.06452147
(주)오킨스전자,80580,17-Dec,39319105,6960374,37111838,6960374,5.648993143
(주)오텍,67170,16-Dec,709690713,68652220,121690058,6673857,10.33747653
(주)오텍,67170,17-Dec,824117388,116194364,120168133,6255443,7.092576263
(주)오픈베이스,49480,16-Dec,156599517,9885850,47632719,3590056,15.84077414
(주)오픈베이스,49480,17-Dec,136597377,13224087,43174318,1815558,10.32943726
(주)옵투스제약,131030,16-Dec,44719857,4062675,44719857,4062675,11.00749063
(주)옵투스제약,131030,17-Dec,49808082,4640309,49808082,4640309,10.73378562
(주)옵트론텍,82210,16-Dec,138077754,34986055,121716274,12619702,3.946651144
(주)옵트론텍,82210,17-Dec,154613398,30346438,149943083,9826801,5.094943861
(주)와이비엠넷,57030,16-Dec,68386271,9266836,66293209,8944352,7.379678566
(주)와이비엠넷,57030,17-Dec,60928090,7088237,60986567,7088237,8.595662081
(주)와이솔,122990,16-Dec,435680523,31782533,288733460,16594001,13.70817496
(주)와이솔,122990,17-Dec,446122563,29309427,303437262,11342762,15.22112879
(주)와이어블,65530,16-Dec,93855995,0,93855995,0,#DIV/0!
(주)와이어블,65530,17-Dec,83104150,0,83104150,0,#DIV/0!
(주)와이엔텍,67900,16-Dec,58062572,113340,50296582,113340,512.2866773
(주)와이엔텍,67900,17-Dec,75231069,81154,60524267,81154,927.0161545
(주)와이오엠,66430,16-Dec,14579406,513813,6757985,513813,28.37492629
(주)와이오엠,66430,17-Dec,30183891,1185720,30183891,1185720,25.45617093
(주)와이제이엠게임즈,193250,16-Dec,44038858,5022027,10973059,1202,8.769140031
(주)와이제이엠게임즈,193250,17-Dec,35070797,5269062,7368629,35946,6.655984879
(주)와이즈버즈,273060,17-Dec,0,0,,,#DIV/0!
(주)와이지-원,19210,16-Dec,334715216,162426101,286412231,104133415,2.060723085
(주)와이지-원,19210,17-Dec,386598781,189901458,321777001,119764911,2.035786271
(주)와이지엔터테인먼트,122870,16-Dec,321839059,16384021,232498507,9289245,19.64347208
(주)와이지엔터테인먼트,122870,17-Dec,349860731,18492055,264116784,10554756,18.91951603
(주)와이티엔,40300,16-Dec,130755834,457730,130687699,457730,285.6614904
(주)와이티엔,40300,17-Dec,131050999,438399,131050999,438399,298.9308803
(주)우리기술,32820,16-Dec,31453885,1053782,31453885,1053782,29.84856925
(주)우리기술,32820,17-Dec,30179282,4015872,30179282,3902083,7.515000976
(주)우리넷,115440,16-Dec,43401496,9838914,43401496,9838914,4.411207985
(주)우리넷,115440,17-Dec,51667560,11340365,51667560,11340365,4.556075576
(주)우리로,46970,16-Dec,42224403,7456927,17534142,4759932,5.662440171
(주)우리로,46970,17-Dec,41059215,9396921,16614481,3699097,4.369432817
(주)우정바이오,215380,16-Dec,0,0,,,#DIV/0!
(주)우정바이오,215380,17-Dec,28932073,3444082,28932073,3444082,8.400518048
(주)우주일렉트로닉스,65680,16-Dec,218020720,19402474,215474715,17071185,11.23674847
(주)우주일렉트로닉스,65680,17-Dec,207604485,21948746,203962020,20703046,9.458603466
(주)원익,32940,16-Dec,64804004,9713986,34470892,6483449,6.671206238
(주)원익,32940,17-Dec,67244202,9042405,21897944,6071828,7.436539505
(주)원익머트리얼즈,104830,16-Dec,175041473,25733644,162648821,21490049,6.802047662
(주)원익머트리얼즈,104830,17-Dec,203032359,24989694,193215683,20454846,8.124643663
(주)원익아이피에스,240810,16-Dec,244089918,80483882,244089918,80483882,3.032780129
(주)원익아이피에스,240810,17-Dec,630860973,109839755,630801620,109839755,5.74346668
(주)원익큐브,14190,16-Dec,207706652,18274565,205995823,18176288,11.36588761
(주)원익큐브,14190,17-Dec,240166460,24114687,237077272,24040985,9.959343864
(주)원익큐엔씨,74600,16-Dec,138956393,33194643,105724111,17778335,4.186108975
(주)원익큐엔씨,74600,17-Dec,197261196,40816427,155263105,24067620,4.832887406
(주)원익테라세미콘,123100,16-Dec,172388603,5711651,172388603,5711651,30.18192165
(주)원익테라세미콘,123100,17-Dec,361142430,13088645,361142430,13088645,27.59204104
(주)원익피앤이,131390,16-Dec,46821029,25068810,45685071,24101825,1.867700501
(주)원익피앤이,131390,17-Dec,73627902,30891846,69782248,29965525,2.383408942
(주)원익홀딩스,30530,16-Dec,294905605,64438608,114005356,21178278,4.576535933
(주)원익홀딩스,30530,17-Dec,481986655,81331149,272596927,56309432,5.926224588
(주)원일특강,12620,16-Dec,206402010,32803774,203622625,32803774,6.292020241
(주)원일특강,12620,17-Dec,233964615,43402943,226994398,42422355,5.390524209
(주)원풍,8370,16-Dec,75029146,7385483,73721755,6632359,10.15900328
(주)원풍,8370,17-Dec,71268328,7561760,70377195,6886507,9.424833372
(주)월덱스,101160,16-Dec,69470429,24747963,45787106,10762689,2.807117054
(주)월덱스,101160,17-Dec,88763719,24291695,65128388,12531161,3.654076795
(주)웨이브일렉트로닉스,95270,16-Dec,44710151,5150449,29470209,4559395,8.680825885
(주)웨이브일렉트로닉스,95270,17-Dec,55318246,7401062,32681562,5813636,7.474365976
(주)웰크론,65950,16-Dec,251495030,29073392,92544785,21605918,8.650350465
(주)웰크론,65950,17-Dec,378624679,25667720,99646929,20109553,14.7510055
(주)웰크론한텍,76080,16-Dec,132335965,550465,89079657,215245,240.4075918
(주)웰크론한텍,76080,17-Dec,251911709,361382,171346300,0,697.0787394
(주)웹스,196700,16-Dec,27252214,6193618,26604035,5891050,4.400047597
(주)웹스,196700,17-Dec,30683429,6809092,29486071,5312529,4.506243857
(주)웹젠,69080,16-Dec,219993269,65640,211393922,33219,3351.512325
(주)웹젠,69080,17-Dec,166267380,159199,159153331,130149,1044.399651
(주)위니아,71460,16-Dec,445386596,85388219,443897186,72084445,5.216019273
(주)위니아,71460,17-Dec,494925888,99125286,483456520,85170465,4.992932762
(주)위닉스,44340,16-Dec,213152600,57336302,165009066,43064250,3.717585414
(주)위닉스,44340,17-Dec,260728203,46117573,208197354,34852701,5.653554297
(주)위메이드,112040,16-Dec,107978511,0,55618719,0,#DIV/0!
(주)위메이드,112040,17-Dec,109568499,0,43973609,0,#DIV/0!
(주)위메이드맥스,101730,16-Dec,31507434,0,9009405,0,#DIV/0!
(주)위메이드맥스,101730,17-Dec,32167674,0,11750904,0,#DIV/0!
(주)위메이드플레이,123420,16-Dec,77291998,0,77299922,0,#DIV/0!
(주)위메이드플레이,123420,17-Dec,72654464,0,65095069,0,#DIV/0!
(주)위지트,36090,16-Dec,32216112,4100370,32216112,4100370,7.856879257
(주)위지트,36090,17-Dec,39171022,7366759,39171022,7366759,5.317266657
(주)윈스,136540,16-Dec,73562031,9329045,73562031,9329045,7.885269178
(주)윈스,136540,17-Dec,71987776,7952719,67235063,6941792,9.051970276
(주)윈팩,97800,16-Dec,34738711,3494921,34738711,3494921,9.939770026
(주)윈팩,97800,17-Dec,47151571,4321071,47151571,4321071,10.91201024
(주)윈하이텍,192390,16-Dec,64581333,5709932,64581333,5709932,11.31035063
(주)윈하이텍,192390,17-Dec,68571220,7759026,68571220,7759026,8.837606679
(주)유니온커뮤니티,203450,16-Dec,40564137,6877242,39966078,6877242,5.898314615
(주)유니온커뮤니티,203450,17-Dec,37341656,8982449,37074380,8982449,4.157179852
(주)유니크,11320,16-Dec,254677538,12035056,238566877,9171360,21.16130893
(주)유니크,11320,17-Dec,235151805,14773246,223767756,12050481,15.91740942
(주)유니테스트,86390,16-Dec,116771769,20511197,112442901,19784178,5.693074324
(주)유니테스트,86390,17-Dec,168553717,34256658,163843820,27786301,4.920319927
(주)유니테크노,241690,16-Dec,68308924,6013677,63622897,4099246,11.35892799
(주)유니테크노,241690,17-Dec,66136338,7003883,62882858,4961856,9.442810224
(주)유니트론텍,142210,16-Dec,148416765,19453055,148319833,19428565,7.629483647
(주)유니트론텍,142210,17-Dec,177323688,24282238,177054402,24221434,7.302608928
(주)유라테크,48430,16-Dec,211190391,19680215,201703205,18049037,10.73110182
(주)유라테크,48430,17-Dec,193904099,21637917,188994175,19149584,8.961310786
(주)유바이오로직스,206650,16-Dec,4844900,4784753,4844900,4784753,1.012570555
(주)유바이오로직스,206650,17-Dec,11567747,4554476,11567747,4554476,2.539863422
(주)유비케어,32620,16-Dec,68244069,2622090,68244069,2622090,26.02659291
(주)유비케어,32620,17-Dec,82091101,2707446,81883110,2707446,30.3204943
(주)유비쿼스,264450,17-Dec,76227795,9942498,76227795,9942498,7.66686551
(주)유비쿼스홀딩스,78070,16-Dec,120672461,10586916,113012531,10586916,11.39826376
(주)유비쿼스홀딩스,78070,17-Dec,7773042,0,5651555,0,#DIV/0!
(주)유성티엔에스,24800,16-Dec,440738344,8450597,418655040,5912732,52.15469913
(주)유성티엔에스,24800,17-Dec,433582956,4494561,372406090,4269478,96.4683661
(주)유신,54930,16-Dec,151636158,0,151636158,0,#DIV/0!
(주)유신,54930,17-Dec,148484811,0,148484811,0,#DIV/0!
(주)유쎌,252370,16-Dec,0,0,,,#DIV/0!
(주)유쎌,252370,17-Dec,0,0,,,#DIV/0!
(주)유씨아이,38340,16-Dec,23179702,832285,16668766,832285,27.85067855
(주)유씨아이,38340,17-Dec,19382735,757516,15909320,757516,25.58722852
(주)유아이디,69330,16-Dec,19242854,204726,19242854,204726,93.99321044
(주)유아이디,69330,17-Dec,8921891,196848,8921891,196848,45.32375742
(주)유에스티,263770,17-Dec,0,0,,,#DIV/0!
(주)유진로봇,56080,16-Dec,60281451,14582174,36890187,5951959,4.133913846
(주)유진로봇,56080,17-Dec,64954553,21888437,36195748,10744272,2.967528152
(주)유진테크,84370,16-Dec,141054669,6038430,141008292,6038430,23.35949394
(주)유진테크,84370,17-Dec,130154065,19507593,118792863,8544631,6.671969474
(주)유테크,178780,16-Dec,28350453,2286889,25956898,1381204,12.39695193
(주)유테크,178780,17-Dec,31989693,3819019,20919273,290035,8.3764163
(주)유티아이,179900,16-Dec,38881709,3521409,38851684,3355640,11.04152031
(주)유티아이,179900,17-Dec,50909072,6864734,50394551,6764650,7.416029813
(주)육일씨엔에쓰,191410,16-Dec,43222815,17045480,43590064,11775426,2.535734693
(주)육일씨엔에쓰,191410,17-Dec,148342591,25743129,118733181,22819333,5.762414934
(주)율호,72770,16-Dec,60803796,12209153,60803796,12209153,4.980181344
(주)율호,72770,17-Dec,56398147,8788383,56398147,8788383,6.417351975
(주)이건홀딩스,39020,16-Dec,162587990,14063392,132303534,10978431,11.56107929
(주)이건홀딩스,39020,17-Dec,206987239,16740229,38292389,0,12.36465995
(주)이글루코퍼레이션,67920,16-Dec,58104577,8400,58056147,8400,6917.211548
(주)이글루코퍼레이션,67920,17-Dec,60091644,191481,60033154,191481,313.8256224
(주)이글벳,44960,16-Dec,28845694,8484163,28845694,8484163,3.399945758
(주)이글벳,44960,17-Dec,34156184,11498396,34156184,11498396,2.970517279
(주)이노와이어리스,73490,16-Dec,52708496,5664176,38664485,3173271,9.305589374
(주)이노와이어리스,73490,17-Dec,60670951,5435918,42569418,2866685,11.16112329
(주)이노인스트루먼트,215790,16-Dec,0,0,,,#DIV/0!
(주)이노인스트루먼트,215790,17-Dec,68524872,17266163,25296400,3670156,3.968737698
(주)이녹스,88390,16-Dec,232537090,46521276,179245818,19086821,4.998510574
(주)이녹스,88390,17-Dec,46130094,18107109,2739562,0,2.547623367
(주)이녹스첨단소재,272290,17-Dec,193104083,28040383,192346321,27676655,6.886642133
(주)이라이콤,41520,16-Dec,306022430,26414098,273537246,10091283,11.58557184
(주)이라이콤,41520,17-Dec,344006411,21989122,272139135,5796494,15.64439049
(주)이랜시스,264850,17-Dec,0,0,,,#DIV/0!
(주)이랜텍,54210,16-Dec,602202164,70403981,201876266,5539373,8.553524324
(주)이랜텍,54210,17-Dec,589202026,69515800,150807798,9690285,8.47580012
(주)이루온,65440,16-Dec,52553155,967517,20412457,0,54.31755204
(주)이루온,65440,17-Dec,34944446,1642347,11283713,0,21.27713936
(주)이매진아시아,36260,16-Dec,32103084,0,21369545,0,#DIV/0!
(주)이매진아시아,36260,17-Dec,30211238,2081462,8727402,0,14.51443168
(주)이미지스테크놀로지,115610,16-Dec,45034794,7742823,42757399,6440979,5.816327456
(주)이미지스테크놀로지,115610,17-Dec,27618911,5683950,24699565,5333321,4.8591052
(주)이브이수성,84180,16-Dec,28127090,4107815,28127090,4107815,6.847214395
(주)이브이수성,84180,17-Dec,26355801,3562335,26346801,3562335,7.398462245
(주)이브이첨단소재,131400,16-Dec,60852375,4786268,58584984,3242951,12.71395062
(주)이브이첨단소재,131400,17-Dec,87080093,6569146,81911819,5897038,13.25592292
(주)이상네트웍스,80010,16-Dec,38756402,5635358,32617067,5537864,6.877362893
(주)이상네트웍스,80010,17-Dec,51095595,6918625,39909808,6007244,7.385223943
(주)이수앱지스,86890,16-Dec,19054717,13835376,19054717,13835376,1.377246054
(주)이수앱지스,86890,17-Dec,19458890,16468385,19458890,16468385,1.181590666
(주)이스트소프트,47560,16-Dec,50497446,243075,20524871,0,207.7443011
(주)이스트소프트,47560,17-Dec,58522219,668662,20921093,0,87.52137702
(주)이십일스토어,270020,16-Dec,0,0,,,#DIV/0!
(주)이십일스토어,270020,17-Dec,0,0,,,#DIV/0!
(주)이엔에프테크놀로지,102710,16-Dec,334284650,26674168,289235634,21149015,12.53214908
(주)이엔에프테크놀로지,102710,17-Dec,387027301,26165182,331762967,23233294,14.79169153
(주)이엔코퍼레이션,66980,16-Dec,23477074,131570,20322229,0,178.4378962
(주)이엔코퍼레이션,66980,17-Dec,76200362,149052,23868361,0,511.2334085
(주)이엘피,63760,16-Dec,30914030,3643421,30914030,3643421,8.484890986
(주)이엘피,63760,17-Dec,45634187,4216819,45548002,4212211,10.82194588
(주)이엠네트웍스,87730,16-Dec,18302905,1869401,18302905,1869401,9.790785926
(주)이엠네트웍스,87730,17-Dec,16336622,1623738,16336622,1623738,10.06111947
(주)이엠넷,123570,16-Dec,27313009,0,18713678,0,#DIV/0!
(주)이엠넷,123570,17-Dec,28809795,0,19368550,0,#DIV/0!
(주)이엠앤아이,83470,16-Dec,124449341,8224551,79807063,952115,15.13144499
(주)이엠앤아이,83470,17-Dec,96801649,5921075,69659103,1647790,16.34866118
(주)이엠텍,91120,16-Dec,228351899,22358018,148814805,6335010,10.21342317
(주)이엠텍,91120,17-Dec,194381344,27092688,145195909,6851973,7.174679161
(주)이오테크닉스,39030,16-Dec,307727032,92955894,285077306,75703821,3.310462831
(주)이오테크닉스,39030,17-Dec,404151529,89261790,376174750,72451670,4.527710334
(주)이즈미디어,181340,16-Dec,43104877,8871455,39808439,4957239,4.858828343
(주)이즈미디어,181340,17-Dec,53228212,11883098,43286328,11664827,4.479321133
(주)이지,37370,16-Dec,146782154,19266992,93924930,11702225,7.618322258
(주)이지,37370,17-Dec,163964597,12091524,100984173,4296349,13.56029207
(주)이지홀딩스,35810,16-Dec,1401434755,170356566,132177616,14746752,8.226479248
(주)이지홀딩스,35810,17-Dec,1398088836,155835469,141321839,14678739,8.971570112
(주)이큐셀,160600,16-Dec,66718817,2522243,66644575,2522243,26.4521765
(주)이큐셀,160600,17-Dec,60619125,1303493,60418824,1303493,46.50514042
(주)이크레더블,92130,16-Dec,31498657,0,29180174,0,#DIV/0!
(주)이크레더블,92130,17-Dec,34056744,0,31955073,0,#DIV/0!
(주)이퓨쳐,134060,16-Dec,8525055,2753543,8525055,2753543,3.096031186
(주)이퓨쳐,134060,17-Dec,8584772,2135369,8584772,2135369,4.020275653
(주)인바디,41830,16-Dec,79848382,9258206,58870403,6540931,8.624606322
(주)인바디,41830,17-Dec,93253713,10605204,67439604,6808373,8.793203129
(주)인산가,277410,17-Dec,0,0,,,#DIV/0!
(주)인성정보,33230,16-Dec,252677492,27419715,98761472,7097457,9.215175723
(주)인성정보,33230,17-Dec,255835608,26294138,87883047,5375694,9.729758321
(주)인지디스플레이,37330,16-Dec,389840573,15390431,75681353,1076819,25.3300621
(주)인지디스플레이,37330,17-Dec,478778394,20821748,87446238,2079501,22.99414987
(주)인콘,83640,16-Dec,36120175,2982705,36120175,2982705,12.10987174
(주)인콘,83640,17-Dec,44012144,2224166,44012144,2224166,19.7881561
(주)인터로조,119610,16-Dec,73713983,13609200,74175361,13149281,5.416481718
(주)인터로조,119610,17-Dec,80618215,16591486,80252135,15910331,4.859011122
(주)인터코스,240340,16-Dec,0,0,,,#DIV/0!
(주)인터코스,240340,17-Dec,0,0,,,#DIV/0!
(주)인터파크,108790,16-Dec,466490325,39590183,424160523,31469444,11.78297976
