회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액2019
(주)퓨쳐켐,220100,18-Dec,3349344,2697268,7148929,5635487,126.8555672
(주)퓨쳐켐,220100,19-Dec,3738424,4025364,7654080,8166655,93.72356246
(주)프럼파스트,35200,18-Dec,23345352,29757853,26076977,32686309,79.77950952
(주)프럼파스트,35200,19-Dec,22119560,28298862,23479881,29378879,79.92095614
(주)프로스테믹스,203690,18-Dec,3111298,4638071,3167982,4719948,67.11900216
(주)프로스테믹스,203690,19-Dec,2464840,6827727,2548251,7127477,35.75249699
(주)프로이천,321260,19-Dec,,,0,0,#DIV/0!
(주)프로텍,53610,18-Dec,98403875,150087378,104365309,153993870,67.77237886
(주)프로텍,53610,19-Dec,112643721,175007967,114012821,179775053,63.41971208
(주)프리엠스,53160,18-Dec,22166983,26980243,21831484,27277496,80.03478032
(주)프리엠스,53160,19-Dec,15269171,18306019,15117800,18444454,81.96393344
(주)플래스크,41590,18-Dec,20057267,20512351,31510685,34081695,92.45633176
(주)플래스크,41590,19-Dec,10872780,11993635,16969515,18906182,89.75643522
(주)플랜티넷,75130,18-Dec,0,16134614,0,23236497,0
(주)플랜티넷,75130,19-Dec,0,9784073,0,23557318,0
(주)플레이디,237820,18-Dec,0,34711375,0,34711375,0
(주)플레이디,237820,19-Dec,0,38572320,0,38572320,0
(주)플레이위드,23770,18-Dec,5444273,11815231,5444273,11815231,46.07843046
(주)플레이위드,23770,19-Dec,18801891,56031811,18801891,56031811,33.5557439
(주)플리토,300080,18-Dec,0,3266578,0,3505445,0
(주)플리토,300080,19-Dec,0,1861889,0,1985147,0
(주)피델릭스,32580,18-Dec,62569264,75433665,62569264,75433665,82.94607454
(주)피델릭스,32580,19-Dec,47369992,56029896,47369992,56029896,84.54413694
(주)피씨디렉트,51380,18-Dec,225573782,240055038,225573782,240055038,93.96752673
(주)피씨디렉트,51380,19-Dec,261977422,278615750,261977422,278615750,94.028217
(주)피에이치씨,57880,18-Dec,4973382,6461844,5518131,6918570,79.75825929
(주)피에이치씨,57880,19-Dec,7018179,8178285,8020727,9387758,85.43815254
(주)피엔티,137400,18-Dec,230618301,250564727,237647530,256693205,92.5803743
(주)피엔티,137400,19-Dec,282308216,312614535,290590097,321405860,90.41219628
(주)피엔풍년,24940,18-Dec,45225821,61842455,45225821,61842455,73.13070123
(주)피엔풍년,24940,19-Dec,40337281,54592806,40337281,54592806,73.88753932
(주)피제이메탈,128660,18-Dec,141975464,150060076,141975464,150060076,94.61241643
(주)피제이메탈,128660,19-Dec,135506302,142138702,135506302,142138702,95.33385355
(주)피제이전자,6140,18-Dec,93567984,101168945,93567984,101168945,92.48686343
(주)피제이전자,6140,19-Dec,91552248,99328332,91552248,99328332,92.17133335
(주)피피아이,62970,18-Dec,32092602,38119644,32092602,38119644,84.18914405
(주)피피아이,62970,19-Dec,42837173,48631596,42837173,48631596,88.08506511
(주)픽셀플러스,87600,18-Dec,28314573,37849986,28314573,37849986,74.80735396
(주)픽셀플러스,87600,19-Dec,25917875,35347030,25917875,35347030,73.32405297
(주)필옵틱스,161580,18-Dec,59094274,55515163,59252221,55515163,106.7315987
(주)필옵틱스,161580,19-Dec,126136080,140377162,126280288,140395327,89.94621879
(주)하림,136480,18-Dec,699204799,828006891,695968795,828599248,83.99341379
(주)하림,136480,19-Dec,715645207,804827515,714170717,805855041,88.6227275
(주)하림지주,3380,18-Dec,309000,12377914,6050547971,7357069318,82.24127991
(주)하림지주,3380,19-Dec,629000,13142700,6013539116,7350259327,81.81397211
(주)하이로닉,149980,18-Dec,6124933,14240321,8403755,20327716,41.34136368
(주)하이로닉,149980,19-Dec,5515574,13414980,8128616,20128483,40.38364938
(주)하이비젼시스템,126700,18-Dec,128306691,175468957,131486557,183093114,71.8140372
(주)하이비젼시스템,126700,19-Dec,87978434,121976644,95519968,134228522,71.16219904
(주)하이소닉,106080,18-Dec,19994222,20064958,21476718,20064958,107.0359479
(주)하이소닉,106080,19-Dec,15337009,13164584,15906834,13164584,120.8305101
(주)하이텍팜,106190,18-Dec,61676583,66388327,61676583,66388327,92.90275232
(주)하이텍팜,106190,19-Dec,65184125,63067728,65184125,63067728,103.3557527
(주)하츠,66130,18-Dec,82216907,103531379,82216907,103531379,79.41254892
(주)하츠,66130,19-Dec,87655576,112304948,87655576,112304948,78.05139271
(주)한국가구,4590,18-Dec,5634727,11772088,39332070,60244251,65.28767367
(주)한국가구,4590,19-Dec,5550466,10924737,43529545,65652789,66.30265928
(주)한국경제티브이,39340,18-Dec,0,80724320,0,84503886,0
(주)한국경제티브이,39340,19-Dec,0,76224204,0,77771130,0
(주)한국비엔씨,256840,18-Dec,,,0,0,#DIV/0!
(주)한국비엔씨,256840,19-Dec,7184082,17668446,7184082,17668446,40.66051989
(주)한국아트라스비엑스,23890,18-Dec,553146680,657402850,546700735,652359917,83.80354475
(주)한국아트라스비엑스,23890,19-Dec,532713077,640849538,535530898,648039575,82.63861015
(주)한국코퍼레이션,50540,18-Dec,119156417,127369660,120578558,128411737,93.89995091
(주)한국코퍼레이션,50540,19-Dec,109852062,115984156,114477561,121548545,94.18258442
(주)한국큐빅,21650,18-Dec,22006560,25879759,149497430,164332875,90.97232066
(주)한국큐빅,21650,19-Dec,24816240,30164022,139655715,156801233,89.0654444
(주)한국테크놀로지,53590,18-Dec,9216849,11557270,9216849,11557270,79.74936122
(주)한국테크놀로지,53590,19-Dec,4812960,4631738,199001820,216247925,92.02484602
(주)한국팩키지,37230,18-Dec,48595962,56852305,48595962,56852305,85.47755803
(주)한국팩키지,37230,19-Dec,49950111,58376992,49950111,58376992,85.56472214
(주)한글과컴퓨터,30520,18-Dec,9633213,96670831,81214517,215760750,37.64100607
(주)한글과컴퓨터,30520,19-Dec,9042915,100395826,154287338,319255505,48.32722869
(주)한네트,52600,18-Dec,23168349,27170017,23168349,27170017,85.27175011
(주)한네트,52600,19-Dec,21875811,25948122,21875811,25948122,84.30595093
(주)한독크린텍,256150,18-Dec,31437064,39627168,31437064,39627168,79.33209862
(주)한독크린텍,256150,19-Dec,38429779,48359058,38429779,48359058,79.46759219
(주)한빛소프트,47080,18-Dec,22530783,30659088,27167665,39835691,68.1993065
(주)한빛소프트,47080,19-Dec,23441781,32988265,31815850,43542409,73.068649
(주)한송네오텍,226440,18-Dec,31005257,38337462,31005257,38337462,80.87456859
(주)한송네오텍,226440,19-Dec,16807575,21519923,16807575,21519923,78.10239377
(주)한일진공,123840,18-Dec,34104831,47511529,39108586,51064090,76.58725731
(주)한일진공,123840,19-Dec,17507013,20434927,22998919,26220461,87.71363326
(주)한창바이오텍,43090,18-Dec,9983197,11244635,9983197,11244635,88.78186798
(주)한창바이오텍,43090,19-Dec,6285351,7378379,6285351,7378379,85.18606865
(주)한컴위드,54920,18-Dec,7363315,15703527,7363315,15712618,46.86243247
(주)한컴위드,54920,19-Dec,7867647,15493868,7459233,15828868,47.12423529
(주)한탑,2680,18-Dec,63961408,74388800,93029595,109877404,84.66672092
(주)한탑,2680,19-Dec,60212953,64344067,81986754,92248979,88.87551373
(주)한프,66110,18-Dec,9844106,7911927,11912275,9816956,121.3438769
(주)한프,66110,19-Dec,3735113,5344660,3997370,4503606,88.75931864
(주)핸디소프트,220180,18-Dec,33138315,41549624,33460530,42044475,79.58365517
(주)핸디소프트,220180,19-Dec,26698498,34655270,25801443,34759649,74.22814597
(주)행남사,8800,18-Dec,16982024,8673759,16982024,8673759,195.7862099
(주)행남사,8800,19-Dec,6368390,6667941,6925904,7686833,90.1008777
(주)헥토이노베이션,214180,18-Dec,0,49486600,0,107326162,0
(주)헥토이노베이션,214180,19-Dec,0,57206898,0,123737897,0
(주)헥토파이낸셜,234340,18-Dec,0,57164228,0,57164228,0
(주)헥토파이낸셜,234340,19-Dec,0,65559474,0,65559474,0
(주)헬릭스미스,84990,18-Dec,611520,3187119,2054040,5280860,38.8959374
(주)헬릭스미스,84990,19-Dec,1573454,4454516,4430571,4454516,99.46245563
(주)현대공업,170030,18-Dec,123425597,129000735,149975301,158585743,94.57048166
(주)현대공업,170030,19-Dec,137607014,147107628,153963121,166710367,92.35365729
(주)현대바이오랜드,52260,18-Dec,58545440,94215056,59997567,100589346,59.64604542
(주)현대바이오랜드,52260,19-Dec,65417883,100673588,67032809,106310862,63.05358431
(주)현대에버다임,41440,18-Dec,243925199,287298836,259300226,311160553,83.33325786
(주)현대에버다임,41440,19-Dec,197174234,225779535,213362625,248611599,85.82166957
(주)현대이지웰,90850,18-Dec,34353428,67875815,37565080,73064827,51.41335653
(주)현대이지웰,90850,19-Dec,38384152,76432271,41680694,82316730,50.63453565
(주)협진,138360,18-Dec,19507201,19254450,19541576,19297586,101.264355
(주)협진,138360,19-Dec,14509473,18776214,14509473,18776214,77.27581822
(주)형지아이앤씨,11080,18-Dec,42814054,108756500,42814054,108756500,39.36689209
(주)형지아이앤씨,11080,19-Dec,41369280,102100436,41369280,102100436,40.51822071
(주)홈센타홀딩스,60560,18-Dec,17850617,26210719,221850182,239013119,92.81924897
(주)홈센타홀딩스,60560,19-Dec,17716213,22649988,239805959,265646362,90.27263057
(주)홈캐스트,64240,18-Dec,22844140,27258830,28546346,34279159,83.27609788
(주)홈캐스트,64240,19-Dec,15120551,20459480,41164550,52827379,77.92275668
(주)화신정공,126640,18-Dec,205487752,211893659,205487752,211893659,96.97682931
(주)화신정공,126640,19-Dec,222094572,231063091,222094572,231063091,96.11858434
(주)화신테크,86250,18-Dec,26295063,25882528,26295063,25882528,101.5938744
(주)휴네시온,290270,18-Dec,6797681,11807620,10479974,16050841,65.29236692
(주)휴네시온,290270,19-Dec,7926238,14962063,10849168,18826121,57.62827085
(주)휴럼,284420,18-Dec,,,0,0,#DIV/0!
(주)휴럼,284420,19-Dec,27835327,65903930,27970933,66709700,41.92933411
(주)휴맥스,115160,18-Dec,901722232,1001970954,1256714023,1474831843,85.21066513
(주)휴맥스,115160,19-Dec,660122722,770367240,963264777,1173887021,82.05770741
(주)휴맥스홀딩스,28080,18-Dec,0,3143604,0,3143604,0
(주)휴맥스홀딩스,28080,19-Dec,0,2569162,0,9253559,0
(주)휴먼엔,32860,18-Dec,38949966,40199537,110592453,112703168,98.12719107
(주)휴먼엔,32860,19-Dec,35952950,38462193,69169532,70658724,97.89241595
(주)휴메딕스,200670,18-Dec,35904919,57579199,39128662,64831669,60.35424138
(주)휴메딕스,200670,19-Dec,42069198,69035168,45781267,78618779,58.23197407
(주)휴비츠,65510,18-Dec,43149286,68050523,48311426,78861275,61.26127938
(주)휴비츠,65510,19-Dec,46397690,76166691,51650823,87987307,58.70258423
(주)휴센텍,215090,18-Dec,16865765,20783644,16865765,20783644,81.14922003
(주)휴센텍,215090,19-Dec,16742586,17795672,16742586,17795672,94.08234766
(주)휴엠앤씨,263920,18-Dec,18730266,23388721,18730266,23388721,80.08247223
(주)휴엠앤씨,263920,19-Dec,16240395,21273458,18409791,24964389,73.7442082
(주)휴온스,243070,18-Dec,134864695,313390424,147040402,328595382,44.74816448
(주)휴온스,243070,19-Dec,139904716,333128087,165024437,365018985,45.20982299
(주)휴온스글로벌,84110,18-Dec,0,27891898,0,378687482,0
(주)휴온스글로벌,84110,19-Dec,0,29635944,0,449422998,0
(주)흥국,10240,18-Dec,78217248,90238921,100083261,118012454,84.80737211
(주)흥국,10240,19-Dec,60137066,72258060,86460979,104480160,82.75349023
(주)흥국에프엔비,189980,18-Dec,29381473,44126103,31086898,47651005,65.23870378
(주)흥국에프엔비,189980,19-Dec,35416219,51915567,35469268,53767239,65.96817813
(주)희림종합건축사사무소,37440,18-Dec,142092088,169183168,142106374,169470443,83.85319085
(주)희림종합건축사사무소,37440,19-Dec,153749923,178158267,153776066,178561343,86.11946092
(주)힘스,238490,18-Dec,25311483,35455311,25311483,35455311,71.38982084
(주)힘스,238490,19-Dec,56699257,85064902,56699257,85064902,66.65411429
KB오토시스(주),24120,18-Dec,123418859,142360043,130353033,151863763,85.83550837
KB오토시스(주),24120,19-Dec,119729857,135937825,127177934,147791589,86.0522137
KD(주),44180,18-Dec,14920358,18557509,34251572,41425211,82.682915
KD(주),44180,19-Dec,57984821,74209511,68797105,84340034,81.57111367
가온미디어(주),78890,18-Dec,525010503,589729513,539530125,609809065,88.47525496
가온미디어(주),78890,19-Dec,497891289,591488593,504450939,601042248,83.92936448
감성코퍼레이션(주),36620,18-Dec,8066937,9122696,8091389,8920928,90.70120283
감성코퍼레이션(주),36620,19-Dec,6003102,7479508,6079353,7392646,82.23514287
갤럭시아머니트리(주),94480,18-Dec,49947224,81383391,49947224,81383391,61.37274865
갤럭시아머니트리(주),94480,19-Dec,52087968,85556494,52087968,85556494,60.88137272
경남스틸(주),39240,18-Dec,259617809,274946877,259617809,274946877,94.42471645
경남스틸(주),39240,19-Dec,302698236,318211303,302698236,318211303,95.12491641
경남제약(주),53950,18-Dec,24803043,41467662,24757612,41432746,59.75373199
경남제약(주),53950,19-Dec,28111576,44954173,27964622,44806055,62.4125958
경동제약(주),11040,18-Dec,70834620,175237279,74103039,179316262,41.32533111
경동제약(주),11040,19-Dec,71694424,175990627,72190093,176500195,40.90085736
경창산업(주),24910,18-Dec,439954415,500886487,523983986,596493776,87.8439989
경창산업(주),24910,19-Dec,422124130,450785699,494324439,531349032,93.03196378
고려신용정보(주),49720,18-Dec,0,103511313,0,103511313,0
고려신용정보(주),49720,19-Dec,0,116259222,0,116456558,0
고려제약(주),14570,18-Dec,31649438,52027667,31649438,52027667,60.83193775
고려제약(주),14570,19-Dec,34221226,55529402,34221226,55529402,61.62721868
광진실업(주),26910,18-Dec,39496705,43646396,39496705,43646396,90.49247732
광진실업(주),26910,19-Dec,39857771,42982094,39857771,42982094,92.73110566
국일신동(주),60480,18-Dec,26399443,29257233,26399443,29257233,90.23219318
국일신동(주),60480,19-Dec,26690605,28614669,26690605,28614669,93.27595227
국일제지(주),78130,18-Dec,43256968,48707045,43256968,48707045,88.81049548
국일제지(주),78130,19-Dec,76758032,83852676,76758032,83852676,91.53915613
글로벌에스엠테크리미티드,900070,18-Dec,,,77159064,103471394,74.57043055
글로벌에스엠테크리미티드,900070,19-Dec,,,80791455,109293207,73.92175344
글로벌텍스프리(주),204620,18-Dec,0,33387350,0,41536412,0
글로벌텍스프리(주),204620,19-Dec,0,48398852,0,59766505,0
글로본(주),19660,18-Dec,21943840,29814829,21943840,29814829,73.60042213
글로본(주),19660,19-Dec,7658218,10307315,7658218,10307315,74.29886445
금강철강(주),53260,18-Dec,184565248,193985799,185356252,195048267,95.03096585
금강철강(주),53260,19-Dec,160952803,170313296,161681394,171338156,94.36391623
나노캠텍(주),91970,18-Dec,32472396,38669690,47776112,60743211,78.65259543
나노캠텍(주),91970,19-Dec,14953110,20831129,31051655,47464649,65.42059333
나라엠앤디(주),51490,18-Dec,78869876,92017046,123807872,141805153,87.30844358
나라엠앤디(주),51490,19-Dec,84581250,93252387,140635873,156036235,90.13026558
나무기술(주),242040,18-Dec,44101711,46903289,60769647,65704112,92.48986882
나무기술(주),242040,19-Dec,49738671,58481259,70245278,84684742,82.94915511
나이스정보통신(주),36800,18-Dec,139076977,240175109,300809623,414997500,72.48468316
나이스정보통신(주),36800,19-Dec,123249698,217676154,337461723,452922830,74.50755419
나이스평가정보(주),30190,18-Dec,0,323817190,0,383774178,0
나이스평가정보(주),30190,19-Dec,0,345645820,0,410914934,0
남화산업(주),111710,18-Dec,0,13448740,0,13448740,0
남화산업(주),111710,19-Dec,0,15007015,0,15007015,0
남화토건(주),91590,18-Dec,43128752,47418461,47065482,51700367,91.03510232
남화토건(주),91590,19-Dec,47918027,53116635,48712017,53704665,90.70351151
넥슨지티(주),41140,18-Dec,19656455,27909038,25385261,32459785,78.20526538
넥슨지티(주),41140,19-Dec,18854281,28672469,21255767,30214785,70.34889376
농업회사법인(주)농우바이오,54050,18-Dec,37930595,79957237,49175136,104027075,47.27147812
농업회사법인(주)농우바이오,54050,19-Dec,47036074,91191095,62701552,121267018,51.70536312
뉴지랩파마(주),214870,18-Dec,18614636,18563223,18642924,18640144,100.014914
뉴지랩파마(주),214870,19-Dec,69265259,95819852,69265259,95819852,72.28696095
다믈멀티미디어(주),93640,18-Dec,7517893,11127167,7517893,11127167,67.56340585
다믈멀티미디어(주),93640,19-Dec,8024867,13137932,8024867,13137932,61.08166034
다이노나(주),86080,18-Dec,1436631,4514602,1436631,4514602,31.82187489
다이노나(주),86080,19-Dec,453360,708917,453360,708917,63.95106903
대동금속(주),20400,18-Dec,74337262,80862657,74337262,80862657,91.93027382
대동금속(주),20400,19-Dec,80475685,88529123,80475685,88529123,90.90306362
대동기어(주),8830,18-Dec,122810781,131996658,122810781,131996658,93.04082608
대동기어(주),8830,19-Dec,133621085,143079332,133621085,143079332,93.38950856
대모엔지니어링(주),317850,18-Dec,37067588,49679838,37213008,51026065,72.9294097
대모엔지니어링(주),317850,19-Dec,31939162,42446435,33400502,44996482,74.22914085
대보마그네틱(주),290670,18-Dec,13197339,20620188,13197339,20620188,64.00203044
대보마그네틱(주),290670,19-Dec,15521230,23870075,15521230,23870075,65.02380072
대봉엘에스(주),78140,18-Dec,49802457,61335475,52717725,71823251,73.39924644
대봉엘에스(주),78140,19-Dec,46989652,56626774,50656542,69536921,72.84841099
