,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출액증가율2019
2129,상신이디피(주),91580,18-Dec,103857460,150148161,
2130,상신이디피(주),91580,19-Dec,99801512,141203717,-5.957078622
2131,상신전자(주),263810,18-Dec,77932496,83048455,
2132,상신전자(주),263810,19-Dec,76034690,81974667,-1.292965655
2133,서암기계공업(주),100660,18-Dec,42459109,42459109,
2134,서암기계공업(주),100660,19-Dec,38451030,38451030,-9.439856592
2135,서울바이오시스(주),92190,18-Dec,368194111,386412485,
2136,서울바이오시스(주),92190,19-Dec,269736534,350639743,-9.257656879
2137,서울반도체(주),46890,18-Dec,1134503757,1194179669,
2138,서울반도체(주),46890,19-Dec,976702742,1129902382,-5.382547423
2139,서울전자통신(주),27040,18-Dec,59903532,84617869,
2140,서울전자통신(주),27040,19-Dec,38717411,65589252,-22.48770529
2141,서호전기(주),65710,18-Dec,30280041,31190680,
2142,서호전기(주),65710,19-Dec,64058562,64884056,108.0238584
2143,성우전자(주),81580,18-Dec,51106858,158592174,
2144,성우전자(주),81580,19-Dec,37520219,118739390,-25.12909874
2145,성우테크론(주),45300,18-Dec,38117718,39516946,
2146,성우테크론(주),45300,19-Dec,31784490,32959022,-16.59521968
2147,성호전자(주),43260,18-Dec,65451988,91355590,
2148,성호전자(주),43260,19-Dec,67898101,99288438,8.683483955
2149,세명전기공업(주),17510,18-Dec,19017116,19017116,
2150,세명전기공업(주),17510,19-Dec,18453516,18453516,-2.963646012
2151,세종텔레콤(주),36630,18-Dec,179586010,211221597,
2152,세종텔레콤(주),36630,19-Dec,226977558,269640868,27.65781143
2153,소니드(주),60230,18-Dec,25826175,33437512,
2154,소니드(주),60230,19-Dec,20699567,36946795,10.4950482
2155,소프트캠프(주),258790,18-Dec,,0,
2156,소프트캠프(주),258790,19-Dec,18782084,19738974,inf
2157,솔브레인홀딩스(주),36830,18-Dec,801162569,963424734,
2158,솔브레인홀딩스(주),36830,19-Dec,796523935,1021271673,6.004302875
2159,스튜디오드래곤(주),253450,18-Dec,365165572,379606273,
2160,스튜디오드래곤(주),253450,19-Dec,442211935,468660678,23.45967686
2161,시그네틱스(주),33170,18-Dec,250060816,250232556,
2162,시그네틱스(주),33170,19-Dec,218478833,218775440,-12.57115241
2163,신라섬유(주),1000,18-Dec,4702692,4702692,
2164,신라섬유(주),1000,19-Dec,4180813,4180813,-11.09745227
2165,신라에스지(주),25870,18-Dec,58796469,72509021,
2166,신라에스지(주),25870,19-Dec,76853354,89400350,23.29548623
2167,신라젠(주),215600,18-Dec,15310982,7712025,
2168,신라젠(주),215600,19-Dec,8837040,9068581,17.59014007
2169,신성델타테크(주),65350,18-Dec,149578246,437052443,
2170,신성델타테크(주),65350,19-Dec,134676346,453654136,3.798558563
2171,신신제약(주),2800,18-Dec,63768951,63719957,
2172,신신제약(주),2800,19-Dec,67767543,67854562,6.488712791
2173,신원종합개발(주),17000,18-Dec,217373892,220624518,
2174,신원종합개발(주),17000,19-Dec,251690728,256456728,16.24126381
2175,신일제약(주),12790,18-Dec,53276934,53276934,
2176,신일제약(주),12790,19-Dec,60648342,60648342,13.83602142
2177,신화인터텍(주),56700,18-Dec,157928469,177577489,
2178,신화인터텍(주),56700,19-Dec,220533379,254429113,43.27779632
2179,신흥에스이씨(주),243840,18-Dec,156531204,215388514,
2180,신흥에스이씨(주),243840,19-Dec,145769089,239492755,11.19105218
2181,쌍용정보통신(주),10280,18-Dec,121828400,123316260,
2182,쌍용정보통신(주),10280,19-Dec,106535210,108259896,-12.2095529
2183,씨비아이(주),13720,18-Dec,21818976,21818976,
2184,씨비아이(주),13720,19-Dec,22117497,22117497,1.368171449
2185,씨아이에스(주),222080,18-Dec,42926868,43594446,
2186,씨아이에스(주),222080,19-Dec,100552888,100552888,130.655272
2187,씨앤지하이테크(주),264660,18-Dec,88260534,88260534,
2188,씨앤지하이테크(주),264660,19-Dec,128842100,128842100,45.979289
2189,씨앤티85(주),56730,18-Dec,11318720,15491234,
2190,씨앤티85(주),56730,19-Dec,7275085,7220575,-53.38928455
2191,씨에스베어링(주),297090,18-Dec,64762248,64762248,
2192,씨에스베어링(주),297090,19-Dec,103369828,102573702,58.38502394
2193,씨제이바이오사이언스(주),311690,18-Dec,3923199,3924040,
2194,씨제이바이오사이언스(주),311690,19-Dec,4782430,4783223,21.89536804
2195,씨제이프레시웨이(주),51500,18-Dec,2107459892,2828072307,
2196,씨제이프레시웨이(주),51500,19-Dec,2321346200,3055080974,8.026975351
2197,씨큐브(주),101240,18-Dec,41389314,41389314,
2198,씨큐브(주),101240,19-Dec,44746670,44746670,8.111649302
2199,아미코젠(주),92040,18-Dec,23594662,94521965,
2200,아미코젠(주),92040,19-Dec,32971859,115180889,21.85621511
2201,아비코전자(주),36010,18-Dec,83368257,99846409,
2202,아비코전자(주),36010,19-Dec,73280345,123321535,23.51123714
2203,아이쓰리시스템(주),214430,18-Dec,69164997,69164997,
2204,아이쓰리시스템(주),214430,19-Dec,51862039,51862039,-25.01692872
2205,아이진(주),185490,18-Dec,2035288,2035288,
2206,아이진(주),185490,19-Dec,4245380,4245380,108.5886617
2207,아이큐어(주),175250,18-Dec,30315287,33320492,
2208,아이큐어(주),175250,19-Dec,41074208,60922490,82.83790648
2209,아이크래프트(주),52460,18-Dec,67530472,73149612,
2210,아이크래프트(주),52460,19-Dec,64937461,73758133,0.831885479
2211,아이텍(주),119830,18-Dec,30905307,30905307,
2212,아이텍(주),119830,19-Dec,40942046,47026177,52.1621416
2213,아진산업(주),13310,18-Dec,216584478,396944683,
2214,아진산업(주),13310,19-Dec,277654918,440797612,11.04761718
2215,안국약품(주),1540,18-Dec,180052799,185745622,
2216,안국약품(주),1540,19-Dec,149279874,155851757,-16.09398094
2217,알리코제약(주),260660,18-Dec,95337599,95337599,
2218,알리코제약(주),260660,19-Dec,115793215,115793215,21.45597982
2219,알서포트(주),131370,18-Dec,21402240,24704712,
2220,알서포트(주),131370,19-Dec,23290832,28486918,15.30965429
2221,알에스오토메이션(주),140670,18-Dec,91178001,98664317,
2222,알에스오토메이션(주),140670,19-Dec,75825511,82169975,-16.71763663
2223,알에프머트리얼즈(주),327260,18-Dec,19270087,19270087,
2224,알에프머트리얼즈(주),327260,19-Dec,16211219,16211219,-15.87365952
2225,알에프에이치아이씨(주),218410,18-Dec,97867984,108101224,
2226,알에프에이치아이씨(주),218410,19-Dec,99143847,107768754,-0.307554334
2227,압타바이오(주),293780,18-Dec,1454113,1454113,
2228,압타바이오(주),293780,19-Dec,1018572,1018572,-29.95234896
2229,애니젠(주),196300,18-Dec,4114385,4114385,
2230,애니젠(주),196300,19-Dec,6276912,6276912,52.56015176
2231,애머릿지코퍼레이션,900100,18-Dec,26074470,27003367,
2232,애머릿지코퍼레이션,900100,19-Dec,21819287,39829870,47.49964329
2233,앱클론(주),174900,18-Dec,3920790,3920790,
2234,앱클론(주),174900,19-Dec,14375025,14375025,266.6359331
2235,어보브반도체(주),102120,18-Dec,104878234,109543014,
2236,어보브반도체(주),102120,19-Dec,124723168,126805890,15.75899308
2237,에스넷시스템(주),38680,18-Dec,165493986,270809012,
2238,에스넷시스템(주),38680,19-Dec,176442663,316779316,16.97517511
2239,에스디엔(주),99220,18-Dec,58915895,60887354,
2240,에스디엔(주),99220,19-Dec,62982298,65023507,6.793123249
2241,에스맥(주),97780,18-Dec,83404331,141385799,
2242,에스맥(주),97780,19-Dec,74766484,168039893,18.85203054
2243,에스비더블유생명과학(주),151910,18-Dec,58999471,61102246,
2244,에스비더블유생명과학(주),151910,19-Dec,48802634,52623027,-13.87709872
2245,에스씨아이평가정보(주),36120,18-Dec,46527546,49863975,
2246,에스씨아이평가정보(주),36120,19-Dec,48708533,52569945,5.426703346
2247,에스앤씨엔진그룹리미티드,900080,18-Dec,,127170366,
2248,에스앤씨엔진그룹리미티드,900080,19-Dec,,107613521,-15.37846089
2249,에스에이치엔엘(주),50320,18-Dec,6579544,6579544,
2250,에스에이치엔엘(주),50320,19-Dec,121410,121410,-98.15473534
2251,에스엔유프리시젼(주),80000,18-Dec,82551448,82572761,
2252,에스엔유프리시젼(주),80000,19-Dec,64233361,64349005,-22.0699366
2253,에스엔케이폴리텍(주),91340,18-Dec,20917815,282148096,
2254,에스엔케이폴리텍(주),91340,19-Dec,25933907,338044206,19.81091164
2255,에스와이(주),109610,18-Dec,343028329,419928752,
2256,에스와이(주),109610,19-Dec,294915037,380109486,-9.482386193
2257,에스지씨이테크건설(주),16250,18-Dec,881992820,1487904768,
2258,에스지씨이테크건설(주),16250,19-Dec,1242048953,1698474766,14.15211528
2259,에스지에이(주),49470,18-Dec,44351155,88885999,
2260,에스지에이(주),49470,19-Dec,38700581,81471003,-8.342141713
2261,에스지에이솔루션즈(주),184230,18-Dec,17856882,45381803,
2262,에스지에이솔루션즈(주),184230,19-Dec,21614762,45088761,-0.645725777
2263,에스지에이클라우드서비스(주),224880,18-Dec,25550260,25550260,
2264,에스지에이클라우드서비스(주),224880,19-Dec,19472374,19472374,-23.78796145
2265,에스지이(주),255220,18-Dec,118477483,145839541,
2266,에스지이(주),255220,19-Dec,111440249,132776115,-8.95739654
2267,에스케이 머티리얼즈(주),36490,18-Dec,444872836,687252388,
2268,에스케이 머티리얼즈(주),36490,19-Dec,454649037,772194040,12.35960085
2269,에스텍(주),69510,18-Dec,197107076,306433025,
2270,에스텍(주),69510,19-Dec,216795154,337971674,10.29218342
2271,에스트래픽(주),234300,18-Dec,41549628,40678386,
2272,에스트래픽(주),234300,19-Dec,76244500,79673572,95.86217605
2273,에스티팜(주),237690,18-Dec,97299230,97738456,
2274,에스티팜(주),237690,19-Dec,92995881,93256825,-4.585330261
2275,에스퓨얼셀(주),288620,18-Dec,31491977,31491977,
2276,에스퓨얼셀(주),288620,19-Dec,37953636,37953636,20.51842919
2277,에이비엘바이오(주),298380,18-Dec,1257884,1257884,
2278,에이비엘바이오(주),298380,19-Dec,3988956,3988956,217.1163637
2279,에이아이비트(주),39230,18-Dec,12540252,37768386,
2280,에이아이비트(주),39230,19-Dec,8310047,37400538,-0.973957426
2281,에이에프더블류(주),312610,18-Dec,30329958,30329958,
2282,에이에프더블류(주),312610,19-Dec,25961807,25961807,-14.40210039
2283,에이치엘비(주),28300,18-Dec,27271379,36185983,
2284,에이치엘비(주),28300,19-Dec,29775778,38420748,6.1757753
2285,에이치엘비생명과학(주),67630,18-Dec,4270701,102475886,
2286,에이치엘비생명과학(주),67630,19-Dec,12431173,114018502,11.26373867
2287,에이치엘비제약(주),47920,18-Dec,20540682,20540682,
2288,에이치엘비제약(주),47920,19-Dec,35501259,36099923,75.74841478
2289,에이치엘비테라퓨틱스(주),115450,18-Dec,43900567,46357029,
2290,에이치엘비테라퓨틱스(주),115450,19-Dec,59034986,58966186,27.20009731
2291,에이테크솔루션(주),71670,18-Dec,156240495,193979393,
2292,에이테크솔루션(주),71670,19-Dec,184674928,228200653,17.64169867
2293,에이피시스템(주),265520,18-Dec,714057287,714239793,
2294,에이피시스템(주),265520,19-Dec,460248240,462077779,-35.30495171
2295,에이피에스홀딩스(주),54620,18-Dec,3239249,28416310,
2296,에이피에스홀딩스(주),54620,19-Dec,3396432,23151386,-18.52782434
2297,에이피위성(주),211270,18-Dec,42843708,42843708,
2298,에이피위성(주),211270,19-Dec,45653106,45653106,6.557317588
2299,에이피티씨(주),89970,18-Dec,61038365,61038365,
2300,에이피티씨(주),89970,19-Dec,59326131,59326131,-2.805176711
2301,에코바이오홀딩스(주),38870,18-Dec,18372405,21982008,
2302,에코바이오홀딩스(주),38870,19-Dec,14052288,17268700,-21.44166265
2303,에코캡(주),128540,18-Dec,74044941,76493497,
2304,에코캡(주),128540,19-Dec,66785476,66939883,-12.489446
2305,에코플라스틱(주),38110,18-Dec,642052365,1084278617,
2306,에코플라스틱(주),38110,19-Dec,704806691,1216291299,12.17516235
2307,에프엔에스테크(주),83500,18-Dec,46350228,46350228,
2308,에프엔에스테크(주),83500,19-Dec,34096408,34096408,-26.43745355
2309,엑스큐어(주),70300,18-Dec,13424149,13424149,
2310,엑스큐어(주),70300,19-Dec,13258734,13258734,-1.232219636
2311,엔브이에이치코리아(주),67570,18-Dec,366064432,621979857,
2312,엔브이에이치코리아(주),67570,19-Dec,350374902,826287783,32.8479972
2313,엔시트론(주),101400,18-Dec,14987897,16271102,
2314,엔시트론(주),101400,19-Dec,9927737,10936917,-32.78318211
2315,엔에이치엔한국사이버결제(주),60250,18-Dec,424544561,432658309,
2316,엔에이치엔한국사이버결제(주),60250,19-Dec,464507320,469897622,8.607095305
2317,엘비세미콘(주),61970,18-Dec,157123370,275662171,
2318,엘비세미콘(주),61970,19-Dec,222933247,390435695,41.63557284
2319,엘컴텍(주),37950,18-Dec,38790817,40154183,
2320,엘컴텍(주),37950,19-Dec,43823575,46157406,14.95042995
2321,엘티씨(주),170920,18-Dec,57444754,96773496,
2322,엘티씨(주),170920,19-Dec,56853812,92053188,-4.877686758
2323,엠에프엠코리아(주),323230,19-Dec,,0,
2324,엠케이전자(주),33160,18-Dec,335998710,706474289,
2325,엠케이전자(주),33160,19-Dec,350049856,731615145,3.558637079
2326,영신금속공업(주),7530,18-Dec,116182394,117473879,
2327,영신금속공업(주),7530,19-Dec,117367323,119777966,1.961361129
2328,영풍정밀(주),36560,18-Dec,65911373,65911373,
2329,영풍정밀(주),36560,19-Dec,74989867,74989867,13.77378984
2330,영화테크(주),265560,18-Dec,44578466,53485071,
2331,영화테크(주),265560,19-Dec,39803361,44565403,-16.67693028
2332,예스이십사(주),53280,18-Dec,485629062,506443290,
2333,예스이십사(주),53280,19-Dec,512012071,533022797,5.24826916
2334,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,,240003035,
2335,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,,299604920,24.83380471
2336,오로라월드(주),39830,18-Dec,107773491,146821883,
2337,오로라월드(주),39830,19-Dec,117412631,157071565,6.981031567
2338,오상자이엘(주),53980,18-Dec,58487489,64710674,
2339,오상자이엘(주),53980,19-Dec,66721621,74222347,14.69876979
2340,오성첨단소재(주),52420,18-Dec,44104349,44104349,
2341,오성첨단소재(주),52420,19-Dec,66605461,66605461,51.01789848
2342,오션브릿지(주),241790,18-Dec,73781548,94181914,
2343,오션브릿지(주),241790,19-Dec,52540276,75770273,-19.54901978
2344,오스템임플란트(주),48260,18-Dec,333588310,460146867,
2345,오스템임플란트(주),48260,19-Dec,373764799,565042601,22.79614217
2346,올리패스(주),244460,18-Dec,38081,488256,
2347,올리패스(주),244460,19-Dec,320262,1705302,249.2639107
2348,올릭스(주),226950,18-Dec,302000,302000,
2349,올릭스(주),226950,19-Dec,1130327,1130327,274.2804636
2350,옴니시스템(주),57540,18-Dec,83554504,114047082,
2351,옴니시스템(주),57540,19-Dec,75800659,94031923,-17.54990891
2352,옵티시스(주),109080,18-Dec,21275099,21275099,
2353,옵티시스(주),109080,19-Dec,19692118,19692118,-7.440534119
2354,와이더블유(주),51390,18-Dec,29376115,29376115,
2355,와이더블유(주),51390,19-Dec,19220154,19220154,-34.57217198
2356,와이아이케이(주),232140,18-Dec,218107130,243159537,
2357,와이아이케이(주),232140,19-Dec,28997156,49982617,-79.44451712
2358,와이엠씨(주),155650,18-Dec,231569725,240874983,
2359,와이엠씨(주),155650,19-Dec,162318804,167066128,-30.64197622
2360,와이엠티(주),251370,18-Dec,48777694,72735869,
2361,와이엠티(주),251370,19-Dec,66020742,95486219,31.27803423
2362,와토스코리아(주),79000,18-Dec,21298244,21298244,
2363,와토스코리아(주),79000,19-Dec,18321002,18321002,-13.9788144
2364,우리바이오(주),82850,18-Dec,27948406,1279626989,
2365,우리바이오(주),82850,19-Dec,44617544,1672648383,30.71374685
2366,우리산업(주),215360,18-Dec,310616521,332788192,
2367,우리산업(주),215360,19-Dec,301983597,318793341,-4.205332802
2368,우리산업홀딩스(주),72470,18-Dec,2613728,387019864,
2369,우리산업홀딩스(주),72470,19-Dec,2582444,378244799,-2.267342278
2370,우리손에프앤지농업회사법인(주),73560,18-Dec,83233982,236789278,
2371,우리손에프앤지농업회사법인(주),73560,19-Dec,72889769,225233901,-4.880025438
2372,우리엔터프라이즈(주),37400,18-Dec,26404123,1302291027,
2373,우리엔터프라이즈(주),37400,19-Dec,26933802,1697725764,30.36454439
2374,우리이앤엘(주),153490,18-Dec,133318910,142862234,
2375,우리이앤엘(주),153490,19-Dec,129043240,133202816,-6.761351639
2376,우림피티에스(주),101170,18-Dec,64315382,64315382,
2377,우림피티에스(주),101170,19-Dec,55506685,55506685,-13.69609684
2378,우수AMS(주),66590,18-Dec,199964643,244005777,
2379,우수AMS(주),66590,19-Dec,207341545,252858383,3.628031315
2380,우원개발(주),46940,18-Dec,156141336,218641536,
2381,우원개발(주),46940,19-Dec,146805818,290210341,32.73339838
2382,우진비앤지(주),18620,18-Dec,28130629,28130629,
2383,우진비앤지(주),18620,19-Dec,25852361,29655800,5.421745102
2384,원텍(주),216280,18-Dec,50443742,50878427,
2385,원텍(주),216280,19-Dec,35223289,38498317,-24.33272947
2386,원텍(주),336570,19-Dec,,0,-100
2387,원풍물산(주),8290,18-Dec,42670879,42670879,
2388,원풍물산(주),8290,19-Dec,40753665,40753665,-4.493026731
2389,웹케시(주),53580,18-Dec,76558340,77999972,
2390,웹케시(주),53580,19-Dec,61201347,61201347,-21.53670645
2391,위즈코프(주),38620,18-Dec,33903223,39602235,
2392,위즈코프(주),38620,19-Dec,35221336,36756137,-7.186710548
2393,윈텍(주),320000,19-Dec,,0,
2394,윙입푸드홀딩스,900340,18-Dec,,96175443,
2395,윙입푸드홀딩스,900340,19-Dec,,111593709,16.03139587
2396,유네코(주),64510,18-Dec,12705742,14661966,
2397,유네코(주),64510,19-Dec,15386367,18720579,27.6812332
2398,유니셈(주),36200,18-Dec,208976766,214304332,
2399,유니셈(주),36200,19-Dec,173111386,179032324,-16.45884041
2400,유니슨(주),18000,18-Dec,164740598,165234057,
2401,유니슨(주),18000,19-Dec,73652840,75933109,-54.04512219
2402,유비벨록스(주),89850,18-Dec,94171950,108635626,
2403,유비벨록스(주),89850,19-Dec,91236770,279431721,157.2192303
2404,유아이엘(주),49520,18-Dec,126435327,423594391,
2405,유아이엘(주),49520,19-Dec,100478694,408486203,-3.566663847
2406,유진기업(주),23410,18-Dec,780987279,1451043143,
2407,유진기업(주),23410,19-Dec,806997640,1457764778,0.463227784
2408,이노시스(주),56090,18-Dec,16119849,31685938,
2409,이노시스(주),56090,19-Dec,21361556,34814232,9.872814875
2410,이니텍(주),53350,18-Dec,53449709,262465790,
2411,이니텍(주),53350,19-Dec,50464089,288034220,9.741623851
2412,이스트아시아홀딩스인베스트먼트리미티드,900110,18-Dec,,92978878,
2413,이스트아시아홀딩스인베스트먼트리미티드,900110,19-Dec,,91506104,-1.58398771
2414,이에스산업(주),241510,18-Dec,,0,
2415,이에스산업(주),241510,19-Dec,,0,
2416,이엠코리아(주),95190,18-Dec,100231876,107484472,
2417,이엠코리아(주),95190,19-Dec,81408473,84821800,-21.08460095
2418,이원다이애그노믹스(주),245620,18-Dec,5804209,21496787,
2419,이원다이애그노믹스(주),245620,19-Dec,5414766,56721870,163.8620832
2420,이원컴포텍(주),88290,18-Dec,42791557,44049192,
2421,이원컴포텍(주),88290,19-Dec,46310492,47852572,8.634392204
2422,이트론(주),96040,18-Dec,8470642,8470642,
2423,이트론(주),96040,19-Dec,28980984,28980984,242.1344451
2424,이화공영(주),1840,18-Dec,186487736,186487736,
2425,이화공영(주),1840,19-Dec,138398049,138398049,-25.78705068
2426,이화전기공업(주),24810,18-Dec,42045722,42045722,
2427,이화전기공업(주),24810,19-Dec,56846635,56846635,35.20194754
2428,인베니아(주),79950,18-Dec,172874613,172804068,
2429,인베니아(주),79950,19-Dec,146436351,146173882,-15.41062448
2430,인선이엔티(주),60150,18-Dec,92503073,175954965,
2431,인선이엔티(주),60150,19-Dec,102296528,183949124,4.543298338
2432,인크로스(주),216050,18-Dec,32402748,35769759,
2433,인크로스(주),216050,19-Dec,31311953,34463400,-3.652132518
2434,인탑스(주),49070,18-Dec,178237142,715562377,
2435,인탑스(주),49070,19-Dec,240709540,910477910,27.23948872
2436,인포뱅크(주),39290,18-Dec,76182078,122037854,
2437,인포뱅크(주),39290,19-Dec,72710688,119477343,-2.098128504
2438,인화정공(주),101930,18-Dec,44830674,99817007,
2439,인화정공(주),101930,19-Dec,69958816,129288748,29.52577109
2440,잉글우드랩(주),950140,18-Dec,100542319,118766184,
2441,잉글우드랩(주),950140,19-Dec,116673725,133316920,12.25158165
2442,자안바이오(주),221610,18-Dec,23225386,35169316,
2443,자안바이오(주),221610,19-Dec,26152415,43888123,24.79094845
2444,자이글(주),234920,18-Dec,55815252,55815252,
2445,자이글(주),234920,19-Dec,29702460,29702460,-46.78433056
2446,재영솔루텍(주),49630,18-Dec,125352910,128598548,
2447,재영솔루텍(주),49630,19-Dec,130956325,133357975,3.700995909
2448,전진바이오팜(주),110020,18-Dec,1384405,1384405,
2449,전진바이오팜(주),110020,19-Dec,3948944,3948944,185.2448525
2450,제너셈(주),217190,18-Dec,26014333,26014333,
2451,제너셈(주),217190,19-Dec,38688487,38688487,48.71988838
2452,제룡산업(주),147830,18-Dec,32042718,32042718,
2453,제룡산업(주),147830,19-Dec,27124378,27124378,-15.34932211
2454,제룡전기(주),33100,18-Dec,42493547,42493547,
2455,제룡전기(주),33100,19-Dec,45214796,45214796,6.403911163
2456,제이더블유신약(주),67290,18-Dec,83627004,91776092,
2457,제이더블유신약(주),67290,19-Dec,89979990,102531447,11.71912506
2458,제이스코홀딩스(주),23440,18-Dec,30535366,30535366,
2459,제이스코홀딩스(주),23440,19-Dec,25110218,25110218,-17.76676919
2460,제이씨케미칼(주),137950,18-Dec,159857878,181260903,
2461,제이씨케미칼(주),137950,19-Dec,177024604,202369461,11.64540044
2462,제이씨현시스템(주),33320,18-Dec,229670368,274682918,
2463,제이씨현시스템(주),33320,19-Dec,171196283,209199780,-23.83953778
2464,제이엔케이히터(주),126880,18-Dec,114644019,150460311,
2465,제이엔케이히터(주),126880,19-Dec,197512325,225530641,49.89377564
2466,제이엠아이(주),33050,18-Dec,11276792,124753911,
2467,제이엠아이(주),33050,19-Dec,11948797,70128873,-43.78623288
2468,제이엠티(주),94970,18-Dec,102773155,147040181,
2469,제이엠티(주),94970,19-Dec,54807237,83264957,-43.37265064
2470,조광아이엘아이(주),44060,18-Dec,24602135,24602135,
2471,조광아이엘아이(주),44060,19-Dec,24534303,24534303,-0.275715908
2472,조아제약(주),34940,18-Dec,61640171,63089935,
2473,조아제약(주),34940,19-Dec,66476463,67536605,7.048144843
2474,주성엔지니어링(주),36930,18-Dec,262699926,263006104,
2475,주성엔지니어링(주),36930,19-Dec,254491427,254580906,-3.20342299
2476,줌인터넷(주),239340,18-Dec,,0,
2477,줌인터넷(주),239340,19-Dec,24679947,24679947,inf
2478,지나인제약(주),78650,18-Dec,79598994,77858950,
2479,지나인제약(주),78650,19-Dec,70072220,67739920,-12.9966176
2480,지니언스(주),263860,18-Dec,21347638,21445361,
2481,지니언스(주),263860,19-Dec,24874819,24925858,16.22960322
2482,지더블유바이텍(주),36180,18-Dec,38971643,38971643,
2483,지더블유바이텍(주),36180,19-Dec,44565634,44570859,14.36741068
2484,지스마트글로벌(주),114570,18-Dec,31560874,31560874,
2485,지스마트글로벌(주),114570,19-Dec,11849653,11849653,-62.45461073
2486,지에이치신소재(주),130500,18-Dec,53965476,65263335,
2487,지에이치신소재(주),130500,19-Dec,56124331,67174274,2.928043748
2488,지엔원에너지(주),270520,18-Dec,,0,
2489,지엔원에너지(주),270520,19-Dec,,0,
2490,지엘팜텍(주),204840,18-Dec,3761456,7998087,
2491,지엘팜텍(주),204840,19-Dec,4301246,10608166,32.63379106
2492,진양제약(주),7370,18-Dec,46862706,46862706,
2493,진양제약(주),7370,19-Dec,47351256,47351256,1.042513422
2494,차이나크리스탈신소재홀딩스,900250,18-Dec,,76036380,
2495,차이나크리스탈신소재홀딩스,900250,19-Dec,,84592473,11.25263065
2496,참존글로벌(주),158310,18-Dec,4310908,4861421,
2497,참존글로벌(주),158310,19-Dec,5253550,10075086,107.2457004
2498,참좋은여행(주),94850,18-Dec,65012579,65012579,
2499,참좋은여행(주),94850,19-Dec,62056608,62056608,-4.546767788
2500,카페24(주),42000,18-Dec,134561019,165386969,
2501,카페24(주),42000,19-Dec,147946664,217244740,31.35541531
2502,커머스마이너 (주),223310,18-Dec,12104742,16095117,
2503,커머스마이너 (주),223310,19-Dec,9051494,9051494,-43.76248399
2504,컬러레이홀딩스,900310,18-Dec,,48244029,
2505,컬러레이홀딩스,900310,19-Dec,,50860783,5.423995579
2506,케어룸의료산업(주),327970,18-Dec,,0,
2507,케어룸의료산업(주),327970,19-Dec,,0,
2508,케이디켐(주),221980,18-Dec,49831496,49983326,
2509,케이디켐(주),221980,19-Dec,48212800,48784053,-2.399346134
2510,케이만금세기차륜집단유한공사,900280,18-Dec,,121631102,
2511,케이만금세기차륜집단유한공사,900280,19-Dec,,113144422,-6.977393003
2512,케이맥(주),43290,18-Dec,106772268,106823412,
2513,케이맥(주),43290,19-Dec,62506052,62978528,-41.04426472
2514,케이비아이메탈(주),24840,18-Dec,449113544,463758285,
2515,케이비아이메탈(주),24840,19-Dec,477661145,494785993,6.690491362
2516,케이에이치건설(주),226360,18-Dec,38651216,38610580,
2517,케이에이치건설(주),226360,19-Dec,31455061,31699278,-17.90002119
2518,케이에이치전자(주),111870,18-Dec,40608212,40686889,
2519,케이에이치전자(주),111870,19-Dec,36810750,36855517,-9.416723898
2520,케이엠제약(주),225430,18-Dec,17302126,17302126,
2521,케이엠제약(주),225430,19-Dec,20338373,20338373,17.54840417
2522,케이지이티에스(주),151860,18-Dec,110908589,123739773,
2523,케이지이티에스(주),151860,19-Dec,160879256,160879256,30.01418388
2524,케이피엑스라이프사이언스(주),114450,18-Dec,32753788,32753788,
2525,케이피엑스라이프사이언스(주),114450,19-Dec,37618455,37618455,14.85222717
2526,켄코아에어로스페이스(주),274090,18-Dec,12703258,28937384,
2527,켄코아에어로스페이스(주),274090,19-Dec,17234579,46298662,59.99601761
2528,코나아이(주),52400,18-Dec,84907813,89944015,
2529,코나아이(주),52400,19-Dec,120293820,121962894,35.59867658
2530,코드네이처(주),78940,18-Dec,4102479,19629440,
2531,코드네이처(주),78940,19-Dec,30758360,42464830,116.3323559
2532,코리아에프티(주),123410,18-Dec,172873729,387982326,
2533,코리아에프티(주),123410,19-Dec,196890338,438688446,13.06918295
2534,코스맥스엔비티(주),222040,18-Dec,145785258,201729212,
2535,코스맥스엔비티(주),222040,19-Dec,146311047,194269355,-3.697955753
2536,코아스템(주),166480,18-Dec,2867071,22316891,
2537,코아스템(주),166480,19-Dec,3390123,24284457,8.816487924
2538,코오롱생명과학(주),102940,18-Dec,132680189,132680189,
2539,코오롱생명과학(주),102940,19-Dec,148541237,148541237,11.95434535
2540,코오롱티슈진(주),950160,18-Dec,3785252,3785252,
2541,코오롱티슈진(주),950160,19-Dec,3053313,3053313,-19.33659899
2542,코웰패션(주),33290,18-Dec,150254697,339376233,
2543,코웰패션(주),33290,19-Dec,179647116,394651165,16.28721361
2544,코위버(주),56360,18-Dec,54855376,55093572,
2545,코위버(주),56360,19-Dec,112750378,113131215,105.343765
2546,콜마비앤에이치(주),200130,18-Dec,336088148,386365759,
2547,콜마비앤에이치(주),200130,19-Dec,384491796,438905518,13.59845115
2548,큐렉소(주),60280,18-Dec,33889685,33889685,
2549,큐렉소(주),60280,19-Dec,34388093,34388093,1.470677582
2550,크로바하이텍(주),43590,18-Dec,40298802,46795016,
