회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원)
(주)장원테크,174880,17-Dec,89240627,32616009,56624619,13685178
(주)전우정밀,120780,16-Dec,0,0,0,0
(주)전우정밀,120780,17-Dec,0,0,0,0
(주)정다운,208140,16-Dec,60729394,31767193,28962201,1888671
(주)정다운,208140,17-Dec,67378543,27903932,39474611,3392161
(주)정상제이엘에스,40420,16-Dec,80819351,18960619,61858732,7160007
(주)정상제이엘에스,40420,17-Dec,82896490,18555610,64340880,5095638
(주)정원엔시스,45510,16-Dec,78697123,40828552,37868571,5893537
(주)정원엔시스,45510,17-Dec,70032473,35174893,34857580,2507515
(주)제낙스,65620,16-Dec,56068106,26126844,29941262,239654
(주)제낙스,65620,17-Dec,71563136,20839029,50724107,1452135
(주)제넥신,95700,16-Dec,198711948,28467869,170244079,24458519
(주)제넥신,95700,17-Dec,140733592,26825053,113908539,11785727
(주)제넨바이오,72520,16-Dec,60796540,34381285,26415255,2945132
(주)제넨바이오,72520,17-Dec,48592303,33606848,14985455,585932
(주)제노포커스,187420,16-Dec,63225645,709872,62515774,2493221
(주)제노포커스,187420,17-Dec,70150900,3589536,66561364,3164301
(주)제닉,123330,16-Dec,101564361,39633141,61931220,18978211
(주)제닉,123330,17-Dec,93382566,39109208,54273358,8194626
(주)제로투세븐,159580,16-Dec,125201715,77095956,48105758,10738843
(주)제로투세븐,159580,17-Dec,92358397,64450176,27908221,13819964
(주)제우스,79370,16-Dec,290814358,119376049,171438309,40744899
(주)제우스,79370,17-Dec,337919035,154196766,183722269,21584931
(주)제이브이엠,54950,16-Dec,176621064,64454309,112166755,9329419
(주)제이브이엠,54950,17-Dec,172422167,51278774,121143392,3344484
(주)제이스텍,90470,16-Dec,147314237,90957839,56356398,51744010
(주)제이스텍,90470,17-Dec,181942500,52882812,129059688,57701384
(주)제이에스티나,26040,16-Dec,124877857,45499041,79378815,4316846
(주)제이에스티나,26040,17-Dec,109851511,37830037,72021474,3961632
(주)제이에스피브이,250300,16-Dec,0,0,0,0
(주)제이에스피브이,250300,17-Dec,0,0,0,0
(주)제이와이피엔터테인먼트,35900,16-Dec,86571518,19529789,67041728,24834073
(주)제이와이피엔터테인먼트,35900,17-Dec,124428024,38667611,85760413,25360097
(주)제이웨이,58420,16-Dec,10418151,1253931,9164220,5061352
(주)제이웨이,58420,17-Dec,7887931,1186293,6701638,2776621
(주)제이콘텐트리,36420,16-Dec,550190463,425173863,125016600,55312319
(주)제이콘텐트리,36420,17-Dec,661939538,426206347,235733191,49395027
(주)제이테크놀로지,35480,16-Dec,80103741,23154131,56949610,8028212
(주)제이테크놀로지,35480,17-Dec,66091545,27563118,38528428,306672
(주)제이티,89790,16-Dec,41611004,26815701,14795303,1390374
(주)제이티,89790,17-Dec,42425698,27224115,15201583,4093772
(주)제일바이오,52670,16-Dec,38200492,3970941,34229551,2330441
(주)제일바이오,52670,17-Dec,32880724,2470097,30410627,2515028
(주)제일테크노스,38010,16-Dec,148643896,82085629,66558267,7596286
(주)제일테크노스,38010,17-Dec,157904818,87395149,70509669,5542154
(주)제주반도체,80220,16-Dec,87510890,49725944,37784947,8674545
(주)제주반도체,80220,17-Dec,93135313,41741418,51393895,4559634
(주)젬백스&카엘,82270,16-Dec,189682338,89292800,100389538,6701514
(주)젬백스&카엘,82270,17-Dec,159825713,93711990,66113723,9371358
(주)젬백스링크,64800,16-Dec,73565806,33611795,39954011,27805059
(주)젬백스링크,64800,17-Dec,382407315,294273822,88133493,11220448
(주)조이시티,67000,16-Dec,58813729,13519281,45294448,12163293
(주)조이시티,67000,17-Dec,50633745,16736307,33897438,18732799
(주)좋은사람들,33340,16-Dec,111375699,30241980,81133719,11723912
(주)좋은사람들,33340,17-Dec,99097030,27957115,71139915,12647645
(주)주노콜렉션,221670,16-Dec,0,0,0,0
(주)주노콜렉션,221670,17-Dec,0,0,0,0
(주)중앙디앤엠,51980,16-Dec,19389945,7051064,12338880,4600892
(주)중앙디앤엠,51980,17-Dec,24219333,11239021,12980312,567278
(주)중앙백신연구소,72020,16-Dec,73542680,13177448,60365232,14469433
(주)중앙백신연구소,72020,17-Dec,81623823,16947391,64676432,9952256
(주)중앙에너비스,440,16-Dec,77535141,26750433,50784708,2313333
(주)중앙에너비스,440,17-Dec,60493562,15299436,45194126,109171
(주)지니뮤직,43610,16-Dec,110079575,41952580,68126995,28472266
(주)지니뮤직,43610,17-Dec,139493909,48512460,90981449,48143398
(주)지란지교시큐리티,208350,16-Dec,28133681,7285445,20848236,4986664
(주)지란지교시큐리티,208350,17-Dec,68111887,20363795,47748092,14864425
(주)지씨셀,144510,16-Dec,54513700,6416713,48096987,427143
(주)지씨셀,144510,17-Dec,55355541,7032093,48323448,39349522
(주)지어소프트,51160,16-Dec,28645178,21103529,7541649,3569518
(주)지어소프트,51160,17-Dec,26928765,19426056,7502709,3912396
(주)지에스이,53050,16-Dec,135258608,80214719,55043889,1658084
(주)지에스이,53050,17-Dec,145461519,82772457,62689062,3050799
(주)지에스홈쇼핑,28150,16-Dec,1359434068,383854679,975579389,176557308
(주)지에스홈쇼핑,28150,17-Dec,1425154432,361278898,1063875535,192242632
(주)지엔씨에너지,119850,16-Dec,98000593,37338018,60662575,16158056
(주)지엔씨에너지,119850,17-Dec,114247941,44489073,69758868,16967060
(주)지엔코,65060,16-Dec,236652625,57958354,178694271,9196545
(주)지엔코,65060,17-Dec,289551147,84825492,204725655,67318556
(주)지유온,111820,16-Dec,88003439,8145614,79857825,6366130
(주)지유온,111820,17-Dec,90529008,8764360,81764648,8460020
(주)진로발효,18120,16-Dec,101067728,16343671,84724058,858603
(주)진로발효,18120,17-Dec,107030438,16028244,91002194,2019718
(주)진매트릭스,109820,16-Dec,19333902,5731873,13602029,1228723
(주)진매트릭스,109820,17-Dec,17743477,5798348,11945129,1262785
(주)진바이오텍,86060,16-Dec,59157362,22621851,36535511,8702791
(주)진바이오텍,86060,17-Dec,59542775,21487220,38055555,5471937
(주)진성티이씨,36890,16-Dec,169234374,69789550,99444824,12856506
(주)진성티이씨,36890,17-Dec,192429371,89439567,102989804,10123284
(주)차바이오텍,85660,16-Dec,768929187,390068004,378861183,133877812
(주)차바이오텍,85660,17-Dec,785602167,376402685,409199482,111192586
(주)창해에탄올,4650,16-Dec,414543168,226444077,188099091,14420359
(주)창해에탄올,4650,17-Dec,383132532,201044311,182088221,9958104
(주)체리부로,66360,16-Dec,235693307,173234271,62459036,3123038
(주)체리부로,66360,17-Dec,255024663,145845489,109179174,10716832
(주)초록뱀미디어,47820,16-Dec,124196884,51939452,72257432,13021678
(주)초록뱀미디어,47820,17-Dec,111076858,29174935,81901923,4707464
(주)초록뱀이앤엠,131100,16-Dec,51776739,40276132,11500607,339387
(주)초록뱀이앤엠,131100,17-Dec,30346571,24946944,5399628,759433
(주)초록뱀컴퍼니,52300,16-Dec,108560831,33712704,74848127,5193947
(주)초록뱀컴퍼니,52300,17-Dec,118083662,34409650,83674011,1859894
(주)칩스앤미디어,94360,16-Dec,31641419,2437433,29203986,4490122
(주)칩스앤미디어,94360,17-Dec,29007462,2486200,26521263,6250835
(주)카스,16920,16-Dec,121662181,89595200,32066980,9613038
(주)카스,16920,17-Dec,116218525,79082572,37135953,10241905
(주)카이노스메드,220250,16-Dec,1218640,1518209,-299569,328502
(주)카이노스메드,220250,17-Dec,7587366,1439072,6148294,4466209
(주)캐스텍코리아,71850,16-Dec,243371092,134281521,109089571,5808563
(주)캐스텍코리아,71850,17-Dec,261098687,153962163,107136525,5189861
(주)캠시스,50110,16-Dec,255517072,166367891,89149181,25514811
(주)캠시스,50110,17-Dec,256174816,190498033,65676783,25310061
(주)컴투스,78340,16-Dec,711986084,77003279,634982805,90000842
(주)컴투스,78340,17-Dec,838310852,77379483,760931368,25792117
(주)컴투스홀딩스,63080,16-Dec,327582214,91203538,236378676,31543651
(주)컴투스홀딩스,63080,17-Dec,338029216,93552469,244476747,10379369
(주)케미메디,205290,16-Dec,0,0,0,0
(주)케미메디,205290,17-Dec,0,0,0,0
(주)케스피온,79190,16-Dec,107043378,62656633,44386745,14849505
(주)케스피온,79190,17-Dec,110999149,58702291,52296858,11472239
(주)케어랩스,263700,16-Dec,15858741,5455088,10403653,3290018
(주)케어랩스,263700,17-Dec,39819882,12947805,26872078,3343479
(주)케어젠,214370,16-Dec,230681995,10980927,219701068,70532008
(주)케어젠,214370,17-Dec,221822603,11425606,210396997,49995900
(주)케이사인,192250,16-Dec,77613827,24509045,53104781,30052575
(주)케이사인,192250,17-Dec,73192849,24779413,48413435,23316938
(주)케이씨씨건설,21320,16-Dec,902760270,592742982,310017288,124729454
(주)케이씨씨건설,21320,17-Dec,942080848,603946082,338134767,237347428
(주)케이씨아이,36670,16-Dec,60366478,13391532,46974946,3987614
(주)케이씨아이,36670,17-Dec,62710014,13727113,48982901,9393159
(주)케이씨에스,115500,16-Dec,27451612,9741568,17710043,12706170
(주)케이씨에스,115500,17-Dec,28510219,10311675,18198543,10385385
(주)케이씨티,89150,16-Dec,63372429,24301102,39071327,7793953
(주)케이씨티,89150,17-Dec,62835903,22416469,40419434,7270209
(주)케이씨피드,25880,16-Dec,106278382,54176468,52101914,17141171
(주)케이씨피드,25880,17-Dec,105511178,46889847,58621331,19079629
(주)케이아이엔엑스,93320,16-Dec,60245919,5233344,55012575,13564874
(주)케이아이엔엑스,93320,17-Dec,65275232,6536357,58738875,16734446
(주)케이에스피,73010,16-Dec,57516617,47797720,9718896,1363352
(주)케이에스피,73010,17-Dec,46288402,38038980,8249422,3088624
(주)케이에이치바텍,60720,16-Dec,414589389,163744220,250845169,45965535
(주)케이에이치바텍,60720,17-Dec,320081206,111521944,208559262,47503565
(주)케이엑스이노베이션,122450,16-Dec,393379483,116788273,276591210,53301802
(주)케이엑스이노베이션,122450,17-Dec,537109638,142687719,394421919,75471907
(주)케이엑스하이텍,52900,16-Dec,63404547,14884815,48519732,9236903
(주)케이엑스하이텍,52900,17-Dec,65717628,13766992,51950636,6365886
(주)케이엔더블유,105330,16-Dec,68208330,27164558,41043772,9314557
(주)케이엔더블유,105330,17-Dec,68884489,31443789,37440700,4447014
(주)케이엔엔,58400,16-Dec,198501635,20337248,178164386,11135229
(주)케이엔엔,58400,17-Dec,202687243,17334777,185352466,7561881
(주)케이엘넷,39420,16-Dec,40441731,8900293,31541438,6266507
(주)케이엘넷,39420,17-Dec,39556614,5741956,33814658,4534662
(주)케이엠,83550,16-Dec,97539750,24080288,73459463,15169147
(주)케이엠,83550,17-Dec,101216849,26009544,75207305,9234789
(주)케이엠더블유,32500,16-Dec,208300054,162736864,45563190,24235013
(주)케이엠더블유,32500,17-Dec,213354657,162050193,51304464,22660493
(주)케이지모빌리언스,46440,16-Dec,378261974,231669045,146592929,22328418
(주)케이지모빌리언스,46440,17-Dec,464307883,245652310,218655573,29550422
(주)케이지이니시스,35600,16-Dec,735955030,478506180,257448850,75210830
(주)케이지이니시스,35600,17-Dec,926244871,616540246,309704625,153404576
(주)케이티서브마린,60370,16-Dec,156993480,55572675,101420805,431572
(주)케이티서브마린,60370,17-Dec,142796539,34056032,108740507,6916155
(주)케이티알파,36030,16-Dec,249202154,46940735,202261420,29460155
(주)케이티알파,36030,17-Dec,258240378,52942956,205297422,21647472
(주)케이프,64820,16-Dec,1469790849,1307882780,161908069,15983768
(주)케이프,64820,17-Dec,1323297080,1151566672,171730408,9835477
(주)케이피에스,256940,16-Dec,27053412,20803646,6249766,2534656
(주)케이피에스,256940,17-Dec,32501006,6753338,25747669,829503
(주)케이피에프,24880,16-Dec,395895492,263748393,132147099,26285961
(주)케이피에프,24880,17-Dec,418037497,279529379,138508119,9077612
(주)케이피엠테크,42040,16-Dec,83271028,36899444,46371585,11288189
(주)케이피엠테크,42040,17-Dec,121781612,45276677,76504935,10275241
(주)케이피티유,54410,16-Dec,59504325,31079897,28424428,2578154
(주)케이피티유,54410,17-Dec,68247260,36215996,32031264,431841
(주)케일럼,258610,16-Dec,40209208,29957993,10251215,6294425
(주)케일럼,258610,17-Dec,41844935,18962826,22882109,3332227
(주)켐온,217600,16-Dec,0,0,0,0
(주)켐온,217600,17-Dec,39462658,6318515,33144143,2403064
(주)켐트로닉스,89010,16-Dec,226427988,148993977,77434011,9176995
(주)켐트로닉스,89010,17-Dec,220667821,145534032,75133789,11629123
(주)켐트로스,220260,16-Dec,0,0,0,0
(주)켐트로스,220260,17-Dec,51518272,21398056,30120216,12261748
(주)코너스톤네트웍스,33110,16-Dec,105488930,67185826,38303105,10927356
(주)코너스톤네트웍스,33110,17-Dec,41577329,21117972,20459358,425471
(주)코다코,46070,16-Dec,383368845,270944851,112423993,28929089
(주)코다코,46070,17-Dec,417416923,305971891,111445031,8922896
(주)코데즈컴바인,47770,16-Dec,29020844,5139683,23881161,4420789
(주)코데즈컴바인,47770,17-Dec,31578877,5105928,26472949,6151810
(주)코디,80530,16-Dec,86510616,38360009,48150607,8793907
(주)코디,80530,17-Dec,42501591,19649383,22852207,3496106
(주)코디엠,224060,16-Dec,68181742,52299836,15881906,11284968
(주)코디엠,224060,17-Dec,60951343,5669069,55282274,13712136
(주)코렌텍,104540,16-Dec,97043566,35311977,61731589,19989571
(주)코렌텍,104540,17-Dec,100577807,46257823,54319984,11461706
(주)코리아나화장품,27050,16-Dec,118519738,37551792,80967946,5603348
(주)코리아나화장품,27050,17-Dec,121097694,43685013,77412681,7581505
(주)코리아에스이,101670,16-Dec,32251323,2443804,29807519,7113160
(주)코리아에스이,101670,17-Dec,41482384,3524269,37958115,9444271
(주)코맥스,36690,16-Dec,96774640,39501174,57273466,9433700
(주)코맥스,36690,17-Dec,104882960,41159175,63723784,9389028
(주)코메론,49430,16-Dec,136746192,24206126,112540066,18390836
(주)코메론,49430,17-Dec,139135359,19797151,119338208,19463876
(주)코미코,183300,16-Dec,93196639,53025923,40170716,25037287
(주)코미코,183300,17-Dec,121072950,49106751,71966199,43952667
(주)코미팜,41960,16-Dec,149843271,50542294,99300977,26951261
(주)코미팜,41960,17-Dec,149268453,41964048,107304405,27683299
(주)코세스,89890,16-Dec,27340392,23054282,4286110,960603
(주)코세스,89890,17-Dec,33041534,18599261,14442273,586175
(주)코센,9730,16-Dec,60000751,36250225,23750526,456415
(주)코센,9730,17-Dec,57162040,27901939,29260101,578595
(주)코스나인,82660,16-Dec,197249708,127953172,69296536,13104790
(주)코스나인,82660,17-Dec,181360692,120050621,61310071,2000657
(주)코스메카코리아,241710,16-Dec,143045906,38206844,104839062,50303212
(주)코스메카코리아,241710,17-Dec,151059278,37590746,113468532,38457919
(주)코스온,69110,16-Dec,101838339,40522966,61315372,7505971
(주)코스온,69110,17-Dec,139432991,67319852,72113138,5911877
(주)코썬바이오,204990,16-Dec,50534728,5766400,44768328,17646830
(주)코썬바이오,204990,17-Dec,128032491,13902964,114129527,5321719
(주)코아시아,45970,16-Dec,325515778,182837079,142678699,48459991
(주)코아시아,45970,17-Dec,331114667,180299818,150814848,56306206
(주)코아시아옵틱스,196450,16-Dec,69867088,34705103,35161985,1227224
(주)코아시아옵틱스,196450,17-Dec,68339098,22553168,45785930,5229395
(주)코엔텍,29960,16-Dec,153917415,43293380,110624034,28886281
(주)코엔텍,29960,17-Dec,172746242,47189829,125556413,46925585
(주)코원플레이,56000,16-Dec,43231967,23781303,19450664,4284495
(주)코원플레이,56000,17-Dec,22125522,2411625,19713897,3642416
(주)코이즈,121850,16-Dec,54923992,25121188,29802804,6161444
(주)코이즈,121850,17-Dec,45676171,23135847,22540324,8616048
(주)코콤,15710,16-Dec,117782559,23737356,94045203,1500170
(주)코콤,15710,17-Dec,128890686,26611502,102279184,9784816
(주)코텍,52330,16-Dec,275769907,32777068,242992839,59069913
(주)코텍,52330,17-Dec,301919377,40534667,261384710,34662594
(주)코프라,126600,16-Dec,124690917,36905262,87785655,4937177
(주)코프라,126600,17-Dec,142292865,44151304,98141560,13738534
(주)쿠첸,225650,16-Dec,106439127,40173782,66265345,576439
(주)쿠첸,225650,17-Dec,105762541,45666198,60096343,8474746
(주)큐로컴,40350,16-Dec,110467974,35323975,75143999,45677770
(주)큐로컴,40350,17-Dec,117709804,42110816,75598988,3032805
(주)큐로홀딩스,51780,16-Dec,91308534,19889130,71419404,2439380
(주)큐로홀딩스,51780,17-Dec,54861347,25315827,29545520,1664921
(주)큐리언트,115180,16-Dec,26238994,1890590,24348404,23660540
(주)큐리언트,115180,17-Dec,15678094,1145659,14532436,5043618
(주)큐브엔터테인먼트,182360,16-Dec,21470633,4247533,17223100,4384944
(주)큐브엔터테인먼트,182360,17-Dec,22136132,6348137,15787995,7756237
(주)큐에스아이,66310,16-Dec,55524032,2751051,52772980,11919314
(주)큐에스아이,66310,17-Dec,55024425,2459392,52565033,11179481
(주)크레버스,96240,16-Dec,148986377,72796978,76189399,14504846
(주)크레버스,96240,17-Dec,145606600,61948501,83658098,12831799
(주)크린앤사이언스,45520,16-Dec,50645236,23833033,26812203,4273828
(주)크린앤사이언스,45520,17-Dec,65672135,33885861,31786274,4487589
(주)클라우드에어,36170,16-Dec,69188584,5390723,63797860,25734274
(주)클라우드에어,36170,17-Dec,95146781,26218408,68928373,49479501
(주)클래시스,214150,16-Dec,0,0,0,0
(주)클래시스,214150,17-Dec,63161123,28069163,35091960,19219931
(주)클리오,237880,16-Dec,241042273,100012521,141029752,54453680
(주)클리오,237880,17-Dec,232974676,88291884,144682791,13329791
(주)키이스트,54780,16-Dec,110688141,28851650,81836490,23040115
(주)키이스트,54780,17-Dec,106329813,27801955,78527858,33650041
(주)타이거일렉,219130,16-Dec,40002271,4340549,35661722,3826103
(주)타이거일렉,219130,17-Dec,44924781,5367709,39557073,9588769
(주)탑엔지니어링,65130,16-Dec,222160485,67075421,155085064,6893713
(주)탑엔지니어링,65130,17-Dec,462538541,188086107,274452433,43481943
(주)탑코미디어,134580,16-Dec,56917275,15025861,41891414,12101737
(주)탑코미디어,134580,17-Dec,37292883,9785710,27507172,7840771
(주)태광,23160,16-Dec,474731597,39437237,435294359,62748621
(주)태광,23160,17-Dec,454010340,34838916,419171424,48784462
(주)태양,53620,16-Dec,192953193,47392630,145560563,37326569
(주)태양,53620,17-Dec,188210060,37461646,150748414,41943883
(주)태웅,44490,16-Dec,976860976,342597497,634263479,63524654
(주)태웅,44490,17-Dec,1001617902,372871406,628746496,38358151
(주)테라젠이텍스,66700,16-Dec,140956496,61935642,79020854,6492107
(주)테라젠이텍스,66700,17-Dec,145421347,51771865,93649482,5286402
(주)테스,95610,16-Dec,184848259,36683546,148164712,28313928
(주)테스,95610,17-Dec,242492887,52898263,189594624,7396442
(주)테크윙,89030,16-Dec,267644513,160230212,107414302,6523498
(주)테크윙,89030,17-Dec,342380078,189753640,152626438,11351262
(주)텔레칩스,54450,16-Dec,114139841,33663520,80476321,7152863
(주)텔레칩스,54450,17-Dec,123163202,41205019,81958183,12995500
(주)텔레필드,91440,16-Dec,55166477,30270030,24896447,5874242
(주)텔레필드,91440,17-Dec,54836220,29263658,25572562,4560520
(주)텔콘알에프제약,200230,16-Dec,118443620,36081676,82361944,10803918
(주)텔콘알에프제약,200230,17-Dec,209642245,74521199,135121046,17904892
(주)토박스코리아,215480,16-Dec,0,0,0,0
(주)토박스코리아,215480,17-Dec,31328838,10759475,20569362,6847930
(주)토비스,51360,16-Dec,288673594,133651638,155021956,6682443
(주)토비스,51360,17-Dec,264185622,98376301,165809321,9154278
(주)토탈소프트뱅크,45340,16-Dec,15896505,9956732,5939773,2173258
(주)토탈소프트뱅크,45340,17-Dec,16188431,9969402,6219029,2912573
(주)톱텍,108230,16-Dec,470737256,282257074,188480182,128491553
(주)톱텍,108230,17-Dec,445178864,117767771,327411093,239360288
(주)투비소프트,79970,16-Dec,78728436,37118100,41610336,8279905
(주)투비소프트,79970,17-Dec,96133679,49624186,46509494,4458055
(주)트루윈,105550,16-Dec,77622631,56591983,21030648,693593
(주)트루윈,105550,17-Dec,60392171,43049134,17343038,2577788
(주)특수건설,26150,16-Dec,117968021,53965933,64002088,8853097
(주)특수건설,26150,17-Dec,117602522,52410951,65191571,8375491
(주)티비씨,33830,16-Dec,110509716,8591850,101917866,2375873
(주)티비씨,33830,17-Dec,114357797,10048324,104309473,822622
(주)티사이언티픽,57680,16-Dec,23075578,15332783,7742795,5554415
(주)티사이언티픽,57680,17-Dec,45277385,35907774,9369611,16070730
(주)티씨엠생명과학,228180,16-Dec,30676109,25568776,5107333,19102610
(주)티씨엠생명과학,228180,17-Dec,27617811,28980956,-1363144,4622529
(주)티씨케이,64760,16-Dec,131531605,17543059,113988546,5492184
(주)티씨케이,64760,17-Dec,168791620,23340696,145450924,24785624
(주)티에스넥스젠,43220,16-Dec,83655543,62336950,21318593,19221151
(주)티에스넥스젠,43220,17-Dec,67116848,39475284,27641564,2667782
(주)티에스이,131290,16-Dec,189314821,46480076,142834744,10536178
(주)티에스이,131290,17-Dec,206198241,45895888,160302354,20329676
(주)티에스트릴리온,284610,16-Dec,0,0,0,0
(주)티에스트릴리온,284610,17-Dec,0,0,0,0
(주)티엘아이,62860,16-Dec,119585204,11400516,108184687,12206848
(주)티엘아이,62860,17-Dec,103630569,10189373,93441195,11335849
(주)티케이케미칼,104480,16-Dec,642762218,395571644,247190574,1381967
(주)티케이케미칼,104480,17-Dec,631962164,379079229,252882935,3966719
(주)티플랙스,81150,16-Dec,129188171,53454172,75733999,4948617
(주)티플랙스,81150,17-Dec,134805426,52651310,82154116,4125910
(주)티피씨,130740,16-Dec,82245350,29341284,52904066,7742175
(주)티피씨,130740,17-Dec,94017485,39070392,54947093,4286752
(주)티피씨메카트로닉스,48770,16-Dec,88493722,71492179,17001543,7835254
(주)티피씨메카트로닉스,48770,17-Dec,94580825,66590818,27990007,3161492
(주)파나진,46210,16-Dec,33019498,11921807,21097692,2625357
(주)파나진,46210,17-Dec,31792758,8056494,23736263,1615722
(주)파라다이스,34230,16-Dec,2308018643,998353137,1309665506,182298788
(주)파라다이스,34230,17-Dec,2435323992,1141985104,1293338887,171994284
(주)파라텍,33540,16-Dec,143809366,70312504,73496863,521012
(주)파라텍,33540,17-Dec,144843948,59377833,85466115,685638
(주)파루,43200,16-Dec,110044017,28047532,81996485,32588912
(주)파루,43200,17-Dec,68615702,8309785,60305917,6588068
(주)파마리서치,214450,16-Dec,179332280,6867043,172465237,17633956
(주)파마리서치,214450,17-Dec,189033646,6882068,182151578,17125672
(주)파버나인,177830,16-Dec,102674836,49884277,52790559,7282392
(주)파버나인,177830,17-Dec,113945582,62097383,51848199,5479191
(주)파세코,37070,16-Dec,94551148,27365830,67185318,7559491
(주)파세코,37070,17-Dec,91231655,23075928,68155727,2018114
(주)파수,150900,16-Dec,38277139,24876627,13400513,6321498
(주)파수,150900,17-Dec,41606671,27309274,14297397,5635073
(주)파워로직스,47310,16-Dec,304792713,154389345,150403368,43789627
(주)파워로직스,47310,17-Dec,277514176,117805273,159708903,23531729
(주)파이오링크,170790,16-Dec,48046073,11677667,36368406,13673869
(주)파이오링크,170790,17-Dec,44732357,12236466,32495891,11728063
(주)파인넥스,123260,16-Dec,61788963,50937495,10851468,783476
(주)파인넥스,123260,17-Dec,60595889,38331388,22264500,2387526
(주)파인디앤씨,49120,16-Dec,127259725,72288248,54971477,5212981
(주)파인디앤씨,49120,17-Dec,107567992,66149375,41418616,2615664
(주)파인디지털,38950,16-Dec,106837172,11795835,95041337,9003467
(주)파인디지털,38950,17-Dec,101843769,12128841,89714927,9424242
(주)파인테크닉스,106240,16-Dec,251202607,120485818,130716789,10024373
(주)파인테크닉스,106240,17-Dec,201276199,116434322,84841877,6445645
(주)파인텍,131760,16-Dec,219618422,172719556,46898866,5692333
(주)파인텍,131760,17-Dec,150391939,108949575,41442364,8827297
(주)파커스,65690,16-Dec,100842275,12995420,87846855,27226382
(주)파커스,65690,17-Dec,118886918,29537770,89349149,22993576
(주)파크시스템스,140860,16-Dec,32227696,5801624,26426072,4961479
(주)파크시스템스,140860,17-Dec,37075182,6515728,30559454,10763453
(주)파트론,91700,16-Dec,506193291,121071991,385121300,30209022
(주)파트론,91700,17-Dec,511092139,152287583,358804556,20007356
(주)파티게임즈,194510,16-Dec,67975228,18217551,49757677,10098612
(주)파티게임즈,194510,17-Dec,227316371,142535474,84780898,26686810
(주)팍스넷,38160,16-Dec,47470498,5337619,42132879,21849673
(주)팍스넷,38160,17-Dec,49625005,5357280,44267726,20035439
(주)팜스토리,27710,16-Dec,663973269,497056414,166916855,23207390
(주)팜스토리,27710,17-Dec,567368288,397726142,169642147,16533637
(주)팬스타엔터프라이즈,54300,16-Dec,42116143,21705554,20410589,3551372
(주)팬스타엔터프라이즈,54300,17-Dec,42234587,13755344,28479243,1369715
(주)팬엔터테인먼트,68050,16-Dec,70046098,29803068,40243030,1650476
(주)팬엔터테인먼트,68050,17-Dec,80214001,32869443,47344558,15029439
(주)팬젠,222110,16-Dec,37398440,2091910,35306530,13568791
(주)팬젠,222110,17-Dec,35592682,4283429,31309253,8782377
(주)펄어비스,263750,17-Jun,101692680,23144526,78548155,46905010
(주)펩트론,87010,16-Dec,57901629,4692858,53208771,3543370
(주)펩트론,87010,17-Dec,53048615,4103513,48945102,961518
(주)포메탈,119500,16-Dec,55100674,14871073,40229601,2509516
(주)포메탈,119500,17-Dec,60815974,19050681,41765292,3216788
(주)포스코아이씨티,22100,16-Dec,662199651,287383769,374815882,71216488
(주)포스코아이씨티,22100,17-Dec,646301319,246065698,400235621,59284098
(주)포스코엠텍,9520,16-Dec,161516565,84683320,76833245,3264741
(주)포스코엠텍,9520,17-Dec,142854178,60179308,82674870,1586842
(주)포스코케미칼,3670,16-Dec,723863094,154463438,569399656,117834509
(주)포스코케미칼,3670,17-Dec,835840209,183650482,652189727,104073640
(주)포인트엔지니어링,256630,16-Dec,0,0,0,0
(주)포인트엔지니어링,176560,16-Dec,0,0,0,0
(주)포인트엔지니어링,256630,17-Dec,0,0,0,0
(주)포인트엔지니어링,176560,17-Dec,64938182,27143710,37794472,12029039
(주)폴라리스세원,234100,16-Dec,37221075,18801490,18419586,5978669
(주)폴라리스세원,234100,17-Dec,37985294,15652549,22332746,7655021
(주)폴라리스오피스,41020,16-Dec,46276024,13257522,33018501,6968337
(주)폴라리스오피스,41020,17-Dec,44550489,7841296,36709193,4242167
(주)폴라리스우노,114630,16-Dec,77913607,10636621,67276986,20834265
(주)폴라리스우노,114630,17-Dec,83936934,10085031,73851903,21672188
(주)푸드웰,5670,16-Dec,130488667,82896517,47592150,3960471
(주)푸드웰,5670,17-Dec,127687398,79509909,48177489,3171118
(주)푸른기술,94940,16-Dec,28976419,7039510,21936909,3123322
(주)푸른기술,94940,17-Dec,31675793,7572812,24102981,3313728
(주)퓨전,195440,16-Dec,30722531,13104124,17618407,8611222
(주)퓨전,195440,17-Dec,28834298,18458537,10375761,173392
(주)퓨쳐켐,220100,16-Dec,33108336,1575147,31533189,17449672
(주)퓨쳐켐,220100,17-Dec,36000073,8799398,27200675,6067107
(주)프럼파스트,35200,16-Dec,39164456,10077877,29086579,2843722
(주)프럼파스트,35200,17-Dec,40908988,6189168,34719820,4361932
(주)프로스테믹스,203690,16-Dec,47060563,2204205,44856358,3641515
(주)프로스테믹스,203690,17-Dec,40583608,1426262,39157347,6552793
(주)프로텍,53610,16-Dec,149101243,27813961,121287282,19939987
(주)프로텍,53610,17-Dec,175974866,30362914,145611952,21048082
(주)프리엠스,53160,16-Dec,47006216,4858283,42147933,2234694
(주)프리엠스,53160,17-Dec,47528828,4217937,43310891,7807361
(주)플래스크,41590,16-Dec,121047319,73148429,47898890,2606305
