회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원)
동일금속(주),109860,19-Dec,142639453,17662851,124976602,3716723
동일철강(주),23790,18-Dec,144800381,93551909,51248471,450609
동일철강(주),23790,19-Dec,90109898,35777587,54332310,2398292
동화기업(주),25900,18-Dec,1229786587,551295819,678490768,24135657
동화기업(주),25900,19-Dec,1440636414,762943947,677692467,21581706
디아이티(주),110990,18-Dec,302071991,139167261,162904730,27912640
디아이티(주),110990,19-Dec,289657407,117282183,172375225,34903924
디에스티(주),33430,18-Dec,57013369,39460505,17552865,1710431
디에스티(주),33430,19-Dec,54525328,50663913,3861415,1034396
디엑스앤브이엑스(주),180400,18-Dec,61195458,36842091,24353367,7944252
디엑스앤브이엑스(주),180400,19-Dec,30048016,6490545,23557471,2751423
디와이씨(주),310870,18-Dec,0,0,0,0
디와이씨(주),310870,19-Dec,0,0,0,0
디와이피엔에프(주),104460,18-Dec,133139041,85484038,47655003,13163848
디와이피엔에프(주),104460,19-Dec,158275549,90991255,67284294,21369457
디젠스(주),113810,18-Dec,78396244,55764495,22631749,12602026
디젠스(주),113810,19-Dec,79054294,59570780,19483513,11198270
디케이락(주),105740,18-Dec,109270704,24544762,84725942,3390087
디케이락(주),105740,19-Dec,123740059,30829406,92910653,5225134
라온시큐어(주),42510,18-Dec,27408823,7130221,20278602,5719561
라온시큐어(주),42510,19-Dec,51118782,28262156,22856626,23547778
라온피플(주),300120,18-Dec,28961563,3110752,25850812,8230767
라온피플(주),300120,19-Dec,65686253,2906560,62779693,11253770
램테크놀러지(주),171010,18-Dec,48132792,29216894,18915898,1664759
램테크놀러지(주),171010,19-Dec,67037071,31428918,35608153,19281942
럭슬(주),33600,18-Dec,66144514,51861728,14282786,431421
로스웰인터내셔널유한회사,900260,18-Dec,275382217,66557194,208825023,48289988
로스웰인터내셔널유한회사,900260,19-Dec,331367883,74437486,256930396,154875687
로체시스템즈(주),71280,18-Dec,94517974,29947810,64570164,23472503
로체시스템즈(주),71280,19-Dec,120035002,54663365,65371638,13505719
리노공업(주),58470,18-Dec,282621920,19778149,262843771,44213853
리노공업(주),58470,19-Dec,325715904,25537738,300178166,31868276
마이크로로봇(주),182690,18-Dec,19873056,14426484,5446572,898457
마이크로로봇(주),182690,19-Dec,26327325,14723015,11604310,9790387
매일유업(주),267980,18-Dec,615716051,268755707,346960344,64096395
매일유업(주),267980,19-Dec,675195953,271561495,403634458,84349576
매일홀딩스(주),5990,18-Dec,848940513,332873326,516067187,76049483
매일홀딩스(주),5990,19-Dec,956463233,382619347,573843886,104106523
메가스터디(주),72870,18-Dec,366307610,74999120,291308489,67965322
메가스터디(주),72870,19-Dec,379554212,81928313,297625899,61596714
메가스터디교육(주),215200,18-Dec,367190943,151236474,215954469,18872298
메가스터디교육(주),215200,19-Dec,432816425,182259342,250557082,6564752
메가엠디(주),133750,18-Dec,100658989,43467596,57191393,25814124
메가엠디(주),133750,19-Dec,108321009,50993515,57327494,21415027
메디앙스(주),14100,18-Dec,119530460,69626347,49904113,9674471
메디앙스(주),14100,19-Dec,139653596,57001967,82651629,13697568
메디포스트(주),78160,18-Dec,175753120,48949436,126803684,6329463
메디포스트(주),78160,19-Dec,213719039,101759804,111959235,11921876
명성티엔에스(주),257370,18-Dec,65625538,27884576,37740963,3452277
명성티엔에스(주),257370,19-Dec,66256204,28006050,38250154,3450841
모바일어플라이언스(주),87260,18-Dec,56868845,25521362,31347483,7217510
모바일어플라이언스(주),87260,19-Dec,50419989,22191039,28228950,420297
모트렉스(주),118990,18-Dec,436500670,309812468,126688202,15065739
모트렉스(주),118990,19-Dec,444300832,357061597,87239236,21170747
무림에스피(주),1810,18-Dec,321892003,116443481,205448522,35220569
무림에스피(주),1810,19-Dec,298741272,93662470,205078802,27764037
미디어젠(주),279600,18-Dec,15195794,6458011,8737783,2122536
미디어젠(주),279600,19-Dec,30458965,12411661,18047304,3658121
미래나노텍(주),95500,18-Dec,303408549,140331635,163076913,52622979
미래나노텍(주),95500,19-Dec,315964482,141464366,174500116,44251393
미래오토스,176440,18-Dec,104259772,54137791,50121982,24898394
미래오토스,176440,19-Dec,119154897,59774483,59380414,5921925
미스터블루(주),207760,18-Dec,44276627,12183755,32092873,8362815
미스터블루(주),207760,19-Dec,62303334,19396852,42906482,21462557
바디텍메드(주),206640,18-Dec,103442304,35418031,68024273,26044645
바디텍메드(주),206640,19-Dec,101262190,24155089,77107101,23820186
바이온(주),32980,18-Dec,78212263,31359778,46852486,5676832
바이온(주),32980,19-Dec,61758367,27050709,34707658,5553510
베뉴지(주),19010,18-Dec,561297826,274958158,286339669,5810368
베뉴지(주),19010,19-Dec,578404448,285958889,292445559,11798552
보성파워텍(주),6910,18-Dec,124282591,45888707,78393884,16117564
보성파워텍(주),6910,19-Dec,125593380,45682120,79911260,23363530
브릿지바이오테라퓨틱스(주),288330,18-Dec,11640192,57589430,-45949238,7429234
브릿지바이오테라퓨틱스(주),288330,19-Dec,79737130,4718882,75018248,64087344
비디아이(주),148140,18-Dec,148068120,113927385,34140735,3830593
비디아이(주),148140,19-Dec,147695816,116951319,30744497,14087645
비에이치아이(주),83650,18-Dec,365363945,281397190,83966755,6513154
비에이치아이(주),83650,19-Dec,370163701,300304115,69859586,15083342
빛샘전자(주),72950,18-Dec,65635234,9210750,56424484,4935067
빛샘전자(주),72950,19-Dec,66623519,8979971,57643548,6146209
삼강엠앤티(주),100090,18-Dec,538058343,312366746,225691597,3459821
삼강엠앤티(주),100090,19-Dec,627931344,432152491,195778853,12419398
삼륭물산(주),14970,18-Dec,127218202,58586571,68631631,16110919
삼륭물산(주),14970,19-Dec,125593735,54053386,71540348,13600895
삼목에스폼(주),18310,18-Dec,373638962,43336832,330302130,13106395
삼목에스폼(주),18310,19-Dec,396407856,54089578,342318278,9710699
삼보모터스(주),53700,18-Dec,716113626,510760473,205353153,66566649
삼보모터스(주),53700,19-Dec,735588275,537356599,198231676,65353723
삼보산업(주),9620,18-Dec,295955268,250231645,45723622,14041571
삼보산업(주),9620,19-Dec,300467661,247611164,52856497,19558340
삼아제약(주),9300,18-Dec,173685656,12782767,160902889,22421637
삼아제약(주),9300,19-Dec,190780878,22631279,168149599,12998371
삼영엠텍(주),54540,18-Dec,111608121,33897440,77710681,14708909
삼영엠텍(주),54540,19-Dec,119976287,40097818,79878468,15470297
삼영이엔씨(주),65570,18-Dec,93842684,10660453,83182231,8026298
삼영이엔씨(주),65570,19-Dec,86222129,11038603,75183526,2100788
삼지전자(주),37460,18-Dec,567955325,264845733,303109592,22646126
삼지전자(주),37460,19-Dec,559512185,228013492,331498693,46396096
삼천당제약(주),250,18-Dec,261158440,55394974,205763466,51471447
삼천당제약(주),250,19-Dec,290150966,66954254,223196712,60272737
삼천리자전거(주),24950,18-Dec,161804734,72768786,89035947,3283899
삼천리자전거(주),24950,19-Dec,146726691,67209547,79517144,2600997
삼현철강(주),17480,18-Dec,167102809,22228732,144874077,52616378
삼현철강(주),17480,19-Dec,171203628,22066564,149137064,57456971
상신이디피(주),91580,18-Dec,142680535,85270339,57410195,25344542
상신이디피(주),91580,19-Dec,148101006,85973830,62127175,26156128
상신전자(주),263810,18-Dec,52562526,20154868,32407658,3260913
상신전자(주),263810,19-Dec,52111609,17587667,34523941,4761395
서암기계공업(주),100660,18-Dec,68407348,8427992,59979357,3081753
서암기계공업(주),100660,19-Dec,69554367,7923973,61630394,2649687
서울바이오시스(주),92190,18-Dec,414012877,253045649,160967228,3094868
서울바이오시스(주),92190,19-Dec,579080908,391586737,187494170,6271743
서울반도체(주),46890,18-Dec,1293763889,568509748,725254141,21674846
서울반도체(주),46890,19-Dec,1322136396,576440639,745695757,44448987
서울전자통신(주),27040,18-Dec,80916476,46830310,34086166,6287624
서울전자통신(주),27040,19-Dec,137380839,43897434,93483405,3228304
서호전기(주),65710,18-Dec,79055546,16587764,62467782,9500203
서호전기(주),65710,19-Dec,93141622,18158212,74983410,12049826
성우전자(주),81580,18-Dec,137749457,27782589,109966868,13103116
성우전자(주),81580,19-Dec,126891468,23927839,102963629,7816958
성우테크론(주),45300,18-Dec,70083719,23453722,46629998,9048031
성우테크론(주),45300,19-Dec,75224671,24482349,50742321,11184713
성호전자(주),43260,18-Dec,97013283,54751855,42261429,1024825
성호전자(주),43260,19-Dec,95653166,54500407,41152759,2909066
세명전기공업(주),17510,18-Dec,79029092,9842027,69187065,15885837
세명전기공업(주),17510,19-Dec,81806215,10435072,71371143,12471069
세종텔레콤(주),36630,18-Dec,400686266,68876849,331809417,7208975
세종텔레콤(주),36630,19-Dec,448276043,111538082,336737962,19392678
소니드(주),60230,18-Dec,70113406,37665078,32448328,14956593
소니드(주),60230,19-Dec,87603979,32568653,55035326,30552301
소프트캠프(주),258790,18-Dec,0,0,0,0
소프트캠프(주),258790,19-Dec,21126083,11516641,9609441,5510723
솔브레인홀딩스(주),36830,18-Dec,1006120383,272332652,733787731,183858842
솔브레인홀딩스(주),36830,19-Dec,1159459650,317791133,841668517,346352701
스튜디오드래곤(주),253450,18-Dec,512374588,111089076,401285512,153038515
스튜디오드래곤(주),253450,19-Dec,581557107,153306915,428250192,59833973
시그네틱스(주),33170,18-Dec,200399592,53068771,147330821,6821364
시그네틱스(주),33170,19-Dec,182878840,46416598,136462243,7764191
신라섬유(주),1000,18-Dec,31856676,17610853,14245823,210895
신라섬유(주),1000,19-Dec,32161672,17706112,14455560,330303
신라에스지(주),25870,18-Dec,47630063,33155558,14474506,1066295
신라에스지(주),25870,19-Dec,48035276,32181418,15853859,5262626
신라젠(주),215600,18-Dec,193193204,28105299,165087906,23897494
신라젠(주),215600,19-Dec,69745030,8752501,60992529,7999651
신성델타테크(주),65350,18-Dec,330426200,209577401,120848799,12493099
신성델타테크(주),65350,19-Dec,348684313,214879755,133804559,21532436
신신제약(주),2800,18-Dec,107919651,53265008,54654643,1893820
신신제약(주),2800,19-Dec,129237818,72866958,56370860,1129922
신원종합개발(주),17000,18-Dec,186209093,110781746,75427347,9931985
신원종합개발(주),17000,19-Dec,191574781,105520476,86054306,22157026
신일제약(주),12790,18-Dec,106403889,11219151,95184738,1727044
신일제약(주),12790,19-Dec,117837501,16592756,101244744,2975468
신화인터텍(주),56700,18-Dec,200454306,113355752,87098553,8632635
신화인터텍(주),56700,19-Dec,184128026,87540483,96587543,7451144
신흥에스이씨(주),243840,18-Dec,272610411,188670219,83940192,47735580
신흥에스이씨(주),243840,19-Dec,335398061,233867642,101530419,52074048
쌍용정보통신(주),10280,18-Dec,78742928,34655959,44086970,35394451
쌍용정보통신(주),10280,19-Dec,82441725,38117986,44323738,44233786
씨비아이(주),13720,18-Dec,35918272,14538373,21379899,2439864
씨비아이(주),13720,19-Dec,40883528,18902616,21980912,997083
씨아이에스(주),222080,18-Dec,167266427,128591680,38674747,4767385
씨아이에스(주),222080,19-Dec,169743005,120073068,49669937,19492159
씨앤지하이테크(주),264660,18-Dec,64546489,8039757,56506733,8588297
씨앤지하이테크(주),264660,19-Dec,81340415,13939134,67401280,38884945
씨앤티85(주),56730,18-Dec,76472655,45262632,31210022,26672810
씨앤티85(주),56730,19-Dec,28192798,31327606,-3134807,1609789
씨에스베어링(주),297090,18-Dec,61133406,33422466,27710941,4315707
씨에스베어링(주),297090,19-Dec,107990241,62755138,45235104,12528635
씨제이바이오사이언스(주),311690,18-Dec,12834446,2057203,10777243,10747868
씨제이바이오사이언스(주),311690,19-Dec,33741415,2886768,30854647,5354036
씨제이프레시웨이(주),51500,18-Dec,917344534,664476259,252868276,25968742
씨제이프레시웨이(주),51500,19-Dec,1181663153,892529739,289133414,21255877
씨큐브(주),101240,18-Dec,72801957,22628539,50173418,4713363
씨큐브(주),101240,19-Dec,82177764,28081966,54095798,5309043
아미코젠(주),92040,18-Dec,231214350,70924973,160289377,12251074
아미코젠(주),92040,19-Dec,241401291,82993430,158407861,21481184
아비코전자(주),36010,18-Dec,125454750,15411647,110043103,29318004
아비코전자(주),36010,19-Dec,121058800,18628460,102430340,36726557
아이쓰리시스템(주),214430,18-Dec,91926960,21137245,70789715,11391076
아이쓰리시스템(주),214430,19-Dec,91546176,22505702,69040475,11816272
아이진(주),185490,18-Dec,54044076,30699640,23344436,681261
아이진(주),185490,19-Dec,47309381,28279443,19029938,3834684
아이큐어(주),175250,18-Dec,121001406,36308685,84692721,2004667
아이큐어(주),175250,19-Dec,211892753,111815686,100077067,7987275
아이크래프트(주),52460,18-Dec,48344910,15166533,33178377,14084631
아이크래프트(주),52460,19-Dec,53449843,21129780,32320063,20018891
아이텍(주),119830,18-Dec,119484193,82096645,37387548,13021324
아이텍(주),119830,19-Dec,95000560,44922560,50078000,9424793
아진산업(주),13310,18-Dec,560735297,391984157,168751140,28829152
아진산업(주),13310,19-Dec,654694732,453392536,201302196,52244453
안국약품(주),1540,18-Dec,212923583,65704798,147218785,21471866
안국약품(주),1540,19-Dec,217956961,69598640,148358322,22745931
알리코제약(주),260660,18-Dec,110568380,49027730,61540650,2317073
알리코제약(주),260660,19-Dec,118754000,47468257,71285743,12040969
알서포트(주),131370,18-Dec,58874570,5206388,53668182,9957481
알서포트(주),131370,19-Dec,78555022,16560449,61994574,8458427
알에스오토메이션(주),140670,18-Dec,73688693,34170724,39517969,3941498
알에스오토메이션(주),140670,19-Dec,73091768,33854479,39237289,8813040
알에프머트리얼즈(주),327260,18-Dec,17793019,4683417,13109603,4559620
알에프머트리얼즈(주),327260,19-Dec,29750495,4057257,25693238,15031759
알에프에이치아이씨(주),218410,18-Dec,234287803,70570436,163717366,80556202
알에프에이치아이씨(주),218410,19-Dec,260240851,44667915,215572935,109604701
압타바이오(주),293780,18-Dec,20328303,2016653,18311651,4311514
압타바이오(주),293780,19-Dec,77404261,2249043,75155217,16601623
애니젠(주),196300,18-Dec,35424188,14029781,21394407,1485259
애니젠(주),196300,19-Dec,30731927,15738783,14993144,769544
애머릿지코퍼레이션,900100,18-Dec,92686599,32671642,60014957,1117189
애머릿지코퍼레이션,900100,19-Dec,115190253,80668242,34522010,2488038
앱클론(주),174900,18-Dec,28703900,10005000,18698900,6915146
앱클론(주),174900,19-Dec,46968451,11589995,35378456,3437660
어보브반도체(주),102120,18-Dec,95153898,16294805,78859093,17738914
어보브반도체(주),102120,19-Dec,110464995,20116225,90348770,12462366
에스넷시스템(주),38680,18-Dec,150008719,75178358,74830361,44754672
에스넷시스템(주),38680,19-Dec,172122910,93705823,78417087,46157628
에스디엔(주),99220,18-Dec,117637070,50703484,66933586,6064355
에스디엔(주),99220,19-Dec,135452090,59426831,76025258,1331025
에스맥(주),97780,18-Dec,341707805,104960267,236747538,44470109
에스맥(주),97780,19-Dec,349790577,113821677,235968900,68674541
에스비더블유생명과학(주),151910,18-Dec,79356725,50610791,28745934,9566343
에스비더블유생명과학(주),151910,19-Dec,84721761,47252992,37468769,3646727
에스씨아이평가정보(주),36120,18-Dec,24110726,4841318,19269408,4975422
에스씨아이평가정보(주),36120,19-Dec,32190975,7811939,24379036,11975227
에스앤씨엔진그룹리미티드,900080,18-Dec,459588445,24470166,435118280,185989327
에스앤씨엔진그룹리미티드,900080,19-Dec,456216730,16398678,439818052,138692716
에스에이치엔엘(주),50320,18-Dec,9588686,3486714,6101972,212329
에스에이치엔엘(주),50320,19-Dec,4888567,641419,4247148,871342
에스엔유프리시젼(주),80000,18-Dec,136476918,28738346,107738572,40817343
에스엔유프리시젼(주),80000,19-Dec,151973823,36565253,115408569,41546481
에스엔케이폴리텍(주),91340,18-Dec,198180043,124569819,73610224,25497990
에스엔케이폴리텍(주),91340,19-Dec,246706940,157920154,88786786,40908785
에스와이(주),109610,18-Dec,334983387,212360101,122623286,18037024
에스와이(주),109610,19-Dec,361603998,239918988,121685010,26098749
에스지씨이테크건설(주),16250,18-Dec,1912963647,1414258612,498705035,126754203
에스지씨이테크건설(주),16250,19-Dec,2034408015,1515163710,519244305,47939846
에스지에이(주),49470,18-Dec,132956451,64129141,68827311,17856015
에스지에이(주),49470,19-Dec,100663770,62596298,38067472,11110915
에스지에이솔루션즈(주),184230,18-Dec,78073694,39255903,38817791,9826983
에스지에이솔루션즈(주),184230,19-Dec,47971816,31448959,16522857,5886052
에스지에이클라우드서비스(주),224880,18-Dec,19142529,18372046,770483,2172591
에스지에이클라우드서비스(주),224880,19-Dec,6360875,13018343,-6657468,1504557
에스지이(주),255220,18-Dec,200180759,139716828,60463930,21007447
에스지이(주),255220,19-Dec,227974975,155386718,72588258,19288591
에스케이 머티리얼즈(주),36490,18-Dec,1398430529,995127339,403303190,16090944
에스케이 머티리얼즈(주),36490,19-Dec,1615834120,1095527836,520306284,39833669
에스텍(주),69510,18-Dec,195157174,56190280,138966894,30675750
에스텍(주),69510,19-Dec,213913142,59921267,153991875,39379723
에스트래픽(주),234300,18-Dec,101672766,60808206,40864560,6555997
에스트래픽(주),234300,19-Dec,121068654,89685085,31383569,17300132
에스티팜(주),237690,18-Dec,345505352,13936379,331568973,47708812
에스티팜(주),237690,19-Dec,341080335,37400527,303679808,12822806
에스퓨얼셀(주),288620,18-Dec,56426179,26289465,30136714,11559207
에스퓨얼셀(주),288620,19-Dec,69684421,37717271,31967151,10271217
에이비엘바이오(주),298380,18-Dec,168869115,11906880,156962235,122034748
에이비엘바이오(주),298380,19-Dec,142902745,10894549,132008196,91146337
에이아이비트(주),39230,18-Dec,74611679,45952313,28659366,7476746
에이아이비트(주),39230,19-Dec,68044383,17592045,50452338,4934889
에이에프더블류(주),312610,18-Dec,36880766,15351542,21529223,4873795
에이에프더블류(주),312610,19-Dec,78308245,5657697,72650548,5909231
에이치엘비(주),28300,18-Dec,304040778,94517243,209523536,30225830
에이치엘비(주),28300,19-Dec,362612148,173369982,189242166,40855235
에이치엘비생명과학(주),67630,18-Dec,371130438,165016265,206114173,16863505
에이치엘비생명과학(주),67630,19-Dec,404935130,70510315,334424815,36768747
에이치엘비제약(주),47920,18-Dec,36423231,19424770,16998462,3050132
에이치엘비제약(주),47920,19-Dec,45845869,27942975,17902894,2743841
에이치엘비테라퓨틱스(주),115450,18-Dec,107657274,26225512,81431763,16654052
에이치엘비테라퓨틱스(주),115450,19-Dec,139519008,63422712,76096296,43198156
에이테크솔루션(주),71670,18-Dec,176520983,107951977,68569005,852886
에이테크솔루션(주),71670,19-Dec,188963883,118142375,70821508,545465
에이피시스템(주),265520,18-Dec,420986943,314571814,106415129,34483471
에이피시스템(주),265520,19-Dec,420965874,306842978,114122896,30046318
에이피에스홀딩스(주),54620,18-Dec,283203879,47614274,235589605,11880428
에이피에스홀딩스(주),54620,19-Dec,297708244,82922502,214785742,5910962
에이피위성(주),211270,18-Dec,99703731,18203168,81500563,51814820
에이피위성(주),211270,19-Dec,102642813,20383419,82259394,53920380
에이피티씨(주),89970,18-Dec,64674902,11249773,53425129,15774132
에이피티씨(주),89970,19-Dec,65533033,6030811,59502222,41333484
에코바이오홀딩스(주),38870,18-Dec,124022274,69702940,54319334,1162040
에코바이오홀딩스(주),38870,19-Dec,74587723,12866428,61721295,5789823
에코캡(주),128540,18-Dec,108542237,43298852,65243385,19591601
에코캡(주),128540,19-Dec,120238341,53913446,66324896,14338995
에코플라스틱(주),38110,18-Dec,613232696,494998606,118234090,6468734
에코플라스틱(주),38110,19-Dec,628079080,510603864,117475216,6822787
에프엔에스테크(주),83500,18-Dec,68708846,26285951,42422896,15917274
에프엔에스테크(주),83500,19-Dec,78080139,32191988,45888151,22173446
엑스큐어(주),70300,18-Dec,24327492,2374808,21952685,1587050
엑스큐어(주),70300,19-Dec,25281637,1969803,23311834,1839924
엔브이에이치코리아(주),67570,18-Dec,723704127,545215765,178488361,85049154
엔브이에이치코리아(주),67570,19-Dec,794647172,611740199,182906973,76665644
엔시트론(주),101400,18-Dec,31714878,22474497,9240381,580958
엔시트론(주),101400,19-Dec,34970285,16947848,18022437,694962
엔에이치엔한국사이버결제(주),60250,18-Dec,279705509,163802103,115903406,88771902
엔에이치엔한국사이버결제(주),60250,19-Dec,311913210,184555496,127357713,126940972
엘비세미콘(주),61970,18-Dec,379402418,227190313,152212105,11749905
엘비세미콘(주),61970,19-Dec,478594872,289298787,189296084,27831617
엘컴텍(주),37950,18-Dec,83245281,6854689,76390592,5276991
엘컴텍(주),37950,19-Dec,83477222,10113605,73363617,5283904
엘티씨(주),170920,18-Dec,166985304,75635456,91349848,26940853
엘티씨(주),170920,19-Dec,172657780,80730136,91927643,22533646
엠에프엠코리아(주),323230,19-Dec,0,0,0,0
엠케이전자(주),33160,18-Dec,1782812097,933975438,848836660,39371131
엠케이전자(주),33160,19-Dec,1831423713,957746985,873676728,27613409
영신금속공업(주),7530,18-Dec,134639823,97975601,36664222,8933465
영신금속공업(주),7530,19-Dec,133117064,91189780,41927284,8873301
영풍정밀(주),36560,18-Dec,336180443,51436910,284743533,17032166
영풍정밀(주),36560,19-Dec,335021303,50621092,284400211,19389385
영화테크(주),265560,18-Dec,58882079,11363100,47518979,3388640
영화테크(주),265560,19-Dec,55895879,10644097,45251783,1877609
예스이십사(주),53280,18-Dec,204372566,136568214,67804352,10807527
예스이십사(주),53280,19-Dec,239942068,175512025,64430043,7201295
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,272392047,27151494,245240553,124261894
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,302081531,25474678,276606853,102829540
오로라월드(주),39830,18-Dec,229190180,126988378,102201802,7856205
오로라월드(주),39830,19-Dec,250898222,144699074,106199148,11128272
오상자이엘(주),53980,18-Dec,83677564,34195364,49482201,9862021
오상자이엘(주),53980,19-Dec,73886372,36059688,37826685,7489347
오성첨단소재(주),52420,18-Dec,147738029,15343481,132394548,34344684
오성첨단소재(주),52420,19-Dec,228087680,53801607,174286073,72570064
오션브릿지(주),241790,18-Dec,81317165,26492784,54824380,21033010
오션브릿지(주),241790,19-Dec,81136732,13094511,68042221,15692166
오스템임플란트(주),48260,18-Dec,637925849,523930414,113995434,111453868
오스템임플란트(주),48260,19-Dec,797389783,715048824,82340960,122643375
올리패스(주),244460,18-Dec,34518659,69170960,-34652301,5133840
올리패스(주),244460,19-Dec,54677212,35905845,18771366,29985274
올릭스(주),226950,18-Dec,55636946,698938,54938008,2812753
올릭스(주),226950,19-Dec,45207279,3399951,41807328,4954473
옴니시스템(주),57540,18-Dec,125174741,47538522,77636219,19915211
옴니시스템(주),57540,19-Dec,136588799,40695403,95893395,14961236
옵티시스(주),109080,18-Dec,38812553,3382311,35430242,11461287
옵티시스(주),109080,19-Dec,42143791,4228885,37914906,9466826
와이더블유(주),51390,18-Dec,108208537,37544350,70664187,2547723
와이더블유(주),51390,19-Dec,112413217,41197813,71215404,308952
와이아이케이(주),232140,18-Dec,192090570,72548525,119542045,22939966
와이아이케이(주),232140,19-Dec,196763487,89972726,106790762,23026945
와이엠씨(주),155650,18-Dec,181113006,90958814,90154192,39593102
와이엠씨(주),155650,19-Dec,132327493,46440214,85887279,18972246
와이엠티(주),251370,18-Dec,127077962,52667366,74410596,27605310
와이엠티(주),251370,19-Dec,163928259,73495148,90433111,41750906
와토스코리아(주),79000,18-Dec,76760076,3160469,73599606,9199743
와토스코리아(주),79000,19-Dec,77062792,3124875,73937917,9383717
우리바이오(주),82850,18-Dec,605176594,484832622,120343972,18243519
우리바이오(주),82850,19-Dec,609992444,482780768,127211676,36544357
우리산업(주),215360,18-Dec,249603981,138251444,111352536,8520570
우리산업(주),215360,19-Dec,245838845,129203492,116635353,5788235
우리산업홀딩스(주),72470,18-Dec,389910894,168078925,221831969,13620626
우리산업홀딩스(주),72470,19-Dec,395296111,173111595,222184516,12484777
우리손에프앤지농업회사법인(주),73560,18-Dec,355933918,171854212,184079706,8942517
우리손에프앤지농업회사법인(주),73560,19-Dec,370556224,183012716,187543508,12905747
우리엔터프라이즈(주),37400,18-Dec,676603114,517614310,158988804,19321855
우리엔터프라이즈(주),37400,19-Dec,674989563,509875852,165113711,37675055
우리이앤엘(주),153490,18-Dec,122849281,66752236,56097045,7248754
우리이앤엘(주),153490,19-Dec,98003925,36954489,61049436,10930917
우림피티에스(주),101170,18-Dec,97619599,9227300,88392299,7682417
우림피티에스(주),101170,19-Dec,98209179,11428376,86780804,5515461
우수AMS(주),66590,18-Dec,164861419,105298078,59563340,15184525
우수AMS(주),66590,19-Dec,180875991,120564109,60311882,7233190
우원개발(주),46940,18-Dec,186900503,125009001,61891502,12495671
우원개발(주),46940,19-Dec,201931965,118756101,83175864,10095692
우진비앤지(주),18620,18-Dec,60048957,33536329,26512628,2487413
우진비앤지(주),18620,19-Dec,85132438,46429842,38702596,5018925
원텍(주),216280,18-Dec,46336604,33507943,12828661,1642348
원텍(주),216280,19-Dec,40300196,37613366,2686830,1782143
원텍(주),336570,19-Dec,0,0,0,0
원풍물산(주),8290,18-Dec,46570934,22153519,24417416,3966850
원풍물산(주),8290,19-Dec,64045771,18493221,45552550,3136979
웹케시(주),53580,18-Dec,37133610,14785134,22348476,9902174
웹케시(주),53580,19-Dec,63272158,9047742,54224416,17179574
위즈코프(주),38620,18-Dec,44698781,4176007,40522774,7173471
위즈코프(주),38620,19-Dec,41680874,1717907,39962966,8503646
윈텍(주),320000,19-Dec,0,0,0,0
윙입푸드홀딩스,900340,18-Dec,110058296,26064542,83993754,81541117
윙입푸드홀딩스,900340,19-Dec,126212171,26064013,100148158,87177333
유네코(주),64510,18-Dec,83116774,64990392,18126383,210050
유네코(주),64510,19-Dec,75608367,62529131,13079236,943727
유니셈(주),36200,18-Dec,141265243,37033245,104231997,24210938
유니셈(주),36200,19-Dec,167715642,43936455,123779186,27950849
유니슨(주),18000,18-Dec,229657555,157638685,72018870,1526971
유니슨(주),18000,19-Dec,236352875,165157726,71195149,3213684
유비벨록스(주),89850,18-Dec,289458122,119225766,170232356,37538822
유비벨록스(주),89850,19-Dec,291875648,109195140,182680508,47506538
유아이엘(주),49520,18-Dec,220193003,52236042,167956961,46604357
유아이엘(주),49520,19-Dec,211559225,41928476,169630749,42746346
유진기업(주),23410,18-Dec,4135331305,3355137559,780193746,153521578
유진기업(주),23410,19-Dec,4527888217,3736492992,791395226,110484160
이노시스(주),56090,18-Dec,74861219,35661532,39199688,11007216
이노시스(주),56090,19-Dec,71080648,33093047,37987600,3882887
이니텍(주),53350,18-Dec,230847209,54634220,176212989,71085677
이니텍(주),53350,19-Dec,259984863,59078575,200906288,119291415
이스트아시아홀딩스인베스트먼트리미티드,900110,18-Dec,208315049,16484363,191830686,60360489
이스트아시아홀딩스인베스트먼트리미티드,900110,19-Dec,215567392,17206962,198360430,85654774
이에스산업(주),241510,18-Dec,0,0,0,0
이에스산업(주),241510,19-Dec,0,0,0,0
이엠코리아(주),95190,18-Dec,181940514,94879161,87061354,3592635
이엠코리아(주),95190,19-Dec,185095105,109683023,75412083,17418189
이원다이애그노믹스(주),245620,18-Dec,75102072,23598626,51503446,17897618
이원다이애그노믹스(주),245620,19-Dec,96400085,48588546,47811539,17909477
이원컴포텍(주),88290,18-Dec,32773847,24242756,8531091,155977
이원컴포텍(주),88290,19-Dec,37874014,18187440,19686574,3668010
이트론(주),96040,18-Dec,47028711,2407066,44621645,8077794
이트론(주),96040,19-Dec,104903445,39519455,65383990,21120485
이화공영(주),1840,18-Dec,76432213,33569197,42863017,8729863
이화공영(주),1840,19-Dec,85378592,42663139,42715453,548456
이화전기공업(주),24810,18-Dec,204447460,15009673,189437786,71803578
이화전기공업(주),24810,19-Dec,226073917,16489109,209584808,23630186
인베니아(주),79950,18-Dec,154547944,109083744,45464201,16503891
인베니아(주),79950,19-Dec,186593946,141464088,45129858,4467086
