,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,매출액,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,자기자본비율,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류)
1073,서울반도체(주),46890,19-Dec,63.4,3.17,2.19,12.08,23.69,16.2,6.62,0.57,47.64,10.33,38.76,20.32,0.86,2.91,-5.38,22.45,5.27,3.38,7.3,1.92,77.55,77.3,130.94,2267.81,98.3,11.06,9.4,1.97,2.74,-47.79224917540097,-42.753810745166334,1129902382,0.0378750667860415,0.4359918089721811,9.121276260727953,0.02739927145196974,0.033619063157535226,0.013077314239992479,0.5640081910278189,0.5317521990371106,0.1806630946636946,0.27822029036707646,제조업
1074,서울전자통신(주),27040,19-Dec,31.43,6.18,69.78,-0.17,-0.26,16.96,-1.82,1.44,86.91,-0.08,1.95,7.51,0.6,-22.42,-22.49,6.32,6.35,5.45,3.54,6.24,93.68,46.96,114.91,268.67,54.01,3.19,10.99,1.45,3.71,-8.372823880145082,203.1583743757857,65589252,-0.01678891927736262,0.31953097913457934,8.137926164333017,0.03711720412136082,0.023498939324427915,0.02224995256136866,0.6804690208654207,0.754235195783016,0.09117210240482694,-0.22074190418941902,도매 및 소매업
1075,서호전기(주),65710,19-Dec,22.67,23.6,17.82,10.46,37.38,0.23,105.83,-4.06,120.74,7.29,25.2,32.43,0.75,-26.7,108.02,36.1,22.33,12.72,9.71,3.24,63.9,24.22,253.2,2905.79,198.73,27.96,70.9,3.73,17.79,87.22733802279595,182.67303522024744,64884056,0.14222107299697287,0.19495271405086761,7.969143796614922,0.17786211211092623,0.12937101310088844,0.006660166921199738,0.8050472859491324,0.5379711338932878,0.17231476712861477,0.7100761569301424,제조업
1076,성우전자(주),81580,19-Dec,20.49,-4.53,-7.88,11.43,56.73,9.32,-13.56,-0.5,47.97,10.7,15.31,19.12,0.9,-15.42,-25.13,6.48,-5.59,11.85,21.99,2.22,93.52,23.24,297.7,1319.04,272.71,32.88,37.04,4.59,-4.07,-175.33792458605285,-161.1991598351825,118739390,-0.038337993263891444,0.18856932918452798,8.103432421739388,-0.040677230855356176,0.06160349567395658,0.014468300281714938,0.811430670815472,0.5049443119375056,0.10754540679381965,0.6800822495015977,제조업
1077,성우테크론(주),45300,19-Dec,43.11,13.79,7.34,11.79,15.87,19.95,6.21,-2.22,61.28,5.16,7.21,28.25,0.45,13.88,-16.6,14.47,9.37,9.25,1089.55,0.94,85.53,48.25,141.36,1090.59,141.08,12.03,51.13,1.38,6.26,-69.3838384020963,-16.14380007211953,32959022,0.030307293336606374,0.32545637853304804,7.876360297001058,0.0625746386702103,0.14868410657455716,0.014788738109137063,0.6745436081734408,0.5889636526293348,0.07792000017476247,0.4300492985871617,제조업
1078,성호전자(주),43260,19-Dec,126.08,-5.1,-1.4,5.36,9.76,37.31,-1.96,1.42,28.36,5.56,5.97,12.64,1.03,-0.09,8.68,10.91,-12.14,4.38,4.99,2.3,89.09,132.43,94.63,231.21,62.29,-2.91,5.61,1.82,-5.25,-2167.9057190136014,-208.5449104753011,99288438,-0.031912042973294225,0.5697710727107559,7.980699349204658,-0.052543346558486685,0.030412647292824578,0.028708787741163658,0.43022892728924417,0.48671555732927857,0.1400286607389271,-0.10265302666510798,제조업
1079,세명전기공업(주),17510,19-Dec,5.09,18.54,3.51,10.91,19.3,0.99,13472.29,-2.89,23.57,2.46,2.42,9.12,0.23,15.01,-2.96,19.07,4.87,11.22,2.86,0.58,80.93,14.62,845.41,936.26,659.39,33.11,343.24,1.82,4.25,-49.1130691396067,-5.056003756432433,18453516,0.02077359792648016,0.12755842572596715,7.912786299241892,0.04254327067625767,0.15244647365728875,1.2230546391276187e-05,0.8724415742740328,0.6245181616091149,0.10012238318161157,0.7809061695373634,제조업
1080,세종텔레콤(주),36630,19-Dec,23.75,0.81,11.88,-0.53,-1.28,4.9,-6.29,-0.48,1.55,-0.32,0.9,0.38,0.64,4.55,27.66,61.31,0.79,7.63,62.46,2.24,38.69,33.12,297.01,111.49,290.26,35.15,24.25,2.99,0.51,-9818.149010358953,426.7382112360896,269640868,-0.022984257125601086,0.24881562095880283,8.65154552969578,0.005142718297049863,0.043260571923983006,0.01720612580562969,0.7511843812719655,0.47013876670629934,0.6493196721203256,-0.08439172378435579,정보통신업
1081,소니드(주),60230,19-Dec,55.37,-2.71,24.95,17.84,20.24,29.82,1.39,1.18,32.34,7.52,1.21,9.22,0.47,44.03,10.5,26.26,-2.29,8.78,10.14,1.45,73.74,59.18,194.86,153.74,183.56,32.99,100.27,1.05,-1.27,355.29105728421786,55.38081848140066,36946795,0.03212049198000588,0.37177138951645106,7.942523832406647,-0.012684980796505091,0.3487547180933414,0.05192166140226838,0.6282286104835489,0.322221060301382,0.1940134184846074,-0.3777417347675498,제조업
1082,소프트캠프(주),258790,19-Dec,96.58,3.18,0.0,30.91,52.99,30.68,50.1,0.15,2462.43,28.88,9.11,39.8,0.93,0.0,0.0,75.44,4.89,4.33,548.3,57.81,24.56,119.85,170.6,436.36,170.21,31.01,59.38,1.71,2.97,inf,inf,19738974,0.38748527116929343,0.5451384906515798,7.324818981710156,0.05940769995081436,0.2608492544500559,0.014186775466909145,0.45486146201356875,0.2505589890941922,0.5470272163082033,-0.19352891873046224,정보통신업
1083,솔브레인홀딩스(주),36830,19-Dec,35.93,11.68,15.24,18.65,59.92,14.7,38.55,-0.48,104.92,16.42,117.4,32.94,0.94,30.12,6.0,24.95,15.06,11.7,15.91,2.71,75.05,37.76,177.79,9556.07,155.92,20.29,114.52,3.46,11.02,6.163249043771639,15.865020519757314,1021271673,0.160866523837219,0.27408554752207204,9.064255639487795,0.11016976069431648,0.298719063660387,0.01531532236071454,0.725914452477928,0.5362487870966446,0.07891878148665737,0.6097037848621986,"전문, 과학 및 기술 서비스업"
1084,스튜디오드래곤(주),253450,19-Dec,33.89,5.64,13.5,-4.4,-13.45,0.0,58.13,-0.66,13960.34,-3.54,33.39,28.99,0.86,-1.09,23.46,10.22,6.37,6.15,1620.74,427.26,89.78,35.8,168.44,3048.44,168.44,17.08,41.22,3.55,4.83,-28.051400011330646,-26.257282217472234,468660678,0.0524742196083824,0.26361454989492544,8.764592367451806,0.04831126682000013,0.10288580825476869,0.003735071762113065,0.7363854501050745,0.5795850690205734,0.04092909625330248,0.16084486781106433,정보통신업
1085,시그네틱스(주),33170,19-Dec,20.14,-10.49,-8.74,7.16,33.77,7.3,-36.2,0.19,9.42,8.57,5.1,5.45,1.14,-9.8,-12.57,-3.13,-16.17,10.95,12.73,1.81,103.13,34.01,169.78,318.36,117.57,10.49,28.24,4.4,-11.98,-173.30557417237418,-268.3452058453142,218775440,-0.10248082521898857,0.25381065409207537,8.26216345833119,-0.11975223797617707,0.04245538193483729,0.010905684030784466,0.7461893513760258,0.7448023839171334,0.05842755932750038,0.19675974541395821,제조업
1086,신라섬유(주),1000,19-Dec,109.1,5.44,0.96,24.91,5.88,49.73,1.25,14.31,44.57,3.24,1.72,6.51,0.13,4.18,-11.1,30.63,1.59,0.0,7.0,0.88,69.37,122.49,7.23,595.43,4.11,-45.49,2.09,0.24,0.71,-3.391358047498278,32.80929836134479,4180813,0.022872723925959477,0.5505345617603463,7.507338618481214,0.007107368656248361,0.01027008172958172,0.03323943606139429,0.44946543823965374,0.9645330939262113,0.13117353012440403,-0.08167321027339623,도매 및 소매업
1087,신라에스지(주),25870,19-Dec,142.21,0.81,0.85,3.59,9.96,49.18,2.23,0.99,71.0,6.68,44.7,23.37,1.87,10.77,23.3,6.96,4.79,30.32,7.36,5.58,93.04,202.99,88.08,792.69,35.47,-5.59,23.34,2.74,1.52,144.81910410124098,346.9745420292011,89400350,0.043841312264622824,0.6699538480844786,7.68156029040424,0.015180796045681707,0.10955752601483959,0.02874755023862751,0.33004617273355524,0.5865884480397281,0.04609467412599615,0.05574157625325188,도매 및 소매업
1089,신성델타테크(주),65350,19-Dec,124.88,1.16,5.53,2.73,5.76,38.43,2.05,0.99,40.61,3.55,39.22,18.06,1.34,7.22,3.8,10.63,4.79,5.98,19.54,2.71,89.37,160.59,85.94,1060.33,70.12,-6.74,12.89,2.14,1.56,-18.262278580847727,31.045205701022777,453654136,0.030472383513226512,0.616258738889696,8.54243240928941,0.01555689949980203,0.06175338320998685,0.023829557016586147,0.3837412639782278,0.5881594191477149,0.08045182244298991,0.3023522053313594,제조업
1090,신신제약(주),2800,19-Dec,61.7,2.98,19.75,-2.75,-2.56,41.68,9.41,0.3,151.4,-1.44,8.95,18.73,0.57,-0.48,6.49,34.75,3.85,2.7,6.04,0.98,65.25,129.26,128.2,743.06,90.92,7.59,3.25,1.08,1.71,-23.29021191155168,-27.965459158683693,67854562,0.01964069704252072,0.563820707650759,8.111389616951927,0.017066087005676384,0.008742967170801351,0.003926252921483837,0.436179292349241,0.6549839304776872,0.31316346865520994,0.2657285733499462,제조업
1091,신원종합개발(주),17000,19-Dec,88.98,4.97,2.88,4.62,11.22,27.98,2.68,-0.07,2774.38,6.18,4.84,7.39,1.36,-10.44,16.24,7.82,16.55,352.39,6.34,435.93,92.18,122.62,198.38,164.33,157.82,39.32,28.94,2.37,6.74,-40.913154580718555,16.4854764875714,256456728,0.03664786390538205,0.5508056720680787,8.282338337762349,0.0674105374863089,0.11565732130472851,0.023890905753154952,0.449194333151815,0.2070973840758299,0.05117992849070429,0.18541837717147122,건설업
1092,신일제약(주),12790,19-Dec,10.94,11.97,10.75,17.73,64.79,0.44,43.42,-0.39,116.61,9.12,15.35,26.99,0.54,7.75,13.84,41.02,7.39,2.98,4.26,2.35,58.98,16.39,457.36,2563.16,321.31,33.6,26.86,4.36,6.47,56.35072314735838,27.006060890324857,60648342,0.08396835214052142,0.1408104878259426,8.071283523775017,0.06472428662701386,0.025250603371162802,0.015591739178474888,0.8591895036877946,0.5700293661183463,0.25492471006049927,0.8036056535177202,제조업
1093,신화인터텍(주),56700,19-Dec,85.69,3.72,-8.14,5.67,16.49,27.9,7.46,0.84,52.83,7.84,17.47,27.58,1.32,-6.66,43.28,13.91,10.31,10.91,9.62,2.38,86.09,90.63,85.9,663.03,57.0,-6.34,9.0,2.53,4.93,763.2932975113812,284.78676078290613,254429113,0.08496939479788687,0.47543269159905077,8.265119897199247,0.0492622526403527,0.040467191018492756,0.021800976011322463,0.5245673084009492,0.6138732785849776,0.07486931340282588,0.0714449684047555,제조업
1094,신흥에스이씨(주),243840,19-Dec,153.16,6.69,23.03,5.3,5.43,55.07,4.48,1.9,54.41,3.78,14.6,26.27,0.79,23.04,11.19,16.45,17.28,6.99,11.71,1.37,83.55,230.34,85.89,617.93,71.83,-6.54,33.49,1.13,5.27,42.84475826209521,66.6173955978275,239492755,0.06640668651735497,0.6972838224011081,8.5255605475383,0.05272627187997472,0.15526043246863017,0.021314695868165055,0.30271617759889197,0.6017851009579928,0.08019555330598623,0.17696020609970073,제조업
1096,씨비아이(주),13720,19-Dec,35.59,1.39,13.82,9.87,11.55,33.05,1.09,0.89,38.36,5.34,5.41,18.7,0.58,-15.82,1.37,12.2,1.42,6.15,4.28,0.92,87.8,86.0,127.65,537.51,57.12,5.29,12.75,1.32,0.8,123.54384438045682,145.92693478609198,22117497,0.006287430763341484,0.46235285761052713,7.611548365718165,0.007993718897213347,0.024388379593855012,0.013234716234020472,0.5376471423894729,0.7557811057793251,0.11111533099789728,0.31814015659313943,제조업
1097,씨아이에스(주),222080,19-Dec,237.77,11.13,16.33,-0.48,-0.4,9.87,12.45,1.33,105.65,-0.28,18.75,15.08,0.64,18.95,134.24,20.93,25.61,13.44,1.06,4.37,79.07,241.74,118.51,926.25,36.2,12.88,16.5,0.88,7.09,227.5147087912798,233.59618429904359,100552888,0.09135679027523479,0.7073815383438039,8.229791886325177,0.06643368367209378,0.11483335646143415,0.00994761830896915,0.2926184616561961,0.1754754017698697,0.05623205968982214,0.14710537851029562,제조업
1098,씨앤지하이테크(주),264660,19-Dec,19.52,9.16,26.02,11.44,105.7,0.14,2143.45,-0.31,548.93,18.11,40.88,33.98,1.77,28.04,45.98,16.58,19.05,9.71,21.88,24.75,83.42,20.68,555.61,1603.75,504.71,73.69,295.56,11.72,16.18,19.937858929181253,18.837310099134307,128842100,0.19846651896869372,0.17136787413735227,7.910306383851089,0.1618171018284136,0.47805196223796004,0.000614589698816014,0.8286321135686362,0.10133032884083515,0.05341106672430828,0.4946369894965498,제조업
1100,씨에스베어링(주),297090,19-Dec,118.28,5.94,0.0,8.25,13.48,32.62,11.5,0.92,51.51,7.84,21.68,18.69,0.95,0.0,0.0,17.8,13.48,6.35,7.96,1.79,82.2,138.73,92.43,956.2,68.35,-3.75,23.42,1.63,5.65,204.1033807,160.6561267,102573702,0.12143036390410857,0.5811186031152574,8.033384510381874,0.07209338384241443,0.11601636299709711,0.01856305341106231,0.4188814061448386,0.5420349140622809,0.07786365164045654,0.01984153364376694,제조업
1101,씨제이바이오사이언스(주),311690,19-Dec,7.47,-90.85,162.9,-47.47,-78.65,2.19,-99.69,-1.71,-0.45,-6.73,2.72,-0.02,0.21,175.93,21.9,55.89,-20.88,25.4,39.13,3.61,44.11,9.36,1372.75,1620.11,1368.46,86.95,232.28,1.93,-18.66,-32.6609565,-38.62147722,4783223,-0.19404309026085423,0.08555562948382574,7.528163291466092,-0.18660799421399854,0.15867846680407446,0.018337890736009575,0.9144443705161742,0.062222049668041485,1.503588479985148,-0.12513929839634763,"전문, 과학 및 기술 서비스업"
1102,씨제이프레시웨이(주),51500,19-Dec,200.72,0.31,28.81,2.23,7.64,38.89,3.33,0.53,126.5,5.77,257.34,36.23,2.91,5.97,8.03,12.98,2.59,13.43,15.21,9.44,87.02,308.69,85.44,1696.73,52.46,-7.15,3.66,3.92,0.91,14.639215746577468,-42.60274744310394,3055080974,0.05533600697099305,0.7553165525505727,9.072493693429905,0.009135262399827504,0.017988101724282165,0.022412582896164282,0.24468344744942724,0.5803919994110199,0.1107646746125165,0.03142011909717219,도매 및 소매업
1103,씨큐브(주),101240,19-Dec,35.58,13.29,12.88,12.69,20.23,25.82,21.5,0.84,80.28,6.91,9.84,27.7,0.58,9.95,8.11,42.44,11.4,5.09,2.17,1.27,57.56,51.91,194.91,1067.17,80.39,22.23,27.58,1.76,7.67,54.242761129518236,31.991751626995573,44746670,0.09997859010212053,0.34172219628657696,7.914754320234776,0.07672127632750093,0.06460437400073334,0.014213583556306529,0.658277803713423,0.5434514134504803,0.2512327956471398,0.48832723168277004,제조업
1104,아미코젠(주),92040,19-Dec,41.37,-0.21,4.41,5.04,6.99,16.57,-1.71,0.75,45.94,2.4,12.0,14.46,0.49,22.2,21.86,42.1,0.07,7.25,3.44,1.42,57.9,52.39,140.39,1270.87,89.48,10.96,32.78,1.5,-0.1,-198.10082156027246,-100.57181571920333,115180889,-0.009238018426055435,0.343798617050478,8.382739588349056,-0.0010029418387361411,0.08898537332180216,0.016566557021774713,0.656201382949522,0.6188731153057504,0.4399907956952824,0.2509230035559338,제조업
1105,아비코전자(주),36010,19-Dec,9.39,-4.1,-3.5,6.35,42.04,1.67,-14.65,-0.72,73.33,6.47,17.88,20.82,1.0,5.11,23.51,5.71,-4.76,7.98,7.0,3.24,94.29,18.19,833.17,1485.26,669.01,58.26,381.8,7.25,-4.1,-135.39594451968486,-119.340486778561,123321535,-0.01883132184823106,0.15387943709998778,8.082996364637154,-0.04103678682165747,0.3033778378771308,0.009310605280999851,0.8461205629000123,0.3379599665617039,0.07588432952930727,0.5238102806239613,제조업
1106,아이쓰리시스템(주),214430,19-Dec,23.75,0.35,-0.41,15.5,35.73,9.81,-29.85,-0.3,70.93,8.78,14.48,25.17,0.57,-12.31,-25.02,9.1,0.26,5.98,2.11,1.66,90.9,32.6,309.55,1928.15,162.08,37.53,72.07,2.38,0.2,-126.65201187509705,-98.16190771111253,51862039,-0.026121099276354004,0.2458398917722134,7.961640207984695,0.001960526798866075,0.12907444653941635,0.003679265747109149,0.7541601191512358,0.44563845026142873,0.13719005533122214,0.4612833527858116,제조업
1107,아이진(주),185490,19-Dec,91.7,-205.88,0.0,-196.01,-29.43,38.47,-4.35,7.97,-144.12,-17.59,0.74,-5.21,0.09,0.0,0.0,45.64,-45.93,4.29,13.64,2.48,54.36,148.61,247.27,331.29,245.48,54.32,21.97,0.15,-18.47,-13.17393427786208,-47.94288539553151,4245380,-0.18459889335595134,0.5977555064607588,7.674947265739477,-0.1724723410273021,0.08105546762490931,0.07295294842071383,0.4022444935392412,0.08792822717338027,2.6599194889503415,-1.125729102226047,"전문, 과학 및 기술 서비스업"
1108,아이큐어(주),175250,19-Dec,36.71,-14.21,75.12,-10.87,-5.92,39.81,-2.23,1.76,9.92,-3.13,19.39,3.46,0.37,3.91,82.84,29.89,-9.6,6.82,6.51,0.92,70.11,111.73,187.68,3025.87,149.12,15.2,21.74,0.82,-5.2,28.2591794,-12.58562633,60922490,-0.0377973048184363,0.5276994348173861,8.326116103544532,-0.05199448993636443,0.03769489464323492,0.03801756565771341,0.4723005651826139,0.674593038111124,0.4021760765195251,0.1482834714974891,제조업
1109,아이크래프트(주),52460,19-Dec,63.91,-0.35,10.56,5.44,18.99,8.29,0.19,-0.13,996.55,7.51,10.1,25.9,1.45,11.6,0.83,20.17,-0.69,6.17,11.24,72.67,79.83,65.38,220.15,441.88,189.76,46.43,96.92,4.06,-0.51,-83.40728835470459,69.2922687179998,73758133,0.0005598323913610754,0.3953197767110373,7.727946433879057,-0.005087000898759487,0.3745360112657394,0.008348561464080388,0.6046802232889626,0.1492551063246341,0.20133071969161692,0.5391875145451783,정보통신업
1110,아이텍(주),119830,19-Dec,61.9,-17.6,-20.49,16.44,17.21,36.97,0.71,5.44,32.86,8.14,11.85,22.39,0.44,-71.69,52.16,18.9,-18.93,9.87,194.27,0.86,81.1,89.71,51.86,1055.26,50.3,-15.71,30.4,0.74,-7.72,-4.446727132070529,-624.9879013562532,47026177,0.022240172941337233,0.472866265209384,7.977726165332985,-0.07718105724745852,0.09920776256476804,0.053199640164650695,0.527133734790616,0.8307795659309798,0.13827298782973577,0.029121775703216907,"전문, 과학 및 기술 서비스업"
1111,아진산업(주),13310,19-Dec,133.8,3.13,16.76,18.01,17.51,46.97,2.03,3.14,41.13,12.12,26.58,23.15,0.73,42.25,11.05,16.35,7.47,6.88,15.67,1.03,83.65,225.23,70.37,1099.79,58.57,-12.19,19.4,1.04,2.27,213.1875473947857,223.3333178564464,440797612,0.045771123530468576,0.692525101912688,8.816038846386277,0.02272892666863672,0.0797997149608957,0.03242625474180183,0.30747489808731193,0.7104891994151559,0.10040061877649192,0.16752589663421943,제조업
1112,안국약품(주),1540,19-Dec,37.94,1.37,2.36,6.7,15.0,13.29,2.34,0.18,79.84,4.79,23.9,17.54,0.72,2.27,-16.09,50.04,1.72,2.89,6.9,3.29,49.96,46.91,270.31,2273.3,228.55,43.98,40.41,2.3,0.99,-84.26511190369199,-83.7462953542133,155851757,0.011222790323992907,0.3193228593419414,8.338370743854334,0.009942064128103218,0.10435973641603491,0.015305198674995975,0.6806771452461204,0.30197732478018907,0.4849227140891328,0.597228982285177,제조업
1113,알리코제약(주),260660,19-Dec,51.74,8.66,7.4,4.66,11.38,20.86,12.76,0.52,119.97,4.55,23.93,18.56,1.01,10.65,21.46,63.45,15.1,6.42,9.41,4.97,36.55,66.59,190.04,1460.69,155.97,27.97,32.64,2.4,8.75,70.19955820247348,723.7740667895754,115793215,0.10934937968112837,0.3997192262997457,8.074648246917288,0.08748503307876013,0.10139421830001516,0.020366857328481442,0.6002807737002543,0.4097103929130808,0.5262156163467782,0.21632695319736597,제조업
1114,알서포트(주),131370,19-Dec,9.83,31.14,33.43,8.98,15.45,14.52,39.57,-2.82,149.23,3.26,5.35,31.28,0.41,10.73,15.31,0.0,14.87,4.93,58.18,3.36,0.0,26.71,615.75,1163.17,609.36,40.02,138.75,2.62,12.91,5.883103421653075,78.32113373908635,28486918,0.08442386993334013,0.21081337104074643,7.895173954585037,0.12909587914661058,0.1076751910272522,0.01346938923647933,0.7891866416891844,0.522159919960305,0.7963567346948519,0.2976109662345967,정보통신업
1115,알에스오토메이션(주),140670,19-Dec,67.0,0.18,-0.81,4.47,10.84,22.42,0.29,0.48,72.69,5.02,18.05,15.86,1.12,-2.26,-16.72,12.97,0.38,3.54,4.96,5.06,87.03,86.28,188.84,862.06,129.56,31.95,33.52,2.42,0.2,-86.24059212441266,-85.46249451674221,82169975,0.0020289485260575656,0.4631777274836203,7.86386846706057,0.0020320552065850235,0.12057500100421706,0.01521565470374267,0.5368222725163797,0.32077416707172823,0.12785299009766038,0.2630677917108258,제조업
1116,알에프머트리얼즈(주),327260,19-Dec,12.75,7.39,0.0,0.53,2.11,9.17,6.07,0.75,17.42,0.29,9.36,4.15,0.54,0.0,0.0,25.93,4.66,7.1,3.54,2.22,74.07,15.79,681.44,1482.89,541.53,64.02,458.84,4.0,4.03,-75.46833851,-67.99602499,16211219,0.0475127269726003,0.13637611743939052,7.473494196080707,0.05038378105581342,0.5052608032236102,0.04254729097550143,0.8636238825606095,0.24963877071625196,0.189602953362113,0.39201613284081493,제조업
1117,알에프에이치아이씨(주),218410,19-Dec,19.76,18.71,11.08,34.87,84.14,5.0,15.97,-1.69,91.66,14.44,9.31,14.99,0.44,7.12,-0.31,36.7,11.22,6.02,2.17,2.51,63.3,20.72,447.97,1670.29,325.6,56.97,256.93,1.87,8.15,-32.85059174,-20.61659877,107768754,0.07253957421848402,0.17164067373880512,8.415375470439797,0.08154988325509648,0.4211663948178528,0.019489883190015447,0.8283593224186006,0.2666274442823736,0.20052612838040235,0.3822346438607365,제조업
1118,압타바이오(주),293780,19-Dec,0.97,-618.31,280.77,-380.47,-172.31,0.11,-3519.2,-11.65,-141.24,-5.01,0.21,-7.15,0.02,134.46,-29.95,0.0,-13.48,314.62,0.0,0.48,0.0,2.99,6398.9,1381.31,6398.9,59.47,2271.52,0.48,-12.89,-112.7003225,-55.0057334,1018572,-0.14633855303335744,0.02905580352998913,7.888764868665476,-0.12888091220035933,0.2144794457762474,0.000952716743059046,0.9709441835508255,0.39580983791060287,8.020633789265757,-0.5515681882164084,"전문, 과학 및 기술 서비스업"
1119,애니젠(주),196300,19-Dec,16.67,-105.86,-13.25,-22.07,-8.8,34.43,-3.45,8.23,-0.73,-4.51,2.5,-0.45,0.19,-32.68,52.56,28.82,-36.52,7.77,3.34,0.33,71.18,104.97,373.83,597.79,300.71,22.27,30.79,0.42,-20.09,17.29667156139126,7.251957144861174,6276912,-0.12879084571396007,0.5121313414547679,7.487589792902921,-0.20087621529770908,0.025040538460214357,0.08293399708497863,0.48786865854523215,0.6960031500790692,0.9669152602426161,-0.4972612033082078,제조업
1121,앱클론(주),174900,19-Dec,15.71,17.85,63.63,11.36,14.09,14.96,35.66,-2.02,47.6,3.48,3.9,14.92,0.38,39.99,266.64,90.43,9.49,67.45,568.0,1.42,9.57,32.76,559.43,934.63,558.84,54.38,61.83,1.33,6.78,319.019946720117,404.565919069657,14375025,0.11320898434885418,0.2467612781183693,7.671806237567847,0.06783394373461452,0.07319083186286046,0.011124151684221274,0.7532387218816308,0.3378118431029373,0.6063036412110587,-0.3760936676408596,제조업
1122,어보브반도체(주),102120,19-Dec,16.11,10.54,16.09,11.54,72.74,0.56,490.93,-0.51,1461.65,13.25,14.53,31.79,1.23,20.52,15.76,29.5,15.8,8.32,7.82,53.34,70.5,22.27,497.7,1034.94,371.44,52.41,85.26,6.97,13.0,79.4141216333735,62.156752643555514,126805890,0.1354530685076687,0.18210497361630262,8.043224677235392,0.13002462764936684,0.11281733186155488,0.0015580992902425447,0.8178950263836974,0.34412557570839525,0.18517922945061938,0.5798887964463313,제조업
