,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류),업종,규모,층화
51,(주)누리플렉스,40160,19-Dec,82.44,5.99,-0.01,8.82,21.67,24.62,8.52,0.68,115.09,10.15,24.54,26.02,1.15,1.41,-22.29,28.5,13.73,5.69,5.87,5.21,71.5,88.16,138.32,1133.23,100.36,16.79,34.52,2.31,6.89,-33.00070131842787,-24.56270470651437,0.0903294694943931,0.4685305268335318,8.1090995871142,0.0689317696836909,0.1512503035397011,0.0213279282359102,0.3939412565561191,0.2064789950318238,0.2034814955555285,서비스업,1,1,4
52,(주)뉴로스,126870,19-Dec,152.27,-42.37,7.79,-4.37,-2.46,50.44,-2.37,2.03,-27.71,-1.54,5.64,-6.0,0.37,26.22,15.59,23.51,-41.14,1.74,2.34,1.5,76.49,169.09,119.33,549.61,94.01,10.94,40.35,0.58,-15.52,-644.8759354345333,-233.61183544396184,-0.0295679277674254,0.6283825809658291,8.225325347739435,-0.1552487683110076,0.2282925009649196,0.0199446314190732,0.3247825325985708,0.3157487829860098,-0.1278365684269477,제조업,2,0,2
53,(주)뉴보텍,60260,19-Dec,53.29,4.32,52.56,4.24,9.53,16.82,4.51,0.41,67.9,3.83,2.77,21.53,1.09,7.44,4.49,28.52,7.78,4.63,11.7,3.58,71.48,67.34,152.44,165.27,125.92,16.7,23.92,2.77,4.71,414.846916855024,204.2410740276425,0.0288085040448704,0.4024264398469887,7.664949003444375,0.0471285575168272,0.0761623278844379,0.0161791684116721,0.5145890439862735,0.2588110941182441,-0.1604932079094799,제조업,2,0,2
54,(주)뉴인텍,12340,19-Dec,65.11,-2.02,17.22,1.64,3.92,20.9,0.34,1.39,62.69,1.79,2.59,25.76,1.18,31.22,8.67,11.28,-5.33,6.15,6.62,2.65,88.72,84.29,148.97,179.8,103.41,17.3,41.32,2.14,-2.39,1194.6178927315357,72.05734252639309,0.0059184170836184,0.4573862036029348,7.697024635427874,-0.0238775909336511,0.1459749144436177,0.031548755255131,0.473697243512264,0.107827363498772,-0.5298771517469316,제조업,2,0,2
55,(주)뉴트리,270870,19-Dec,29.95,7.57,31.59,6.15,40.33,2.22,771.28,-0.46,962.17,9.93,27.66,30.44,1.83,31.69,43.49,77.18,17.94,19.26,16.87,34.46,22.82,32.65,373.46,1267.23,321.68,61.75,201.97,8.62,13.88,20.80439296,342.8676674,0.175187768659478,0.2461230719708548,7.889461504679391,0.1387793038526841,0.4560767326378284,0.001067059041776,0.1566903210150194,0.6762509772421627,0.2097923522906834,제조업,2,1,5
56,(주)뉴파워프라즈마,144960,19-Dec,9.44,8.8,4.56,9.34,37.6,2.92,33.39,-1.23,64.04,3.74,14.59,16.91,0.41,-13.27,-18.04,46.29,4.15,6.08,7.27,1.37,53.71,11.06,483.87,3269.19,408.78,32.62,43.63,4.19,3.61,-69.06242824416418,-60.031364413878364,0.0248778130307766,0.0995778492858004,8.176365461288968,0.0360764706758152,0.0370800279098395,0.0076264170924089,0.5887771174067024,0.4021750557154382,0.6111503803837598,제조업,2,0,2
57,(주)뉴프렉스,85670,19-Dec,128.62,-7.51,-5.22,9.57,13.98,44.46,-3.81,1.6,29.0,8.93,12.12,16.53,0.91,-23.93,-34.4,2.64,-17.75,6.52,6.1,1.61,97.36,176.65,74.46,460.12,44.5,-11.87,10.99,1.49,-6.82,-194.36654851961728,-230.71294390079967,-0.0705079177955462,0.6385363173522921,8.138093839165654,-0.0682241778851265,0.0511095261874636,0.0304125459703946,0.6538275893958906,0.1040589252376597,0.0986179391415028,제조업,2,1,5
58,(주)다나와,119860,19-Dec,37.27,11.63,42.21,15.72,71.62,2.62,161.11,-0.67,374.0,20.68,31.02,29.88,1.54,63.6,67.09,0.0,23.63,19.5,28.93,18.51,0.0,40.59,290.78,1677.35,267.39,50.57,107.01,6.44,17.96,41.42459262808963,43.83571577824751,0.2172129617932293,0.2887130981580994,8.188033500262414,0.1796105437735794,0.2836721899292769,0.0056218697844958,0.2291977546682543,0.8593485968911422,0.5742977299974008,서비스업,1,1,4
59,(주)다날,64260,19-Dec,71.83,11.92,12.16,-10.99,-6.73,42.54,1.85,2.16,580.73,-4.1,6.58,10.19,0.39,11.43,-8.91,0.0,13.96,6.23,163.51,21.41,0.0,156.3,293.71,633.56,292.74,54.29,31.72,0.63,4.71,23.735168453098453,881.087567577199,0.0224837268888894,0.6098337339042336,8.70928485227116,0.0470703712520129,0.0889039261770938,0.0194007269893044,0.1768372996960284,0.9430422306988115,0.0874548977379205,서비스업,1,1,4
60,(주)다산네트웍스,39560,19-Dec,61.87,-2.14,23.9,-3.76,-7.59,22.78,-0.03,1.04,161.12,-3.7,26.99,21.38,1.09,18.61,25.12,33.51,1.1,3.8,9.73,8.59,66.49,95.24,204.85,929.2,173.22,33.23,31.09,2.13,-2.33,-101.90172862060662,61.451207857637755,-0.0004736545955615,0.4878162819289154,8.65656081279209,-0.0233048653111813,0.0985356394768433,0.0322996406195355,0.350818585524589,0.3355479041046765,-0.1087984831212768,제조업,2,1,5
61,(주)다우데이타,32190,19-Dec,481.58,12.53,27.54,-66.41,-9.65,39.09,62.94,0.18,234.53,-8.59,170.34,3.39,0.15,26.11,29.17,32.66,13.08,50.68,564.14,9.85,67.34,808.01,155.74,3177.23,155.72,29.56,2.95,0.16,1.82,54.570281884015195,75.53758642210472,0.0248514405608807,0.8898684715134048,10.40165574725028,0.0181768451152121,0.0156226426902074,0.0004482030977128,0.173987125684442,0.1551951431142335,0.0163949978608653,서비스업,1,1,4
62,(주)다원시스,68240,19-Dec,116.5,2.43,49.92,44.98,24.23,23.76,1.89,1.85,50.35,14.7,13.21,8.7,0.39,71.93,35.98,21.86,2.09,2.84,3.53,1.36,78.14,154.23,113.43,1565.0,95.23,6.16,49.0,0.73,0.95,-5.022837406706942,-29.593217366715656,0.0184861825486513,0.6066582126680001,8.728984892944242,0.0095118208024976,0.2324349774557754,0.0180950381335618,0.480221958340135,0.1714644787260665,0.1258486826316615,제조업,2,1,5
63,(주)대동스틸,48470,19-Dec,19.75,0.28,6.35,1.94,12.75,5.16,-16.84,-0.48,38.35,2.8,22.66,5.25,1.49,9.62,11.57,3.77,0.51,5.17,6.69,10.35,96.23,28.15,481.67,1222.27,323.56,58.83,81.16,7.77,0.41,-24.10457248210576,567.5528507367072,-0.0068484701934948,0.2196460327122358,7.893844824720275,0.0041145547641494,0.1250933521949447,0.0021181505602723,0.2575943296261199,0.0423418204521512,0.6858666382549023,제조업,2,1,5
64,(주)대륙제관,4780,19-Dec,34.06,2.72,4.3,6.26,24.39,9.97,19.49,0.1,82.16,7.84,24.81,26.6,1.28,7.68,0.48,11.47,5.1,5.51,7.19,3.64,88.53,47.39,248.51,1343.79,177.27,34.32,67.46,4.03,3.48,48.64740215730075,47.74727119997774,0.0542010343215147,0.3215482506264145,8.197267176134558,0.0347666261896345,0.1558942066957784,0.008752545871236,0.4257320131902223,0.0723499350939942,0.5629086717192625,제조업,2,1,5
65,(주)대림제지,17650,19-Dec,22.85,2.37,1.69,13.81,19.27,21.57,4.6,1.12,15.22,6.38,23.53,9.52,0.47,49.72,18.23,14.53,1.68,6.99,24.63,0.73,85.47,49.48,122.71,3409.67,111.72,3.47,36.66,1.35,1.1,-55.54466930062636,-80.49267456969272,0.0243345746956411,0.331018276910165,8.360510312245008,0.0102902891906623,0.0560368984983085,0.0141570763199075,0.8124390137783511,0.0892483579017951,0.4869982774254336,제조업,2,1,5
66,(주)대명소노시즌,7720,19-Dec,44.48,28.96,-40.89,11.31,31.69,13.78,1.72,-0.21,1029.28,10.15,4.34,10.4,0.67,49.97,-22.21,17.42,47.51,10.18,6.38,1.67,82.58,47.11,275.24,328.67,257.53,52.98,211.76,1.21,19.3,-57.311427608975706,895.8474477809448,0.0118503106586182,0.3202212009380068,8.386818560008761,0.1929763711634163,0.6402657680471578,0.0125317150387298,0.167814826223862,0.1564435732573075,0.2543122751491001,서비스업,1,1,4
67,(주)대성미생물연구소,36480,19-Dec,10.86,9.83,33.94,10.85,16.71,23.21,228.76,-0.85,91.07,5.34,13.23,21.75,0.56,8.87,0.15,33.59,7.3,7.55,2.92,1.43,66.41,46.99,664.31,1827.13,418.48,41.68,218.93,2.35,5.55,-0.8525116184258188,-22.049979022942274,0.0758562055269135,0.3196761652745942,7.707806487210959,0.0554520675085175,0.1617148258796712,0.0013809280168959,0.5093052099212354,0.2014249656042785,0.5207196051999776,제조업,2,0,2
68,(주)대성파인텍,104040,19-Dec,39.91,3.52,-0.44,5.35,5.17,33.86,0.32,1.84,21.69,2.18,11.97,11.68,0.41,-11.32,-2.91,12.65,2.33,3.73,5.47,0.7,87.35,72.92,127.49,1692.73,98.72,6.35,50.19,0.94,1.43,-58.85178577084279,-55.73916049611224,0.0033820514308858,0.42168691973572,7.963754257917094,0.0143174356607662,0.116157521697139,0.0247460443813274,0.7057661924281995,0.118156564229695,0.4552635258579606,제조업,2,0,2
69,(주)대원,7680,19-Dec,44.51,3.73,16.68,-13.83,-15.73,20.38,4.63,-0.8,59.42,-6.63,44.94,7.28,0.52,-0.42,-25.36,13.95,3.38,82.64,5.94,6.02,86.05,72.8,258.09,5052.13,238.85,40.72,47.96,1.32,1.92,-56.39669956510029,-69.84397737140957,0.025901167520481,0.4213066903675742,8.714889608438886,0.0192298200647328,0.1235399528574129,0.0143264481476535,0.3352378888156363,0.0893323661695618,0.5053267215634727,제조업,2,1,5
70,(주)대유,290380,19-Dec,4.76,16.55,6.51,17.37,56.91,0.8,303.7,-2.22,138.65,7.13,6.56,21.0,0.42,1.29,3.24,62.32,7.91,15.64,3.94,2.43,37.68,14.31,1820.34,1398.34,1571.07,71.64,228.11,3.68,7.0,-24.27395099,-18.9030332,0.0760315535966085,0.1252089786797034,7.859442629269026,0.0700429238691354,0.0949882960329247,0.002179322266644,0.2419804280490403,0.4434916058923344,0.3783324253944143,제조업,2,0,2
71,(주)대유에이피,290120,19-Dec,148.49,5.07,0.0,-3.04,-5.97,26.61,10.99,0.35,98.66,-3.73,28.93,22.69,1.23,0.0,0.0,12.4,17.09,6.15,12.28,5.11,87.6,167.21,99.32,857.68,81.33,-0.38,10.9,1.96,6.22,-2.866940047,-0.840348462,0.0961334383650826,0.625766460834454,8.108165153484416,0.0759344819165088,0.0605545452453469,0.0138903437670246,0.4480789376316359,0.0598344125670193,0.1716243731224543,제조업,2,1,5
72,(주)대창솔루션,96350,19-Dec,110.53,-7.43,3.46,-10.77,-7.77,42.37,0.26,4.67,13.89,-4.49,4.85,8.74,0.42,22.04,26.18,11.88,-8.25,4.36,3.81,0.65,88.12,136.62,69.85,412.25,42.74,-14.09,7.0,0.68,-3.15,919.6763720438712,56.39948079308837,0.0063815916102905,0.5773859083295897,8.19461164901996,-0.0314737515798108,0.0326981361601469,0.0390902914496308,0.6737389753857649,0.1037755847771569,0.0013696611332505,제조업,2,0,2
73,(주)대창스틸,140520,19-Dec,122.24,0.01,-9.49,8.75,13.02,47.35,0.95,2.08,14.65,7.45,19.76,3.68,0.81,-30.33,-13.47,6.32,-0.74,4.39,5.86,2.67,93.68,133.57,68.35,936.92,41.97,-16.56,3.81,1.37,0.01,45.997141615161595,69681.23555966302,0.0168134279527691,0.5718550673307693,8.365746651885521,0.000115155475026,0.019930724807269,0.0300271780390458,0.6422699043601269,0.0424298716814544,0.312848386996125,제조업,2,1,5
74,(주)대한과학,131220,19-Dec,26.38,3.53,13.86,5.62,26.6,3.04,41.33,-0.02,93.02,6.97,14.8,30.12,1.32,11.73,17.23,25.37,4.55,11.21,3.77,4.08,74.63,35.51,323.57,757.69,146.13,43.52,39.43,5.19,4.67,-15.074826738664427,-22.530934951678105,0.0527069713456537,0.2620226938406061,7.647808380066657,0.0467157638788921,0.0767429208397635,0.0050066919546997,0.370162345177349,0.2137735420567517,0.3170004585371098,서비스업,1,0,1
75,(주)대호특수강,21040,19-Dec,66.49,0.34,-5.89,3.06,8.24,35.57,1.93,1.16,56.84,4.22,5.28,19.47,1.34,-6.18,-2.71,6.49,0.96,3.95,6.88,3.96,93.51,105.15,169.87,186.55,111.72,22.64,7.95,2.54,0.45,-23.712520187487705,-67.3851115619996,0.0300217383649182,0.5125581455678477,8.170332033129412,0.0045457950226724,0.0257633687896415,0.0295968826702812,0.4494691788589773,0.0424176986608545,-0.019904749882899,제조업,2,1,5
76,(주)더 미동,161570,19-Dec,23.41,-13.41,3.37,-6.24,-23.3,0.17,-22.62,-2.57,-578.81,-4.42,3.61,-4.28,0.72,-39.33,26.94,5.11,-10.73,7.73,22.86,7.34,94.89,23.41,251.82,417.01,226.23,28.8,121.3,5.86,-9.66,-7.196675212114256,73.3834915873589,-0.1051909508140943,0.1896799218264442,7.545463496186822,-0.0966358014692085,0.2300766837789273,0.0378136419452806,0.5223505403652206,0.1970665691441799,-0.2027605955359495,제조업,2,0,2
77,(주)덕산테코피아,317330,19-Dec,6.65,18.0,86.13,30.06,136.0,2.23,67.11,-0.75,50.98,11.7,7.38,19.0,0.51,110.48,-12.82,41.89,10.78,8.6,5.05,0.97,58.11,9.41,624.78,1580.1,489.96,31.91,103.05,3.28,9.11,-45.33544436,-40.74765304,0.1099913095069654,0.0860404560449806,8.201011766975231,0.0911488330252444,0.0626555581727615,0.0106263681424425,0.6201328097419032,0.2017532934266527,0.3748306918175522,제조업,2,0,2
78,(주)덕신하우징,90410,19-Dec,53.56,1.0,-0.2,8.62,28.61,20.56,2.49,0.47,53.38,10.92,37.2,19.44,1.27,-18.3,10.08,12.37,2.05,6.03,8.73,2.92,87.63,61.76,128.84,1813.77,81.75,9.55,18.64,3.29,1.26,-75.3886908415979,-82.65702556061656,0.0220739927725429,0.3818129928847679,8.070174062176193,0.0126312336362343,0.0617298298625552,0.0214182173885504,0.5733929802136783,0.1062206510778874,0.4685870697202768,제조업,2,1,5
79,(주)데이타솔루션,263800,19-Dec,145.14,-0.66,19.15,2.66,7.2,18.85,1.04,0.2,1173.08,4.27,12.85,24.22,1.75,20.78,3.11,13.58,-2.61,5.14,16.42,99.81,86.42,146.19,141.08,324.55,119.04,24.22,53.96,3.14,-1.16,849.6321502276414,83.23706752297048,0.0076696727977208,0.5938043660449781,7.799313022583356,-0.0115677961358615,0.3181516250704588,0.0133017820397001,0.1682671252481129,0.1314122741911396,0.0242590137498714,서비스업,1,1,4
80,(주)덱스터스튜디오,206560,19-Dec,14.04,-13.89,-17.68,18.11,89.77,5.28,-22.45,0.07,463.43,15.11,4.5,35.48,0.75,-43.07,41.48,0.0,-13.02,6.87,0.0,9.83,0.0,20.23,412.56,448.36,412.56,36.51,105.27,3.86,-10.46,-359.1606509545489,-373.46511622130924,-0.0727265239378417,0.1682726070610269,7.822990229859897,-0.1046181950950032,0.1229544877906726,0.0165793689502272,0.5181263833820671,1.0965668683360452,-0.117604700214213,서비스업,1,0,1
81,(주)동구바이오제약,6620,19-Dec,44.77,12.06,27.28,3.73,9.93,17.18,16.2,0.18,102.99,3.52,26.08,28.67,1.06,22.27,19.46,56.44,19.14,5.97,7.7,3.61,43.56,54.96,187.51,1783.68,141.61,25.28,26.97,3.16,12.74,13.796238548737339,230.48315153388023,0.0545218461331623,0.3546649190146164,8.12295313648595,0.1274284361904143,0.0779097563917872,0.010061888458447,0.4582738868510975,0.5128538754846911,0.3089211000392141,제조업,2,1,5
82,(주)동국알앤에스,75970,19-Dec,41.26,2.53,1.51,5.78,12.62,16.05,4.38,0.73,50.65,4.68,5.53,13.69,0.82,2.97,0.21,16.82,2.99,3.63,4.13,2.96,83.18,59.02,190.95,406.57,114.74,23.6,27.65,2.2,2.07,-37.28619808087104,-15.69426441837253,0.0291298182416442,0.3711385144207102,8.09895877780904,0.0206928678715554,0.0725298672696288,0.0179108280898607,0.5045709259196961,0.1325440748231028,0.3113585181112591,제조업,2,1,5
83,(주)동국에스엔씨,100130,19-Dec,40.84,2.82,0.4,-5.89,-15.0,11.75,7.46,0.25,29.7,-4.67,11.12,10.35,0.79,15.32,-12.47,12.21,3.69,5.31,4.12,2.21,87.79,45.15,201.57,916.35,130.04,28.58,23.98,2.51,2.24,362.09612563535813,227.8364831726444,0.035426332022036,0.3110636098457356,8.60302309330383,0.0223798044862349,0.0674725152809125,0.01502696165734,0.4329191352216813,0.0775065344909761,0.1533281534664115,제조업,2,1,5
84,(주)동방선기,99410,19-Dec,11.97,-4.15,2.11,-4.25,-17.95,0.48,-160.58,-0.86,25.81,-2.94,3.49,14.42,0.7,3.71,38.52,5.95,-3.41,4.92,8.31,1.24,94.05,19.6,434.84,421.51,342.73,33.52,9.09,4.66,-2.9,55.57646863992765,58.54258048357838,-0.0371652180019244,0.1639000536998851,7.533165414171838,-0.0290102212261243,0.0091010890010921,0.0015424412536152,0.5646410646528863,0.1126462545343809,0.0316347667160558,제조업,2,0,2
85,(주)동성화인텍,33500,19-Dec,111.31,6.66,28.28,2.5,3.77,40.38,7.3,1.39,54.59,2.41,18.32,22.78,1.08,71.44,34.63,20.11,19.99,10.2,4.14,2.23,79.89,177.23,135.74,686.55,62.23,14.35,21.84,1.69,7.21,415.83040220728185,268.12831405451993,0.1150750846547303,0.6392919822609326,8.420080216293833,0.0721004056166282,0.0876926015419777,0.0246412054282761,0.4550276854863191,0.0947424968171148,0.1358737073182513,제조업,2,1,5
86,(주)동아엘텍,88130,19-Dec,25.3,7.53,-1.35,7.21,24.98,0.74,151.86,-0.56,100.44,5.47,36.4,18.1,0.75,-8.7,-19.95,25.34,7.4,4.89,8.35,4.0,74.66,28.02,341.28,2955.7,311.54,47.69,154.42,3.03,5.67,-20.61442033594864,-21.91658124604572,0.0735506341487544,0.2188929507264189,8.427495453792062,0.0567248625067958,0.3051839564677827,0.0019459920620499,0.3255050476156047,0.1557073163549646,0.3972015729198174,제조업,2,1,5
87,(주)동양에스텍,60380,19-Dec,130.76,1.03,6.41,2.4,5.63,42.43,1.16,0.85,50.66,3.52,42.43,14.1,1.51,8.03,12.19,6.48,3.81,5.17,6.96,5.25,93.52,166.63,116.38,1029.7,74.49,8.03,12.28,2.46,1.55,58.92904717938824,466.17264668707594,0.0196868774649684,0.6249491116928831,8.16125442087431,0.0154746900701481,0.0602306811499114,0.0276052216804273,0.4292475639992011,0.0517712836242511,0.2868857920591552,제조업,2,1,5
88,(주)동우팜투테이블,88910,19-Dec,15.53,0.97,0.0,2.57,20.05,1.18,124.27,-0.7,146.89,3.09,20.95,15.4,1.2,0.0,0.0,7.96,1.39,15.87,54.57,9.8,92.04,18.25,396.89,1471.33,380.08,38.98,54.77,7.8,1.17,-74.91449890539151,-85.4750548738701,0.0191222984765769,0.1543103457137167,8.351656280380686,0.0118253141295388,0.0719176147581134,0.0010289706422996,0.4788897404831097,0.0638878923433353,0.6737676613374086,제조업,2,1,5
89,(주)동운아나텍,94170,19-Dec,69.46,12.06,29.68,-10.67,-19.94,36.58,-1.77,1.88,2789.6,-10.82,7.7,37.02,1.14,40.62,17.27,28.17,29.12,5.05,4.3,97.97,71.83,118.58,235.17,327.45,142.08,42.95,63.12,2.18,13.8,65.15097888898707,219.15514387125052,-0.0457371110288209,0.5424979119560465,7.732723441104157,0.1380251429122123,0.2005770691767999,0.0490805571859664,0.2527396787269401,0.3216573408569909,0.3241851447330516,제조업,2,0,2
90,(주)동원개발,13120,19-Dec,18.14,13.18,5.94,18.3,74.11,0.41,522.81,-1.06,4858.47,12.65,14.15,14.74,0.71,3.96,5.71,18.84,11.49,3.32,4.56,244.78,81.16,20.57,635.19,1698.39,556.85,80.5,297.88,3.86,9.37,-33.7126424556654,-30.54353084449505,0.1174098494229347,0.1706352953382085,8.968386685153385,0.0937175009220558,0.4480580192760227,0.0012186323005288,0.0445709223443332,0.0233187431463804,0.7729744122515652,제조업,2,1,5
91,(주)동일기연,32960,19-Dec,7.88,7.18,-4.49,8.88,42.33,2.74,26.51,-2.57,322.79,4.4,5.96,26.22,0.48,-4.48,7.51,38.0,5.3,8.38,2.78,6.5,62.0,11.61,1071.0,1064.26,807.09,68.57,49.72,5.21,3.48,248.32697050833335,365.3512533823454,0.0153844526411228,0.1040092717765342,7.766220510235343,0.0347975740883344,0.0351131156668649,0.0062388764192728,0.2436366088258736,0.348229881023785,0.806518526644897,제조업,2,0,2
92,(주)동진쎄미켐,5290,19-Dec,120.2,6.71,10.55,9.77,17.81,43.05,7.93,1.59,77.34,10.17,34.05,29.78,1.09,12.93,5.81,21.3,17.78,6.25,9.83,2.59,78.7,133.3,94.8,1386.17,74.58,-2.68,26.41,1.87,7.33,47.73330238940291,22.38357838895422,0.130989143184717,0.5713603050451126,8.924646625485082,0.0733131837821542,0.1363354821570877,0.0282808307145498,0.5115556645913331,0.0931605004911858,0.2300813840623467,제조업,2,1,5
93,(주)두산테스나,131970,19-Dec,41.43,22.12,207.0,39.24,21.19,39.29,12.14,1.96,46.05,11.09,26.06,20.99,0.43,314.13,48.36,31.44,17.5,13.04,0.0,0.85,68.56,109.82,222.99,4077.59,222.99,24.28,152.48,0.92,9.43,28.98844531333292,31.934882795377305,0.1064771367486542,0.5233959620743658,8.53486642446511,0.0942821503109272,0.3010538495708449,0.0190233162192128,0.5597504871106684,0.0646221547590017,0.2567588350770156,서비스업,1,0,1
94,(주)듀오백,73190,19-Dec,17.24,-9.3,-4.28,-3.62,-21.83,2.62,-119.78,-0.06,32.12,-3.53,5.32,13.38,0.95,-0.2,-2.66,26.43,-9.87,7.56,6.97,2.4,73.57,19.28,285.64,457.87,186.51,26.82,35.27,7.08,-8.87,14.302996641470465,7.633465926361667,-0.0740562251887369,0.1616354706701425,7.513293967901153,-0.0886946810171704,0.0509639516461721,0.0045843914715772,0.5872711709931502,0.3419351163501417,0.498070385352171,제조업,2,0,2
95,(주)드래곤플라이,30350,19-Dec,17.24,-94.55,0.0,-25.94,-61.89,4.28,-73.66,-1.02,43.08,-10.57,0.76,5.75,0.41,0.0,0.0,0.0,-46.47,28.89,0.0,3.05,0.0,20.6,388.03,154.59,388.03,41.18,325.16,2.39,-38.53,23.561748830978114,33.82010634628114,-0.2590354684527145,0.1708361977018355,7.173864898707554,-0.3302618691329824,0.4649012306325524,0.0282042966569068,0.4452131602786809,1.741567816029203,-0.3852854673372868,서비스업,1,0,1
96,(주)드림시큐리티,203650,19-Dec,19.92,8.77,186.41,9.55,21.11,13.82,28.48,-0.1,670.37,3.56,6.67,19.41,0.55,0.53,1.76,27.05,5.72,6.46,38.8,12.09,72.95,20.28,123.97,1270.74,117.64,3.97,24.19,3.61,4.84,-43.69442049,-19.50477829,0.0339429169650006,0.1685972753215989,7.888444091345012,0.0484298982433121,0.0400647807009208,0.0077804978913037,0.7946891357673221,0.2090046457368421,0.1030060463797548,서비스업,1,0,1
97,(주)드림어스컴퍼니,60570,19-Dec,42.21,-24.37,-16.09,3.11,11.42,1.89,-50.17,-0.34,-304.22,3.57,7.01,-9.45,1.05,-9.16,42.88,15.57,-34.56,8.09,16.7,51.73,84.43,45.51,273.77,414.76,259.44,50.41,178.61,4.01,-25.53,-757.7057456902191,-125.2273150165143,-0.1422282671258706,0.3127799132042321,8.234480723793297,-0.2553050128209932,0.5181170000003789,0.0108477082494092,0.2058277225026314,0.2914356369839266,-0.5115288405250663,서비스업,1,1,4
98,(주)디딤,217620,19-Dec,112.19,1.08,67.96,5.1,7.58,58.65,1.3,1.76,242.59,5.46,33.85,40.07,1.34,26.82,29.12,48.8,4.24,32.7,11.05,5.28,51.2,257.23,81.0,886.64,43.4,-5.97,25.87,2.08,1.45,-21.44284603,-47.96627933,0.0374256622743495,0.7200703625712573,8.068298696837674,0.0145459807592265,0.0812478880487824,0.0446360808180194,0.7456283282697773,0.4601110251260041,0.1354743530659665,서비스업,1,1,4
99,(주)디모아,16670,19-Dec,78.91,-8.52,10.59,18.89,8.52,3.18,44.68,-5.53,981.41,3.77,1.02,7.56,0.21,32.48,30.64,92.89,-3.42,0.54,56.1,8.86,7.11,79.12,190.86,281.8,190.16,40.03,57.42,0.52,-1.78,310.1993338581215,-188.29930265219804,0.0802434179832382,0.4417026442351672,8.010192510600408,-0.0178277955219958,0.2529529155303056,0.004074532710501,0.1591772472543965,0.5455515029740938,0.3792616218373316,서비스업,1,0,1
100,(주)디바이스이엔지,187870,19-Dec,68.23,10.76,44.86,32.45,31.56,0.96,276.74,-1.1,120.79,12.99,12.75,13.55,0.47,62.93,-53.6,25.16,7.48,4.54,2.45,3.5,74.84,69.97,196.95,1873.64,137.59,38.92,83.39,1.49,5.09,-72.9619737203888,-66.61831928883049,0.048397412776574,0.4116677569483989,8.033391443579758,0.0509446605976264,0.3347374223628582,0.0005483759901051,0.2094394152379762,0.1493795486274994,0.4198240119068118,제조업,2,0,2
101,(주)디스플레이테크,66670,19-Dec,10.05,12.38,-2.49,43.08,102.43,2.0,43.18,-2.07,24.98,11.18,4.66,5.88,0.26,-7.24,-23.94,24.99,3.61,2.45,18.41,1.24,75.01,12.25,457.4,1601.19,444.4,32.0,74.05,2.1,3.17,83.59219641606886,80.00865117154619,0.0385965377073912,0.1090956717038654,8.225234827446581,0.0317030119170992,0.0663051340568792,0.0073218570941543,0.5904183062904932,0.0991680999423063,0.8266391689370608,제조업,2,0,2
102,(주)디알젬,263690,19-Dec,76.91,9.1,36.21,4.14,8.16,9.72,114.19,0.0,135.66,3.95,10.61,26.82,1.1,38.44,6.11,28.96,17.88,5.63,3.92,5.12,71.04,93.86,176.08,574.3,101.87,30.18,43.31,2.5,10.01,8.735615894,17.56883666,0.0836485008953523,0.484163491841458,7.799659280444706,0.1000772514649515,0.1718302275632463,0.0016638854215663,0.3014645929869932,0.21351307905629,0.2167400812860361,제조업,2,0,2
