회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),이자비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결)
이엠코리아(주),95190,17-Dec,104620012,197028668,-2432947,20566378,3490339,118901323,78127345,-275724,9024598,120890883,19913324
이원컴포텍(주),88290,17-Dec,40900352,35715374,-3770231,536860,302093,26291141,9424233,-2214309,1937588,21562599,-3070621
이트론(주),96040,17-Dec,15563155,53109109,-1863753,33604228,0,4383107,48726002,214267,1694529,5318644,-1863753
이화공영(주),1840,17-Dec,210777239,84461380,1637770,14648121,69724,41955452,42505927,1712196,7510959,22124907,21186410
이화전기공업(주),24810,17-Dec,47381131,113001104,5642020,12618222,172330,8814680,104186424,461044,9032666,38835295,1067226
인베니아(주),79950,17-Dec,182175707,137479099,1110053,7085301,1030974,94297425,43181674,8488796,17810802,30470959,11691221
인선이엔티(주),60150,17-Dec,160280182,298345137,3151192,5659127,3681556,128596570,169748567,21914663,16973113,244197070,94365956
인크로스(주),216050,17-Dec,36750462,124860424,8292616,10421925,606,62960496,61899927,10248899,4279287,9564034,17436064
인탑스(주),49070,17-Dec,687484774,603934097,29492497,84606618,1383278,175586631,428347466,28776700,53518391,328072536,359808285
인포뱅크(주),39290,17-Dec,119101607,73379877,1849548,13934766,7809,18497167,54882710,2539518,12554708,40521009,30670409
인화정공(주),101930,17-Dec,103511365,276834943,10423568,14083748,2431797,132135769,144699175,-490192,9269543,137421475,95656346
잉글우드랩(주),950140,17-Dec,87135463,92446671,-13877926,7023121,266098,32115807,60330864,-8871883,21351634,45982693,-12229626
자안바이오(주),221610,17-Dec,45797046,50588206,-351311,13840030,216594,14837322,35750884,807300,13660222,15190952,15138696
자이글(주),234920,17-Dec,82503007,89026530,5155918,6826412,0,3891973,85134557,5951009,53340838,62997569,39604256
재영솔루텍(주),49630,17-Dec,132551844,145859840,-36299728,6084051,3051476,130213074,15646766,-26113997,19236705,94699463,-49667245
제너셈(주),217190,17-Dec,27665507,44448510,-6567492,1909709,1253002,22854009,21594501,-3834205,8120626,27021904,2242182
제룡산업(주),147830,17-Dec,34296565,59171858,8266439,3451899,6401,6080861,53090997,3034492,5236866,17128660,31100524
제룡전기(주),33100,17-Dec,47658363,57852594,-553025,15556678,63318,8698526,49154068,-1195453,6577458,30571232,36931484
제이더블유신약(주),67290,17-Dec,76842748,123356679,-6083659,1036238,2313547,86723073,36633606,-3167460,41424756,68215646,-23210180
제이스코홀딩스(주),23440,17-Dec,31008596,90470353,1643567,1721225,769266,31181990,59288362,1116701,2120781,74879943,23702415
제이씨케미칼(주),137950,17-Dec,171757136,147113147,-2136467,7663076,2043252,82094928,65018219,5780300,10309081,104678705,32795815
제이씨현시스템(주),33320,17-Dec,284463568,113926029,13324215,18727659,54086,33669681,80256348,16242913,16448218,25514862,33000175
제이엔케이히터(주),126880,17-Dec,119417582,142466841,-16451502,8147811,1921339,83715168,58751673,1097322,10779952,61138167,16700806
제이엠아이(주),33050,17-Dec,117723560,107032674,509267,18210283,990723,61212408,45820266,292446,5242201,36929875,613285
제이엠티(주),94970,17-Dec,148025185,99107941,7803080,7298021,704128,55338498,43769443,13964753,8499297,34365484,30018307
조광아이엘아이(주),44060,17-Dec,20369538,59138919,3328379,6628028,36462,7875712,51263207,3879071,6079137,36271250,26877979
조아제약(주),34940,17-Dec,58865464,83518178,1377252,10578963,545784,30333305,53184873,317661,28066626,30772166,-18344758
주성엔지니어링(주),36930,17-Dec,272687423,315265401,42019908,49239308,427982,126876150,188389252,41690723,73594275,173264392,43796230
줌인터넷(주),229480,17-Dec,22368370,10468801,2557454,36342,0,2173638,8295164,1719961,4720325,2790239,-8090930
줌인터넷(주),239340,17-Dec,0,0,0,0,0,0,0,0,0,0,0
지나인제약(주),78650,17-Dec,82030966,77035216,-22658515,4378360,2873734,51279734,25755482,-11056016,11819358,51454860,-45303904
지니언스(주),263860,17-Dec,20812400,37923042,3518995,4002880,463,6002887,31920155,3852407,8924785,11210438,15816327
지더블유바이텍(주),36180,17-Dec,34982098,32949812,4279814,11699337,0,7100322,25849490,1415359,6957645,4121162,7094287
지스마트글로벌(주),114570,17-Dec,96155431,169743689,13965909,2588310,1845333,58559772,111183918,21348703,16730243,107492949,38692865
지에이치신소재(주),130500,17-Dec,54476127,60704296,2298163,21030791,30697,13900641,46803654,2352669,4862100,24730599,23835919
지엔원에너지(주),270520,17-Dec,0,0,0,0,0,0,0,0,0,0,0
지엘팜텍(주),204840,17-Dec,2413833,15021408,-4236773,362013,102545,9085968,5935440,-4247967,2982154,5320722,-10932748
진양제약(주),7370,17-Dec,43449787,73848507,-5768287,109627,428306,31467236,42381271,-5290738,28190671,42419395,27095566
차이나그레이트스타인터내셔널리미티드,900040,17-Dec,509270923,532516290,-16218587,231747370,3794775,76206841,456309450,-18713937,138793570,48821660,365387338
차이나크리스탈신소재홀딩스,900250,17-Dec,71468293,239848655,28378856,141265272,373075,24151231,215697424,34257020,7203630,72059985,131141345
차이나하오란리사이클링유한공사,900090,17-Dec,392336566,242038901,-108147873,82001593,5962683,84130936,157907964,-95197617,113757225,89461661,69859539
참존글로벌(주),158310,17-Dec,13466507,32357130,-6405307,3452009,1181558,13322802,19034328,-310075,5517166,10679908,-8426562
참좋은여행(주),94850,17-Dec,56507195,144340764,12165929,32960601,318020,71038458,73302306,14877145,40116441,79525249,34132101
카페24(주),42000,17-Dec,142577728,71917923,5091125,37666209,474141,58193780,13724143,7397772,116188192,18478254,-2423336
커머스마이너 (주),223310,17-Dec,15183138,55926341,-27635431,15440074,3031218,40725273,15201068,-15561878,14542332,27776557,-22731743
컬러레이홀딩스,900310,17-Dec,47726790,120119090,23690094,76619600,292434,11023415,109095676,27509862,6221353,24326121,54082988
케이디켐(주),221980,17-Dec,50987523,74093673,6643183,21808515,69520,6965301,67128372,7187681,5951262,21836209,47868035
케이만금세기차륜집단유한공사,900280,17-Dec,106115277,139315679,19134869,31500503,323300,26781299,112534379,26229162,8649012,61486388,73881173
케이맥(주),43290,17-Dec,89941257,78761739,-7157693,1962452,1420987,26517630,52244109,-462968,26282947,26848199,23498994
케이비아이메탈(주),24840,17-Dec,471145212,199056838,6120821,3323256,4197841,119675780,79381058,17423009,8964633,56418741,5726453
케이에이치건설(주),226360,17-Dec,35293973,43465044,3470156,4696482,3618,7333152,36131892,7052454,7083840,9248777,18398070
케이에이치전자(주),111870,17-Dec,47361093,91673747,3475828,19401887,29991,7571036,84102711,3947909,9918186,14924584,63034011
케이엠제약(주),225430,17-Dec,0,0,0,0,0,0,0,0,0,0,0
케이지이티에스(주),151860,17-Dec,108801442,206239630,11723011,7885838,791203,59106991,147132640,13837807,6828563,166085142,80105456
케이피엑스라이프사이언스(주),114450,17-Dec,42584727,72964194,2224671,1921726,64341,10872121,62092074,2407818,2238579,34158222,15119802
코나아이(주),52400,17-Dec,102138313,196829791,-38026690,69443575,1232668,55338945,141490846,-9753633,33201588,61799446,88627157
코드네이처(주),78940,17-Dec,18635266,44233566,-33974005,318531,2166625,39280224,4953342,-6767587,10229329,35767933,-61461130
코리아에프티(주),123410,17-Dec,348133702,327074020,2290769,16161869,2105773,204614971,122459049,1002653,49009670,189764628,92992153
코스맥스엔비티(주),222040,17-Dec,136351049,199405443,6373059,14908463,1679967,113012283,86393160,11530751,25532387,131067094,36294364
코아스템(주),166480,17-Dec,18094301,90670635,-4754604,3405196,85970,9784823,80885812,-5070660,8537191,38405578,-5495125
코오롱생명과학(주),102940,17-Dec,118102021,716796713,-1403755,55825058,1028162,171384499,545412214,-5544860,34193146,565821025,83314321
코오롱티슈진(주),950160,17-Dec,3192234,192525701,-45432844,28644273,757953,32418933,160106768,-40743366,42268467,3175879,-111660161
코웰패션(주),33290,17-Dec,309437182,273003789,46658250,28872657,768573,100899511,172104278,62006146,115986853,153618906,73775235
코위버(주),56360,17-Dec,54336132,118351714,6511899,24638012,204876,24010217,94341497,6028394,13525728,61549181,77315658
콜마비앤에이치(주),200130,17-Dec,419806573,271195826,47436930,34464550,285422,93271438,177924388,48768163,12450726,113997990,123531276
큐렉소(주),60280,17-Dec,33483882,75551927,-16884518,1188880,86640,4861085,70690842,556425,5310462,55957470,-74540534
크로바하이텍(주),43590,17-Dec,57549187,57727285,-883648,8523581,577781,25835774,31891511,-1046796,6299897,28638833,7794338
크루셜텍(주),114120,17-Dec,172701652,248990199,-63733422,8614981,4964221,163903644,85086555,-39569896,33218193,96059559,-68313702
크리스탈지노믹스(주),83790,17-Dec,12175118,119465138,-8575453,21677944,1177875,27878221,91586917,-6411018,15252817,84972134,-97404667
키네마스터(주),139670,17-Dec,10098222,16620815,-4289608,8569789,0,3116085,13504730,-3364001,13462223,1879767,8080406
테고사이언스(주),191420,17-Dec,8642115,48388757,-6273278,429096,525525,11818571,36570187,2086795,4797365,23950560,6652710
테라사이언스(주),73640,17-Dec,24030813,51045160,-2329327,806279,2194441,40422908,10622253,-159477,4034548,21925410,-1747922
티제이미디어(주),32540,17-Dec,83637582,98850829,1674129,9796108,25384,18232232,80618597,2263115,19071033,58645904,65497416
티케이지애강(주),22220,17-Dec,78234490,77429144,9528745,878519,219200,13501668,63927476,11473251,7999445,43211419,-3081683
팅크웨어(주),84730,17-Dec,197920594,205687951,2220487,36209724,733254,61532527,144155424,7052215,54787226,89532449,87310085
파나케이아(주),58530,17-Dec,96694384,131715727,-23768813,13657781,3550084,84607656,47108071,-13910163,26736601,48727172,-28661432
패션플랫폼(주),225590,17-Dec,0,0,0,0,0,0,0,0,0,0,0
풍국주정공업(주),23900,17-Dec,107554087,162812567,14568365,7418755,511712,32180576,130631991,11316422,14120129,89908175,112043521
피씨엘(주),241820,17-Dec,506145,15873793,-3869222,1146189,7911,437217,15436576,-4086984,4271584,3069423,-9609832
피아이첨단소재(주),178920,17-Dec,216379449,341155485,32781682,71135116,1087422,92935756,248219728,53000259,17767873,210983273,124127746
피앤씨테크(주),237750,17-Dec,29829395,64071370,3798832,4205925,16219,8837848,55233522,4789812,3071371,25698298,26461356
피에스케이홀딩스(주),31980,17-Dec,275390545,276692093,39443421,52646253,0,48376530,228315563,57678366,61421772,72810964,186347009
피에스텍(주),2230,17-Dec,70833779,160860295,11324748,6712065,141761,16581665,144278630,8117613,6266898,55329582,116528171
피에이치에이(주),43370,17-Dec,1053836517,896344885,74521352,107850696,2824839,389796420,506548464,25208914,96128408,408188593,439915071
하나마이크론(주),67310,17-Dec,365813664,511669698,10434648,9097688,8400992,338300012,173369686,41052108,11790982,378480183,-13213221
하나머티리얼즈(주),166090,17-Dec,102914201,135008497,19447699,4714449,723177,49458889,85549607,23538669,9480943,106969392,47145853
하이록코리아(주),13030,17-Dec,182699987,379437474,23623257,54279247,510111,44458509,334978965,35521475,22220194,117907662,297862985
하이즈항공(주),221840,17-Dec,44684830,130846672,712296,1313881,1003704,56754061,74092611,1989437,3569856,76982479,7277191
한국기업평가(주),34950,17-Dec,78518123,127666774,19326763,11075844,9252,24892408,102774366,24037425,54480698,26090238,53859979
한국맥널티(주),222980,17-Dec,32906558,40563919,1261622,2800816,132735,12343185,28220733,2031552,7761292,23131525,18643096
한국선재(주),25550,17-Dec,166652792,182356940,3926571,2301633,2326194,98074200,84282739,6836509,14413270,97407731,50330307
한국알콜산업(주),17890,17-Dec,212403478,328626342,20131507,28137250,1181506,75502898,253123444,17194450,19829043,225856056,237741818
한국전자금융(주),63570,17-Dec,241043736,381285563,16431082,207729206,3101288,224179170,157106393,21056133,165300059,131352730,90419271
한국전자인증(주),41460,17-Dec,26724833,48493863,3379950,23895948,0,15163804,33330059,5084812,21640022,6053706,23874440
한국정밀기계(주),101680,17-Dec,44688539,109120353,-27479738,9184735,536481,31336289,77784064,-13795100,6514636,28085846,22366608
한국정보공학(주),39740,17-Dec,161555482,99380104,-1312951,7181826,411850,50093081,49287023,-33632,14684825,33500550,1295386
한국정보인증(주),53300,17-Dec,36125042,93375453,5511047,6638207,0,19298752,74076702,8130846,27994196,43530301,35630742
한국정보통신(주),25770,17-Dec,376594860,264909032,24917701,12688573,362726,97512417,167396615,37769127,13251308,84337830,132220357
한국컴퓨터(주),54040,17-Dec,221319648,146066345,-31620,27413746,490828,51396152,94670193,3368177,6592676,65676443,80151078
한라아이엠에스(주),92460,17-Dec,35378782,99173676,1911401,9097946,411598,25696404,73477272,-628104,10565964,44240541,50235445
한솔아이원스(주),114810,17-Dec,129568011,248477638,4089756,9892897,5056029,126282954,122194683,11112942,28632529,179897181,48066595
한솔인티큐브(주),70590,17-Dec,46301777,50283357,4181015,3160696,278093,22572670,27710687,-1647277,11790165,19666725,10449019
한양디지텍(주),78350,17-Dec,76688604,58900382,-2174903,5144044,180811,19262038,39638344,-2675923,9247304,43734209,26362416
한양이엔지(주),45100,17-Dec,714004565,422699479,34480246,18869258,355995,184655882,238043597,36217918,24424591,126063352,214386664
한일네트웍스(주),46110,17-Dec,116066758,82870685,16676145,8773481,59372,25056502,57814184,7159177,4960841,20228418,30277055
한일단조공업(주),24740,17-Dec,133267253,231164009,-2129495,19934535,3409397,139793642,91370367,641314,9356377,142548901,58139749
한일사료(주),5860,17-Dec,299151587,166853273,1880551,15492846,2453227,102322796,64530477,-856536,27581162,73697968,23855135
한일화학공업(주),7770,17-Dec,151880210,123462660,3340388,6222724,833511,33047800,90414860,6182325,5334576,53147526,85939319
한창산업(주),79170,17-Dec,53948354,58183651,1204407,3627254,9503,6365656,51817995,2366100,3464765,25000046,46601901
해성산업(주),34810,17-Dec,12199589,170032917,3398981,4219846,0,26936806,143096111,2418620,9780969,164876544,76357498
해성옵틱스(주),76610,17-Dec,342535059,197292558,-13013510,14429820,3245254,141794105,55498453,-8831578,17042468,128195554,14876000
헝셩그룹유한회사,900270,17-Dec,200754058,278627214,32081633,136845585,2056814,60564853,218062361,39021751,17347215,62311643,149283101
현대바이오사이언스(주),48410,17-Dec,31970193,49498781,1218194,4850550,1736205,18607939,30890842,1463684,13364368,13130475,-65896920
현대에이치티(주),39010,17-Dec,117354961,100631143,15283577,11162948,1682,40609984,60021159,17629337,9480625,17485620,51063074
현대정보기술(주),26180,17-Dec,157432210,178481654,995014,13910720,1938570,128281691,50199963,2976163,4261733,116776968,-21351873
현우산업(주),92300,17-Dec,127420218,137952570,4289899,21841384,599280,70064831,67887739,5983295,6492393,82770708,34395598
현진소재(주),53660,17-Dec,137779357,180808436,-16348946,5235041,9072579,176875479,3932958,-6945623,9477474,122850197,-95251609
화성밸브(주),39610,17-Mar,54738663,75174363,1947928,2679854,487071,21274731,53899632,2814134,5694856,26165472,49752539
화일약품(주),61250,17-Dec,102463309,123903471,2665328,13493366,505276,25724770,98178701,5358737,9775563,44793203,75789157
휴림네트웍스(주),192410,17-Dec,34493107,100378313,-3190011,10324965,407125,50899028,49479286,1374839,8611267,8066336,18448807
휴림로봇(주),90710,17-Dec,71499983,74396583,1742450,8542973,2310920,49790492,24606091,4369941,10950738,42760901,-17363930
휴마시스(주),205470,17-Dec,8508328,28944370,-9199634,1509036,190866,12609374,16334996,295298,3326529,8561424,-6161549
휴젤(주),145020,17-Dec,182085497,820929775,81350588,31275054,1493187,103009884,717919891,101924345,40187725,141534026,179160346
흥구석유(주),24060,17-Dec,155516614,79912056,2064681,1588369,127191,10157672,69754384,751487,7134137,64032060,33357459
