회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),이자비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결)
아미코젠(주),92040,19-Dec,115180889,241401291,-237003,21481184,1274949,82993430,158407861,-2183016,50678531,149396769,60573137
아비코전자(주),36010,19-Dec,123321535,121058800,-5058062,36726557,158467,18628460,102430340,-2321088,9358172,40913028,63411844
아이쓰리시스템(주),214430,19-Dec,51862039,91546176,179852,11816272,80287,22505702,69040475,-2396260,7114956,40796496,42228727
아이진(주),185490,19-Dec,4245380,47309381,-8740334,3834684,2151349,28279443,19029938,-9354868,11292369,4159830,-53257547
아이큐어(주),175250,19-Dec,60922490,211892753,-8654331,7987275,2815664,111815686,100077067,-6291251,24501568,142941376,31420193
아이크래프트(주),52460,19-Dec,73758133,53449843,-258915,20018891,151511,21129780,32320063,28494,14849778,7977662,28819488
아이텍(주),119830,19-Dec,47026177,95000560,-8277080,9424793,3378688,44922560,50078000,2385089,6502450,78924524,2766585
아진산업(주),13310,19-Dec,440797612,654694732,13812710,52244453,13706200,453392536,201302196,27815799,44256353,465153536,109678322
안국약품(주),1540,19-Dec,155851757,217956961,2141921,22745931,1035423,69598640,148358322,2417841,75576057,65818060,130170214
알리코제약(주),260660,19-Dec,115793215,118754000,10031138,12040969,982660,47468257,71285743,12538130,60932198,48654748,25689691
알서포트(주),131370,19-Dec,28486918,78555022,8870797,8458427,146593,16560449,61994574,5801169,22685749,41018284,23378836
알에스오토메이션(주),140670,19-Dec,82169975,73091768,149133,8813040,517524,33854479,39237289,148905,10505677,23445951,19228090
알에프머트리얼즈(주),327260,19-Dec,16211219,29750495,1197711,15031759,185946,4057257,25693238,1129461,3073695,7426877,11662674
알에프에이치아이씨(주),218410,19-Dec,107768754,260240851,20164377,109604701,1122991,44667915,215572935,17936449,21610451,69387353,99473069
압타바이오(주),293780,19-Dec,1018572,77404261,-6297931,16601623,2032,2249043,75155217,-7151021,8169593,30637368,-42693728
애니젠(주),196300,19-Dec,6276912,30731927,-6644595,769544,1234413,15738783,14993144,-4260151,6069242,21389518,-15281795
애머릿지코퍼레이션,900100,19-Dec,39829870,115190253,-32521407,2488038,1806949,80668242,34522010,-3547530,23835984,94561248,-108720321
앱클론(주),174900,19-Dec,14375025,46968451,2566577,3437660,120113,11589995,35378456,4283395,8715630,15866499,-17664537
어보브반도체(주),102120,19-Dec,126805890,110464995,13367760,12462366,28366,20116225,90348770,13925855,23481817,38013830,64057413
에스넷시스템(주),38680,19-Dec,316779316,172122910,6944376,46157628,184174,93705823,78417087,7830220,31966706,27362206,28005194
에스디엔(주),99220,19-Dec,65023507,135452090,3993872,1331025,2523445,59426831,76025258,2958981,14381784,87290682,11507120
에스맥(주),97780,19-Dec,168039893,349790577,-13938112,68674541,7235742,113821677,235968900,10713375,16937623,172924295,52402079
에스비더블유생명과학(주),151910,19-Dec,52623027,84721761,-16287732,3646727,2805446,47252992,37468769,-14802489,11076135,53433820,-69281070
에스씨아이평가정보(주),36120,19-Dec,52569945,32190975,5113107,11975227,20824,7811939,24379036,6923880,45646065,6863627,2764057
에스앤씨엔진그룹리미티드,900080,19-Dec,107613521,456216730,5519506,138692716,181330,16398678,439818052,14757386,15338230,218777571,318048121
에스에이치엔엘(주),50320,19-Dec,121410,4888567,-2783189,871342,23844,641419,4247148,-1156146,1173340,2913145,-30489024
에스엔유프리시젼(주),80000,19-Dec,64349005,151973823,7722991,41546481,214696,36565253,115408569,8930594,9552728,53293076,-12818706
에스엔케이폴리텍(주),91340,19-Dec,338044206,246706940,15338586,40908785,3300443,157920154,88786786,25689189,37031025,118072301,50300574
에스와이(주),109610,19-Dec,380109486,361603998,-16233649,26098749,8672933,239918988,121685010,-8412199,37526452,185186347,22999654
에스지씨이테크건설(주),16250,19-Dec,1698474766,2034408015,31525629,47939846,35917134,1515163710,519244305,76950799,60601464,1374608462,283892602
에스지에이(주),49470,19-Dec,81471003,100663770,-30392468,11110915,2313360,62596298,38067472,-11144850,27401778,60571627,-18076931
에스지에이솔루션즈(주),184230,19-Dec,45088761,47971816,-28587262,5886052,1660644,31448959,16522857,-8494595,20609782,21983331,-27101927
에스지에이클라우드서비스(주),224880,19-Dec,19472374,6360875,-12475628,1504557,807996,13018343,-6657468,-5241576,6751315,521019,-16717445
에스지이(주),255220,19-Dec,132776115,227974975,9606579,19288591,4985656,155386718,72588258,12802377,29235992,112232646,53054437
에스케이 머티리얼즈(주),36490,19-Dec,772194040,1615834120,143301752,39833669,28305206,1095527836,520306284,214752139,90365628,1303107564,613936313
에스텍(주),69510,19-Dec,337971674,213913142,17199546,39379723,351922,59921267,153991875,17480872,30965050,44684310,157103279
에스트래픽(주),234300,19-Dec,79673572,121068654,-9372758,17300132,2414422,89685085,31383569,-2520870,13803415,60290363,-89278
에스티팜(주),237690,19-Dec,93256825,341080335,-18528696,12822806,78870,37400527,303679808,-26703332,25075231,196927945,123561336
에스퓨얼셀(주),288620,19-Dec,37953636,69684421,1486567,10271217,511320,37717271,31967151,2178910,9827902,9665927,7447361
에이비엘바이오(주),298380,19-Dec,3988956,142902745,-37004631,91146337,90730,10894549,132008196,-40428863,44417819,8245767,-243285109
에이아이비트(주),39230,19-Dec,37400538,68044383,-11184118,4934889,2460888,17592045,50452338,3148083,11277430,16850810,-83514966
에이에프더블류(주),312610,19-Dec,25961807,78308245,5599362,5909231,193928,5657697,72650548,7239019,2790079,24166840,24823581
에이치엘비(주),28300,19-Dec,38420748,362612148,-59660076,40855235,19513516,173369982,189242166,-48731091,52667712,292933101,-5216438
에이치엘비생명과학(주),67630,19-Dec,114018502,404935130,7562007,36768747,7633176,70510315,334424815,-4479272,12086081,181268106,-4250327
에이치엘비제약(주),47920,19-Dec,36099923,45845869,472654,2743841,1192373,27942975,17902894,1440929,16600941,16827682,1214683
에이치엘비테라퓨틱스(주),115450,19-Dec,58966186,139519008,-17179911,43198156,1874157,63422712,76096296,-8831258,14329756,77490905,-56541680
에이테크솔루션(주),71670,19-Dec,228200653,188963883,1545515,545465,1494374,118142375,70821508,2780805,19500837,81472231,55660060
에이피시스템(주),265520,19-Dec,462077779,420965874,9451469,30046318,5561421,306842978,114122896,28427123,44194917,168536825,45315933
에이피에스홀딩스(주),54620,19-Dec,23151386,297708244,-4601038,5910962,1222210,82922502,214785742,-10579887,19045742,241247280,734296923
에이피위성(주),211270,19-Dec,45653106,102642813,713709,53920380,6388,20383419,82259394,7123981,6320675,15705722,22517758
에이피티씨(주),89970,19-Dec,59326131,65533033,14158282,41333484,22182,6030811,59502222,16122699,10053931,5636766,39054353
에코바이오홀딩스(주),38870,19-Dec,17268700,74587723,7107007,5789823,410814,12866428,61721295,1012817,3567511,39507226,-14061847
에코캡(주),128540,19-Dec,66939883,120238341,1052456,14338995,926027,53913446,66324896,294568,12490922,51776506,37173207
에코플라스틱(주),38110,19-Dec,1216291299,628079080,-530480,6822787,9398792,510603864,117475216,10946110,41715961,414790381,78788331
에프엔에스테크(주),83500,19-Dec,34096408,78080139,1442504,22173446,890726,32191988,45888151,2159346,4617052,39541844,10270832
엑스큐어(주),70300,19-Dec,13258734,25281637,1285956,1839924,15290,1969803,23311834,484065,6463964,3744590,3490136
엔브이에이치코리아(주),67570,19-Dec,826287783,794647172,12419235,76665644,13841399,611740199,182906973,26916837,68684551,486745030,81375479
엔시트론(주),101400,19-Dec,10936917,34970285,-10060914,694962,2281703,16947848,18022437,-5818486,7583017,26021212,-45781588
엔에이치엔한국사이버결제(주),60250,19-Dec,469897622,311913210,24475778,126940972,368290,184555496,127357713,32092926,35651508,68561405,94551040
엘비세미콘(주),61970,19-Dec,390435695,478594872,36546959,27831617,6462180,289298787,189296084,50434099,24228682,356005253,91627779
엘컴텍(주),37950,19-Dec,46157406,83477222,-568616,5283904,160572,10113605,73363617,3498466,9105973,67513899,6355262
엘티씨(주),170920,19-Dec,92053188,172657780,1250389,22533646,2736312,80730136,91927643,3712004,20416422,103131509,46045459
엠에프엠코리아(주),323230,19-Dec,0,0,0,0,0,0,0,0,0,0,0
엠케이전자(주),33160,19-Dec,731615145,1831423713,76912702,27613409,12892879,957746985,873676728,126697646,20831868,193476476,296141330
영신금속공업(주),7530,19-Dec,119777966,133117064,5771366,8873301,2571371,91189780,41927284,6428110,16331400,87522667,22986305
영풍정밀(주),36560,19-Dec,74989867,335021303,12579039,19389385,13058,50621092,284400211,10110293,11946284,246909717,145706971
영화테크(주),265560,19-Dec,44565403,55895879,-1483925,1877609,48735,10644097,45251783,-1502401,6760323,22083312,31701938
예스이십사(주),53280,19-Dec,533022797,239942068,-166967,7201295,1028464,175512025,64430043,6293778,108052181,142069779,28248893
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,299604920,302081531,31800007,102829540,192962,25474678,276606853,45894693,99212932,79193397,219200714
오로라월드(주),39830,19-Dec,157071565,250898222,3765898,11128272,3883806,144699074,106199148,12596995,58977145,163031455,93885365
오상자이엘(주),53980,19-Dec,74222347,73886372,-14791226,7489347,446543,36059688,37826685,-2581946,9442638,34846318,-17988864
오성첨단소재(주),52420,19-Dec,66605461,228087680,14596511,72570064,388484,53801607,174286073,1934456,6368953,119612665,20744664
오션브릿지(주),241790,19-Dec,75770273,81136732,11383539,15692166,121626,13094511,68042221,12804587,6352923,40589337,39604157
오스템임플란트(주),48260,19-Dec,565042601,797389783,-21960071,122643375,4813525,715048824,82340960,42901164,276235420,400366481,65747846
올리패스(주),244460,19-Dec,1705302,54677212,-46426664,29985274,3081789,35905845,18771366,-21507771,22300407,12890617,-151284356
올릭스(주),226950,19-Dec,1130327,45207279,-14352745,4954473,5607,3399951,41807328,-15116806,16247133,7767603,-34798780
옴니시스템(주),57540,19-Dec,94031923,136588799,18705310,14961236,1263236,40695403,95893395,-1969438,15573208,63215297,38903451
옵티시스(주),109080,19-Dec,19692118,42143791,2834539,9466826,68531,4228885,37914906,2165126,5223133,9611517,31402901
와이더블유(주),51390,19-Dec,19220154,112413217,1979112,308952,1752328,41197813,71215404,2753403,4745622,44769840,61489679
와이아이케이(주),232140,19-Dec,49982617,196763487,-10703169,23026945,4196268,89972726,106790762,-11781133,29025490,76791696,69484131
와이엠씨(주),155650,19-Dec,167066128,132327493,-1409016,18972246,249366,46440214,85887279,-5920800,12304853,45582194,54794246
와이엠티(주),251370,19-Dec,95486219,163928259,17381443,41750906,1010843,73495148,90433111,22107720,14507949,73326017,53129878
와토스코리아(주),79000,19-Dec,18321002,77062792,1803041,9383717,32117,3124875,73937917,505798,5122647,22360634,63651959
우리바이오(주),82850,19-Dec,1672648383,609992444,6096267,36544357,9139048,482780768,127211676,26465969,62848531,232622453,-57012664
우리산업(주),215360,19-Dec,318793341,245838845,7584351,5788235,1613821,129203492,116635353,14114602,24881273,80954031,49066576
우리산업홀딩스(주),72470,19-Dec,378244799,395296111,3286285,12484777,2394837,173111595,222184516,7395947,41221509,200027010,30779365
우리손에프앤지농업회사법인(주),73560,19-Dec,225233901,370556224,4276231,12905747,6121116,183012716,187543508,10166911,20851582,242890032,130021433
우리엔터프라이즈(주),37400,19-Dec,1697725764,674989563,5398648,37675055,9442794,509875852,165113711,27093731,68367471,287440480,-29379022
우리이앤엘(주),153490,19-Dec,133202816,98003925,4835988,10930917,923183,36954489,61049436,3561363,15569195,14328390,-25481948
우림피티에스(주),101170,19-Dec,55506685,98209179,-666571,5515461,33272,11428376,86780804,-1266371,8264224,57182178,63957317
우수AMS(주),66590,19-Dec,252858383,180875991,282043,7233190,1761914,120564109,60311882,2889225,21537758,112530115,35331456
우원개발(주),46940,19-Dec,290210341,201931965,14142937,10095692,1127680,118756101,83175864,22561257,12395828,85124376,14017081
우진비앤지(주),18620,19-Dec,29655800,85132438,-13551504,5018925,839461,46429842,38702596,2023605,6285648,38293029,-11348958
원텍(주),216280,19-Dec,38498317,40300196,-11747082,1782143,1083002,37613366,2686830,-9020168,21263717,13271461,-5661325
원텍(주),336570,19-Dec,0,0,0,0,0,0,0,0,0,0,0
원풍물산(주),8290,19-Dec,40753665,64045771,-5450142,3136979,729980,18493221,45552550,-1336652,26088218,37742335,-20155745
웹케시(주),53580,19-Dec,61201347,63272158,9278684,17179574,74800,9047742,54224416,9274524,51926823,40004375,26091247
위즈코프(주),38620,19-Dec,36756137,41680874,25283,8503646,94886,1717907,39962966,1038641,8057527,24154849,1877988
윈텍(주),320000,19-Dec,0,0,0,0,0,0,0,0,0,0,0
윙입푸드홀딩스,900340,19-Dec,111593709,126212171,10227321,87177333,328406,26064013,100148158,18971497,21651511,21391416,67264916
유네코(주),64510,19-Dec,18720579,75608367,-9308106,943727,3190761,62529131,13079236,-1815550,7418482,61744422,-44636468
유니셈(주),36200,19-Dec,179032324,167715642,21262075,27950849,598711,43936455,123779186,23982989,44282105,40106269,97839457
유니슨(주),18000,19-Dec,75933109,236352875,-4088702,3213684,6739164,165157726,71195149,-13794627,17003688,175158348,-28182481
유비벨록스(주),89850,19-Dec,279431721,291875648,7660304,47506538,3157469,109195140,182680508,7755525,72077732,130647696,26315166
유아이엘(주),49520,19-Dec,408486203,211559225,8230239,42746346,33587,41928476,169630749,8864171,17381906,106040043,137315734
유진기업(주),23410,19-Dec,1457764778,4527888217,19602101,110484160,40568815,3736492992,791395226,128015521,144189416,1216642198,276755830
이노시스(주),56090,19-Dec,34814232,71080648,-1890150,3882887,1587383,33093047,37987600,-1163669,14908146,38238605,-22029741
이니텍(주),53350,19-Dec,288034220,259984863,-7571534,119291415,151542,59078575,200906288,5832264,19858552,68294314,63407180
이스트아시아홀딩스인베스트먼트리미티드,900110,19-Dec,91506104,215567392,3136628,85654774,1624788,17206962,198360430,6070971,16442297,8968915,104572777
이에스산업(주),241510,19-Dec,0,0,0,0,0,0,0,0,0,0,0
이엠코리아(주),95190,19-Dec,84821800,185095105,-15952101,17418189,2323188,109683023,75412083,-11516786,10702968,120322255,2586283
이원다이애그노믹스(주),245620,19-Dec,56721870,96400085,-8605225,17909477,824268,48588546,47811539,-8553546,13978239,50379570,-30457135
이원컴포텍(주),88290,19-Dec,47852572,37874014,2370075,3668010,366315,18187440,19686574,1356893,2308909,19610011,-1687166
이트론(주),96040,19-Dec,28980984,104903445,-3157363,21120485,372021,39519455,65383990,-2335622,5007293,55107684,-9391293
이화공영(주),1840,19-Dec,138398049,85378592,268264,548456,102660,42663139,42715453,125985,7058341,23176227,21395936
이화전기공업(주),24810,19-Dec,56846635,226073917,75695,23630186,236405,16489109,209584808,608838,8340232,114110134,-3590861
인베니아(주),79950,19-Dec,146173882,186593946,1166030,4467086,2541101,141464088,45129858,4080034,21268340,41057647,13835550
인선이엔티(주),60150,19-Dec,183949124,347152596,16641556,27227588,2823869,140807263,206345333,29617084,16587848,268548090,126061162
인크로스(주),216050,19-Dec,34463400,144263390,9314082,8477826,56741,78518898,65744492,12209437,5465993,10522510,35589940
인탑스(주),49070,19-Dec,910477910,692183154,60383269,119575168,838338,171262153,520921000,70671749,67738944,301695457,413294607
인포뱅크(주),39290,19-Dec,119477343,72990104,1179013,11255345,20627,17402506,55587598,794191,13310921,42278277,34585315
인화정공(주),101930,19-Dec,129288748,286430693,-8467080,11844703,4080536,153649141,132781551,2998542,10305985,189918097,84063776
잉글우드랩(주),950140,19-Dec,133316920,115343361,2268541,5461314,987189,54218297,61125065,6746247,19112415,44817859,-17169694
자안바이오(주),221610,19-Dec,43888123,34679009,674177,7824660,240801,9250310,25428699,422866,11358172,9984509,4571270
자이글(주),234920,19-Dec,29702460,62583261,-29913506,2682411,679172,10919580,51663681,-15558171,33613865,43540352,3453197
재영솔루텍(주),49630,19-Dec,133357975,164461895,5967117,34310717,3448583,108753250,55708645,8006270,18903033,97778039,-41952027
전진바이오팜(주),110020,19-Dec,3948944,6411002,-1462466,4161990,315288,3512560,2898442,-1957987,4044621,1878373,-17311864
제너셈(주),217190,19-Dec,38688487,48774952,3082998,3630790,581915,31410737,17364215,3113260,10675536,30561012,-4223441
제룡산업(주),147830,19-Dec,27124378,61520654,2545029,3158147,1813,4671871,56848783,1485618,4958908,8835402,34858310
제룡전기(주),33100,19-Dec,45214796,64293249,5583159,16939928,39407,8236793,56056456,5741495,4360467,25769198,43833872
제이더블유신약(주),67290,19-Dec,102531447,136854613,1444483,29602366,1242600,70919012,65935601,1145720,46406896,63372614,-20840297
제이스코홀딩스(주),23440,19-Dec,25110218,83854959,-3516962,932254,453580,22815339,61039620,-3324683,2130614,69832604,20465581
제이씨케미칼(주),137950,19-Dec,202369461,236992374,11683857,13557925,2803394,146155875,90836500,12967917,14093108,171139449,45847274
제이씨현시스템(주),33320,19-Dec,209199780,130349962,968200,18189230,146898,41894351,88455611,2545427,18065296,24996957,39036891
제이엔케이히터(주),126880,19-Dec,225530641,176697329,7922404,25030601,2696898,87656108,89041221,17294744,11854129,74098402,7292301
제이엠아이(주),33050,19-Dec,70128873,83262381,-7980951,9589528,974490,47739799,35522582,-4897973,7876369,35684378,-9491147
제이엠티(주),94970,19-Dec,83264957,71663175,956700,15577085,14385,16399231,55263944,2030896,7381871,30390215,40028600
조광아이엘아이(주),44060,19-Dec,24534303,93386670,3553195,6889639,208581,36653545,56733125,4196689,6114340,62059344,32153691
조아제약(주),34940,19-Dec,67536605,86742091,-1121860,10037029,1391150,34992942,51749149,-366384,30085026,32940588,-19837260
주성엔지니어링(주),36930,19-Dec,254580906,444888329,27076941,13735374,1161163,205990724,238897605,29110590,78635041,341596964,82088025
줌인터넷(주),239340,19-Dec,24679947,34473836,-11777369,10896484,162139,6200119,28273717,908597,23771350,6096166,-16797608
지나인제약(주),78650,19-Dec,67739920,97272382,-8677540,55922,2084062,46840593,50431789,3242307,7900596,73879750,-47877705
지니언스(주),263860,19-Dec,24925858,42717741,3106970,3605272,6146,8858726,33859015,2294835,12420603,14764414,20072712
지더블유바이텍(주),36180,19-Dec,44570859,81247257,-21820811,4306006,21007720,74868332,6378926,195183,8944717,8501990,-12376277
지스마트글로벌(주),114570,19-Dec,11849653,88769378,-85839250,901632,2786363,49982678,38786700,-70110149,61172411,36108116,-62594967
지에이치신소재(주),130500,19-Dec,67174274,80228019,2243507,1058317,800454,37333649,42894371,1624333,5155656,59864374,25529370
지엔원에너지(주),270520,19-Dec,0,0,0,0,0,0,0,0,0,0,0
지엘팜텍(주),204840,19-Dec,10608166,26547011,-5515452,324134,421668,24185346,2361665,-3131118,5159299,20199314,-7992277
진양제약(주),7370,19-Dec,47351256,68277806,1646855,1711564,302042,24611584,43666222,-216329,24279057,40195779,27908315
차이나크리스탈신소재홀딩스,900250,19-Dec,84592473,298762118,22563142,109608448,300546,33741366,265020752,28534409,10278947,153561113,179136851
참존글로벌(주),158310,19-Dec,10075086,74414602,-8402343,12584377,3647126,45128945,29285657,-4930972,10408075,28917224,-27056935
참좋은여행(주),94850,19-Dec,62056608,145642690,22889226,68462185,806351,48939321,96703369,7138399,54918209,30838646,61921154
카페24(주),42000,19-Dec,217244740,231433763,7782008,51990323,1600182,79165394,152268369,9836691,207408049,130375268,17638037
커머스마이너 (주),223310,19-Dec,9051494,40535221,-2899962,3759560,2075250,8929667,31605553,73016,2139995,27866561,-48279728
컬러레이홀딩스,900310,19-Dec,50860783,167545509,24200498,83667520,253416,9281277,158264232,27626279,6411895,53916825,102546544
케어룸의료산업(주),327970,19-Dec,0,0,0,0,0,0,0,0,0,0,0
케이디켐(주),221980,19-Dec,48784053,83290089,7491614,11428189,55930,6021464,77268625,6421048,6144990,43717283,57597067
케이만금세기차륜집단유한공사,900280,19-Dec,113144422,231924811,21716747,100882492,977381,15597231,216327581,29464697,8145335,84686589,114748335
케이맥(주),43290,19-Dec,62978528,86443633,-11091239,2088111,998093,42363781,44079852,-6330442,12950617,22256238,14606210
케이비아이메탈(주),24840,19-Dec,494785993,219412825,6810934,7421273,4561932,126105852,93306973,10322201,8512707,58835708,18643020
케이에이치건설(주),226360,19-Dec,31699278,99065116,-4873118,9421599,3060262,58727662,40337454,3620163,8619647,68468356,13971624
케이에이치전자(주),111870,19-Dec,36855517,189530273,-19356795,16076451,1815995,55613296,133916977,-2604194,10618567,139794828,52436979
케이엠제약(주),225430,19-Dec,20338373,43142804,-902231,700007,262843,18948436,24194368,-1526031,7312329,35712939,-4076403
케이지이티에스(주),151860,19-Dec,160879256,433209372,97780142,2176900,2549919,190816360,242393012,15879854,7215311,381388703,179479180
케이피엑스라이프사이언스(주),114450,19-Dec,37618455,71894429,1195719,7513820,22461,11536890,60357539,591103,2440994,40232314,13892113
켄코아에어로스페이스(주),274090,19-Dec,46298662,74318506,-7592749,8704645,2452902,40635286,33683221,1023538,6957231,41819943,-22933330
코나아이(주),52400,19-Dec,121962894,288455847,-9657095,174300181,1669438,202527195,85928652,-2608530,35356665,37008465,29246434
코드네이처(주),78940,19-Dec,42464830,41171992,-4567623,2699382,1414826,22113643,19058349,1502573,5316433,18571016,-6056685
코리아에프티(주),123410,19-Dec,438688446,332861087,5684939,18188334,3407765,207061668,125799418,8183271,50925388,181122067,96096511
코스맥스엔비티(주),222040,19-Dec,194269355,286152979,-17722534,29364200,6021981,214356067,71796912,-9905184,27107854,170768505,23613983
코아스템(주),166480,19-Dec,24284457,85647966,-4370276,3023673,64547,11095305,74552660,-5088389,10027674,40832362,-14118515
코오롱생명과학(주),102940,19-Dec,148541237,278294781,-92323437,5913523,3741357,177274348,101020433,-26542593,52101509,183004865,-61360670
코오롱티슈진(주),950160,19-Dec,3053313,124536732,-49270012,45516400,1178157,30975198,93561534,-44518987,44774456,11742424,-203581647
코웰패션(주),33290,19-Dec,394651165,364382589,54430696,15299028,1138881,108037612,256344977,76083792,134289855,163717849,161259154
코위버(주),56360,19-Dec,113131215,164870776,20638977,19433976,292245,46226080,118644697,11715872,18976581,78705135,101945434
콜마비앤에이치(주),200130,19-Dec,438905518,386373979,54752737,59576224,347085,131822570,254551409,74075200,20934979,178953821,214480949
큐렉소(주),60280,19-Dec,34388093,47125377,-25918257,2043691,7182,3145443,43979934,-4315231,9878069,11201829,-130498460
크로바하이텍(주),43590,19-Dec,35522415,27010183,-7477696,1420664,1455267,10971727,16038456,-4246711,6117861,14655880,-32985056
크루셜텍(주),114120,19-Dec,65079351,107061952,-45131058,6176306,3346339,63473877,43588075,-29142185,17663102,53523684,-167076069
크리스탈지노믹스(주),83790,19-Dec,14006559,379189388,-38091103,51884965,5764517,153972523,225216865,-10560241,15366388,140978966,-128016590
키네마스터(주),139670,19-Dec,19423411,14348847,61731,8158061,15107,1818202,12530645,317948,19105463,2045431,6880973
테고사이언스(주),191420,19-Dec,6346019,48569091,831875,1630833,7037,741022,47828069,345960,4369239,22164337,4881260
테라사이언스(주),73640,19-Dec,16194065,50474430,-2755497,5843761,1375203,23794839,26679591,-2944449,4680889,38980676,-6351650
티제이미디어(주),32540,19-Dec,75419429,105918758,901690,11167863,368851,27686841,78231917,451684,18503904,72544085,63689496
티케이지애강(주),22220,19-Dec,71371711,94318503,11522828,2418936,12661,11300117,83018386,10214468,7170940,41949514,16009226
팅크웨어(주),84730,19-Dec,182220910,208700708,4050708,35087053,1021848,59525226,149175482,7827476,50860448,90223097,92446442
파나케이아(주),58530,19-Dec,41111222,152329511,-24929147,5858829,9531414,96480539,55848972,3401740,14232812,118230196,-24593333
패션플랫폼(주),225590,19-Dec,79379158,54773061,5543185,3893382,168023,14116625,40656436,7459021,37561675,15480183,21272838
펌텍코리아(주),251970,19-Dec,175371909,294174682,22893194,14659893,870177,107995887,186178795,26860377,11003853,122516573,105814036
풍국주정공업(주),23900,19-Dec,121430700,180073444,9109368,4204405,490097,32590763,147482681,10526395,14974539,115190982,123894399
피씨엘(주),241820,19-Dec,35811,15745442,-7965850,1469649,99125,9923563,5821879,-6412497,6423617,5514098,-23352425
피아이첨단소재(주),178920,19-Dec,223682314,392965082,17717933,28540844,1960499,141679219,251285863,33602431,23675511,284448803,127193881
피앤씨테크(주),237750,19-Dec,21401365,68213532,2779484,4049453,28774,8628931,59584601,2274703,3616327,26899506,31653817
피에스케이(주),319660,19-Dec,154611977,223929932,14971556,45862316,25439,36679089,187250843,16899953,52323338,54114792,15363189
피에스케이홀딩스(주),31980,19-Dec,42078133,101648328,8394444,19975969,25588,12815989,88832339,1462469,17291795,48451888,233932996
피에스텍(주),2230,19-Dec,50670723,168595348,2533315,52419205,237820,25406096,143189253,-1739810,7950254,61965956,117343893
피에이치에이(주),43370,19-Dec,1088426363,920596014,31622057,112985344,2947419,344102273,576493741,15579774,101165732,442635503,539858857
하나마이크론(주),67310,19-Dec,498198003,706702384,14505784,11911290,15033159,470242762,236459621,45252915,43144817,538783710,-4231072
하나머티리얼즈(주),166090,19-Dec,154826023,295094740,27651938,6695505,3011639,149661529,145433211,40894321,16372074,228599122,103168815
하이록코리아(주),13030,19-Dec,142113513,381305426,13597494,24567426,60078,32259926,349045500,14922325,22182597,112078363,311115898
하이즈항공(주),221840,19-Dec,73686265,137289915,3705357,27943300,1295869,59616462,77673453,3831642,6715275,77930878,10378640
한국기업평가(주),34950,19-Dec,92749504,160337154,24756035,15017238,50859,35911300,124425854,31647801,61101703,30802933,75648455
한국맥널티(주),222980,19-Dec,42843624,52878565,-776324,4449761,547903,22545760,30332805,2098267,9356750,30148010,17936577
한국선재(주),25550,19-Dec,185477689,229003496,3087715,3287977,3786212,137808484,91195012,6691765,17127060,136718475,55444605
한국알콜산업(주),17890,19-Dec,291435153,437078589,32051477,48201286,1772451,102630966,334447623,33099998,26197290,302693010,300317452
한국유니온제약(주),80720,19-Dec,51264403,96427861,411158,5193590,636286,38379441,58048420,791301,23535117,44088258,26022256
한국전자금융(주),63570,19-Dec,282876178,455809892,2831127,172989074,8165431,293590697,162219195,16029887,220459881,235512415,105327608
한국전자인증(주),41460,19-Dec,28670274,57585101,1581975,35223569,12127,16917081,40668021,2321880,26348394,5104477,26272193
한국정밀기계(주),101680,19-Dec,45269694,86045248,-1228940,2242886,530514,29215332,56829915,-1446798,6248116,22851196,2296664
한국정보공학(주),39740,19-Dec,161734399,85133950,1716720,3542082,463871,44370611,40763339,986812,12459689,29432902,-5718328
한국정보인증(주),53300,19-Dec,42606443,109192283,7140226,5345710,22162,23963367,85228915,9271306,33335137,35950276,46873323
한국정보통신(주),25770,19-Dec,498756811,353591699,24527399,36334305,427450,151325856,202265843,34228775,11672185,88761635,176444188
한국컴퓨터(주),54040,19-Dec,110390879,128593746,7581510,24844634,1153773,34598002,93995744,7190860,4508337,62097320,78845135
한라아이엠에스(주),92460,19-Dec,48373035,112841733,4364489,5536153,419642,31910017,80931717,1203271,12650725,67491418,55890971
한솔아이원스(주),114810,19-Dec,122297432,241156808,-6192740,12310161,3496918,129185789,111971019,-2137852,26462863,173888238,38946655
한솔인티큐브(주),70590,19-Dec,58966376,40780682,-888970,5919593,190781,17109650,23671032,-1012658,10162072,17353844,7402828
한양디지텍(주),78350,19-Dec,67970988,94167003,-12782260,12498217,2016045,65262852,28904151,-7941439,11444383,65359898,14554968
한양이엔지(주),45100,19-Dec,772099734,529095625,29537933,61283270,244773,201655339,327440287,33378333,38352180,141289447,305526536
한일네트웍스(주),46110,19-Dec,121634725,124872838,7040931,9881864,765947,57507980,67364858,8722635,7489826,81173808,38274666
한일단조공업(주),24740,19-Dec,141239584,233457169,3546339,12021078,3872506,119148352,114308817,5706643,10556170,152172814,59511084
한일사료(주),5860,19-Dec,343495230,176631167,-2196337,13507274,0,114617100,62014066,4440261,32645118,77574671,21284011
